ID,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
21957,product-68345,6,86,53,0,22
21958,product-68403,6,32,49,18,26
21959,product-311865,6,36,63,2,22
21960,product-68413,6,41,47,18,26
21961,product-88429,6,96,43,28,22
21962,product-282081,6,76,67,14,24
21963,product-313384,6,9,76,12,21
21964,product-311753,6,22,70,18,25
21965,product-88341,6,94,54,31,30
21966,product-87406,6,8,43,18,24
21967,product-282110,6,82,75,11,24
21968,product-68472,6,99,39,14,21
21969,product-311575,6,32,64,15,22
21970,product-87375,6,35,46,18,26
21971,product-311574,6,25,64,15,22
21972,product-282111,6,82,75,13,24
21973,product-88456,6,11,34,0,22
21974,product-282112,6,82,75,15,25
21975,product-87345,6,85,50,13,27
21976,product-88494,6,22,52,8,25
21977,product-88495,6,32,52,6,23
21978,product-282082,6,96,67,13,24
21979,product-281065,6,98,63,10,22
21980,product-67937,6,9,53,17,24
21981,product-313043,6,50,64,4,22
21982,product-67765,6,46,56,37,30
21983,product-281599,6,72,68,4,23
21984,product-281630,6,79,75,11,24
21985,product-312671,6,28,64,11,24
21986,product-281358,6,24,48,6,22
21987,product-87904,6,22,44,11,22
21988,product-312178,6,15,71,2,22
21989,product-87891,6,16,44,2,22
21990,product-87884,6,31,46,21,25
21991,product-281631,6,79,75,13,24
21992,product-281351,6,25,52,20,24
21993,product-312706,6,23,59,25,14
21994,product-88108,6,21,51,18,28
21995,product-67607,6,82,55,23,30
21996,product-312177,6,23,71,3,22
21997,product-67593,6,78,53,0,22
21998,product-67583,6,18,56,31,30
21999,product-87870,6,93,45,2,23
22000,product-67569,6,47,55,23,29
22001,product-312118,6,28,70,18,25
22002,product-312711,6,38,58,26,29
22003,product-281160,6,22,75,33,28
22004,product-67558,6,38,54,11,24
22005,product-87923,6,94,37,11,24
22006,product-67746,6,69,53,15,24
22007,product-312669,6,81,64,8,24
22008,product-312242,6,32,63,2,22
22009,product-281573,6,73,66,22,26
22010,product-281567,6,90,65,26,23
22011,product-312387,6,67,48,5,22
22012,product-281563,6,79,65,28,26
22013,product-281561,6,99,64,28,25
22014,product-281577,6,61,66,21,24
22015,product-281546,6,86,62,2,22
22016,product-87937,6,41,66,19,27
22017,product-88052,6,75,57,12,24
22018,product-312311,6,39,64,19,22
22019,product-88053,6,67,57,14,24
22020,product-87847,6,94,50,10,25
22021,product-87935,6,53,34,0,22
22022,product-312247,6,12,63,0,22
22023,product-312619,6,15,63,0,22
22024,product-67661,6,47,46,3,23
22025,product-87929,6,20,35,2,23
22026,product-281582,6,97,67,17,25
22027,product-312666,6,39,64,6,22
22028,product-281533,6,76,61,37,25
22029,product-67703,6,93,38,17,30
22030,product-312668,6,72,64,7,23
22031,product-281520,6,60,60,41,30
22032,product-312244,6,25,63,2,23
22033,product-281580,6,75,66,18,24
22034,product-68526,6,99,55,30,29
22035,product-87832,6,21,53,17,28
22036,product-281632,6,80,75,15,25
22037,product-281094,6,85,66,16,24
22038,product-88261,6,27,49,0,22
22039,product-87740,6,88,56,18,34
22040,product-281841,6,24,48,2,22
22041,product-88262,6,86,49,0,22
22042,product-281842,6,30,48,0,22
22043,product-87680,6,46,34,0,22
22044,product-87675,6,11,34,4,22
22045,product-87665,6,92,42,21,24
22046,product-281852,6,64,47,2,22
22047,product-281951,6,96,72,14,26
22048,product-67844,6,42,46,2,23
22049,product-87635,6,38,46,20,26
22050,product-311940,6,25,64,17,22
22051,product-281080,6,8,65,26,22
22052,product-67924,6,9,54,18,24
22053,product-88308,6,28,57,11,23
22054,product-88309,6,39,57,12,24
22055,product-67927,6,17,54,14,23
22056,product-67453,6,38,50,26,30
22057,product-281075,6,96,64,26,25
22058,product-282015,6,55,60,42,30
22059,product-313042,6,46,64,4,22
22060,product-67454,6,35,50,26,30
22061,product-312988,6,8,63,7,23
22062,product-88234,6,16,56,19,27
22063,product-67839,6,11,47,13,26
22064,product-88142,6,10,46,20,27
22065,product-67536,6,92,63,11,28
22066,product-312088,6,38,65,19,28
22067,product-281633,6,81,75,17,25
22068,product-281154,6,78,76,26,26
22069,product-281637,6,79,76,26,26
22070,product-312713,6,19,58,23,29
22071,product-281643,6,23,75,33,28
22072,product-67814,6,19,50,22,23
22073,product-281150,6,77,75,17,25
22074,product-281774,6,46,69,27,27
22075,product-312089,6,50,65,19,26
22076,product-88172,6,96,43,26,25
22077,product-67815,6,38,50,24,23
22078,product-281148,6,75,75,13,24
22079,product-312921,6,97,71,2,23
22080,product-281140,6,69,72,2,23
22081,product-67819,6,58,50,23,30
22082,product-281812,6,50,69,42,40
22083,product-87792,6,88,57,9,24
22084,product-67820,6,43,50,22,30
22085,product-88204,6,46,66,20,27
22086,product-67835,6,12,48,21,28
22087,product-67838,6,16,47,15,26
22088,product-88178,6,8,42,34,33
22089,product-68529,6,16,55,24,28
22090,product-68530,6,22,55,22,28
22091,product-67080,6,27,48,30,29
22092,product-283339,6,12,47,2,23
22093,product-310631,6,72,66,15,25
22094,product-310627,6,69,65,13,25
22095,product-86566,6,14,51,21,28
22096,product-66543,6,21,42,6,23
22097,product-66542,6,35,42,6,22
22098,product-69289,6,97,39,5,21
22099,product-86565,6,98,52,27,27
22100,product-69333,6,8,53,8,23
22101,product-69340,6,62,54,26,27
22102,product-314223,6,58,59,15,24
22103,product-283502,6,94,60,45,31
22104,product-283503,6,88,60,45,31
22105,product-69341,6,79,55,28,28
22106,product-69347,6,71,55,36,29
22107,product-69348,6,66,56,34,29
22108,product-314226,6,22,59,18,23
22109,product-69370,6,74,57,21,32
22110,product-86550,6,24,54,27,29
22111,product-314227,6,26,59,19,23
22112,product-66517,6,19,47,14,24
22113,product-310518,6,57,59,56,23
22114,product-310512,6,38,56,11,26
22115,product-88661,6,92,45,4,23
22116,product-69198,6,35,52,15,25
22117,product-86600,6,42,45,0,22
22118,product-280147,6,62,71,11,27
22119,product-283066,6,91,68,9,24
22120,product-310787,6,10,58,0,22
22121,product-283082,6,79,73,6,23
22122,product-86656,6,32,37,21,22
22123,product-280162,6,68,74,6,24
22124,product-314055,6,47,73,0,22
22125,product-310770,6,11,61,2,22
22126,product-310766,6,16,61,0,22
22127,product-310764,6,18,61,0,22
22128,product-310761,6,19,62,0,22
22129,product-314150,6,26,76,8,22
22130,product-69381,6,23,57,28,30
22131,product-283092,6,82,75,13,24
22132,product-66644,6,17,54,17,25
22133,product-66631,6,36,57,38,32
22134,product-310759,6,21,62,2,22
22135,product-66626,6,59,57,45,34
22136,product-66623,6,44,57,40,33
22137,product-310643,6,72,67,6,24
22138,product-66603,6,9,53,8,24
22139,product-280148,6,60,71,11,26
22140,product-69178,6,50,54,3,22
22141,product-69187,6,31,54,12,25
22142,product-283336,6,20,50,21,26
22143,product-86636,6,34,44,11,22
22144,product-69076,6,92,39,8,22
22145,product-66493,6,33,51,28,27
22146,product-280102,6,10,66,18,25
22147,product-310379,6,27,61,2,22
22148,product-69593,6,33,54,0,22
22149,product-310376,6,28,62,2,22
22150,product-314448,6,54,73,2,22
22151,product-279979,6,97,39,0,22
22152,product-69635,6,47,48,13,26
22153,product-283548,6,82,66,30,26
22154,product-69695,6,20,39,13,22
22155,product-69700,6,81,39,2,22
22156,product-314449,6,34,73,2,22
22157,product-66435,6,66,57,46,34
22158,product-283556,6,66,67,25,25
22159,product-69705,6,99,39,9,22
22160,product-86394,6,62,42,11,24
22161,product-88727,6,19,34,6,23
22162,product-69771,6,76,55,15,26
22163,product-88739,6,29,64,3,22
22164,product-69777,6,69,56,24,31
22165,product-88746,6,32,63,0,22
22166,product-279856,6,66,70,52,42
22167,product-314463,6,26,67,2,23
22168,product-279854,6,57,70,48,41
22169,product-88793,6,69,53,21,32
22170,product-88722,6,15,35,2,23
22171,product-69577,6,8,57,32,32
22172,product-283547,6,64,66,30,25
22173,product-314367,6,72,63,2,23
22174,product-280078,6,92,62,2,23
22175,product-88687,6,89,43,27,21
22176,product-279986,6,98,38,2,22
22177,product-279985,6,11,38,2,22
22178,product-314233,6,44,58,18,27
22179,product-86530,6,98,56,3,22
22180,product-314236,6,56,57,14,26
22181,product-310427,6,9,73,2,22
22182,product-314279,6,88,63,24,34
22183,product-86529,6,98,56,2,23
22184,product-86473,6,49,57,29,36
22185,product-310469,6,49,64,9,23
22186,product-88695,6,96,43,31,25
22187,product-310385,6,21,60,0,22
22188,product-283540,6,81,65,35,24
22189,product-88699,6,9,42,33,33
22190,product-314366,6,58,63,2,22
22191,product-88700,6,14,42,31,34
22192,product-66457,6,51,54,14,24
22193,product-86453,6,96,53,7,24
22194,product-310381,6,25,61,2,22
22195,product-66456,6,39,54,15,24
22196,product-66452,6,31,54,20,25
22197,product-86419,6,38,67,24,30
22198,product-69491,6,19,39,9,21
22199,product-283561,6,75,67,16,24
22200,product-310811,6,12,73,4,22
22201,product-66664,6,10,56,27,33
22202,product-313675,6,12,72,5,23
22203,product-68700,6,28,53,11,23
22204,product-311251,6,36,57,18,27
22205,product-68715,6,58,55,38,30
22206,product-86926,6,50,66,21,30
22207,product-67013,6,43,57,41,32
22208,product-68719,6,91,56,30,29
22209,product-68745,6,88,57,23,33
22210,product-282595,6,82,75,14,25
22211,product-313764,6,29,76,12,22
22212,product-66912,6,20,43,8,23
22213,product-68750,6,28,54,11,24
22214,product-68773,6,23,52,19,25
22215,product-68804,6,53,47,17,26
22216,product-311211,6,29,64,14,22
22217,product-66908,6,29,44,16,25
22218,product-86923,6,38,34,6,22
22219,product-313802,6,45,64,0,22
22220,product-311210,6,31,64,14,23
22221,product-282597,6,84,75,18,25
22222,product-313852,6,46,57,14,28
22223,product-311207,6,35,64,17,23
22224,product-86916,6,27,35,11,24
22225,product-280590,6,59,66,20,25
22226,product-282594,6,82,75,12,24
22227,product-87070,6,30,54,28,29
22228,product-68685,6,96,59,41,24
22229,product-282337,6,29,48,2,22
22230,product-68554,6,92,57,24,34
22231,product-67072,6,24,50,30,29
22232,product-282345,6,56,47,0,22
22233,product-282508,6,84,60,41,30
22234,product-68562,6,44,54,12,24
22235,product-68608,6,49,47,19,26
22236,product-282519,6,86,62,30,25
22237,product-282531,6,85,63,4,23
22238,product-311533,6,29,73,9,21
22239,product-311442,6,8,65,2,22
22240,product-282605,6,14,76,35,27
22241,product-311376,6,46,66,5,23
22242,product-280642,6,70,72,4,23
22243,product-88558,6,91,57,2,22
22244,product-311366,6,22,66,17,27
22245,product-68666,6,42,39,11,22
22246,product-282584,6,68,73,4,23
22247,product-311363,6,53,65,16,26
22248,product-311362,6,48,65,16,28
22249,product-68669,6,71,39,13,22
22250,product-67033,6,49,54,12,25
22251,product-282586,6,65,74,4,22
22252,product-87078,6,31,51,14,27
22253,product-87101,6,36,45,4,22
22254,product-69070,6,22,39,13,22
22255,product-86914,6,21,35,12,23
22256,product-88598,6,28,55,28,30
22257,product-280417,6,62,47,36,28
22258,product-66731,6,48,42,4,23
22259,product-66708,6,39,46,10,24
22260,product-283008,6,96,61,32,24
22261,product-86821,6,28,54,29,29
22262,product-283039,6,86,65,33,24
22263,product-283040,6,97,65,32,24
22264,product-86791,6,8,56,2,22
22265,product-280345,6,77,72,75,47
22266,product-68979,6,24,52,17,25
22267,product-66706,6,22,47,12,25
22268,product-66672,6,93,50,4,22
22269,product-314014,6,86,75,20,32
22270,product-66666,6,90,56,29,33
22271,product-68981,6,26,52,18,25
22272,product-86674,6,38,67,21,30
22273,product-66665,6,15,56,28,33
22274,product-68988,6,22,51,23,32
22275,product-280188,6,15,75,43,36
22276,product-69016,6,52,47,16,25
22277,product-280176,6,21,75,33,28
22278,product-86670,6,12,34,9,22
22279,product-310812,6,12,73,5,23
22280,product-86827,6,35,52,17,28
22281,product-68965,6,48,55,9,25
22282,product-280428,6,77,53,41,49
22283,product-283007,6,17,62,35,25
22284,product-66857,6,28,56,29,33
22285,product-66856,6,16,56,27,33
22286,product-311206,6,42,64,18,22
22287,product-66841,6,28,54,12,24
22288,product-282834,6,11,47,2,22
22289,product-311174,6,22,73,6,22
22290,product-68871,6,39,39,12,22
22291,product-88599,6,38,54,27,29
22292,product-280584,6,36,65,24,26
22293,product-280566,6,84,62,2,23
22294,product-68900,6,18,53,7,24
22295,product-280585,6,38,65,24,25
22296,product-311015,6,92,66,9,23
22297,product-68911,6,46,55,28,28
22298,product-68913,6,62,55,32,28
22299,product-66838,6,25,54,15,24
22300,product-283006,6,66,62,37,25
22301,product-66837,6,23,54,17,24
22302,product-66757,6,96,35,2,22
22303,product-86865,6,79,46,14,26
22304,product-86854,6,11,44,4,22
22305,product-88645,6,88,46,9,25
22306,product-86853,6,28,45,3,23
22307,product-66732,6,39,42,4,23
22308,product-313898,6,76,48,4,23
22309,product-68966,6,34,55,11,25
22310,product-80221,6,59,48,0,22
22311,product-70800,6,8,55,20,26
22312,product-77196,6,10,39,4,24
22313,product-299320,6,39,54,17,22
22314,product-299323,6,62,54,24,22
22315,product-82545,6,80,45,10,24
22316,product-293316,6,21,45,6,22
22317,product-293312,6,35,45,11,23
22318,product-293311,6,35,45,12,23
22319,product-293319,6,86,45,2,22
22320,product-299324,6,72,54,26,23
22321,product-299393,6,64,60,3,22
22322,product-77167,6,16,48,34,34
22323,product-299435,6,78,72,4,23
22324,product-77164,6,81,48,31,30
22325,product-82572,6,45,42,4,22
22326,product-82581,6,44,43,9,24
22327,product-293282,6,27,57,63,50
22328,product-299390,6,49,60,2,22
22329,product-293230,6,46,53,3,22
22330,product-77211,6,75,43,27,28
22331,product-77227,6,8,65,30,24
22332,product-293524,6,11,58,6,22
22333,product-293405,6,25,58,6,23
22334,product-82443,6,84,55,29,26
22335,product-82462,6,40,53,7,23
22336,product-82476,6,73,51,0,22
22337,product-82497,6,67,51,32,31
22338,product-77301,6,18,59,21,31
22339,product-82534,6,15,44,8,23
22340,product-293374,6,8,51,0,22
22341,product-82503,6,16,51,18,29
22342,product-77254,6,88,54,16,23
22343,product-77236,6,88,63,44,23
22344,product-293338,6,88,44,34,29
22345,product-77233,6,12,64,40,25
22346,product-77229,6,47,65,32,24
22347,product-82522,6,31,46,16,26
22348,product-293341,6,58,45,35,30
22349,product-299286,6,29,70,3,23
22350,product-77066,6,8,54,19,23
22351,product-299528,6,26,71,3,23
22352,product-76901,6,94,57,38,25
22353,product-76898,6,29,57,42,34
22354,product-76894,6,32,58,35,35
22355,product-299742,6,26,58,0,22
22356,product-293174,6,75,77,54,44
22357,product-76873,6,28,54,15,23
22358,product-76859,6,18,65,30,27
22359,product-76907,6,10,58,21,27
22360,product-299772,6,20,71,2,23
22361,product-76854,6,88,65,23,24
22362,product-299796,6,88,54,5,23
22363,product-82669,6,95,54,19,17
22364,product-299801,6,90,54,22,22
22365,product-82674,6,21,53,19,25
22366,product-82676,6,12,53,15,24
22367,product-293081,6,84,58,8,25
22368,product-299776,6,14,70,0,22
22369,product-293228,6,46,53,0,22
22370,product-299637,6,64,60,0,22
22371,product-293198,6,9,58,5,22
22372,product-77063,6,29,54,11,23
22373,product-299529,6,28,70,2,22
22374,product-77041,6,57,65,30,25
22375,product-299532,6,24,70,2,23
22376,product-293225,6,34,53,0,22
22377,product-299535,6,11,70,0,22
22378,product-77034,6,30,65,22,25
22379,product-299628,6,59,63,21,33
22380,product-82603,6,10,36,14,21
22381,product-299557,6,88,53,2,23
22382,product-299558,6,73,53,2,22
22383,product-76993,6,8,38,3,23
22384,product-82609,6,25,35,15,25
22385,product-299561,6,94,54,5,23
22386,product-76979,6,89,48,32,30
22387,product-299563,6,10,54,17,22
22388,product-82604,6,93,36,16,21
22389,product-299863,6,86,63,26,32
22390,product-77381,6,99,38,0,22
22391,product-82362,6,22,53,14,24
22392,product-293679,6,84,59,19,37
22393,product-298779,6,38,70,7,23
22394,product-298780,6,42,70,6,23
22395,product-298808,6,34,54,3,23
22396,product-298811,6,86,54,13,23
22397,product-77847,6,92,58,22,29
22398,product-77816,6,59,54,18,24
22399,product-82189,6,40,51,33,31
22400,product-293658,6,93,45,35,28
22401,product-77799,6,34,64,46,25
22402,product-293634,6,35,45,9,23
22403,product-77795,6,12,65,38,24
22404,product-298863,6,65,64,47,35
22405,product-293633,6,32,45,10,23
22406,product-298866,6,98,64,39,36
22407,product-77777,6,9,42,20,27
22408,product-293638,6,21,45,5,23
22409,product-82230,6,20,45,9,26
22410,product-293783,6,97,71,41,24
22411,product-293808,6,88,75,62,39
22412,product-298566,6,64,54,32,24
22413,product-298607,6,85,64,49,37
22414,product-298608,6,8,64,48,37
22415,product-82002,6,15,67,35,33
22416,product-293942,6,32,45,7,23
22417,product-298629,6,72,60,9,23
22418,product-298635,6,69,61,11,25
22419,product-77854,6,46,59,20,29
22420,product-298636,6,82,61,12,26
22421,product-78000,6,25,68,39,33
22422,product-82127,6,58,54,21,26
22423,product-77984,6,16,42,29,27
22424,product-293841,6,35,58,4,22
22425,product-82129,6,78,55,24,25
22426,product-82132,6,86,55,29,27
22427,product-293839,6,25,58,6,22
22428,product-298651,6,75,68,13,26
22429,product-299283,6,27,71,4,22
22430,product-82231,6,29,45,8,26
22431,product-82263,6,42,43,10,25
22432,product-82311,6,25,67,48,35
22433,product-77484,6,43,59,23,31
22434,product-77482,6,58,59,20,30
22435,product-77471,6,10,58,23,28
22436,product-299257,6,95,58,2,22
22437,product-77440,6,42,54,20,22
22438,product-299280,6,25,71,7,23
22439,product-293526,6,22,58,5,22
22440,product-77419,6,38,65,34,24
22441,product-77416,6,7,65,31,25
22442,product-293525,6,15,58,6,23
22443,product-82314,6,47,67,41,34
22444,product-77407,6,69,43,26,29
22445,product-77405,6,77,42,23,27
22446,product-77404,6,11,42,21,27
22447,product-77393,6,78,39,0,22
22448,product-82312,6,29,67,46,34
22449,product-77775,6,64,43,17,29
22450,product-299070,6,44,54,26,23
22451,product-77592,6,12,65,32,25
22452,product-82264,6,31,43,11,24
22453,product-77764,6,12,39,2,22
22454,product-82265,6,21,43,12,23
22455,product-298867,6,18,64,37,36
22456,product-77663,6,27,59,31,31
22457,product-298884,6,69,60,6,23
22458,product-77645,6,96,58,35,29
22459,product-299063,6,78,54,11,22
22460,product-299027,6,26,71,6,22
22461,product-299030,6,36,70,5,23
22462,product-77597,6,25,64,37,23
22463,product-77595,6,27,65,35,24
22464,product-82290,6,84,36,15,26
22465,product-82294,6,26,35,15,25
22466,product-299031,6,39,70,4,23
22467,product-82301,6,43,34,11,22
22468,product-77607,6,28,57,3,24
22469,product-299864,6,78,63,24,32
22470,product-293012,6,68,45,35,29
22471,product-76835,6,16,68,30,31
22472,product-76200,6,96,49,12,27
22473,product-76196,6,96,49,20,27
22474,product-76137,6,88,57,45,34
22475,product-292534,6,54,58,0,22
22476,product-82928,6,18,34,8,23
22477,product-301094,6,33,71,15,24
22478,product-76129,6,97,57,36,33
22479,product-76212,6,91,48,18,30
22480,product-76094,6,22,65,14,23
22481,product-301194,6,71,61,6,22
22482,product-301195,6,64,62,2,22
22483,product-83006,6,29,60,29,34
22484,product-292142,6,98,71,57,23
22485,product-83079,6,27,51,2,23
22486,product-83094,6,35,53,25,30
22487,product-292114,6,79,66,31,28
22488,product-76093,6,92,65,14,23
22489,product-291986,6,89,45,32,32
22490,product-292616,6,99,60,75,40
22491,product-292643,6,19,45,16,28
22492,product-82882,6,11,43,2,22
22493,product-300876,6,10,71,9,22
22494,product-300877,6,11,71,10,22
22495,product-76271,6,92,65,13,24
22496,product-82883,6,16,42,2,22
22497,product-292668,6,71,45,31,29
22498,product-82885,6,58,42,2,23
22499,product-292642,6,22,46,16,28
22500,product-82887,6,61,42,4,22
22501,product-82909,6,36,40,2,22
22502,product-300980,6,75,61,7,23
22503,product-76241,6,15,38,9,22
22504,product-76240,6,45,38,9,23
22505,product-76220,6,18,47,29,29
22506,product-76215,6,51,48,23,31
22507,product-292657,6,21,43,14,22
22508,product-82893,6,56,43,12,24
22509,product-300853,6,92,58,4,23
22510,product-301372,6,45,59,49,53
22511,product-301403,6,75,62,2,23
22512,product-301779,6,67,55,21,41
22513,product-301810,6,71,64,32,37
22514,product-301815,6,76,65,24,37
22515,product-83156,6,62,45,7,24
22516,product-301905,6,90,58,0,22
22517,product-291637,6,95,45,29,32
22518,product-83170,6,69,42,2,22
22519,product-75909,6,18,67,35,30
22520,product-291636,6,92,45,28,31
22521,product-75886,6,94,38,4,23
22522,product-291635,6,93,45,27,31
22523,product-75781,6,93,56,34,24
22524,product-75760,6,84,54,25,24
22525,product-302173,6,35,56,29,31
22526,product-302215,6,71,55,28,43
22527,product-291633,6,82,45,25,29
22528,product-302125,6,29,59,2,22
22529,product-83105,6,81,51,32,29
22530,product-75915,6,12,65,13,24
22531,product-301727,6,25,68,24,20
22532,product-301404,6,72,62,2,22
22533,product-76020,6,90,49,19,30
22534,product-301426,6,62,71,22,29
22535,product-301517,6,18,68,22,20
22536,product-291971,6,28,44,8,24
22537,product-75984,6,98,44,0,22
22538,product-301518,6,15,68,22,20
22539,product-301728,6,29,68,24,20
22540,product-291840,6,26,77,33,28
22541,product-301530,6,12,56,24,30
22542,product-83133,6,81,46,11,24
22543,product-75981,6,21,44,2,21
22544,product-75969,6,21,57,13,25
22545,product-301603,6,35,65,20,37
22546,product-83139,6,38,46,23,27
22547,product-301687,6,27,59,0,22
22548,product-83112,6,54,51,18,29
22549,product-82881,6,18,43,0,22
22550,product-76282,6,84,65,24,26
22551,product-76314,6,91,57,34,33
22552,product-299874,6,71,59,2,21
22553,product-299919,6,62,72,9,23
22554,product-76705,6,12,58,38,35
22555,product-76704,6,18,58,36,35
22556,product-82807,6,72,51,31,30
22557,product-299931,6,61,75,22,32
22558,product-76680,6,34,54,2,23
22559,product-76711,6,85,57,37,25
22560,product-300003,6,11,71,0,22
22561,product-292981,6,32,45,13,24
22562,product-82813,6,61,51,20,29
22563,product-300142,6,66,72,11,23
22564,product-300197,6,32,58,0,22
22565,product-82814,6,42,51,18,29
22566,product-292980,6,36,45,14,24
22567,product-300201,6,91,58,6,22
22568,product-82808,6,44,51,29,31
22569,product-76602,6,21,48,26,30
22570,product-293007,6,82,44,32,29
22571,product-293008,6,78,44,32,29
22572,product-76817,6,79,39,0,22
22573,product-76807,6,9,38,4,23
22574,product-293011,6,65,45,34,29
22575,product-82704,6,18,60,28,34
22576,product-82730,6,52,47,0,22
22577,product-76787,6,20,48,29,30
22578,product-82754,6,89,55,18,26
22579,product-76715,6,85,57,29,26
22580,product-82758,6,84,55,24,27
22581,product-82762,6,84,56,28,23
22582,product-82764,6,77,56,26,25
22583,product-76717,6,99,58,24,27
22584,product-293010,6,64,45,33,29
22585,product-76716,6,89,58,27,27
22586,product-82783,6,8,51,0,22
22587,product-293009,6,71,45,33,30
22588,product-82759,6,84,55,26,26
22589,product-82835,6,64,46,13,26
22590,product-76585,6,36,49,11,28
22591,product-82836,6,36,46,14,27
22592,product-82869,6,92,43,0,22
22593,product-76434,6,73,37,2,22
22594,product-82870,6,21,43,0,22
22595,product-82872,6,29,42,0,22
22596,product-300656,6,21,71,0,22
22597,product-292817,6,89,71,50,24
22598,product-76416,6,76,46,14,28
22599,product-292818,6,88,71,50,24
22600,product-292816,6,90,71,49,23
22601,product-292753,6,78,58,0,22
22602,product-292752,6,7,58,2,23
22603,product-76406,6,16,48,21,30
22604,product-300663,6,99,71,11,24
22605,product-76389,6,18,49,13,28
22606,product-76322,6,12,58,43,27
22607,product-292679,6,28,67,2,22
22608,product-292790,6,94,67,35,28
22609,product-292864,6,56,77,23,28
22610,product-292865,6,42,77,24,28
22611,product-292867,6,11,58,5,22
22612,product-300229,6,8,71,2,22
22613,product-300320,6,26,62,18,31
22614,product-82841,6,36,46,24,25
22615,product-76521,6,94,58,24,27
22616,product-292979,6,32,45,14,24
22617,product-82843,6,23,46,22,28
22618,product-76511,6,66,58,43,35
22619,product-82863,6,40,45,7,24
22620,product-76508,6,17,58,38,35
22621,product-76507,6,89,58,37,35
22622,product-76475,6,91,64,24,25
22623,product-292948,6,86,60,74,40
22624,product-76470,6,12,65,18,23
22625,product-76469,6,97,65,17,23
22626,product-76468,6,22,65,16,23
22627,product-300449,6,16,71,4,22
22628,product-76461,6,97,67,36,31
22629,product-78063,6,43,59,22,29
22630,product-302248,6,64,65,26,39
22631,product-293943,6,30,45,6,22
22632,product-293944,6,26,45,6,22
22633,product-296799,6,98,60,5,24
22634,product-295383,6,72,70,33,20
22635,product-296800,6,9,60,6,22
22636,product-79405,6,54,66,46,28
22637,product-79404,6,12,39,23,26
22638,product-295333,6,35,59,9,25
22639,product-296881,6,60,80,46,34
22640,product-296746,6,9,54,16,24
22641,product-296883,6,42,80,44,30
22642,product-296924,6,24,57,2,23
22643,product-79381,6,98,43,14,29
22644,product-80876,6,17,67,52,33
22645,product-79347,6,26,50,34,33
22646,product-80896,6,38,56,29,22
22647,product-295331,6,61,59,13,25
22648,product-79338,6,78,50,24,29
22649,product-296891,6,97,79,39,28
22650,product-295324,6,8,59,28,35
22651,product-79436,6,53,54,19,24
22652,product-79462,6,71,59,40,32
22653,product-296639,6,8,79,41,28
22654,product-296684,6,18,51,2,22
22655,product-79581,6,79,50,17,27
22656,product-79542,6,91,57,32,35
22657,product-295474,6,47,51,5,22
22658,product-295473,6,46,51,3,23
22659,product-296685,6,25,51,2,22
22660,product-295393,6,69,72,28,25
22661,product-80852,6,40,43,18,25
22662,product-296686,6,33,51,0,22
22663,product-296688,6,42,51,2,22
22664,product-79528,6,9,57,46,34
22665,product-296689,6,50,51,3,22
22666,product-295470,6,18,51,0,22
22667,product-295469,6,12,51,2,23
22668,product-296715,6,20,71,25,26
22669,product-295472,6,40,51,2,22
22670,product-79584,6,10,50,23,28
22671,product-295319,6,8,59,34,34
22672,product-79336,6,11,50,21,27
22673,product-295140,6,74,68,42,18
22674,product-81092,6,46,43,15,24
22675,product-295139,6,81,68,43,18
22676,product-297155,6,16,79,35,28
22677,product-295105,6,78,59,3,23
22678,product-297187,6,17,57,2,23
22679,product-297188,6,16,57,0,22
22680,product-81081,6,97,44,11,25
22681,product-81095,6,36,43,16,24
22682,product-295097,6,56,60,13,26
22683,product-81112,6,91,67,54,33
22684,product-81113,6,9,67,52,33
22685,product-81116,6,92,67,39,33
22686,product-297211,6,32,73,30,22
22687,product-295088,6,94,59,26,35
22688,product-79044,6,29,56,34,31
22689,product-297203,6,23,51,2,22
22690,product-295275,6,96,64,0,22
22691,product-295141,6,68,68,42,17
22692,product-295150,6,93,70,35,21
22693,product-80980,6,54,56,35,25
22694,product-81045,6,14,46,22,29
22695,product-79325,6,26,49,0,22
22696,product-297049,6,12,59,9,23
22697,product-297054,6,71,60,2,23
22698,product-79283,6,8,57,45,57
22699,product-297055,6,54,60,3,22
22700,product-297150,6,54,79,38,28
22701,product-79219,6,92,59,38,32
22702,product-79191,6,28,54,24,24
22703,product-295267,6,93,46,12,25
22704,product-79161,6,16,65,22,27
22705,product-79160,6,88,65,26,27
22706,product-79155,6,18,66,46,27
22707,product-297138,6,12,80,45,34
22708,product-81071,6,74,44,11,25
22709,product-81049,6,39,45,22,26
22710,product-78975,6,15,59,33,32
22711,product-295557,6,9,59,35,34
22712,product-296568,6,51,67,36,21
22713,product-296046,6,45,60,35,36
22714,product-295854,6,71,69,33,19
22715,product-80019,6,12,57,32,35
22716,product-296047,6,36,59,35,35
22717,product-80361,6,98,44,20,25
22718,product-295853,6,36,69,34,19
22719,product-80015,6,85,57,38,34
22720,product-80321,6,96,45,2,22
22721,product-296056,6,8,59,9,23
22722,product-79984,6,60,48,0,22
22723,product-79910,6,38,62,2,22
22724,product-80385,6,91,66,58,28
22725,product-80386,6,96,66,56,32
22726,product-80390,6,16,66,37,32
22727,product-80415,6,29,53,15,23
22728,product-79886,6,17,43,28,23
22729,product-80371,6,29,41,32,21
22730,product-80501,6,71,57,37,33
