ID,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
1948,product-101623,2,12,58,5,22
1949,product-95023,2,20,50,29,29
1950,product-94993,2,82,49,9,24
1951,product-260287,2,68,59,85,55
1952,product-8071,2,95,14,2,22
1953,product-101703,2,25,45,3,22
1954,product-94808,2,25,46,35,24
1955,product-94655,2,92,52,0,22
1956,product-101864,2,20,58,6,22
1957,product-101865,2,25,58,4,23
1958,product-26631,2,12,68,35,29
1959,product-94472,2,72,55,0,22
1960,product-260459,2,95,42,0,22
1961,product-101618,2,25,58,2,22
1962,product-101354,2,3,58,9,23
1963,product-101355,2,8,58,7,23
1964,product-101356,2,12,58,5,22
1965,product-101358,2,32,58,2,22
1966,product-95432,2,95,56,13,22
1967,product-101361,2,32,58,2,22
1968,product-101362,2,28,58,4,22
1969,product-261041,2,59,63,27,30
1970,product-101615,2,12,58,9,22
1971,product-25791,2,38,68,28,28
1972,product-101616,2,12,58,6,23
1973,product-95254,2,20,50,32,30
1974,product-101617,2,18,58,4,23
1975,product-260564,2,16,70,24,26
1976,product-7296,2,5,33,11,25
1977,product-101619,2,34,58,0,22
1978,product-259840,2,12,35,41,25
1979,product-259839,2,12,35,40,25
1980,product-7253,2,59,27,0,22
1981,product-102104,2,25,58,3,22
1982,product-102107,2,25,58,2,22
1983,product-102108,2,95,58,4,22
1984,product-275561,2,18,57,15,25
1985,product-275571,2,84,58,12,26
1986,product-93455,2,34,52,6,23
1987,product-93454,2,9,52,4,24
1988,product-93377,2,22,44,43,36
1989,product-102160,2,12,49,3,21
1990,product-258788,2,38,35,38,24
1991,product-258787,2,18,35,36,25
1992,product-93355,2,88,49,17,28
1993,product-102240,2,20,55,18,24
1994,product-275692,2,30,75,27,27
1995,product-275693,2,88,75,27,27
1996,product-102103,2,22,58,5,22
1997,product-259030,2,62,80,49,38
1998,product-259031,2,62,80,47,38
1999,product-259314,2,16,35,38,25
2000,product-101868,2,32,58,2,22
2001,product-101869,2,25,58,3,22
2002,product-259558,2,12,80,43,38
2003,product-94103,2,12,46,42,22
2004,product-259557,2,68,80,46,38
2005,product-259553,2,68,80,54,38
2006,product-259552,2,82,80,56,38
2007,product-102328,2,22,58,2,22
2008,product-101870,2,8,58,5,22
2009,product-93931,2,82,52,6,22
2010,product-259405,2,25,70,13,27
2011,product-275272,2,16,68,24,34
2012,product-275273,2,32,68,26,34
2013,product-102003,2,82,55,17,24
2014,product-259316,2,25,35,39,24
2015,product-259315,2,20,35,38,25
2016,product-101882,2,84,58,26,27
2017,product-121002,2,25,59,12,22
2018,product-84984,2,12,52,35,28
2019,product-286457,2,16,76,35,27
2020,product-77039,2,88,65,28,24
2021,product-28716,2,12,58,61,37
2022,product-28722,2,62,59,56,45
2023,product-23679,2,75,60,33,25
2024,product-115860,2,28,56,5,22
2025,product-235267,2,25,64,56,32
2026,product-115861,2,34,56,4,22
2027,product-235239,2,91,62,6,22
2028,product-76850,2,25,65,20,23
2029,product-234877,2,41,64,39,30
2030,product-234875,2,62,64,43,30
2031,product-76681,2,62,54,11,24
2032,product-299974,2,12,58,2,22
2033,product-76662,2,12,65,18,24
2034,product-300038,2,47,61,38,45
2035,product-235467,2,30,39,17,21
2036,product-234870,2,16,64,54,29
2037,product-115708,2,88,54,2,22
2038,product-77185,2,28,38,2,23
2039,product-299060,2,84,54,2,23
2040,product-115510,2,22,56,2,22
2041,product-77570,2,28,39,2,22
2042,product-299139,2,84,60,4,23
2043,product-115514,2,28,56,3,22
2044,product-115515,2,38,56,2,22
2045,product-115516,2,38,56,0,22
2046,product-77418,2,25,65,33,24
2047,product-77363,2,41,48,34,34
2048,product-77361,2,53,48,34,30
2049,product-115533,2,50,54,4,22
2050,product-77305,2,41,45,0,22
2051,product-77256,2,32,54,20,23
2052,product-77188,2,55,38,2,23
2053,product-115692,2,32,56,3,22
2054,product-115693,2,32,56,2,22
2055,product-299059,2,62,54,0,22
2056,product-300198,2,28,58,0,22
2057,product-234866,2,12,64,55,33
2058,product-23489,2,16,47,12,25
2059,product-76061,2,78,38,6,22
2060,product-233228,2,41,60,24,20
2061,product-232958,2,50,48,12,25
2062,product-28835,2,50,46,15,26
2063,product-232886,2,97,63,32,27
2064,product-23428,2,88,55,34,39
2065,product-75934,2,88,53,2,22
2066,product-28852,2,3,43,11,24
2067,product-118457,2,8,49,0,22
2068,product-301971,2,57,56,29,30
2069,product-28855,2,28,43,17,23
2070,product-302126,2,18,59,0,22
2071,product-302175,2,88,56,31,30
2072,product-302176,2,25,56,32,31
2073,product-76085,2,38,67,38,30
2074,product-300199,2,5,58,2,22
2075,product-76086,2,12,67,36,30
2076,product-76135,2,12,58,43,35
2077,product-234859,2,84,63,42,29
2078,product-116253,2,3,62,19,26
2079,product-300447,2,25,71,2,22
2080,product-300448,2,5,71,3,22
2081,product-234468,2,47,64,52,30
2082,product-28788,2,75,55,18,26
2083,product-76390,2,12,49,11,28
2084,product-234086,2,32,63,14,26
2085,product-234081,2,25,63,23,27
2086,product-76275,2,38,65,16,24
2087,product-233675,2,80,63,28,27
2088,product-233338,2,88,57,17,31
2089,product-76213,2,18,48,20,31
2090,product-76136,2,25,57,44,34
2091,product-301092,2,50,71,14,23
2092,product-23490,2,82,47,11,26
2093,product-235964,2,88,64,37,30
2094,product-23735,2,38,55,32,39
2095,product-298885,2,66,60,6,23
2096,product-114944,2,32,56,2,22
2097,product-114945,2,38,56,2,22
2098,product-78434,2,75,66,37,28
2099,product-78427,2,8,40,41,30
2100,product-114947,2,41,56,2,22
2101,product-236900,2,75,40,26,38
2102,product-236899,2,50,40,27,36
2103,product-114948,2,38,56,3,22
2104,product-236896,2,34,40,28,36
2105,product-236895,2,50,40,29,36
2106,product-236889,2,91,40,33,35
2107,product-78273,2,59,59,26,29
2108,product-115014,2,95,60,2,22
2109,product-236770,2,62,53,9,23
2110,product-236769,2,8,53,9,22
2111,product-114943,2,32,56,3,22
2112,product-298243,2,3,57,0,22
2113,product-237014,2,62,62,27,26
2114,product-78500,2,57,59,26,30
2115,product-114760,2,38,56,4,22
2116,product-78834,2,75,50,17,28
2117,product-114761,2,41,56,5,22
2118,product-78686,2,75,65,30,27
2119,product-237266,2,59,40,32,38
2120,product-237265,2,38,40,32,38
2121,product-78680,2,88,65,41,28
2122,product-23827,2,75,43,16,28
2123,product-114825,2,88,60,4,22
2124,product-78653,2,62,43,19,28
2125,product-297747,2,12,70,14,24
2126,product-297843,2,50,60,15,24
2127,product-237062,2,88,65,50,31
2128,product-114941,2,32,56,4,22
2129,product-114942,2,32,56,4,22
2130,product-78471,2,12,53,11,23
2131,product-115130,2,25,56,2,22
2132,product-115131,2,25,56,2,22
2133,product-28576,2,34,43,18,22
2134,product-78024,2,84,55,18,26
2135,product-78012,2,59,64,46,26
2136,product-236344,2,8,61,6,23
2137,product-115321,2,34,56,0,22
2138,product-298671,2,66,71,0,22
2139,product-115322,2,28,56,0,22
2140,product-236288,2,55,62,21,26
2141,product-115323,2,25,56,0,22
2142,product-115324,2,25,56,0,22
2143,product-236202,2,41,91,70,77
2144,product-10005,2,28,36,15,21
2145,product-115328,2,38,56,2,22
2146,product-115329,2,47,56,0,22
2147,product-5512,2,66,66,24,25
2148,product-298873,2,34,63,24,34
2149,product-78059,2,92,59,24,29
2150,product-78060,2,82,59,23,29
2151,product-78061,2,32,59,22,29
2152,product-236511,2,88,39,11,22
2153,product-28577,2,34,43,17,22
2154,product-28578,2,62,42,14,22
2155,product-78197,2,38,68,42,33
2156,product-28587,2,62,43,4,22
2157,product-298364,2,30,60,9,24
2158,product-115132,2,28,56,2,22
2159,product-298403,2,88,72,2,23
2160,product-10285,2,50,47,18,29
2161,product-298404,2,45,72,2,22
2162,product-298497,2,32,57,2,22
2163,product-298498,2,82,57,0,22
2164,product-28592,2,45,43,12,22
2165,product-115136,2,47,56,0,22
2166,product-115137,2,38,56,2,22
2167,product-298528,2,30,70,6,23
2168,product-236531,2,12,40,27,36
2169,product-115133,2,34,56,0,22
2170,product-237288,2,25,30,0,22
2171,product-302249,2,42,65,25,39
2172,product-119027,2,75,70,39,32
2173,product-10532,2,12,37,5,22
2174,product-120250,2,91,59,20,22
2175,product-120251,2,3,59,20,22
2176,product-10540,2,3,32,4,23
2177,product-73612,2,75,65,15,25
2178,product-230769,2,88,60,10,22
2179,product-230623,2,16,67,2,22
2180,product-73553,2,25,46,13,26
2181,product-29105,2,8,46,15,26
2182,product-120430,2,75,60,17,23
2183,product-120434,2,88,59,19,22
2184,product-306220,2,75,48,2,22
2185,product-73436,2,88,53,12,22
2186,product-73417,2,12,59,15,22
2187,product-120435,2,25,59,20,22
2188,product-120246,2,68,60,19,22
2189,product-73391,2,12,65,35,26
2190,product-120240,2,38,60,13,23
2191,product-73880,2,88,54,46,27
2192,product-119926,2,22,60,13,23
2193,product-305040,2,92,62,28,26
2194,product-23174,2,38,48,15,25
2195,product-231252,2,97,63,57,28
2196,product-119935,2,5,59,24,22
2197,product-119968,2,18,53,6,22
2198,product-74083,2,12,54,44,27
2199,product-119969,2,47,53,6,22
2200,product-119970,2,32,53,7,22
2201,product-29041,2,88,57,36,44
2202,product-120080,2,30,60,12,23
2203,product-74025,2,88,39,14,24
2204,product-73992,2,95,46,9,23
2205,product-120090,2,9,59,22,22
2206,product-120091,2,91,59,22,22
2207,product-10517,2,88,36,0,22
2208,product-304957,2,20,75,22,27
2209,product-29123,2,41,43,11,23
2210,product-306433,2,34,63,23,29
2211,product-73130,2,68,44,2,23
2212,product-229535,2,88,63,51,31
2213,product-307006,2,95,48,0,22
2214,product-5004,2,41,35,34,24
2215,product-120814,2,38,59,14,22
2216,product-307095,2,50,65,0,22
2217,product-72934,2,32,41,30,21
2218,product-72933,2,59,41,30,21
2219,product-10656,2,16,37,3,24
2220,product-72909,2,62,46,9,28
2221,product-72904,2,12,45,8,22
2222,product-72903,2,12,45,10,22
2223,product-307373,2,59,61,35,31
2224,product-72720,2,50,41,30,26
2225,product-72719,2,30,41,31,25
2226,product-73131,2,5,44,3,22
2227,product-306432,2,22,63,24,26
2228,product-120788,2,45,64,18,26
2229,product-306929,2,38,63,8,23
2230,product-230351,2,47,62,16,24
2231,product-23058,2,62,62,20,19
2232,product-120593,2,9,64,17,26
2233,product-230331,2,45,60,14,22
2234,product-306534,2,34,62,2,22
2235,product-120610,2,22,61,11,24
2236,product-306537,2,20,62,2,22
2237,product-306538,2,53,62,2,22
2238,product-306559,2,70,59,31,23
2239,product-229994,2,88,54,0,22
2240,product-29143,2,88,43,11,21
2241,product-120628,2,8,59,16,22
2242,product-120661,2,30,53,0,22
2243,product-120760,2,91,66,11,24
2244,product-29152,2,97,43,14,22
2245,product-229903,2,97,60,15,22
2246,product-119925,2,5,60,11,23
2247,product-119774,2,12,59,23,27
2248,product-197430,2,32,54,2,22
2249,product-10342,2,41,32,0,22
2250,product-10343,2,50,32,0,22
2251,product-119248,2,12,61,9,23
2252,product-232438,2,50,61,0,22
2253,product-232423,2,88,59,32,18
2254,product-75339,2,88,64,3,22
2255,product-75338,2,50,64,2,22
2256,product-302999,2,3,59,4,23
2257,product-303000,2,12,59,2,22
2258,product-303046,2,3,74,15,27
2259,product-303064,2,84,63,11,24
2260,product-119385,2,3,70,38,32
2261,product-119386,2,25,70,36,32
2262,product-75295,2,12,37,0,22
2263,product-232108,2,42,63,36,27
2264,product-232439,2,55,61,0,22
2265,product-75247,2,92,48,25,28
2266,product-119247,2,12,61,11,23
2267,product-302821,2,91,63,13,24
2268,product-23370,2,88,61,39,19
2269,product-302394,2,12,56,33,31
2270,product-302395,2,25,56,34,31
2271,product-28872,2,20,43,9,21
2272,product-232568,2,80,48,12,26
2273,product-23363,2,38,62,39,20
2274,product-28876,2,97,43,6,22
2275,product-28877,2,91,43,7,22
2276,product-28879,2,66,43,9,22
2277,product-119070,2,9,61,12,23
2278,product-119071,2,12,61,11,23
2279,product-302606,2,8,56,35,31
2280,product-119084,2,18,60,24,21
2281,product-302663,2,80,64,40,35
2282,product-232473,2,88,63,24,27
2283,product-302823,2,78,63,13,24
2284,product-232099,2,91,64,50,32
2285,product-303157,2,8,65,30,39
2286,product-75145,2,25,53,6,23
2287,product-28983,2,25,57,48,34
2288,product-304287,2,88,67,23,26
2289,product-10424,2,25,37,9,22
2290,product-231684,2,95,64,50,32
2291,product-10429,2,38,37,8,22
2292,product-231679,2,95,63,40,30
2293,product-231678,2,25,63,38,30
2294,product-231677,2,91,63,36,30
2295,product-304458,2,3,63,2,22
2296,product-304554,2,66,65,44,37
2297,product-5165,2,8,68,40,32
2298,product-74455,2,38,65,16,25
2299,product-74449,2,25,67,43,31
2300,product-231635,2,92,60,5,22
2301,product-74448,2,62,67,43,31
2302,product-304074,2,28,69,34,50
2303,product-74674,2,38,67,45,30
2304,product-119571,2,25,70,37,32
2305,product-119517,2,97,73,39,29
2306,product-75141,2,88,55,26,29
2307,product-10377,2,12,46,0,22
2308,product-75097,2,12,67,43,30
2309,product-75078,2,82,37,3,22
2310,product-75076,2,70,37,0,22
2311,product-232085,2,68,63,23,27
2312,product-74970,2,84,56,12,24
2313,product-28865,2,38,43,17,22
2314,product-119427,2,16,61,9,22
2315,product-303427,2,34,65,22,29
2316,product-74960,2,82,56,30,23
2317,product-74935,2,88,53,6,23
2318,product-232051,2,12,61,7,23
2319,product-23267,2,25,66,10,24
2320,product-231916,2,3,67,3,22
2321,product-74725,2,12,53,4,23
2322,product-119428,2,22,61,8,23
2323,product-237405,2,62,64,19,27
2324,product-28477,2,88,58,38,46
2325,product-78909,2,12,66,42,27
2326,product-83349,2,22,56,21,25
2327,product-244229,2,45,53,49,58
2328,product-291417,2,38,68,36,32
2329,product-244128,2,20,40,0,22
2330,product-291421,2,16,68,43,32
2331,product-244048,2,92,68,57,26
2332,product-244047,2,25,67,56,25
2333,product-291623,2,18,44,6,24
2334,product-244045,2,42,67,54,25
2335,product-244042,2,45,68,51,26
2336,product-110937,2,88,58,17,32
2337,product-291775,2,95,68,44,33
2338,product-243934,2,12,53,45,58
2339,product-27981,2,12,47,10,22
2340,product-243931,2,45,53,52,58
2341,product-244230,2,25,53,47,58
2342,product-24329,2,88,55,22,39
2343,product-83373,2,62,53,21,29
2344,product-110685,2,3,57,5,23
2345,product-244810,2,20,29,2,22
2346,product-244660,2,16,68,54,30
2347,product-110520,2,16,57,6,22
2348,product-110521,2,30,57,6,23
2349,product-110522,2,25,57,4,23
2350,product-290059,2,75,78,31,33
2351,product-83664,2,97,51,33,29
2352,product-244590,2,25,63,5,23
2353,product-27917,2,25,58,40,45
2354,product-244588,2,84,63,8,22
2355,product-244572,2,62,62,25,19
2356,product-83496,2,72,34,2,22
2357,product-110623,2,22,54,2,22
2358,product-83421,2,50,46,24,27
2359,product-83389,2,53,52,29,30
2360,product-110691,2,88,57,0,22
2361,product-83750,2,84,37,17,21
2362,product-24328,2,62,55,20,39
2363,product-111078,2,18,62,40,23
2364,product-111461,2,88,56,30,37
2365,product-111462,2,12,56,32,36
2366,product-243420,2,16,67,58,30
2367,product-24274,2,88,60,41,26
2368,product-28032,2,62,43,4,22
2369,product-292869,2,20,58,2,22
2370,product-292870,2,41,58,2,22
2371,product-9473,2,50,63,9,22
2372,product-111510,2,80,58,4,22
2373,product-82806,2,50,51,33,29
2374,product-111512,2,95,58,4,22
2375,product-24259,2,57,61,35,16
2376,product-111519,2,16,58,0,22
2377,product-28063,2,25,69,41,31
2378,product-243353,2,92,63,0,22
2379,product-28020,2,55,43,14,23
2380,product-111039,2,59,57,0,22
2381,product-28019,2,32,43,16,23
2382,product-82880,2,50,43,0,22
2383,product-83095,2,78,52,26,29
2384,product-111108,2,55,59,17,31
2385,product-111201,2,38,57,0,22
2386,product-292187,2,9,77,34,28
2387,product-243729,2,45,68,49,26
2388,product-111298,2,70,56,30,36
2389,product-111299,2,25,56,32,37
2390,product-82935,2,38,34,19,24
2391,product-243698,2,47,63,9,23
2392,product-292482,2,68,71,51,23
2393,product-292528,2,62,77,30,28
2394,product-292532,2,70,58,2,22
2395,product-111347,2,91,58,6,22
2396,product-243677,2,80,63,0,22
2397,product-243668,2,66,63,7,23
2398,product-111357,2,50,57,0,22
2399,product-289508,2,75,45,34,37
2400,product-83766,2,50,34,0,22
2401,product-244893,2,66,62,24,19
2402,product-246464,2,34,67,31,24
2403,product-9171,2,12,45,32,32
2404,product-287214,2,47,60,29,33
2405,product-84768,2,97,44,0,22
2406,product-84761,2,88,44,11,24
2407,product-287239,2,53,64,5,23
2408,product-287241,2,32,64,2,22
2409,product-246314,2,68,30,0,22
2410,product-109360,2,82,56,4,21
2411,product-287333,2,16,76,36,28
2412,product-109367,2,12,56,0,22
2413,product-84559,2,75,34,9,22
2414,product-84558,2,78,34,6,22
2415,product-84557,2,70,34,4,22
2416,product-84547,2,5,42,2,23
2417,product-246465,2,62,67,31,24
2418,product-84546,2,47,42,0,22
2419,product-287037,2,75,64,17,30
2420,product-84801,2,53,42,0,22
2421,product-27725,2,38,43,16,23
2422,product-27726,2,55,43,14,23
2423,product-27727,2,78,43,12,23
2424,product-27728,2,3,43,10,23
2425,product-246737,2,95,66,30,29
2426,product-109161,2,78,56,5,22
2427,product-246617,2,22,84,59,65
2428,product-246605,2,59,30,0,22
2429,product-27740,2,59,43,11,22
2430,product-286808,2,92,65,4,24
2431,product-84821,2,75,34,6,23
2432,product-84820,2,95,34,4,22
2433,product-286896,2,12,76,35,28
2434,product-6293,2,95,99,68,74
2435,product-84811,2,16,37,25,21
2436,product-84800,2,12,42,0,22
2437,product-109417,2,5,62,12,24
2438,product-109427,2,53,63,30,26
2439,product-245987,2,95,42,14,26
2440,product-245263,2,28,62,4,22
2441,product-84189,2,88,53,20,28
2442,product-109992,2,18,55,2,22
2443,product-245244,2,80,63,9,23
2444,product-110186,2,70,51,10,23
2445,product-110240,2,88,57,8,25
2446,product-288853,2,88,61,41,31
2447,product-288900,2,12,69,49,28
2448,product-244934,2,32,62,3,22
2449,product-289090,2,72,64,22,32
2450,product-244926,2,95,63,2,22
2451,product-244922,2,91,63,6,22
2452,product-110416,2,47,64,24,28
2453,product-83918,2,42,53,24,29
2454,product-83771,2,32,34,19,21
2455,product-288478,2,75,65,10,23
2456,product-84206,2,5,51,32,29
2457,product-288462,2,12,61,41,20
2458,product-109972,2,50,63,21,25
2459,product-287882,2,55,64,17,30
2460,product-287955,2,25,72,0,22
2461,product-245893,2,38,67,35,24
2462,product-245856,2,84,63,2,23
2463,product-245846,2,9,63,14,23
2464,product-6231,2,84,59,9,23
2465,product-109618,2,80,55,0,22
2466,product-111524,2,68,57,0,22
2467,product-9234,2,62,63,2,22
2468,product-245571,2,57,62,3,23
2469,product-288306,2,8,43,2,22
2470,product-84279,2,41,42,2,22
2471,product-245552,2,25,63,11,23
2472,product-84256,2,41,44,2,22
2473,product-109872,2,34,52,22,26
2474,product-84208,2,68,52,29,29
2475,product-109782,2,88,63,20,25
2476,product-111590,2,62,58,20,29
2477,product-82617,2,91,34,11,22
2478,product-24243,2,75,62,6,24
2479,product-240173,2,30,37,0,22
2480,product-113872,2,41,56,15,23
2481,product-80823,2,59,44,14,25
2482,product-295799,2,84,59,32,35
2483,product-240043,2,55,63,24,25
2484,product-240042,2,25,63,24,23
2485,product-23991,2,12,59,32,22
2486,product-23990,2,25,59,32,23
2487,product-114007,2,18,61,18,28
2488,product-114046,2,34,56,16,23
2489,product-239692,2,25,67,40,35
2490,product-28350,2,12,68,48,29
2491,product-80092,2,55,46,20,27
2492,product-80021,2,97,57,30,35
2493,product-80020,2,12,57,31,35
2494,product-80848,2,62,44,16,25
2495,product-239671,2,50,63,17,23
2496,product-113686,2,50,55,11,24
2497,product-28295,2,59,43,11,22
2498,product-112917,2,53,57,27,25
2499,product-28252,2,92,50,10,23
2500,product-241480,2,75,65,19,28
2501,product-241451,2,9,63,13,22
2502,product-9663,2,45,30,0,22
2503,product-113280,2,38,56,21,23
2504,product-81054,2,28,44,13,26
2505,product-295268,2,25,46,15,26
2506,product-241094,2,75,64,20,24
2507,product-295320,2,8,59,33,34
2508,product-28283,2,92,43,15,25
2509,product-240924,2,70,34,2,22
2510,product-24036,2,38,55,32,38
2511,product-28291,2,22,43,17,23
2512,product-28292,2,38,43,15,22
2513,product-28296,2,68,42,10,22
2514,product-296052,2,88,59,16,25
2515,product-296053,2,88,59,14,24
2516,product-79882,2,28,43,26,23
2517,product-114577,2,32,56,11,22
2518,product-297056,2,42,60,5,23
2519,product-114578,2,28,56,11,22
2520,product-114579,2,25,56,11,23
2521,product-79152,2,91,66,44,27
2522,product-237849,2,3,63,15,27
2523,product-114590,2,38,56,6,22
2524,product-114591,2,50,56,7,22
2525,product-79071,2,88,49,0,22
2526,product-237651,2,32,40,33,36
2527,product-114747,2,16,56,9,22
2528,product-114748,2,22,56,9,22
2529,product-114749,2,28,56,9,23
2530,product-297354,2,62,69,18,20
2531,product-114753,2,38,56,6,22
2532,product-238191,2,57,64,24,27
2533,product-238206,2,62,62,11,24
2534,product-296886,2,70,79,42,29
2535,product-296745,2,25,54,16,25
2536,product-114219,2,91,56,16,22
2537,product-79828,2,28,50,35,34
2538,product-79789,2,42,54,23,32
2539,product-239301,2,95,63,13,24
2540,product-79773,2,80,57,40,34
2541,product-79772,2,28,57,41,34
2542,product-239300,2,57,63,14,24
2543,product-81297,2,62,44,10,26
2544,product-114222,2,25,56,14,23
2545,product-114225,2,50,56,13,23
2546,product-296634,2,95,79,44,29
2547,product-79591,2,22,50,38,30
2548,product-114243,2,28,55,13,25
2549,product-114397,2,12,56,14,22
2550,product-114398,2,30,56,13,22
2551,product-114400,2,25,56,13,23
2552,product-79763,2,84,58,40,37
2553,product-286456,2,9,76,34,27
2554,product-112736,2,62,57,29,36
2555,product-81336,2,72,43,13,24
2556,product-82413,2,34,47,0,22
2557,product-111856,2,68,58,4,22
2558,product-82308,2,18,34,20,24
2559,product-242962,2,38,39,0,22
2560,product-293554,2,28,53,3,22
2561,product-82287,2,34,36,15,21
2562,product-111867,2,88,57,0,22
2563,product-242697,2,12,66,35,32
2564,product-112024,2,88,58,2,22
2565,product-112025,2,88,58,2,22
2566,product-112026,2,5,58,0,22
2567,product-82204,2,42,46,13,26
2568,product-242680,2,38,68,58,26
2569,product-112027,2,55,58,0,22
2570,product-112028,2,62,58,2,22
2571,product-111855,2,50,58,2,22
2572,product-242627,2,5,63,2,23
2573,product-111853,2,59,58,0,22
2574,product-111851,2,62,58,2,22
2575,product-9502,2,16,78,18,23
2576,product-111680,2,72,58,3,22
2577,product-111681,2,55,58,2,22
2578,product-111682,2,62,58,2,22
2579,product-111683,2,70,58,2,23
2580,product-111684,2,20,58,3,22
2581,product-111685,2,95,58,5,22
2582,product-293283,2,8,57,62,51
2583,product-111689,2,28,58,4,24
2584,product-243031,2,62,65,21,27
2585,product-293318,2,9,44,3,22
2586,product-111696,2,3,57,2,22
2587,product-111758,2,16,58,21,29
2588,product-5981,2,22,65,0,22
2589,product-111850,2,62,58,4,22
2590,product-111852,2,50,58,0,22
2591,product-242588,2,25,39,0,22
2592,product-242539,2,82,36,35,39
2593,product-81980,2,34,36,13,25
2594,product-242265,2,70,65,28,28
2595,product-294593,2,92,59,0,22
2596,product-81663,2,16,36,12,25
2597,product-81662,2,12,36,12,22
2598,product-81642,2,12,43,18,24
2599,product-294777,2,38,45,2,22
2600,product-294793,2,45,44,29,24
2601,product-81628,2,20,43,9,24
2602,product-81565,2,42,51,32,31
2603,product-81516,2,75,56,33,24
2604,product-112515,2,20,55,2,22
2605,product-241896,2,55,67,60,31
2606,product-81379,2,25,34,20,21
2607,product-294854,2,34,59,0,22
2608,product-112548,2,16,57,30,25
2609,product-294534,2,41,44,29,25
2610,product-294533,2,50,45,28,25
2611,product-9591,2,59,55,24,33
2612,product-9587,2,50,36,10,23
2613,product-112033,2,28,58,4,23
2614,product-293972,2,45,65,2,22
2615,product-81977,2,25,36,11,21
2616,product-81955,2,45,43,15,23
2617,product-28167,2,12,50,0,22
2618,product-81886,2,5,50,21,28
2619,product-294250,2,88,44,26,25
2620,product-24119,2,88,43,15,27
2621,product-294251,2,18,44,27,25
2622,product-294253,2,91,44,30,25
2623,product-81885,2,32,50,22,28
2624,product-112209,2,84,58,0,22
2625,product-24172,2,38,67,18,25
2626,product-294281,2,66,52,12,24
2627,product-81771,2,80,59,28,32
2628,product-242292,2,16,67,61,29
2629,product-294252,2,12,44,29,25
2630,product-52218,2,12,53,15,21
2631,product-126758,2,25,62,11,22
2632,product-170990,2,62,56,6,24
2633,product-14874,2,62,59,9,23
2634,product-387671,2,16,34,10,23
2635,product-162484,2,32,54,17,25
2636,product-361745,2,32,70,24,28
2637,product-136793,2,68,71,32,29
2638,product-41283,2,88,59,41,30
2639,product-162232,2,55,53,0,22
2640,product-37407,2,50,67,11,22
2641,product-153002,2,50,62,2,22
2642,product-153003,2,16,62,2,22
2643,product-139951,2,62,68,17,24
2644,product-139950,2,3,68,19,24
2645,product-179379,2,25,68,2,22
2646,product-16151,2,88,51,23,36
2647,product-350239,2,9,67,24,32
2648,product-168994,2,12,4,0,22
2649,product-187490,2,45,54,6,24
2650,product-41282,2,12,59,43,30
2651,product-37505,2,38,57,45,31
2652,product-49204,2,88,57,14,24
2653,product-14861,2,38,62,12,23
2654,product-350574,2,92,71,33,34
2655,product-187310,2,12,12,2,21
2656,product-136765,2,20,67,14,23
2657,product-168860,2,38,59,22,29
2658,product-37518,2,75,55,16,27
2659,product-187410,2,84,52,2,22
2660,product-49245,2,9,54,22,25
2661,product-147583,2,12,58,5,22
2662,product-162529,2,8,51,5,21
2663,product-350511,2,34,56,20,36
2664,product-49250,2,57,53,24,26
2665,product-152838,2,84,56,57,45
2666,product-375951,2,16,74,20,28
2667,product-162493,2,80,55,18,25
2668,product-17156,2,84,66,40,27
2669,product-366662,2,16,78,23,24
2670,product-350001,2,34,65,4,23
2671,product-17115,2,59,40,0,22
2672,product-134366,2,66,68,21,23
2673,product-37303,2,92,55,39,32
2674,product-18552,2,12,50,27,29
2675,product-139936,2,80,69,0,22
2676,product-187851,2,32,54,15,24
2677,product-187852,2,32,54,13,24
2678,product-49448,2,38,57,11,24
2679,product-147415,2,12,58,6,22
2680,product-187854,2,47,54,9,24
2681,product-391244,2,5,39,13,26
2682,product-179171,2,62,55,41,35
2683,product-187855,2,57,54,6,24
2684,product-45775,2,82,41,2,22
2685,product-179132,2,5,42,2,22
2686,product-38992,2,12,56,30,25
2687,product-44362,2,25,48,3,22
2688,product-49439,2,25,57,26,26
2689,product-162081,2,38,76,14,23
2690,product-37352,2,20,45,9,24
2691,product-371,2,88,52,6,22
2692,product-142215,2,50,71,34,26
2693,product-149133,2,88,72,11,27
2694,product-16153,2,25,51,26,36
2695,product-16154,2,25,51,27,35
2696,product-366665,2,12,78,26,28
2697,product-349951,2,88,71,27,35
2698,product-387572,2,16,34,0,22
2699,product-133422,2,34,58,2,22
2700,product-133414,2,53,58,11,22
2701,product-153017,2,62,61,0,22
2702,product-49427,2,38,59,49,28
2703,product-133386,2,78,66,21,24
2704,product-349729,2,75,70,52,45
2705,product-38990,2,25,56,30,26
2706,product-356612,2,84,73,35,32
2707,product-141630,2,32,67,0,22
2708,product-45741,2,12,48,17,23
2709,product-44722,2,12,57,29,26
2710,product-148951,2,88,72,11,27
2711,product-48970,2,50,57,15,25
2712,product-186640,2,18,52,2,22
2713,product-140205,2,38,60,37,24
2714,product-150840,2,68,65,13,25
2715,product-186708,2,3,54,32,24
2716,product-49012,2,47,53,26,27
2717,product-186711,2,91,54,10,24
2718,product-150839,2,88,65,12,25
2719,product-37717,2,38,57,67,27
2720,product-387783,2,88,34,12,23
2721,product-147728,2,32,67,0,22
