ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology
1904,customer-427546,0,47,21,17,22
1905,customer-25802,0,47,90,17,22
1906,customer-25801,0,47,4,6,22
1907,customer-25800,0,47,29,18,22
1908,customer-427170,0,47,19,11,22
1909,customer-308181,0,47,17,6,22
1910,customer-25476,0,47,88,5,22
1911,customer-25477,0,47,89,15,22
1912,customer-70373,0,47,56,9,22
1913,customer-297900,0,47,35,3,22
1914,customer-308182,0,47,41,5,22
1915,customer-308183,0,47,48,11,22
1916,customer-308184,0,47,51,17,22
1917,customer-29163,0,47,6,9,22
1918,customer-29164,0,47,6,14,22
1919,customer-29165,0,47,6,14,22
1920,customer-274277,0,48,89,24,22
1921,customer-273781,0,48,88,24,22
1922,customer-68213,0,48,90,8,22
1923,customer-273263,0,48,88,26,22
1924,customer-68212,0,48,21,5,22
1925,customer-17181,0,48,30,8,22
1926,customer-17180,0,48,22,6,22
1927,customer-17179,0,48,26,12,22
1928,customer-17182,0,48,50,2,22
1929,customer-17183,0,48,84,6,22
1930,customer-17184,0,48,8,11,22
1931,customer-17185,0,48,6,12,22
1932,customer-17187,0,48,97,18,22
1933,customer-17186,0,48,96,14,22
1934,customer-16967,0,48,97,17,22
1935,customer-16966,0,48,99,9,22
1936,customer-16965,0,48,24,6,22
1937,customer-67906,0,48,2,15,22
1938,customer-67905,0,48,99,8,22
1939,customer-67904,0,48,70,5,22
1940,customer-17618,0,48,4,20,22
1941,customer-17616,0,48,98,11,22
1942,customer-17397,0,48,96,12,22
1943,customer-17396,0,48,11,12,22
1944,customer-278582,0,48,14,9,22
1945,customer-131209,0,48,22,14,22
1946,customer-131222,0,48,88,9,22
1947,customer-131221,0,48,19,6,22
1948,customer-457554,0,48,5,2,22
1949,customer-131571,0,48,12,9,22
1950,customer-131583,0,48,0,9,22
1951,customer-131582,0,48,21,12,22
1952,customer-130853,0,48,22,15,22
1953,customer-130852,0,48,23,17,22
1954,customer-31365,0,48,14,6,22
1955,customer-130866,0,48,88,17,22
1956,customer-130865,0,48,98,8,22
1957,customer-278045,0,48,28,8,22
1958,customer-132640,0,48,41,3,22
1959,customer-132639,0,48,29,15,22
1960,customer-31047,0,48,1,12,22
1961,customer-31048,0,48,98,15,22
1962,customer-31046,0,48,0,9,22
1963,customer-31045,0,48,12,8,22
1964,customer-132986,0,48,25,15,22
1965,customer-131937,0,48,22,6,22
1966,customer-132289,0,48,96,3,22
1967,customer-132288,0,48,33,8,22
1968,customer-201793,0,48,21,50,22
1969,customer-31741,0,48,50,2,22
1970,customer-31742,0,48,80,21,22
1971,customer-130150,0,48,99,17,22
1972,customer-130149,0,48,99,8,22
1973,customer-130137,0,48,7,9,22
1974,customer-130136,0,48,10,18,22
1975,customer-68519,0,48,2,14,22
1976,customer-130508,0,48,92,15,22
1977,customer-130495,0,48,18,17,22
1978,customer-31428,0,48,4,15,22
1979,customer-129778,0,48,92,11,22
1980,customer-66987,0,48,11,8,22
1981,customer-66986,0,48,12,9,22
1982,customer-262372,0,48,93,8,22
1983,customer-262371,0,48,94,5,22
1984,customer-262368,0,48,16,5,22
1985,customer-262367,0,48,21,6,22
1986,customer-262450,0,48,77,15,22
1987,customer-322655,0,48,51,20,22
1988,customer-262449,0,48,1,21,22
1989,customer-262840,0,48,15,8,22
1990,customer-262839,0,48,16,9,22
1991,customer-262838,0,48,17,11,22
1992,customer-305058,0,48,29,6,22
1993,customer-120165,0,48,18,9,22
1994,customer-120164,0,48,32,15,22
1995,customer-261892,0,48,98,3,22
1996,customer-261889,0,48,22,6,22
1997,customer-54308,0,48,10,14,22
1998,customer-321954,0,48,52,18,22
1999,customer-263814,0,48,86,8,22
2000,customer-263815,0,48,95,3,22
2001,customer-263888,0,48,11,18,22
2002,customer-263879,0,48,87,12,22
2003,customer-263878,0,48,94,12,22
2004,customer-263322,0,48,90,11,22
2005,customer-263395,0,48,2,18,22
2006,customer-263385,0,48,92,24,22
2007,customer-263384,0,48,96,30,22
2008,customer-262920,0,48,96,21,22
2009,customer-54008,0,48,12,12,22
2010,customer-260499,0,48,21,8,22
2011,customer-260503,0,48,99,6,22
2012,customer-119184,0,48,16,6,22
2013,customer-260953,0,48,95,3,22
2014,customer-260952,0,48,2,3,22
2015,customer-260949,0,48,24,6,22
2016,customer-207253,0,48,20,52,22
2017,customer-119446,0,48,97,11,22
2018,customer-119445,0,48,32,15,22
2019,customer-496613,0,48,73,9,22
2020,customer-119088,0,48,94,11,22
2021,customer-119087,0,48,28,14,22
2022,customer-66674,0,48,12,6,22
2023,customer-66673,0,48,12,6,22
2024,customer-119912,0,48,91,21,22
2025,customer-119911,0,48,8,11,22
2026,customer-261420,0,48,0,3,22
2027,customer-261417,0,48,23,6,22
2028,customer-119808,0,48,98,11,22
2029,customer-119807,0,48,32,14,22
2030,customer-119806,0,48,37,29,22
2031,customer-376138,0,48,96,36,22
2032,customer-495662,0,48,67,15,22
2033,customer-495661,0,48,71,15,22
2034,customer-495659,0,48,71,11,22
2035,customer-496130,0,48,74,12,22
2036,customer-496131,0,48,76,12,22
2037,customer-496132,0,48,74,12,22
2038,customer-496133,0,48,68,9,22
2039,customer-496134,0,48,62,12,22
2040,customer-375594,0,48,83,17,22
2041,customer-375593,0,48,88,20,22
2042,customer-479165,0,48,14,8,22
2043,customer-479166,0,48,99,11,22
2044,customer-478687,0,48,11,8,22
2045,customer-16298,0,48,90,23,22
2046,customer-478798,0,48,21,18,22
2047,customer-480188,0,48,18,2,22
2048,customer-480189,0,48,8,3,22
2049,customer-480190,0,48,96,8,22
2050,customer-479663,0,48,14,5,22
2051,customer-479664,0,48,0,9,22
2052,customer-124669,0,48,13,18,22
2053,customer-124670,0,48,11,24,22
2054,customer-32494,0,48,80,14,22
2055,customer-124671,0,48,7,26,22
2056,customer-16746,0,48,1,14,22
2057,customer-16745,0,48,9,9,22
2058,customer-478321,0,48,21,20,22
2059,customer-478322,0,48,19,20,22
2060,customer-478217,0,48,94,15,22
2061,customer-478215,0,48,27,11,22
2062,customer-478216,0,48,8,6,22
2063,customer-67602,0,48,90,8,22
2064,customer-67601,0,48,98,5,22
2065,customer-67600,0,48,24,8,22
2066,customer-67295,0,48,8,8,22
2067,customer-321253,0,48,49,17,22
2068,customer-67294,0,48,55,2,22
2069,customer-321254,0,48,55,20,22
2070,customer-264316,0,48,4,5,22
2071,customer-53703,0,48,21,6,22
2072,customer-53704,0,48,25,3,22
2073,customer-53705,0,48,26,5,22
2074,customer-53706,0,48,91,2,22
2075,customer-264385,0,48,91,15,22
2076,customer-481258,0,48,96,5,22
2077,customer-183369,0,48,18,32,22
2078,customer-183368,0,48,19,32,22
2079,customer-32873,0,48,85,21,22
2080,customer-480719,0,48,0,2,22
2081,customer-321181,0,48,16,8,22
2082,customer-321182,0,48,7,11,22
2083,customer-481792,0,48,9,8,22
2084,customer-481793,0,48,98,8,22
2085,customer-481794,0,48,97,9,22
2086,customer-53393,0,48,10,8,22
2087,customer-53394,0,48,11,12,22
2088,customer-53395,0,48,15,17,22
2089,customer-53392,0,48,19,3,22
2090,customer-427929,0,48,25,24,22
2091,customer-308172,0,48,12,12,22
2092,customer-308173,0,48,8,15,22
2093,customer-308169,0,48,19,9,22
2094,customer-29088,0,48,22,11,22
2095,customer-29089,0,48,83,14,22
2096,customer-431301,0,48,9,18,22
2097,customer-25478,0,48,91,26,22
2098,customer-429962,0,48,23,11,22
2099,customer-18063,0,49,0,18,22
2100,customer-18062,0,49,97,12,22
2101,customer-82761,0,49,16,11,22
2102,customer-17836,0,49,6,18,22
2103,customer-32119,0,49,78,26,22
2104,customer-17837,0,49,99,20,22
2105,customer-18286,0,49,88,12,22
2106,customer-18287,0,49,91,18,22
2107,customer-465795,0,49,14,23,22
2108,customer-465499,0,49,11,17,22
2109,customer-158001,0,49,2,15,22
2110,customer-68214,0,49,88,15,22
2111,customer-18735,0,49,78,6,22
2112,customer-18736,0,49,88,17,22
2113,customer-464959,0,49,22,15,22
2114,customer-31800,0,49,12,5,22
2115,customer-18512,0,49,88,20,22
2116,customer-18511,0,49,95,8,22
2117,customer-17178,0,49,28,18,22
2118,customer-17174,0,49,5,15,22
2119,customer-17173,0,49,5,15,22
2120,customer-17172,0,49,7,14,22
2121,customer-17171,0,49,16,8,22
2122,customer-183643,0,49,14,21,22
2123,customer-183644,0,49,16,23,22
2124,customer-125401,0,49,2,9,22
2125,customer-125400,0,49,16,11,22
2126,customer-16956,0,49,17,18,22
2127,customer-16955,0,49,11,14,22
2128,customer-16954,0,49,98,8,22
2129,customer-16953,0,49,12,3,22
2130,customer-16952,0,49,29,6,22
2131,customer-125037,0,49,8,21,22
2132,customer-125036,0,49,8,18,22
2133,customer-125035,0,49,9,12,22
2134,customer-125402,0,49,92,14,22
2135,customer-17617,0,49,98,15,22
2136,customer-32176,0,49,98,15,22
2137,customer-126136,0,49,2,15,22
2138,customer-32175,0,49,3,11,22
2139,customer-83051,0,49,25,8,22
2140,customer-125403,0,49,99,17,22
2141,customer-17385,0,49,8,9,22
2142,customer-125766,0,49,1,11,22
2143,customer-125767,0,49,6,14,22
2144,customer-278581,0,49,24,14,22
2145,customer-457915,0,49,0,0,22
2146,customer-457916,0,49,62,14,22
2147,customer-458262,0,49,12,2,22
2148,customer-279122,0,49,24,12,22
2149,customer-279123,0,49,14,11,22
2150,customer-131570,0,49,26,20,22
2151,customer-156986,0,49,3,6,22
2152,customer-459251,0,49,12,11,22
2153,customer-459577,0,49,0,3,22
2154,customer-278044,0,49,31,14,22
2155,customer-50539,0,49,5,15,22
2156,customer-458594,0,49,79,5,22
2157,customer-458595,0,49,60,15,22
2158,customer-458921,0,49,8,3,22
2159,customer-458922,0,49,60,17,22
2160,customer-132628,0,49,21,12,22
2161,customer-280516,0,49,6,3,22
2162,customer-280517,0,49,96,6,22
2163,customer-456014,0,49,16,17,22
2164,customer-456015,0,49,6,18,22
2165,customer-456016,0,49,2,18,22
2166,customer-456017,0,49,7,15,22
2167,customer-68829,0,49,99,14,22
2168,customer-68828,0,49,1,11,22
2169,customer-455224,0,49,75,2,22
2170,customer-68827,0,49,10,6,22
2171,customer-279592,0,49,25,8,22
2172,customer-279593,0,49,14,9,22
2173,customer-457184,0,49,12,23,22
2174,customer-131925,0,49,14,21,22
2175,customer-156738,0,49,2,9,22
2176,customer-456399,0,49,10,17,22
2177,customer-456400,0,49,5,21,22
2178,customer-280062,0,49,8,5,22
2179,customer-280061,0,49,25,2,22
2180,customer-392498,0,49,31,14,22
2181,customer-156739,0,49,7,9,22
2182,customer-50220,0,49,4,15,22
2183,customer-132277,0,49,14,18,22
2184,customer-132276,0,49,16,18,22
2185,customer-275348,0,49,89,30,22
2186,customer-463305,0,49,14,17,22
2187,customer-19184,0,49,91,15,22
2188,customer-462765,0,49,14,24,22
2189,customer-201792,0,49,19,48,22
2190,customer-464140,0,49,6,14,22
2191,customer-274797,0,49,89,29,22
2192,customer-274796,0,49,89,27,22
2193,customer-82463,0,49,30,17,22
2194,customer-82464,0,49,50,11,22
2195,customer-18960,0,49,85,20,22
2196,customer-18959,0,49,97,3,22
2197,customer-463579,0,49,13,29,22
2198,customer-463580,0,49,12,11,22
2199,customer-463856,0,49,12,27,22
2200,customer-463857,0,49,9,12,22
2201,customer-157750,0,49,1,12,22
2202,customer-157751,0,49,2,12,22
2203,customer-68518,0,49,7,12,22
2204,customer-68517,0,49,11,6,22
2205,customer-157238,0,49,2,6,22
2206,customer-459888,0,49,8,3,22
2207,customer-459889,0,49,56,20,22
2208,customer-157237,0,49,1,8,22
2209,customer-460187,0,49,16,8,22
2210,customer-31425,0,49,38,3,22
2211,customer-31426,0,49,16,6,22
2212,customer-31427,0,49,12,15,22
2213,customer-31424,0,49,34,6,22
2214,customer-461942,0,49,10,11,22
2215,customer-461370,0,49,14,14,22
2216,customer-461371,0,49,82,3,22
2217,customer-157492,0,49,2,9,22
2218,customer-461660,0,49,88,5,22
2219,customer-461080,0,49,12,21,22
2220,customer-19409,0,49,89,21,22
2221,customer-19408,0,49,11,14,22
2222,customer-120631,0,49,99,17,22
2223,customer-120630,0,49,16,2,22
2224,customer-376692,0,49,89,26,22
2225,customer-84162,0,49,10,14,22
2226,customer-262837,0,49,19,15,22
2227,customer-120522,0,49,3,11,22
2228,customer-120163,0,49,41,18,22
2229,customer-120269,0,49,25,12,22
2230,customer-120521,0,49,22,8,22
2231,customer-120520,0,49,31,20,22
2232,customer-120270,0,49,6,14,22
2233,customer-54307,0,49,12,11,22
2234,customer-121612,0,49,32,17,22
2235,customer-121611,0,49,34,33,22
2236,customer-486713,0,49,83,8,22
2237,customer-487246,0,49,83,9,22
2238,customer-33250,0,49,85,30,22
2239,customer-485635,0,49,77,9,22
2240,customer-485636,0,49,0,0,22
2241,customer-485637,0,49,71,3,22
2242,customer-263806,0,49,13,17,22
2243,customer-263805,0,49,15,18,22
2244,customer-263804,0,49,16,21,22
2245,customer-263889,0,49,75,30,22
2246,customer-486178,0,49,83,8,22
2247,customer-486179,0,49,81,9,22
2248,customer-120999,0,49,92,27,22
2249,customer-488858,0,49,11,14,22
2250,customer-488859,0,49,95,17,22
2251,customer-489403,0,49,2,11,22
2252,customer-120886,0,49,39,8,22
2253,customer-120885,0,49,36,27,22
2254,customer-121249,0,49,38,14,22
2255,customer-121248,0,49,36,32,22
2256,customer-487782,0,49,83,11,22
2257,customer-263315,0,49,15,14,22
2258,customer-263314,0,49,19,14,22
2259,customer-488317,0,49,97,6,22
2260,customer-488318,0,49,86,14,22
2261,customer-207252,0,49,20,48,22
2262,customer-496617,0,49,69,21,22
2263,customer-496616,0,49,69,17,22
2264,customer-496615,0,49,70,14,22
2265,customer-496614,0,49,71,11,22
2266,customer-13129,0,49,51,17,22
2267,customer-54902,0,49,12,12,22
2268,customer-119910,0,49,19,12,22
2269,customer-376139,0,49,94,32,22
2270,customer-376140,0,49,90,27,22
2271,customer-376141,0,49,84,26,22
2272,customer-496135,0,49,62,17,22
2273,customer-33624,0,49,89,23,22
2274,customer-33625,0,49,85,36,22
2275,customer-84437,0,49,16,23,22
2276,customer-54604,0,49,9,11,22
2277,customer-84432,0,49,22,15,22
2278,customer-84433,0,49,11,11,22
2279,customer-84434,0,49,95,15,22
2280,customer-84435,0,49,94,18,22
2281,customer-84436,0,49,9,20,22
2282,customer-123807,0,49,7,5,22
2283,customer-479274,0,49,24,12,22
2284,customer-479275,0,49,21,14,22
2285,customer-124170,0,49,12,6,22
2286,customer-478797,0,49,22,15,22
2287,customer-123441,0,49,97,12,22
2288,customer-123436,0,49,34,3,22
2289,customer-123438,0,49,14,15,22
2290,customer-479778,0,49,21,14,22
2291,customer-320543,0,49,51,20,22
2292,customer-32548,0,49,25,8,22
2293,customer-32549,0,49,6,9,22
2294,customer-32550,0,49,0,14,22
2295,customer-124535,0,49,9,9,22
2296,customer-32495,0,49,79,32,22
2297,customer-83336,0,49,36,14,22
2298,customer-83337,0,49,42,11,22
2299,customer-122344,0,49,25,8,22
2300,customer-122457,0,49,52,9,22
2301,customer-264833,0,49,98,14,22
2302,customer-483984,0,49,98,6,22
2303,customer-483985,0,49,97,8,22
2304,customer-483434,0,49,1,14,22
2305,customer-482878,0,49,31,17,22
2306,customer-482883,0,49,3,12,22
2307,customer-264905,0,49,95,18,22
2308,customer-121975,0,49,33,23,22
2309,customer-485092,0,49,73,3,22
2310,customer-484538,0,49,78,2,22
2311,customer-83894,0,49,36,5,22
2312,customer-264395,0,49,82,12,22
2313,customer-482877,0,49,31,26,22
2314,customer-183367,0,49,18,26,22
2315,customer-183366,0,49,17,21,22
2316,customer-265883,0,49,92,23,22
2317,customer-481255,0,49,25,14,22
2318,customer-481254,0,49,30,17,22
2319,customer-123194,0,49,12,11,22
2320,customer-83619,0,49,52,14,22
2321,customer-83618,0,49,39,12,22
2322,customer-265363,0,49,92,23,22
2323,customer-122826,0,49,66,8,22
2324,customer-122825,0,49,34,17,22
2325,customer-122711,0,49,31,18,22
2326,customer-122712,0,49,91,3,22
2327,customer-123075,0,49,36,23,22
2328,customer-32927,0,49,9,9,22
2329,customer-123078,0,49,86,6,22
2330,customer-481788,0,49,35,20,22
2331,customer-481789,0,49,32,12,22
2332,customer-481790,0,49,24,9,22
2333,customer-481791,0,49,18,11,22
2334,customer-123077,0,49,27,6,22
2335,customer-123076,0,49,34,15,22
2336,customer-32928,0,49,4,11,22
2337,customer-482325,0,49,31,20,22
2338,customer-482326,0,49,31,12,22
2339,customer-482330,0,49,6,11,22
2340,customer-308171,0,49,9,11,22
2341,customer-308170,0,49,99,8,22
2342,customer-308168,0,49,27,17,22
2343,customer-145750,0,49,27,14,22
2344,customer-145751,0,49,99,11,22
2345,customer-145453,0,49,99,8,22
2346,customer-145452,0,49,26,11,22
2347,customer-126864,0,50,34,5,22
2348,customer-158501,0,50,2,15,22
2349,customer-126865,0,50,90,3,22
2350,customer-126739,0,50,21,14,22
2351,customer-183911,0,50,14,24,22
2352,customer-158253,0,50,3,15,22
2353,customer-468388,0,50,45,5,22
2354,customer-127100,0,50,14,14,22
2355,customer-158254,0,50,2,15,22
2356,customer-158746,0,50,3,11,22
2357,customer-158745,0,50,8,11,22
2358,customer-126371,0,50,92,5,22
2359,customer-17824,0,50,9,17,22
2360,customer-17823,0,50,11,17,22
2361,customer-126370,0,50,25,15,22
2362,customer-126498,0,50,24,8,22
2363,customer-126499,0,50,6,8,22
2364,customer-464691,0,50,18,20,22
2365,customer-127821,0,50,27,15,22
2366,customer-464961,0,50,73,11,22
2367,customer-127948,0,50,19,11,22
2368,customer-467756,0,50,92,9,22
2369,customer-127227,0,50,25,3,22
2370,customer-127226,0,50,16,5,22
2371,customer-468074,0,50,18,15,22
2372,customer-127586,0,50,29,6,22
2373,customer-51496,0,50,8,23,22
2374,customer-466765,0,50,12,11,22
2375,customer-466438,0,50,15,15,22
2376,customer-127462,0,50,17,11,22
2377,customer-467100,0,50,1,6,22
2378,customer-17170,0,50,27,8,22
2379,customer-125266,0,50,25,20,22
2380,customer-183642,0,50,13,21,22
2381,customer-125009,0,50,20,11,22
2382,customer-125010,0,50,91,5,22
2383,customer-124899,0,50,18,6,22
2384,customer-124898,0,50,22,18,22
2385,customer-183641,0,50,14,24,22
2386,customer-269046,0,50,5,8,22
2387,customer-126005,0,50,4,12,22
2388,customer-126004,0,50,20,20,22
2389,customer-17605,0,50,9,8,22
2390,customer-17604,0,50,18,9,22
2391,customer-17603,0,50,20,11,22
2392,customer-158989,0,50,12,9,22
2393,customer-42330,0,50,88,8,22
2394,customer-42329,0,50,24,8,22
2395,customer-126135,0,50,2,20,22
2396,customer-126134,0,50,2,18,22
2397,customer-126133,0,50,3,11,22
2398,customer-126132,0,50,19,8,22
2399,customer-271104,0,50,81,11,22
2400,customer-271103,0,50,37,12,22
2401,customer-83050,0,50,18,18,22
2402,customer-125634,0,50,21,21,22
2403,customer-270041,0,50,44,3,22
2404,customer-17384,0,50,16,8,22
2405,customer-17383,0,50,24,9,22
2406,customer-270575,0,50,62,5,22
2407,customer-81873,0,50,47,6,22
2408,customer-81872,0,50,24,8,22
2409,customer-391828,0,50,28,14,22
2410,customer-391827,0,50,24,12,22
2411,customer-20112,0,50,91,15,22
2412,customer-20111,0,50,88,5,22
2413,customer-50540,0,50,2,15,22
2414,customer-391151,0,50,28,11,22
2415,customer-391150,0,50,28,9,22
2416,customer-391149,0,50,28,9,22
2417,customer-19876,0,50,0,12,22
2418,customer-19875,0,50,12,2,22
2419,customer-132975,0,50,12,12,22
2420,customer-132974,0,50,16,17,22
2421,customer-20591,0,50,12,11,22
2422,customer-456791,0,50,19,27,22
2423,customer-456792,0,50,9,26,22
2424,customer-456397,0,50,20,23,22
2425,customer-456398,0,50,12,15,22
2426,customer-392497,0,50,29,17,22
2427,customer-20352,0,50,90,20,22
2428,customer-20351,0,50,8,12,22
2429,customer-20350,0,50,21,18,22
2430,customer-129025,0,50,9,15,22
2431,customer-275890,0,50,89,32,22
2432,customer-201791,0,50,18,42,22
2433,customer-42706,0,50,4,9,22
2434,customer-128309,0,50,4,8,22
2435,customer-128308,0,50,14,24,22
2436,customer-128181,0,50,23,18,22
2437,customer-128667,0,50,6,18,22
2438,customer-51179,0,50,9,21,22
2439,customer-19638,0,50,18,11,22
2440,customer-50857,0,50,11,21,22
2441,customer-50858,0,50,4,17,22
2442,customer-82169,0,50,36,12,22
2443,customer-276441,0,50,90,30,22
2444,customer-41568,0,50,0,12,22
2445,customer-41567,0,50,5,14,22
2446,customer-489931,0,50,32,5,22
2447,customer-489932,0,50,0,5,22
2448,customer-41473,0,50,21,9,22
2449,customer-323000,0,50,28,32,22
2450,customer-322999,0,50,26,32,22
2451,customer-377797,0,50,91,24,22
2452,customer-121361,0,50,90,33,22
2453,customer-377796,0,50,98,24,22
2454,customer-263803,0,50,17,23,22
2455,customer-121727,0,50,87,26,22
2456,customer-121726,0,50,88,27,22
2457,customer-33304,0,50,0,21,22
2458,customer-489402,0,50,18,8,22
2459,customer-377243,0,50,92,20,22
2460,customer-33303,0,50,6,17,22
2461,customer-33301,0,50,23,6,22
2462,customer-33302,0,50,10,9,22
2463,customer-263311,0,50,24,21,22
2464,customer-263310,0,50,25,21,22
2465,customer-497094,0,50,79,17,22
2466,customer-497095,0,50,76,17,22
2467,customer-260434,0,50,8,20,22
2468,customer-260433,0,50,9,18,22
2469,customer-260886,0,50,1,27,22
2470,customer-496619,0,50,66,20,22
2471,customer-496618,0,50,67,21,22
2472,customer-207544,0,50,20,48,22
2473,customer-207543,0,50,19,47,22
2474,customer-376145,0,50,86,21,22
2475,customer-376144,0,50,87,20,22
2476,customer-376143,0,50,85,23,22
2477,customer-376142,0,50,83,26,22
2478,customer-323713,0,50,24,35,22
2479,customer-33673,0,50,16,9,22
2480,customer-33674,0,50,5,12,22
2481,customer-33675,0,50,0,17,22
2482,customer-123920,0,50,3,20,22
2483,customer-123799,0,50,36,24,22
2484,customer-123800,0,50,39,5,22
2485,customer-123806,0,50,5,11,22
2486,customer-124160,0,50,14,8,22
2487,customer-124159,0,50,34,17,22
2488,customer-267445,0,50,87,9,22
2489,customer-123556,0,50,9,17,22
2490,customer-123557,0,50,5,17,22
2491,customer-123435,0,50,37,11,22
2492,customer-480308,0,50,19,21,22
2493,customer-123437,0,50,11,6,22
2494,customer-266401,0,50,91,20,22
2495,customer-41948,0,50,95,6,22
2496,customer-124645,0,50,72,2,22
2497,customer-124643,0,50,72,2,22
2498,customer-124524,0,50,2,15,22
2499,customer-268515,0,50,93,9,22
2500,customer-268514,0,50,13,9,22
2501,customer-124887,0,50,96,23,22
2502,customer-124886,0,50,7,12,22
2503,customer-124523,0,50,22,8,22
2504,customer-124282,0,50,96,11,22
2505,customer-267976,0,50,85,6,22
2506,customer-122458,0,50,70,20,22
2507,customer-483426,0,50,30,36,22
2508,customer-483427,0,50,30,30,22
2509,customer-122090,0,50,81,21,22
2510,customer-122089,0,50,81,17,22
2511,customer-481378,0,50,18,11,22
2512,customer-480839,0,50,20,18,22
2513,customer-482876,0,50,30,32,22
2514,customer-41857,0,50,2,9,22
2515,customer-481914,0,50,83,30,22
2516,customer-146050,0,50,2,11,22
2517,customer-146049,0,50,29,12,22
2518,customer-153210,0,50,41,21,22
2519,customer-146355,0,50,96,6,22
2520,customer-146354,0,50,38,8,22
2521,customer-153211,0,50,49,5,22
2522,customer-153463,0,50,31,12,22
2523,customer-153462,0,50,36,15,22
2524,customer-126847,0,51,5,18,22
2525,customer-126846,0,51,9,11,22
2526,customer-469016,0,51,98,23,22
2527,customer-469017,0,51,99,21,22
2528,customer-126716,0,51,0,8,22
2529,customer-18048,0,51,10,21,22
2530,customer-18047,0,51,1,15,22
2531,customer-469335,0,51,6,32,22
2532,customer-469336,0,51,97,29,22
2533,customer-469337,0,51,0,29,22
2534,customer-469346,0,51,9,8,22
2535,customer-18046,0,51,4,11,22
2536,customer-127077,0,51,92,5,22
2537,customer-18045,0,51,24,12,22
2538,customer-471182,0,51,5,21,22
2539,customer-470791,0,51,6,29,22
2540,customer-17822,0,51,16,21,22
2541,customer-17821,0,51,16,17,22
2542,customer-183905,0,51,50,0,22
2543,customer-183904,0,51,44,8,22
2544,customer-183906,0,51,92,6,22
2545,customer-126479,0,51,14,9,22
2546,customer-271679,0,51,10,8,22
2547,customer-183909,0,51,10,23,22
2548,customer-271678,0,51,15,6,22
2549,customer-51811,0,51,10,20,22
2550,customer-469688,0,51,11,29,22
2551,customer-470034,0,51,13,27,22
2552,customer-470402,0,51,11,20,22
2553,customer-318302,0,51,15,9,22
2554,customer-183910,0,51,13,24,22
2555,customer-127799,0,51,87,9,22
2556,customer-184160,0,51,28,12,22
2557,customer-42614,0,51,0,2,22
2558,customer-184164,0,51,92,5,22
2559,customer-184163,0,51,17,3,22
2560,customer-184162,0,51,25,8,22
2561,customer-127207,0,51,34,6,22
2562,customer-127567,0,51,99,9,22
2563,customer-51495,0,51,10,24,22
2564,customer-317596,0,51,96,5,22
2565,customer-317595,0,51,24,9,22
2566,customer-127461,0,51,22,15,22
2567,customer-127439,0,51,88,5,22
2568,customer-125241,0,51,61,9,22
2569,customer-125255,0,51,97,26,22
2570,customer-125254,0,51,3,18,22
2571,customer-125253,0,51,11,8,22
2572,customer-125252,0,51,34,11,22
2573,customer-125250,0,51,47,23,22
2574,customer-125251,0,51,43,15,22
2575,customer-159471,0,51,16,12,22
2576,customer-159470,0,51,19,12,22
2577,customer-42237,0,51,96,9,22
2578,customer-125377,0,51,12,15,22
2579,customer-269583,0,51,98,8,22
2580,customer-269582,0,51,7,8,22
2581,customer-269581,0,51,16,8,22
2582,customer-159935,0,51,11,8,22
2583,customer-159936,0,51,11,9,22
2584,customer-183637,0,51,4,11,22
2585,customer-159702,0,51,15,9,22
2586,customer-183639,0,51,11,20,22
2587,customer-183638,0,51,8,17,22
2588,customer-183636,0,51,11,5,22
2589,customer-473879,0,51,12,3,22
2590,customer-125984,0,51,2,12,22
2591,customer-126114,0,51,31,11,22
2592,customer-126113,0,51,39,11,22
2593,customer-125983,0,51,88,11,22
2594,customer-125982,0,51,78,6,22
2595,customer-270631,0,51,9,11,22
2596,customer-125981,0,51,28,3,22
2597,customer-472332,0,51,4,23,22
2598,customer-472333,0,51,99,11,22
2599,customer-126348,0,51,88,17,22
2600,customer-126347,0,51,6,9,22
2601,customer-471943,0,51,13,20,22
2602,customer-472710,0,51,3,11,22
2603,customer-271161,0,51,7,8,22
2604,customer-271160,0,51,14,8,22
2605,customer-319013,0,51,29,14,22
2606,customer-125611,0,51,51,15,22
2607,customer-270097,0,51,6,12,22
2608,customer-125613,0,51,51,14,22
2609,customer-125614,0,51,42,11,22
2610,customer-270096,0,51,14,12,22
2611,customer-125617,0,51,79,5,22
2612,customer-125616,0,51,42,6,22
2613,customer-125615,0,51,38,11,22
2614,customer-125610,0,51,53,8,22
2615,customer-125608,0,51,0,3,22
2616,customer-125609,0,51,53,2,22
2617,customer-159231,0,51,13,9,22
2618,customer-159230,0,51,17,14,22
2619,customer-270574,0,51,36,15,22
2620,customer-125744,0,51,16,12,22
2621,customer-125743,0,51,21,15,22
2622,customer-131387,0,51,81,9,22
2623,customer-131386,0,51,21,12,22
2624,customer-457541,0,51,13,21,22
2625,customer-156966,0,51,11,20,22
2626,customer-130820,0,51,0,5,22
2627,customer-130819,0,51,21,8,22
2628,customer-277529,0,51,91,21,22
2629,customer-391145,0,51,14,6,22
2630,customer-391144,0,51,12,6,22
2631,customer-391143,0,51,14,8,22
2632,customer-391146,0,51,19,8,22
2633,customer-391148,0,51,26,12,22
2634,customer-50522,0,51,16,18,22
2635,customer-50523,0,51,5,12,22
2636,customer-391147,0,51,23,9,22
