ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
630,customer-126132,0,50,19,8,22,39,89
631,customer-271104,0,50,81,11,22,13,79
632,customer-271103,0,50,37,12,22,12,92
633,customer-83050,0,50,18,18,22,57,91
634,customer-125634,0,50,21,21,22,76,93
635,customer-270041,0,50,44,3,22,12,87
636,customer-17384,0,50,16,8,22,69,88
637,customer-17383,0,50,24,9,22,69,91
638,customer-270575,0,50,62,5,22,13,85
639,customer-81873,0,50,47,6,22,58,88
640,customer-81872,0,50,24,8,22,58,90
641,customer-391828,0,50,28,14,22,31,93
642,customer-391827,0,50,24,12,22,31,91
643,customer-20112,0,50,91,15,22,69,77
644,customer-20111,0,50,88,5,22,70,83
645,customer-50540,0,50,2,15,22,43,82
646,customer-391151,0,50,28,11,22,31,91
647,customer-391150,0,50,28,9,22,31,91
648,customer-391149,0,50,28,9,22,31,91
649,customer-126847,0,51,5,18,22,44,83
650,customer-126846,0,51,9,11,22,45,86
651,customer-469016,0,51,98,23,22,15,77
652,customer-469017,0,51,99,21,22,16,78
653,customer-126716,0,51,0,8,22,72,83
654,customer-18048,0,51,10,21,22,72,86
655,customer-18047,0,51,1,15,22,72,81
656,customer-469335,0,51,6,32,22,15,80
657,customer-469336,0,51,97,29,22,15,71
658,customer-469337,0,51,0,29,22,15,74
659,customer-469346,0,51,9,8,22,19,86
660,customer-18046,0,51,4,11,22,72,84
661,customer-127077,0,51,92,5,22,72,83
662,customer-18045,0,51,24,12,22,73,91
663,customer-471182,0,51,5,21,22,22,82
664,customer-470791,0,51,6,29,22,21,81
665,customer-17822,0,51,16,21,22,71,91
666,customer-17821,0,51,16,17,22,72,90
667,customer-183905,0,51,50,0,22,9,86
668,customer-183904,0,51,44,8,22,9,89
669,customer-183906,0,51,92,6,22,9,83
670,customer-126479,0,51,14,9,22,44,88
671,customer-271679,0,51,10,8,22,25,87
672,customer-183909,0,51,10,23,22,7,86
673,customer-271678,0,51,15,6,22,25,87
674,customer-51811,0,51,10,20,22,45,86
675,customer-469688,0,51,11,29,22,19,86
676,customer-470034,0,51,13,27,22,20,88
677,customer-470402,0,51,11,20,22,20,87
678,customer-318302,0,51,15,9,22,25,88
679,customer-183910,0,51,13,24,22,7,88
680,customer-127799,0,51,87,9,22,71,80
681,customer-184160,0,51,28,12,22,11,92
682,customer-42614,0,51,0,2,22,87,85
683,customer-184164,0,51,92,5,22,10,83
684,customer-184163,0,51,17,3,22,10,87
685,customer-184162,0,51,25,8,22,10,89
686,customer-127207,0,51,34,6,22,45,89
687,customer-127567,0,51,99,9,22,46,83
688,customer-51495,0,51,10,24,22,45,85
689,customer-317596,0,51,96,5,22,25,84
690,customer-317595,0,51,24,9,22,25,91
691,customer-127461,0,51,22,15,22,78,92
692,customer-127439,0,51,88,5,22,72,83
693,customer-125241,0,51,61,9,22,71,84
694,customer-125255,0,51,97,26,22,77,74
695,customer-125254,0,51,3,18,22,76,81
696,customer-125253,0,51,11,8,22,76,87
697,customer-125252,0,51,34,11,22,76,91
698,customer-125250,0,51,47,23,22,75,91
699,customer-125251,0,51,43,15,22,75,91
700,customer-159471,0,51,16,12,22,20,89
701,customer-159470,0,51,19,12,22,21,90
702,customer-42237,0,51,96,9,22,88,82
703,customer-125377,0,51,12,15,22,43,88
704,customer-269583,0,51,98,8,22,25,83
705,customer-269582,0,51,7,8,22,24,85
706,customer-269581,0,51,16,8,22,24,88
707,customer-159935,0,51,11,8,22,21,87
708,customer-159936,0,51,11,9,22,21,87
709,customer-183637,0,51,4,11,22,8,84
710,customer-159702,0,51,15,9,22,21,88
711,customer-183639,0,51,11,20,22,7,87
712,customer-183638,0,51,8,17,22,8,85
713,customer-183636,0,51,11,5,22,9,87
714,customer-473879,0,51,12,3,22,28,86
715,customer-125984,0,51,2,12,22,73,83
716,customer-126114,0,51,31,11,22,43,91
717,customer-126113,0,51,39,11,22,44,91
718,customer-125983,0,51,88,11,22,73,80
719,customer-125982,0,51,78,6,22,73,82
720,customer-270631,0,51,9,11,22,25,86
721,customer-125981,0,51,28,3,22,72,88
722,customer-472332,0,51,4,23,22,25,80
723,customer-472333,0,51,99,11,22,25,82
724,customer-126348,0,51,88,17,22,72,75
725,customer-126347,0,51,6,9,22,72,85
726,customer-471943,0,51,13,20,22,24,88
727,customer-472710,0,51,3,11,22,26,84
728,customer-271161,0,51,7,8,22,25,86
729,customer-271160,0,51,14,8,22,25,88
730,customer-319013,0,51,29,14,22,26,93
731,customer-125611,0,51,51,15,22,72,87
732,customer-270097,0,51,6,12,22,25,85
733,customer-125613,0,51,51,14,22,73,88
734,customer-125614,0,51,42,11,22,73,90
735,customer-270096,0,51,14,12,22,24,88
736,customer-125617,0,51,79,5,22,75,83
737,customer-125616,0,51,42,6,22,74,89
738,customer-125615,0,51,38,11,22,74,91
739,customer-125610,0,51,53,8,22,72,87
740,customer-125608,0,51,0,3,22,71,85
741,customer-125609,0,51,53,2,22,71,86
742,customer-159231,0,51,13,9,22,20,88
743,customer-159230,0,51,17,14,22,21,89
744,customer-270574,0,51,36,15,22,12,93
745,customer-125744,0,51,16,12,22,43,89
746,customer-125743,0,51,21,15,22,43,92
747,customer-131387,0,51,81,9,22,68,80
748,customer-131386,0,51,21,12,22,68,91
749,customer-457541,0,51,13,21,22,2,88
750,customer-156966,0,51,11,20,22,28,87
751,customer-130820,0,51,0,5,22,44,85
752,customer-130819,0,51,21,8,22,45,89
753,customer-277529,0,51,91,21,22,38,73
754,customer-391145,0,51,14,6,22,31,87
755,customer-391144,0,51,12,6,22,31,87
756,customer-391143,0,51,14,8,22,31,87
757,customer-391146,0,51,19,8,22,31,89
758,customer-391148,0,51,26,12,22,31,91
759,customer-50522,0,51,16,18,22,51,90
760,customer-50523,0,51,5,12,22,50,84
761,customer-391147,0,51,23,9,22,31,90
762,customer-315520,0,51,34,14,22,24,93
763,customer-126845,0,52,26,14,22,45,92
764,customer-469676,0,52,13,27,22,14,88
765,customer-18270,0,52,8,8,22,73,86
766,customer-18269,0,52,23,17,22,73,93
767,customer-18268,0,52,22,15,22,74,92
768,customer-18267,0,52,16,6,22,74,88
769,customer-18266,0,52,12,3,22,75,87
770,customer-18265,0,52,18,9,22,75,89
771,customer-272722,0,52,9,5,22,26,86
772,customer-471558,0,52,4,21,22,23,82
773,customer-51794,0,52,19,8,22,52,89
774,customer-272201,0,52,7,6,22,25,86
775,customer-272200,0,52,18,6,22,25,88
776,customer-470020,0,52,16,23,22,14,91
777,customer-470021,0,52,3,26,22,15,79
778,customer-469677,0,52,5,29,22,15,80
779,customer-318301,0,52,24,20,22,25,94
780,customer-184159,0,52,29,15,22,12,94
781,customer-184158,0,52,29,21,22,12,96
782,customer-51386,0,52,84,23,22,80,70
783,customer-127928,0,52,8,12,22,46,85
784,customer-127927,0,52,9,2,22,46,86
785,customer-127925,0,52,42,20,22,47,93
786,customer-127924,0,52,42,23,22,47,93
787,customer-127566,0,52,21,14,22,46,91
788,customer-51478,0,52,32,11,22,52,91
789,customer-51479,0,52,32,6,22,51,89
790,customer-125236,0,52,35,12,22,66,92
791,customer-125235,0,52,42,12,22,66,91
792,customer-125234,0,52,36,21,22,65,95
793,customer-52428,0,52,78,8,22,52,81
794,customer-52429,0,52,78,17,22,52,74
795,customer-473478,0,52,14,8,22,28,87
796,customer-125963,0,52,35,11,22,65,91
797,customer-125962,0,52,32,20,22,65,95
798,customer-183898,0,52,31,20,22,12,95
799,customer-183897,0,52,29,15,22,12,94
800,customer-126328,0,52,19,12,22,64,90
801,customer-126327,0,52,28,18,22,64,94
802,customer-473092,0,52,3,11,22,27,84
803,customer-474668,0,52,17,20,22,29,91
804,customer-52112,0,52,97,6,22,52,83
805,customer-125597,0,52,39,18,22,65,94
806,customer-131414,0,52,5,12,22,80,84
807,customer-131388,0,52,75,21,22,69,72
808,customer-278610,0,52,96,21,22,39,76
809,customer-131415,0,52,81,23,22,80,69
810,customer-131176,0,52,11,14,22,45,87
811,customer-131747,0,52,78,17,22,69,75
812,customer-184690,0,52,5,8,22,12,85
813,customer-156964,0,52,18,17,22,29,91
814,customer-184691,0,52,3,14,22,11,83
815,customer-279154,0,52,95,21,22,39,75
816,customer-184692,0,52,4,20,22,11,82
817,customer-131774,0,52,86,14,22,80,76
818,customer-156927,0,52,6,12,22,44,85
819,customer-131536,0,52,28,6,22,46,89
820,customer-131537,0,52,5,8,22,45,85
821,customer-156965,0,52,16,20,22,28,90
822,customer-131175,0,52,14,12,22,45,89
823,customer-130696,0,52,99,5,22,79,84
824,customer-130695,0,52,14,12,22,80,88
825,customer-130668,0,52,78,15,22,69,76
826,customer-130667,0,52,51,6,22,69,87
827,customer-157177,0,52,16,14,22,44,89
828,customer-130666,0,52,37,17,22,68,94
829,customer-157178,0,52,1,12,22,44,82
830,customer-157214,0,52,11,9,22,29,87
831,customer-157215,0,52,13,12,22,29,88
832,customer-278070,0,52,93,17,22,39,76
833,customer-278069,0,52,95,20,22,38,76
834,customer-131053,0,52,30,3,22,80,87
835,customer-18264,0,53,17,15,22,75,90
836,customer-18263,0,53,12,17,22,76,88
837,customer-18262,0,53,5,14,22,76,84
838,customer-471163,0,53,89,23,22,14,71
839,customer-470775,0,53,93,14,22,14,78
840,customer-271533,0,53,5,5,22,19,85
841,customer-271532,0,53,18,6,22,19,88
842,customer-126692,0,53,31,23,22,62,96
843,customer-126693,0,53,29,17,22,63,94
844,customer-18037,0,53,21,5,22,76,88
845,customer-18036,0,53,16,6,22,77,88
846,customer-18035,0,53,18,15,22,77,90
847,customer-18034,0,53,12,15,22,78,88
848,customer-18033,0,53,5,15,22,78,84
849,customer-126695,0,53,19,9,22,63,89
850,customer-126694,0,53,25,3,22,63,87
851,customer-18031,0,53,4,15,22,79,83
852,customer-470387,0,53,10,11,22,14,87
853,customer-470388,0,53,4,23,22,14,81
854,customer-272055,0,53,11,6,22,20,87
855,customer-272054,0,53,19,8,22,20,89
856,customer-157979,0,53,8,20,22,30,85
857,customer-184150,0,53,24,6,22,15,89
858,customer-157980,0,53,5,23,22,30,81
859,customer-157942,0,53,9,18,22,46,86
860,customer-157943,0,53,0,15,22,46,81
861,customer-158191,0,53,8,17,22,46,85
862,customer-269434,0,53,21,6,22,17,89
863,customer-269436,0,53,9,5,22,17,86
864,customer-269435,0,53,16,5,22,17,87
865,customer-72299,0,53,11,8,22,64,87
866,customer-72300,0,53,22,11,22,63,90
867,customer-72301,0,53,29,8,22,63,90
868,customer-72302,0,53,32,8,22,63,90
869,customer-72298,0,53,12,15,22,64,87
870,customer-268897,0,53,16,5,22,16,87
871,customer-183890,0,53,18,2,22,15,87
872,customer-183889,0,53,15,9,22,15,88
873,customer-474510,0,53,35,20,22,11,95
874,customer-126326,0,53,36,15,22,64,93
875,customer-271014,0,53,14,6,22,18,87
876,customer-271013,0,53,18,5,22,19,87
877,customer-72219,0,53,22,6,22,54,89
878,customer-72220,0,53,94,5,22,55,84
879,customer-475332,0,53,23,11,22,11,91
880,customer-269949,0,53,17,6,22,18,88
881,customer-474919,0,53,30,11,22,11,92
882,customer-474920,0,53,29,12,22,11,92
883,customer-474921,0,53,28,15,22,11,94
884,customer-270482,0,53,14,5,22,18,87
885,customer-270481,0,53,18,6,22,18,88
886,customer-131506,0,53,4,15,22,53,83
887,customer-72001,0,53,26,8,22,64,90
888,customer-130789,0,53,85,14,22,52,77
889,customer-130788,0,53,94,5,22,52,83
890,customer-131144,0,53,17,9,22,53,89
891,customer-158477,0,54,99,14,22,30,81
892,customer-272577,0,54,16,5,22,20,87
893,customer-158476,0,54,0,9,22,31,83
894,customer-51756,0,54,76,12,22,68,78
895,customer-51755,0,54,12,9,22,68,87
896,customer-18252,0,54,10,11,22,80,87
897,customer-18251,0,54,12,6,22,81,87
898,customer-18250,0,54,27,3,22,81,87
899,customer-18249,0,54,33,8,22,82,90
900,customer-127050,0,54,34,20,22,61,95
901,customer-158439,0,54,6,15,22,46,84
902,customer-127049,0,54,32,23,22,61,96
903,customer-127051,0,54,35,11,22,61,92
904,customer-126690,0,54,36,23,22,62,96
905,customer-126691,0,54,34,18,22,62,94
906,customer-18032,0,54,0,17,22,78,80
907,customer-18030,0,54,12,18,22,79,88
908,customer-18029,0,54,12,14,22,80,88
909,customer-18028,0,54,12,8,22,80,87
910,customer-18027,0,54,20,11,22,80,90
911,customer-158683,0,54,2,20,22,46,80
912,customer-184145,0,54,20,8,22,18,89
913,customer-388465,0,54,42,6,22,29,89
914,customer-388464,0,54,38,12,22,29,92
915,customer-51439,0,54,50,0,22,68,86
916,customer-184144,0,54,21,5,22,18,88
917,customer-76818,0,54,40,15,22,50,92
918,customer-274108,0,54,18,15,22,22,91
919,customer-202292,0,54,9,6,22,10,86
920,customer-127410,0,54,25,9,22,60,91
921,customer-273091,0,54,5,3,22,20,85
922,customer-273090,0,54,22,6,22,21,89
923,customer-158229,0,54,5,14,22,30,84
924,customer-158230,0,54,5,18,22,30,83
925,customer-273604,0,54,14,8,22,21,87
926,customer-273603,0,54,21,15,22,21,92
927,customer-18475,0,54,8,11,22,82,86
928,customer-184143,0,54,23,8,22,18,89
929,customer-184142,0,54,24,11,22,19,91
930,customer-269425,0,54,23,12,22,21,91
931,customer-269424,0,54,22,9,22,21,90
932,customer-269423,0,54,22,8,22,22,89
933,customer-269421,0,54,26,11,22,22,91
934,customer-269422,0,54,25,6,22,22,89
935,customer-52391,0,54,98,8,22,68,83
936,customer-124964,0,54,28,9,22,56,91
937,customer-268886,0,54,29,14,22,21,93
938,customer-268887,0,54,27,12,22,20,92
939,customer-76542,0,54,41,15,22,51,92
940,customer-76543,0,54,40,11,22,51,91
941,customer-76615,0,54,97,14,22,67,80
942,customer-76616,0,54,9,17,22,67,86
943,customer-183888,0,54,12,9,22,16,87
944,customer-183885,0,54,20,8,22,17,89
945,customer-183884,0,54,23,9,22,17,90
946,customer-52074,0,54,92,12,22,68,80
947,customer-158927,0,54,99,24,22,46,76
948,customer-475331,0,54,23,15,22,12,92
949,customer-475330,0,54,24,18,22,12,94
950,customer-475743,0,54,20,18,22,12,92
951,customer-475742,0,54,21,20,22,13,93
952,customer-50481,0,54,99,14,22,68,81
953,customer-279083,0,54,45,17,22,22,91
954,customer-131505,0,54,14,17,22,53,89
955,customer-72000,0,54,22,14,22,64,92
956,customer-126799,0,55,11,20,22,59,87
957,customer-387823,0,55,29,17,22,29,94
958,customer-202818,0,55,24,11,22,11,91
959,customer-202819,0,55,15,8,22,11,88
960,customer-127048,0,55,35,24,22,60,96
961,customer-158421,0,55,93,8,22,54,82
962,customer-158422,0,55,90,12,22,53,78
963,customer-126432,0,55,3,15,22,58,83
964,customer-126431,0,55,11,18,22,59,87
965,customer-158664,0,55,8,12,22,54,86
966,customer-158665,0,55,92,12,22,53,79
967,customer-203090,0,55,16,9,22,11,88
968,customer-388462,0,55,26,26,22,29,96
969,customer-388463,0,55,30,30,22,29,98
970,customer-127768,0,55,26,8,22,59,90
971,customer-127767,0,55,44,9,22,59,89
972,customer-127766,0,55,41,15,22,58,92
973,customer-127765,0,55,42,15,22,58,91
974,customer-128126,0,55,16,9,22,58,88
975,customer-128125,0,55,22,12,22,57,91
976,customer-128124,0,55,31,8,22,57,91
977,customer-128123,0,55,52,8,22,57,87
978,customer-127884,0,55,94,12,22,60,80
979,customer-18699,0,55,7,23,22,82,83
980,customer-18698,0,55,10,17,22,83,86
981,customer-18697,0,55,18,11,22,83,89
982,customer-157926,0,55,96,14,22,53,80
983,customer-157927,0,55,94,18,22,52,76
984,customer-202291,0,55,24,12,22,10,91
985,customer-127409,0,55,35,18,22,60,94
986,customer-202555,0,55,18,9,22,10,89
987,customer-127408,0,55,39,20,22,59,94
988,customer-127161,0,55,21,12,22,59,91
989,customer-158174,0,55,94,11,22,53,81
990,customer-158175,0,55,92,15,22,53,77
991,customer-18474,0,55,16,15,22,82,90
992,customer-42532,0,55,14,29,22,72,88
993,customer-202554,0,55,24,9,22,11,91
994,customer-127522,0,55,96,8,22,59,82
995,customer-127521,0,55,18,6,22,60,88
996,customer-125331,0,55,17,8,22,56,88
997,customer-125330,0,55,32,14,22,57,93
998,customer-159640,0,55,97,12,22,47,81
999,customer-476567,0,55,21,21,22,14,93
1000,customer-159641,0,55,92,17,22,46,77
1001,customer-476290,0,55,0,5,22,19,85
1002,customer-476291,0,55,93,9,22,19,81
1003,customer-159409,0,55,96,20,22,46,77
1004,customer-159410,0,55,94,26,22,46,71
1005,customer-475874,0,55,18,5,22,18,87
1006,customer-476149,0,55,22,24,22,13,94
1007,customer-476150,0,55,20,23,22,13,93
1008,customer-159874,0,55,92,9,22,47,81
1009,customer-124963,0,55,33,15,22,56,94
1010,customer-268882,0,55,39,15,22,22,93
1011,customer-268881,0,55,38,15,22,23,93
1012,customer-268880,0,55,36,11,22,23,92
1013,customer-268879,0,55,34,6,22,23,90
1014,customer-268878,0,55,29,6,22,24,89
1015,customer-268877,0,55,27,8,22,24,90
1016,customer-42155,0,55,11,14,22,73,87
1017,customer-42154,0,55,18,21,22,73,91
1018,customer-268876,0,55,27,6,22,25,89
1019,customer-476719,0,55,85,9,22,19,80
1020,customer-319469,0,55,25,24,22,6,96
1021,customer-476718,0,55,97,12,22,19,81
1022,customer-319468,0,55,24,33,22,6,96
1023,customer-126067,0,55,23,3,22,58,87
1024,customer-126066,0,55,34,8,22,58,90
1025,customer-159169,0,55,96,24,22,46,74
1026,customer-203355,0,55,6,9,22,11,85
1027,customer-203354,0,55,17,9,22,11,89
1028,customer-475462,0,55,19,3,22,18,87
1029,customer-475463,0,55,35,6,22,18,89
1030,customer-475741,0,55,22,23,22,13,94
1031,customer-203627,0,55,8,9,22,11,86
1032,customer-318765,0,55,29,32,22,6,98
1033,customer-125696,0,55,39,15,22,57,93
1034,customer-125697,0,55,36,6,22,57,89
1035,customer-475052,0,55,61,8,22,17,84
1036,customer-475051,0,55,95,2,22,17,85
1037,customer-184671,0,55,23,11,22,19,91
1038,customer-184670,0,55,26,17,22,20,93
1039,customer-184669,0,55,27,18,22,20,94
1040,customer-387822,0,56,22,11,22,29,91
1041,customer-387821,0,56,23,20,22,29,94
1042,customer-387820,0,56,23,21,22,29,94
1043,customer-387176,0,56,24,20,22,29,94
1044,customer-72198,0,56,40,20,22,48,94
1045,customer-72197,0,56,30,20,22,47,95
1046,customer-42531,0,56,14,35,22,72,89
1047,customer-42530,0,56,16,36,22,72,91
1048,customer-385556,0,56,86,20,22,35,72
1049,customer-385555,0,56,91,23,22,36,72
1050,customer-72276,0,56,19,8,22,74,89
1051,customer-476565,0,56,30,15,22,14,94
1052,customer-476566,0,56,25,18,22,14,94
1053,customer-476286,0,56,19,27,22,17,93
1054,customer-203895,0,56,15,11,22,12,88
1055,customer-203896,0,56,1,9,22,11,83
1056,customer-384923,0,56,79,18,22,36,73
1057,customer-384922,0,56,89,14,22,36,78
1058,customer-476985,0,56,35,6,22,15,89
1059,customer-476986,0,56,38,3,22,15,87
1060,customer-476987,0,56,22,11,22,14,90
1061,customer-268875,0,56,25,5,22,25,88
1062,customer-204169,0,56,20,15,22,12,91
1063,customer-204170,0,56,12,9,22,12,87
1064,customer-319467,0,56,23,42,22,7,96
1065,customer-159149,0,56,5,17,22,54,83
1066,customer-159150,0,56,2,18,22,54,81
1067,customer-158908,0,56,4,18,22,54,82
1068,customer-159389,0,56,0,12,22,55,82
1069,customer-159390,0,56,1,15,22,54,81
1070,customer-318764,0,56,27,41,22,7,99
1071,customer-464451,0,56,75,14,22,29,77
1072,customer-278426,0,56,21,8,22,25,89
1073,customer-278969,0,56,18,5,22,25,87
1074,customer-20074,0,56,3,11,22,85,84
1075,customer-20073,0,56,9,6,22,85,86
1076,customer-71979,0,56,23,9,22,74,90
1077,customer-387175,0,57,23,18,22,29,93
1078,customer-387174,0,57,22,17,22,29,93
1079,customer-72194,0,57,15,23,22,46,89
1080,customer-72195,0,57,19,23,22,47,92
1081,customer-72196,0,57,23,24,22,47,95
1082,customer-317482,0,57,11,12,22,28,87
1083,customer-464725,0,57,76,23,22,30,70
1084,customer-464726,0,57,75,27,22,30,66
1085,customer-464994,0,57,78,27,22,30,66
1086,customer-184077,0,57,18,6,22,45,88
1087,customer-184078,0,57,96,6,22,45,83
1088,customer-184079,0,57,86,12,22,44,78
1089,customer-184094,0,57,97,8,22,39,83
1090,customer-159620,0,57,99,9,22,55,83
1091,customer-159621,0,57,96,12,22,55,81
1092,customer-385557,0,57,80,11,22,35,79
1093,customer-125311,0,57,6,9,22,62,85
1094,customer-125310,0,57,24,15,22,62,93
1095,customer-385562,0,57,67,15,22,33,80
1096,customer-385561,0,57,70,8,22,33,82
1097,customer-385560,0,57,70,8,22,34,82
1098,customer-385559,0,57,66,14,22,34,80
1099,customer-476005,0,57,96,15,22,7,79
1100,customer-159854,0,57,98,12,22,55,81
1101,customer-319529,0,57,1,12,22,31,82
1102,customer-124943,0,57,12,9,22,61,87
1103,customer-476710,0,57,11,24,22,17,86
1104,customer-476711,0,57,11,26,22,17,87
1105,customer-386526,0,57,21,17,22,29,92
1106,customer-386525,0,57,20,14,22,29,91
1107,customer-386524,0,57,19,15,22,29,91
1108,customer-473228,0,57,16,3,22,2,87
1109,customer-464454,0,57,73,29,22,30,67
1110,customer-386190,0,57,83,15,22,34,76
1111,customer-386189,0,57,0,11,22,35,83
1112,customer-386188,0,57,0,18,22,35,80
1113,customer-318823,0,57,89,14,22,32,77
1114,customer-183833,0,57,92,6,22,39,83
1115,customer-318822,0,57,8,8,22,31,86
1116,customer-183817,0,57,0,2,22,44,85
1117,customer-183816,0,57,29,3,22,45,87
1118,customer-183818,0,57,82,8,22,44,81
1119,customer-464453,0,57,73,24,22,30,70
1120,customer-464452,0,57,74,18,22,30,74
1121,customer-315319,0,57,89,18,22,32,75
1122,customer-131471,0,57,18,17,22,64,91
1123,customer-157035,0,57,5,3,22,75,85
1124,customer-42906,0,57,12,39,22,72,85
1125,customer-184624,0,57,13,12,22,39,88
1126,customer-42905,0,57,14,38,22,71,88
1127,customer-130755,0,57,96,5,22,62,84
1128,customer-130754,0,57,1,6,22,63,85
1129,customer-131110,0,57,31,6,22,63,89
1130,customer-131109,0,57,17,12,22,63,89
1131,customer-458837,0,57,18,14,22,3,90
1132,customer-158541,0,58,0,5,22,72,85
1133,customer-158540,0,58,1,6,22,72,84
1134,customer-126781,0,58,99,18,22,64,79
1135,customer-126780,0,58,12,21,22,64,88
1136,customer-158295,0,58,97,8,22,72,83
1137,customer-158294,0,58,6,9,22,72,85
1138,customer-184070,0,58,23,18,22,48,93
1139,customer-126412,0,58,11,11,22,64,87
1140,customer-158786,0,58,2,3,22,72,85
1141,customer-465537,0,58,79,32,22,31,62
1142,customer-465262,0,58,80,27,22,30,66
1143,customer-465263,0,58,78,32,22,31,61
1144,customer-184074,0,58,27,9,22,46,91
1145,customer-184071,0,58,21,9,22,47,90
1146,customer-184072,0,58,22,8,22,47,89
1147,customer-184073,0,58,25,8,22,47,90
1148,customer-158043,0,58,95,8,22,73,82
1149,customer-158036,0,58,12,8,22,70,87
1150,customer-476423,0,58,92,14,22,8,79
1151,customer-385563,0,58,65,15,22,33,80
1152,customer-476975,0,58,24,30,22,14,96
1153,customer-477131,0,58,96,12,22,16,80
1154,customer-477132,0,58,0,14,22,17,81
1155,customer-385247,0,58,23,21,22,30,94
1156,customer-268920,0,58,2,38,22,9,71
1157,customer-319466,0,58,22,48,22,7,95
1158,customer-474099,0,58,84,8,22,11,81
1159,customer-474100,0,58,73,3,22,12,85
1160,customer-126046,0,58,32,20,22,63,95
1161,customer-126047,0,58,15,8,22,63,88
1162,customer-474487,0,58,95,5,22,12,84
1163,customer-386522,0,58,20,17,22,29,92
1164,customer-386523,0,58,20,20,22,29,93
1165,customer-159036,0,58,5,3,22,72,85
1166,customer-159035,0,58,14,8,22,72,87
1167,customer-385880,0,58,20,17,22,29,92
1168,customer-385879,0,58,19,18,22,29,91
1169,customer-385878,0,58,19,26,22,29,93
1170,customer-386194,0,58,85,15,22,33,76
1171,customer-159278,0,58,6,5,22,72,86
1172,customer-159279,0,58,86,6,22,72,82
1173,customer-386198,0,58,64,14,22,31,81
1174,customer-386197,0,58,64,12,22,32,81
1175,customer-125677,0,58,14,9,22,62,88
1176,customer-386196,0,58,69,11,22,32,81
1177,customer-386195,0,58,83,8,22,32,81
1178,customer-125676,0,58,29,20,22,63,95
1179,customer-131340,0,58,21,9,22,49,90
1180,customer-131339,0,58,25,17,22,49,93
1181,customer-131470,0,58,15,12,22,64,89
1182,customer-184607,0,58,5,9,22,46,85
1183,customer-184608,0,58,96,11,22,46,81
1184,customer-157030,0,58,0,2,22,74,85
1185,customer-157029,0,58,25,5,22,74,89
1186,customer-458306,0,58,51,14,22,22,88
1187,customer-458307,0,58,66,20,22,23,77
1188,customer-184609,0,58,93,14,22,45,79
1189,customer-131829,0,58,5,23,22,64,81
1190,customer-157020,0,58,5,2,22,71,86
1191,customer-157021,0,58,55,2,22,71,86
1192,customer-459290,0,58,34,11,22,21,91
1193,customer-459615,0,58,33,11,22,21,92
1194,customer-458636,0,58,51,11,22,22,87
1195,customer-130981,0,58,35,23,22,50,96
1196,customer-130980,0,58,40,21,22,50,94
1197,customer-130979,0,58,42,21,22,49,93
1198,customer-469060,0,59,54,21,22,35,85
1199,customer-469061,0,59,57,24,22,36,83
1200,customer-469062,0,59,59,24,22,36,80
1201,customer-469063,0,59,61,23,22,36,80
1202,customer-469387,0,59,64,18,22,37,79
1203,customer-469388,0,59,62,18,22,37,80
1204,customer-469389,0,59,64,18,22,37,80
1205,customer-158391,0,59,11,6,22,66,87
1206,customer-158392,0,59,1,8,22,66,84
1207,customer-184068,0,59,26,14,22,48,92
1208,customer-468429,0,59,56,26,22,35,83
1209,customer-31967,0,59,20,14,22,72,91
1210,customer-468428,0,59,55,24,22,35,84
1211,customer-184069,0,59,24,21,22,48,94
1212,customer-468739,0,59,55,23,22,35,84
1213,customer-158879,0,59,3,17,22,66,82
1214,customer-158880,0,59,98,21,22,66,77
1215,customer-158635,0,59,2,14,22,66,83
1216,customer-465538,0,59,78,35,22,31,59
1217,customer-465841,0,59,78,33,22,31,61
1218,customer-127862,0,59,12,23,22,65,87
1219,customer-158144,0,59,7,6,22,66,86
1220,customer-158145,0,59,91,9,22,65,81
1221,customer-127141,0,59,10,18,22,64,86
1222,customer-468113,0,59,54,27,22,34,84
1223,customer-127502,0,59,4,17,22,65,83
1224,customer-127501,0,59,15,23,22,65,90
1225,customer-476553,0,59,21,26,22,14,94
1226,customer-32343,0,59,15,26,22,72,90
1227,customer-32344,0,59,21,17,22,72,92
1228,customer-269459,0,59,2,33,22,10,74
1229,customer-476135,0,59,21,21,22,13,93
1230,customer-476134,0,59,18,21,22,13,91
1231,customer-476974,0,59,22,29,22,14,95
1232,customer-385246,0,59,22,21,22,30,93
1233,customer-319464,0,59,23,38,22,8,96
1234,customer-319465,0,59,21,42,22,8,95
1235,customer-386841,0,59,76,18,22,30,73
1236,customer-386840,0,59,75,21,22,31,72
1237,customer-475724,0,59,16,17,22,13,90
1238,customer-474898,0,59,12,6,22,12,87
1239,customer-475311,0,59,15,11,22,12,88
1240,customer-386200,0,59,71,23,22,30,73
1241,customer-386199,0,59,69,20,22,31,75
1242,customer-457961,0,59,63,20,22,23,79
1243,customer-131338,0,59,29,15,22,49,93
1244,customer-201020,0,59,22,8,22,20,89
1245,customer-201021,0,59,18,5,22,20,87
1246,customer-201022,0,59,15,3,22,19,87
1247,customer-131337,0,59,30,18,22,48,95
1248,customer-131696,0,59,17,15,22,48,90
1249,customer-131695,0,59,27,11,22,48,91
1250,customer-200778,0,59,19,3,22,19,87
