id,label,ts_in,ts_out,attr_1,attr_2,attr_3,attr_4,attr_5
649,customer-1068,85,116,22,139,187,169,141
650,customer-737,85,126,96,65,58,173,155
651,customer-357,85,158,130,164,76,35,28
652,customer-817,85,172,157,49,161,89,183
653,customer-1511,86,87,25,157,89,154,211
654,customer-1113,86,95,255,72,29,57,9
655,customer-1465,86,107,166,161,186,45,155
656,customer-423,86,111,185,60,225,199,117
657,customer-217,86,123,88,223,39,99,235
658,customer-602,86,132,63,67,35,68,182
659,customer-1587,86,138,172,73,156,42,99
660,customer-1213,86,144,9,207,199,175,3
661,customer-1715,86,145,75,107,5,173,159
662,customer-1506,86,153,185,172,51,23,200
663,customer-517,86,159,64,35,62,23,251
664,customer-1534,86,166,146,96,24,110,40
665,customer-1338,86,173,218,84,104,104,136
666,customer-1860,86,174,86,14,144,44,198
667,customer-1096,87,91,100,7,231,161,116
668,customer-1726,87,96,36,184,113,202,100
669,customer-1861,87,103,153,55,76,101,134
670,customer-1942,87,103,69,144,251,179,281
671,customer-1240,87,104,24,173,23,106,200
672,customer-1594,87,106,138,70,118,220,67
673,customer-1955,87,113,173,153,179,38,39
674,customer-804,87,125,102,50,36,149,148
675,customer-1172,87,141,215,179,157,96,85
676,customer-1994,87,151,201,14,108,111,126
677,customer-595,87,172,147,87,69,30,96
678,customer-329,88,92,166,120,153,210,161
679,customer-713,88,92,102,189,165,160,56
680,customer-902,88,95,106,162,148,206,97
681,customer-1018,88,116,184,57,101,181,250
682,customer-805,88,129,157,105,98,65,105
683,customer-1524,88,133,49,57,48,185,153
684,customer-1777,88,133,36,198,187,201,156
685,customer-1781,88,147,172,55,213,167,212
686,customer-472,89,94,195,142,124,268,129
687,customer-1602,89,97,70,4,104,165,167
688,customer-1408,89,99,98,121,116,103,36
689,customer-1442,89,119,118,112,251,108,165
690,customer-1396,89,131,194,193,138,136,135
691,customer-210,89,134,204,115,51,81,163
692,customer-122,89,151,214,197,159,11,122
693,customer-627,89,151,104,7,93,154,104
694,customer-583,89,152,232,138,47,181,39
695,customer-328,89,161,228,149,37,175,83
696,customer-818,89,163,118,165,244,48,118
697,customer-1445,89,168,103,220,165,52,176
698,customer-1330,89,175,106,133,220,190,157
699,customer-61,90,90,184,24,24,142,193
700,customer-1758,90,100,183,174,194,14,58
701,customer-1353,90,126,250,112,176,68,166
702,customer-1459,90,148,170,243,96,55,212
703,customer-1489,90,148,240,121,57,16,25
704,customer-1552,90,149,152,222,145,16,231
705,customer-17,90,158,68,122,159,147,274
706,customer-1477,90,171,143,203,28,78,228
707,customer-1784,90,178,209,97,143,161,128
708,customer-1487,90,183,164,142,132,37,222
709,customer-136,90,184,148,120,5,171,48
710,customer-1344,91,94,123,148,177,171,175
711,customer-790,91,105,208,109,38,3,147
712,customer-147,91,116,221,250,168,130,218
713,customer-200,91,116,105,213,97,173,77
714,customer-1864,91,117,121,145,100,226,183
715,customer-860,91,119,59,106,115,179,53
716,customer-308,91,127,186,50,135,32,38
717,customer-98,91,136,170,166,127,96,45
718,customer-1788,91,157,45,12,190,131,25
719,customer-933,91,167,152,170,94,130,58
720,customer-1510,91,178,123,120,103,113,74
721,customer-1212,92,104,99,101,143,280,94
722,customer-1473,92,112,48,146,4,172,226
723,customer-1235,92,114,47,197,131,178,52
724,customer-1620,92,140,1,123,74,60,121
725,customer-1056,92,147,197,19,118,200,163
726,customer-514,92,151,65,105,64,130,214
727,customer-1079,92,156,203,66,108,187,214
728,customer-1848,92,158,177,134,74,117,95
729,customer-145,92,159,151,32,98,188,195
730,customer-747,92,172,172,24,136,118,110
731,customer-1992,92,172,53,52,218,109,75
732,customer-1488,92,185,166,159,99,59,57
733,customer-1893,93,103,171,146,176,218,106
734,customer-668,93,107,157,171,185,159,98
735,customer-1070,93,113,162,178,217,9,141
736,customer-701,93,115,100,78,142,45,2
737,customer-1533,93,116,148,200,154,93,176
738,customer-275,93,119,202,100,121,146,58
739,customer-1015,93,138,137,110,60,128,78
740,customer-84,93,141,112,17,147,46,215
741,customer-1162,93,145,202,60,78,133,186
742,customer-1675,93,150,78,38,182,269,94
743,customer-230,93,151,76,144,18,199,42
744,customer-1865,93,156,206,160,139,47,144
745,customer-1751,93,171,57,218,122,22,26
746,customer-1551,93,174,150,23,196,67,41
747,customer-195,93,183,186,188,138,73,90
748,customer-579,93,183,113,200,124,113,106
749,customer-940,94,97,179,141,28,130,182
750,customer-220,94,121,89,25,179,155,115
751,customer-1224,94,123,104,54,50,117,79
752,customer-863,94,148,164,107,209,147,163
753,customer-850,94,178,222,216,146,66,31
754,customer-1019,94,179,192,186,11,218,104
755,customer-1796,95,97,204,138,71,109,137
756,customer-123,95,146,80,202,162,27,88
757,customer-819,95,160,84,82,55,133,4
758,customer-599,95,164,82,29,85,129,203
759,customer-1947,95,175,100,184,162,137,129
760,customer-527,95,186,187,91,122,173,249
761,customer-530,95,187,146,54,96,37,112
762,customer-181,96,112,193,221,167,127,185
763,customer-1862,96,114,142,275,158,82,78
764,customer-555,96,155,182,207,108,164,119
765,customer-1589,96,166,160,38,137,166,34
766,customer-638,96,173,168,135,117,67,205
767,customer-871,96,176,139,227,207,187,174
768,customer-1494,96,189,106,213,143,66,124
769,customer-686,97,119,195,177,221,120,180
770,customer-768,97,125,97,227,219,185,111
771,customer-1582,97,135,181,180,52,48,37
772,customer-1293,97,139,156,135,93,29,56
773,customer-987,97,151,90,180,113,65,37
774,customer-1567,97,156,15,2,136,97,76
775,customer-91,97,160,147,214,73,215,167
776,customer-1584,97,176,53,131,90,139,128
777,customer-1863,97,183,24,135,146,184,69
778,customer-1974,97,183,163,137,175,89,200
779,customer-1203,97,194,137,193,125,173,59
780,customer-1294,98,106,244,230,109,139,199
781,customer-416,98,130,191,105,74,218,162
782,customer-190,98,140,98,218,46,94,62
783,customer-1633,98,155,290,64,38,134,12
784,customer-611,98,159,88,36,199,92,101
785,customer-969,98,160,27,70,182,183,134
786,customer-837,98,177,178,141,41,88,31
787,customer-683,99,119,127,66,156,233,105
788,customer-1014,99,120,131,174,200,192,139
789,customer-944,99,127,25,120,245,47,164
790,customer-1280,99,150,180,68,124,183,93
791,customer-1426,99,167,93,73,188,90,124
792,customer-1115,99,173,89,102,45,221,77
793,customer-1201,99,175,65,104,158,90,208
794,customer-761,99,181,237,64,204,91,44
795,customer-5,99,188,120,171,197,212,182
796,customer-355,100,117,242,27,184,47,111
797,customer-1126,100,123,15,91,178,33,196
798,customer-519,100,137,138,159,177,178,156
799,customer-1365,100,137,149,260,225,198,27
800,customer-324,100,143,72,173,84,153,166
801,customer-1853,100,146,83,166,100,145,85
802,customer-77,100,161,155,177,217,248,84
803,customer-1869,100,163,175,187,189,48,177
804,customer-835,100,164,182,135,100,204,136
805,customer-844,100,175,75,143,40,173,102
806,customer-803,100,181,190,80,193,200,163
807,customer-1128,101,103,110,168,134,96,111
808,customer-154,101,113,126,44,50,177,11
809,customer-109,101,115,58,118,176,140,143
810,customer-1944,101,131,192,116,208,92,174
811,customer-310,101,135,35,188,74,130,121
812,customer-1024,101,139,179,250,72,98,127
813,customer-1409,101,146,67,195,95,127,34
814,customer-875,101,149,153,14,129,125,105
815,customer-656,101,153,56,212,245,251,9
816,customer-1358,102,123,203,111,69,124,172
817,customer-1153,102,127,184,171,182,69,98
818,customer-1449,102,131,135,82,108,145,64
819,customer-692,102,159,24,161,126,19,192
820,customer-1996,102,159,120,130,113,80,37
821,customer-57,102,163,108,68,146,68,155
822,customer-252,102,169,161,192,72,175,169
823,customer-1706,102,172,186,47,33,19,71
824,customer-853,102,177,16,160,100,264,126
825,customer-920,102,193,139,87,12,93,146
826,customer-1310,102,194,106,128,252,52,107
827,customer-1931,103,115,121,193,77,196,223
828,customer-1834,103,117,111,219,117,13,101
829,customer-1924,103,122,117,159,180,152,66
830,customer-189,103,124,105,64,128,227,195
831,customer-268,103,124,65,134,242,152,117
832,customer-1993,103,127,39,159,64,211,72
833,customer-549,103,134,129,177,120,195,205
834,customer-929,103,139,254,122,190,154,100
835,customer-415,103,150,121,10,171,125,29
836,customer-1320,103,155,56,231,49,138,81
837,customer-1642,103,155,172,62,58,68,162
838,customer-1122,103,160,146,103,255,97,148
839,customer-1124,103,180,98,193,239,71,91
840,customer-1991,103,189,211,83,4,192,136
841,customer-301,104,105,178,215,45,214,70
842,customer-241,104,108,57,205,121,168,136
843,customer-198,104,111,73,107,19,84,139
844,customer-1581,104,113,51,43,219,22,217
845,customer-432,104,118,200,81,29,150,215
846,customer-709,104,118,205,122,80,100,186
847,customer-359,104,126,116,105,221,111,191
848,customer-1542,104,127,73,67,242,74,158
849,customer-770,104,137,6,115,96,43,31
850,customer-1493,104,141,166,226,165,96,136
851,customer-1047,104,152,195,74,128,162,174
852,customer-1091,104,154,161,139,202,121,97
853,customer-1327,104,160,183,100,64,143,55
854,customer-1073,104,163,106,177,68,31,86
855,customer-142,104,167,117,207,76,193,120
856,customer-382,104,177,184,144,74,76,176
857,customer-231,104,178,129,202,65,168,81
858,customer-1142,104,196,122,37,35,52,131
859,customer-1334,105,107,113,87,151,194,166
860,customer-645,105,108,49,125,38,124,57
861,customer-1158,105,108,136,151,94,219,189
862,customer-1084,105,113,100,55,128,222,43
863,customer-732,105,135,80,204,122,152,235
864,customer-1636,105,149,10,92,90,157,139
865,customer-591,105,164,122,266,29,93,98
866,customer-1231,105,164,131,171,9,175,134
867,customer-1841,105,175,51,140,85,149,36
868,customer-149,105,176,45,198,43,106,74
869,customer-295,105,192,205,152,20,57,124
870,customer-814,106,116,72,219,127,146,52
871,customer-1609,106,133,116,99,230,150,97
872,customer-1206,106,152,52,124,58,187,99
873,customer-1491,106,173,79,129,49,239,187
874,customer-1135,106,174,168,182,164,187,149
875,customer-131,106,175,69,122,64,84,168
876,customer-550,106,180,142,89,86,117,118
877,customer-539,106,196,140,147,145,153,184
878,customer-1022,106,198,46,193,132,34,18
879,customer-1189,107,122,220,85,9,184,106
880,customer-345,107,128,166,275,183,170,258
881,customer-379,107,134,240,103,57,80,140
882,customer-384,107,142,153,218,52,102,187
883,customer-1618,107,144,137,189,231,80,76
884,customer-1984,107,160,49,47,29,121,42
885,customer-1291,107,164,68,119,186,25,122
886,customer-1296,107,180,15,177,104,28,172
887,customer-1884,107,185,122,50,131,201,81
888,customer-915,107,189,212,115,185,80,251
889,customer-609,107,194,103,214,186,110,118
890,customer-740,107,195,190,164,47,197,80
891,customer-963,108,113,229,186,213,28,192
892,customer-1826,108,120,168,160,115,33,129
893,customer-996,108,131,109,151,198,164,131
894,customer-700,108,140,166,42,44,182,155
895,customer-1214,108,146,41,183,157,177,118
896,customer-1102,108,166,103,158,169,95,112
897,customer-1036,108,168,172,79,87,98,139
898,customer-1259,108,175,174,82,94,139,61
899,customer-1804,108,183,62,41,229,64,176
900,customer-785,108,188,98,157,62,85,58
901,customer-1268,108,191,176,112,76,130,80
902,customer-1434,108,196,141,146,206,196,185
903,customer-1006,109,109,106,212,195,132,88
904,customer-1249,109,133,77,53,27,150,247
905,customer-285,109,154,78,57,162,218,150
906,customer-1724,109,157,75,71,211,36,46
907,customer-1317,109,163,35,30,224,227,66
908,customer-1283,109,165,102,148,170,22,126
909,customer-995,109,190,229,105,97,110,121
910,customer-1783,109,196,142,147,64,237,155
911,customer-1568,109,206,188,144,51,201,59
912,customer-146,110,120,54,195,61,166,154
913,customer-678,110,138,210,127,39,139,89
914,customer-861,110,162,160,59,21,43,204
915,customer-1612,110,170,186,132,63,61,51
916,customer-1965,110,170,208,67,115,33,215
917,customer-962,110,178,147,76,202,193,41
918,customer-815,110,180,95,99,13,33,100
919,customer-1009,110,185,33,250,191,224,123
920,customer-1770,110,192,143,80,66,53,185
921,customer-158,110,193,230,77,56,63,117
922,customer-722,110,197,161,179,160,85,188
923,customer-632,111,111,108,70,108,153,153
924,customer-1634,111,114,224,224,71,153,54
925,customer-1210,111,117,183,40,86,51,64
926,customer-1987,111,134,89,80,152,135,213
927,customer-58,111,147,99,100,201,143,177
928,customer-237,111,148,175,249,73,172,189
929,customer-1132,111,151,189,240,12,129,59
930,customer-703,111,168,174,190,238,91,241
931,customer-1600,111,174,93,90,135,209,184
932,customer-742,111,175,203,215,80,163,39
933,customer-1645,111,183,190,215,175,139,223
934,customer-1064,111,191,132,141,130,258,158
935,customer-931,111,194,145,152,72,212,193
936,customer-682,111,205,200,138,97,51,174
937,customer-967,112,144,138,157,57,77,182
938,customer-431,112,150,50,228,166,59,114
939,customer-1378,112,155,180,94,157,92,138
940,customer-1471,112,163,76,177,122,215,198
941,customer-302,112,188,217,66,185,57,268
942,customer-240,112,192,90,175,63,54,103
943,customer-553,112,194,86,191,56,89,219
944,customer-1747,112,198,227,65,107,157,223
945,customer-1444,113,125,128,78,77,116,93
946,customer-763,113,136,136,93,178,146,102
947,customer-1774,113,136,192,37,38,125,231
948,customer-1116,113,150,23,34,108,96,128
949,customer-152,113,153,109,244,125,210,94
950,customer-750,113,156,174,185,15,38,189
951,customer-334,113,157,178,197,126,205,205
952,customer-908,113,175,72,80,198,15,96
953,customer-323,113,176,133,135,162,123,34
954,customer-1148,113,188,145,91,199,243,41
955,customer-1755,114,118,47,99,101,237,49
956,customer-1387,114,122,62,89,181,193,229
957,customer-82,114,137,86,285,132,82,72
958,customer-564,114,142,118,156,262,184,115
959,customer-1060,114,154,73,113,77,137,82
960,customer-1810,114,167,118,216,134,105,170
961,customer-1221,114,172,73,216,59,35,148
962,customer-401,114,179,47,158,134,64,198
963,customer-411,114,186,186,142,177,164,113
964,customer-1204,114,192,177,101,97,198,121
965,customer-1226,115,145,46,127,137,69,30
966,customer-1632,115,147,105,47,53,136,157
967,customer-1198,115,187,81,140,94,155,211
968,customer-92,115,196,191,59,159,136,174
969,customer-1561,115,197,191,106,125,138,130
970,customer-1740,115,199,175,184,180,63,139
971,customer-270,116,124,212,158,59,41,99
972,customer-1011,116,135,195,156,128,164,131
973,customer-1575,116,137,234,129,132,63,173
974,customer-532,116,150,130,216,69,55,218
975,customer-1509,116,150,85,78,248,154,203
976,customer-1335,116,157,157,135,88,4,114
977,customer-914,116,160,225,192,104,120,140
978,customer-1547,116,172,173,122,152,130,50
979,customer-1441,116,175,155,52,99,120,64
980,customer-1891,116,199,119,111,207,52,25
981,customer-461,116,201,268,143,96,154,234
982,customer-1149,116,205,34,196,118,194,119
983,customer-983,117,126,44,67,75,146,146
984,customer-1458,117,129,73,131,89,214,151
985,customer-197,117,135,142,48,19,210,186
986,customer-1326,117,143,142,205,134,95,190
987,customer-774,117,161,189,216,193,226,230
988,customer-1962,117,164,202,61,69,273,77
989,customer-1723,117,174,168,102,88,125,25
990,customer-501,117,177,263,20,166,138,271
991,customer-673,117,190,109,130,150,123,19
992,customer-1076,117,207,217,217,103,167,166
993,customer-1710,118,122,146,45,181,211,172
994,customer-1364,118,131,130,96,146,122,222
995,customer-653,118,133,33,67,114,119,167
996,customer-1967,118,159,186,195,172,203,256
997,customer-1117,118,162,173,168,178,41,172
998,customer-53,118,168,110,201,73,18,123
999,customer-879,118,174,172,106,171,89,161
1000,customer-1028,118,186,78,128,4,152,153
1001,customer-1211,118,186,178,195,209,188,146
1002,customer-667,118,188,182,233,106,87,77
1003,customer-1597,118,188,105,69,247,187,175
1004,customer-454,118,193,108,127,97,154,22
1005,customer-388,118,206,147,161,77,53,156
1006,customer-1814,118,208,75,18,43,99,63
1007,customer-758,119,119,237,199,32,121,97
1008,customer-736,119,122,69,55,134,192,132
1009,customer-573,119,128,112,91,50,140,193
1010,customer-1266,119,133,67,125,115,61,41
1011,customer-535,119,139,127,126,152,128,143
1012,customer-1033,119,149,81,18,100,148,213
1013,customer-1918,119,151,201,238,70,126,122
1014,customer-1789,119,172,204,57,33,51,240
1015,customer-1650,119,174,75,207,221,110,193
1016,customer-117,119,176,95,87,171,137,177
1017,customer-1173,119,190,113,223,165,190,13
1018,customer-264,119,210,248,59,100,143,188
1019,customer-560,120,169,209,172,277,169,15
1020,customer-912,120,190,63,144,140,220,54
1021,customer-542,120,191,131,89,225,25,70
1022,customer-1714,120,198,18,217,198,102,203
1023,customer-577,120,203,73,104,140,106,164
1024,customer-1998,121,122,90,205,184,124,80
1025,customer-1386,121,124,245,146,45,105,136
1026,customer-1037,121,128,170,229,95,107,18
1027,customer-973,121,132,157,103,137,182,128
1028,customer-410,121,134,165,17,87,18,181
1029,customer-824,121,152,254,164,69,193,193
1030,customer-1697,121,152,105,148,46,140,212
1031,customer-634,121,171,8,105,141,77,82
1032,customer-1175,121,175,204,211,169,74,43
1033,customer-1455,121,199,137,114,112,196,153
1034,customer-1363,121,203,211,70,143,106,49
1035,customer-139,122,126,84,23,93,120,25
1036,customer-854,122,130,97,83,133,107,8
1037,customer-1976,122,131,118,226,118,4,100
1038,customer-1232,122,143,185,192,82,184,42
1039,customer-39,122,150,63,179,130,72,110
1040,customer-907,122,162,198,88,182,135,61
1041,customer-1833,122,175,75,152,39,125,208
1042,customer-1622,122,188,122,92,129,166,202
1043,customer-1782,122,190,120,108,111,56,147
1044,customer-46,122,193,78,86,87,129,179
1045,customer-1169,122,208,164,109,229,189,79
1046,customer-444,123,162,168,53,120,216,78
1047,customer-291,123,164,172,147,105,140,188
1048,customer-883,123,168,18,45,166,92,83
1049,customer-263,123,199,169,108,120,14,211
1050,customer-1101,123,208,159,183,161,35,183
1051,customer-1886,123,211,129,46,148,143,62
1052,customer-11,124,125,81,106,128,171,93
1053,customer-1272,124,148,186,185,105,17,71
1054,customer-1831,124,157,100,7,149,125,207
1055,customer-1140,124,168,27,29,131,213,180
1056,customer-1746,124,193,135,218,118,34,124
1057,customer-260,124,194,204,112,235,24,53
1058,customer-1356,124,199,235,116,180,190,247
1059,customer-518,124,209,111,139,44,62,101
1060,customer-1119,125,139,134,213,238,16,116
1061,customer-559,125,154,119,47,29,87,98
1062,customer-1721,125,158,82,195,275,120,131
1063,customer-1057,125,168,63,119,136,191,24
1064,customer-1943,125,168,122,280,181,160,39
1065,customer-1405,125,175,125,61,62,158,163
1066,customer-745,125,190,114,86,143,146,100
1067,customer-184,125,207,75,175,60,93,178
1068,customer-947,126,128,211,92,192,178,38
1069,customer-1032,126,159,34,31,185,51,34
1070,customer-1045,126,166,73,110,154,69,194
1071,customer-27,126,170,137,10,119,80,115
1072,customer-1262,126,181,190,23,162,227,223
1073,customer-1046,126,183,68,88,85,60,140
1074,customer-225,126,186,148,54,222,100,4
1075,customer-1246,126,194,22,28,216,161,80
1076,customer-1234,126,203,80,242,177,210,64
1077,customer-1553,126,207,102,221,67,24,150
1078,customer-1626,126,214,134,122,151,107,226
1079,customer-1983,127,143,33,75,192,108,123
1080,customer-882,127,148,185,210,98,215,140
1081,customer-36,127,156,150,217,181,143,42
1082,customer-106,127,176,205,164,193,197,188
1083,customer-86,127,181,113,177,63,185,105
1084,customer-436,128,129,184,206,167,121,117
1085,customer-974,128,136,149,174,166,111,113
1086,customer-1878,128,139,142,138,36,100,182
1087,customer-177,128,145,205,181,26,190,109
1088,customer-1384,128,151,46,70,217,38,102
1089,customer-669,128,170,64,182,114,68,166
1090,customer-1346,128,176,205,130,45,73,67
1091,customer-1367,128,190,14,200,198,180,176
1092,customer-477,128,206,73,131,212,218,200
1093,customer-54,128,212,119,121,132,117,168
1094,customer-1049,128,214,188,110,209,59,67
1095,customer-714,128,215,209,96,48,91,106
1096,customer-1464,128,224,89,13,139,125,78
1097,customer-791,128,225,85,141,139,94,98
1098,customer-558,129,131,155,276,83,118,9
1099,customer-1577,129,131,89,118,220,56,115
1100,customer-1823,129,132,49,107,34,104,187
1101,customer-1824,129,140,34,26,97,72,93
1102,customer-751,129,154,200,35,119,163,229
1103,customer-494,129,164,167,211,143,54,162
1104,customer-31,129,166,129,96,45,127,187
1105,customer-1664,129,168,195,130,59,57,163
1106,customer-1359,129,181,110,88,234,96,77
1107,customer-93,129,196,202,126,210,146,152
1108,customer-289,129,200,202,209,174,219,34
1109,customer-373,129,223,122,99,96,82,120
1110,customer-1512,129,227,142,136,109,142,183
1111,customer-1197,130,131,127,140,160,145,147
1112,customer-848,130,146,165,231,129,27,27
1113,customer-408,130,155,107,53,208,113,21
1114,customer-63,130,161,125,126,57,88,32
1115,customer-1598,130,168,193,59,21,93,58
1116,customer-286,130,170,136,289,88,100,104
1117,customer-523,130,180,197,170,226,214,266
1118,customer-840,130,192,148,14,22,123,200
1119,customer-1289,130,201,225,32,197,238,36
1120,customer-4,130,211,118,160,46,128,231
1121,customer-794,130,216,109,221,55,190,40
1122,customer-1731,131,162,151,222,32,139,227
1123,customer-639,131,204,189,143,153,146,140
1124,customer-176,131,208,197,190,18,64,148
1125,customer-20,131,210,107,235,163,56,182
1126,customer-138,131,211,223,69,38,55,111
1127,customer-712,131,212,14,94,207,63,71
1128,customer-1674,132,134,194,179,31,185,46
1129,customer-427,132,142,85,62,57,101,172
1130,customer-1617,132,147,239,70,182,119,113
1131,customer-1966,132,179,155,77,46,75,213
1132,customer-1216,132,189,76,147,160,59,83
1133,customer-802,132,193,20,142,207,78,85
1134,customer-1832,132,197,106,151,52,133,194
1135,customer-1403,132,200,87,115,54,124,72
1136,customer-834,133,145,63,159,111,84,168
1137,customer-600,133,147,164,186,46,245,95
1138,customer-219,133,168,205,40,84,43,112
1139,customer-294,133,184,214,136,64,191,116
1140,customer-246,133,210,177,189,96,249,64
1141,customer-693,133,210,105,203,231,203,160
1142,customer-182,133,230,82,130,184,151,199
1143,customer-581,134,134,73,223,180,124,122
1144,customer-1733,134,147,132,113,135,35,219
1145,customer-1797,134,159,136,54,49,72,165
1146,customer-1469,134,160,178,109,125,113,217
1147,customer-1875,134,160,127,48,116,54,79
1148,customer-79,134,164,120,84,154,223,187
1149,customer-1813,134,175,52,8,142,162,164
1150,customer-1773,134,181,134,137,123,101,184
1151,customer-13,134,182,93,42,24,85,100
1152,customer-362,134,190,45,132,267,58,190
1153,customer-762,134,190,110,216,51,111,156
1154,customer-1569,134,212,184,110,56,41,167
1155,customer-1927,134,221,149,12,122,180,173
1156,customer-37,135,137,88,122,204,50,168
1157,customer-1193,135,139,198,80,68,132,140
1158,customer-1894,135,154,181,186,15,94,46
1159,customer-309,135,173,89,100,202,70,219
1160,customer-825,135,181,193,216,125,65,205
1161,customer-1635,135,181,47,79,179,248,68
1162,customer-1518,135,198,55,97,112,24,238
1163,customer-1302,135,204,202,124,94,158,112
1164,customer-1624,135,210,201,152,179,128,121
1165,customer-1121,135,218,130,112,97,106,200
1166,customer-1973,136,154,238,57,53,149,153
1167,customer-1548,136,184,167,126,104,112,77
1168,customer-1468,136,196,16,153,138,175,223
1169,customer-1081,136,210,242,168,160,45,229
1170,customer-981,137,139,206,187,149,203,151
1171,customer-1798,137,155,80,179,121,122,116
1172,customer-303,137,162,55,208,57,175,220
1173,customer-1828,137,165,53,90,179,66,210
1174,customer-1166,137,181,89,71,148,104,87
1175,customer-12,137,202,135,145,130,87,125
1176,customer-1990,137,207,33,36,16,100,156
1177,customer-1103,137,210,168,175,236,186,134
1178,customer-816,137,219,130,111,128,71,158
1179,customer-1583,137,220,142,59,89,191,72
1180,customer-726,138,151,102,59,147,26,179
1181,customer-121,138,153,45,48,22,185,153
1182,customer-284,138,176,97,114,141,120,186
1183,customer-344,138,177,206,164,122,22,154
1184,customer-1107,138,180,162,27,140,54,206
1185,customer-498,138,195,151,120,48,219,130
1186,customer-1400,138,198,111,145,158,94,154
1187,customer-64,138,202,173,108,46,77,85
1188,customer-257,138,205,186,183,93,92,133
1189,customer-1574,138,209,133,50,152,86,95
1190,customer-463,138,213,73,14,44,66,69
1191,customer-1300,138,224,211,181,131,158,47
1192,customer-1059,138,231,147,77,85,29,164
1193,customer-1008,139,166,147,152,32,122,23
1194,customer-807,139,168,249,82,33,142,85
1195,customer-1606,139,178,70,228,162,177,192
1196,customer-1532,139,186,60,93,178,13,20
1197,customer-383,139,190,47,156,97,218,123
1198,customer-1331,139,201,94,97,47,109,200
1199,customer-1822,139,203,90,155,108,148,190
1200,customer-601,139,213,236,71,35,32,99
1201,customer-186,139,229,93,166,163,91,221
1202,customer-191,140,149,72,64,129,30,180
1203,customer-968,140,151,244,61,121,152,47
1204,customer-1279,140,153,129,156,87,89,157
1205,customer-675,140,155,144,72,29,67,164
1206,customer-1286,140,177,94,196,200,129,85
1207,customer-1585,140,188,122,181,241,168,36
1208,customer-1874,140,205,62,207,39,110,172
1209,customer-470,140,209,157,70,171,154,175
1210,customer-966,140,211,156,89,182,142,86
1211,customer-489,140,240,184,103,129,165,121
1212,customer-476,141,145,210,39,199,153,116
1213,customer-1885,141,147,284,45,201,58,223
1214,customer-460,141,159,174,127,181,6,35
1215,customer-938,141,172,180,203,119,50,210
1216,customer-1541,141,172,152,126,171,259,94
1217,customer-1077,141,176,28,62,132,107,145
1218,customer-1174,141,176,217,171,142,32,164
1219,customer-1133,141,185,93,190,69,259,36
1220,customer-1109,141,200,166,238,90,185,113
1221,customer-480,141,202,95,195,199,198,151
1222,customer-418,141,218,57,115,172,62,133
1223,customer-629,141,218,149,130,105,213,66
1224,customer-1737,142,142,169,22,251,107,41
1225,customer-185,142,153,83,212,60,74,28
1226,customer-307,142,173,70,105,137,11,95
1227,customer-1340,142,183,168,146,124,35,236
1228,customer-1952,142,183,61,238,105,121,98
1229,customer-465,142,184,153,190,209,89,87
1230,customer-572,142,193,93,137,45,141,209
1231,customer-1827,142,200,145,84,23,200,205
1232,customer-646,142,201,157,144,177,65,146
1233,customer-434,142,204,142,124,148,182,80
1234,customer-490,143,147,12,160,179,79,213
1235,customer-1048,143,152,154,232,208,42,82
1236,customer-1719,143,159,206,133,234,77,108
1237,customer-1916,143,166,180,119,60,206,68
1238,customer-1957,143,167,75,99,119,176,176
1239,customer-333,143,172,141,172,67,54,185
1240,customer-335,143,173,158,195,60,126,20
1241,customer-636,143,182,20,48,180,64,205
1242,customer-1242,143,202,46,83,108,76,165
1243,customer-1919,143,221,164,132,88,100,129
1244,customer-1261,143,225,68,154,100,121,38
1245,customer-1208,143,228,32,164,164,97,178
1246,customer-120,144,146,145,117,70,103,174
1247,customer-587,144,181,108,112,56,90,217
1248,customer-1496,144,181,45,214,134,206,71
1249,customer-663,144,186,125,207,45,182,89
1250,customer-784,145,145,196,96,19,104,114
1251,customer-16,145,167,125,94,62,137,202
1252,customer-1139,145,173,199,152,178,13,77
1253,customer-290,145,183,38,84,91,204,58
1254,customer-1453,145,184,110,179,52,69,194
1255,customer-1659,145,216,20,188,193,54,117
1256,customer-1371,145,224,52,21,61,13,147
1257,customer-1466,145,237,59,151,124,97,50
1258,customer-1085,145,240,69,125,149,262,92
1259,customer-1089,145,240,8,183,174,152,152
1260,customer-511,146,154,78,67,148,144,91
1261,customer-1457,146,174,209,53,85,175,141
1262,customer-1794,146,182,50,168,114,136,87
1263,customer-1422,146,183,204,85,218,185,107
1264,customer-1184,146,185,108,69,70,62,180
1265,customer-360,146,194,121,150,107,119,26
1266,customer-312,146,195,155,159,147,142,154
1267,customer-358,146,212,204,112,202,104,41
1268,customer-108,146,223,178,184,72,147,95
1269,customer-1787,146,235,19,74,146,101,196
1270,customer-2000,147,154,83,150,215,169,76
1271,customer-917,147,155,81,210,184,69,76
1272,customer-994,147,155,23,172,124,135,104
1273,customer-578,147,156,93,85,88,251,41
1274,customer-986,147,157,144,160,161,254,143
1275,customer-706,147,159,140,106,208,58,32
1276,customer-1065,147,163,172,27,96,169,176
1277,customer-1137,147,227,213,145,91,54,173
1278,customer-1309,148,163,191,129,96,197,169
1279,customer-153,148,172,119,8,47,103,155
1280,customer-156,148,179,102,130,144,54,142
1281,customer-1896,148,190,199,64,125,193,174
1282,customer-631,148,200,90,15,78,131,89
1283,customer-536,148,202,61,211,41,203,148
