ID,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
818,product-69380,2,66,57,30,29
819,product-123804,2,66,66,15,23
820,product-309688,2,66,64,5,23
821,product-204016,2,66,54,0,22
822,product-130742,2,66,67,23,25
823,product-121712,2,68,67,31,28
824,product-227736,2,68,63,44,30
825,product-218674,2,68,60,22,35
826,product-218654,2,68,57,22,25
827,product-21949,2,68,61,28,20
828,product-216658,2,68,61,24,27
829,product-310913,2,68,63,28,35
830,product-122872,2,68,56,21,27
831,product-315424,2,68,48,10,23
832,product-121903,2,68,67,31,25
833,product-203414,2,68,55,14,23
834,product-54336,2,68,42,14,21
835,product-53892,2,68,42,10,22
836,product-52754,2,68,46,14,23
837,product-122101,2,70,67,30,25
838,product-122575,2,70,64,3,22
839,product-313837,2,70,59,16,22
840,product-53893,2,70,42,11,23
841,product-202558,2,70,58,34,33
842,product-54911,2,70,52,24,24
843,product-320048,2,72,61,15,23
844,product-307768,2,72,62,24,32
845,product-121191,2,72,59,9,22
846,product-68664,2,72,39,11,22
847,product-123995,2,72,68,28,25
848,product-124210,2,72,66,15,23
849,product-321830,2,72,51,4,24
850,product-53809,2,72,53,12,25
851,product-130743,2,72,67,24,25
852,product-71156,2,75,53,31,23
853,product-63643,2,75,58,54,36
854,product-121339,2,75,67,29,28
855,product-320388,2,75,61,18,24
856,product-62479,2,75,35,9,24
857,product-228189,2,75,63,47,30
858,product-62117,2,75,53,24,24
859,product-72151,2,75,54,44,24
860,product-121194,2,75,60,9,23
861,product-63608,2,75,53,25,23
862,product-71743,2,75,55,31,28
863,product-121383,2,75,59,7,22
864,product-122090,2,75,66,9,23
865,product-68716,2,75,55,37,28
866,product-122800,2,75,64,2,22
867,product-29397,2,75,43,14,21
868,product-124197,2,75,68,29,25
869,product-121756,2,75,59,3,22
870,product-70749,2,75,53,34,23
871,product-335751,2,75,66,13,22
872,product-332036,2,75,53,11,25
873,product-332285,2,75,53,13,25
874,product-55238,2,75,56,11,24
875,product-203617,2,75,58,0,22
876,product-13309,2,75,46,32,37
877,product-130539,2,75,67,24,25
878,product-130540,2,75,67,26,25
879,product-52270,2,75,56,13,24
880,product-71469,2,78,44,9,26
881,product-11842,2,78,38,2,22
882,product-228130,2,78,59,14,24
883,product-122581,2,78,64,17,22
884,product-203287,2,78,31,18,28
885,product-335466,2,78,66,13,22
886,product-204290,2,78,55,0,22
887,product-199550,2,78,54,10,23
888,product-124395,2,80,68,30,25
889,product-124567,2,80,63,2,22
890,product-64481,2,80,42,30,22
891,product-10784,2,80,38,11,23
892,product-69437,2,80,48,12,26
893,product-122582,2,80,64,19,22
894,product-122807,2,80,64,19,22
895,product-29888,2,80,43,17,23
896,product-203113,2,80,55,14,23
897,product-54050,2,80,52,29,25
898,product-55155,2,80,45,2,24
899,product-53796,2,80,54,9,23
900,product-228621,2,82,62,20,25
901,product-69591,2,82,54,2,22
902,product-219277,2,82,31,0,22
903,product-4778,2,82,44,25,34
904,product-31767,2,82,51,0,22
905,product-70974,2,84,54,32,24
906,product-316859,2,84,49,6,24
907,product-312724,2,84,61,60,27
908,product-312725,2,84,61,58,27
909,product-310635,2,84,66,11,22
910,product-219795,2,84,58,30,27
911,product-123554,2,84,63,4,22
912,product-70498,2,84,39,6,22
913,product-202508,2,84,55,2,23
914,product-205102,2,84,55,2,22
915,product-199549,2,84,54,10,23
916,product-63810,2,88,55,8,24
917,product-218272,2,88,57,22,25
918,product-63610,2,88,54,29,24
919,product-316122,2,88,66,34,40
920,product-308916,2,88,60,20,18
921,product-316150,2,88,48,13,23
922,product-227546,2,88,66,0,22
923,product-29979,2,88,54,2,22
924,product-121568,2,88,59,5,22
925,product-215798,2,88,56,35,23
926,product-62309,2,88,53,14,24
927,product-61767,2,88,61,37,33
928,product-21647,2,88,62,26,22
929,product-21667,2,88,60,15,25
930,product-317934,2,88,49,14,23
931,product-124908,2,88,56,11,25
932,product-217858,2,88,58,23,23
933,product-63182,2,88,53,18,24
934,product-308521,2,88,60,18,17
935,product-217048,2,88,57,14,25
936,product-125447,2,88,58,26,29
937,product-310245,2,88,65,10,26
938,product-122580,2,88,64,15,22
939,product-122806,2,88,64,17,22
940,product-22639,2,88,42,14,28
941,product-313838,2,88,59,17,23
942,product-313513,2,88,50,14,28
943,product-315052,2,88,63,18,30
944,product-121892,2,88,66,11,22
945,product-123582,2,88,68,26,25
946,product-203109,2,88,55,6,23
947,product-54214,2,88,60,28,31
948,product-54439,2,88,60,20,32
949,product-336027,2,88,66,13,22
950,product-202556,2,88,58,30,33
951,product-53810,2,88,53,14,25
952,product-335465,2,88,66,15,22
953,product-204844,2,88,55,2,22
954,product-204619,2,88,59,27,29
955,product-331811,2,88,53,11,25
956,product-331369,2,88,53,13,25
957,product-54489,2,88,52,30,24
958,product-128657,2,88,59,13,25
959,product-203694,2,88,55,4,23
960,product-340686,2,88,69,32,29
961,product-340331,2,88,68,24,27
962,product-199860,2,88,72,15,33
963,product-13287,2,88,44,2,21
964,product-52638,2,88,53,12,23
965,product-52336,2,88,46,11,23
966,product-52290,2,88,52,0,22
967,product-217044,2,91,57,22,25
968,product-123020,2,91,64,0,22
969,product-123019,2,91,64,0,22
970,product-54048,2,91,52,28,24
971,product-203703,2,91,55,14,24
972,product-197744,2,91,72,23,32
973,product-316139,2,92,63,27,29
974,product-29247,2,92,57,47,33
975,product-216936,2,92,61,0,22
976,product-123869,2,92,59,4,22
977,product-331590,2,92,53,12,25
978,product-204302,2,92,55,8,24
979,product-317197,2,95,63,28,30
980,product-218637,2,95,58,19,23
981,product-227678,2,95,59,11,24
982,product-320824,2,95,62,22,29
983,product-123022,2,95,64,17,22
984,product-4359,2,95,34,2,22
985,product-123760,2,95,63,2,22
986,product-336026,2,95,66,15,22
987,product-331945,2,95,70,40,37
988,product-128421,2,95,59,17,25
989,product-54884,2,95,54,3,22
990,product-218271,2,97,57,24,25
991,product-64477,2,97,42,30,21
992,product-215442,2,97,60,30,32
993,product-124075,2,97,59,6,22
994,product-29634,2,97,42,15,24
995,product-122805,2,97,64,15,22
996,product-313459,2,97,59,18,21
997,product-334105,2,97,68,5,24
998,product-334354,2,97,66,0,22
999,product-198893,2,97,58,41,35
1000,product-199508,2,97,72,15,33
