ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology
772,customer-375938,0,41,14,29,22
773,customer-17881,0,42,98,18,22
774,customer-31857,0,42,29,9,22
775,customer-31858,0,42,10,6,22
776,customer-31859,0,42,0,8,22
777,customer-17225,0,42,86,35,22
778,customer-17224,0,42,92,11,22
779,customer-17003,0,42,88,29,22
780,customer-17660,0,42,86,24,22
781,customer-32231,0,42,13,11,22
782,customer-17439,0,42,86,29,22
783,customer-19970,0,42,88,11,22
784,customer-19969,0,42,30,12,22
785,customer-19734,0,42,86,15,22
786,customer-19733,0,42,28,3,22
787,customer-201066,0,42,19,39,22
788,customer-81638,0,42,32,9,22
789,customer-81639,0,42,52,15,22
790,customer-20448,0,42,0,12,22
791,customer-20447,0,42,21,8,22
792,customer-31102,0,42,34,15,22
793,customer-31103,0,42,20,8,22
794,customer-31104,0,42,96,15,22
795,customer-50268,0,42,9,21,22
796,customer-50269,0,42,4,23,22
797,customer-20206,0,42,29,12,22
798,customer-20207,0,42,3,8,22
799,customer-19505,0,42,91,15,22
800,customer-19504,0,42,92,5,22
801,customer-31483,0,42,46,6,22
802,customer-31484,0,42,45,6,22
803,customer-31485,0,42,27,3,22
804,customer-19280,0,42,99,20,22
805,customer-19279,0,42,2,11,22
806,customer-206667,0,42,22,47,22
807,customer-322629,0,42,15,6,22
808,customer-322630,0,42,54,5,22
809,customer-84212,0,42,12,17,22
810,customer-84213,0,42,7,15,22
811,customer-84214,0,42,6,18,22
812,customer-84215,0,42,4,20,22
813,customer-376478,0,42,19,18,22
814,customer-376477,0,42,23,11,22
815,customer-376476,0,42,20,8,22
816,customer-14056,0,42,8,29,22
817,customer-376475,0,42,20,9,22
818,customer-119267,0,42,20,15,22
819,customer-119266,0,42,19,26,22
820,customer-324038,0,42,16,8,22
821,customer-324039,0,42,50,3,22
822,customer-324737,0,42,12,11,22
823,customer-324738,0,42,21,3,22
824,customer-324739,0,42,52,9,22
825,customer-118909,0,42,35,3,22
826,customer-118908,0,42,29,12,22
827,customer-324740,0,42,54,17,22
828,customer-207560,0,42,2,24,22
829,customer-118907,0,42,21,17,22
830,customer-207559,0,42,4,26,22
831,customer-323333,0,42,20,8,22
832,customer-323334,0,42,51,6,22
833,customer-375936,0,42,21,23,22
834,customer-18108,0,43,95,38,22
835,customer-18107,0,43,4,27,22
836,customer-17882,0,43,87,42,22
837,customer-42392,0,43,58,3,22
838,customer-18555,0,43,89,17,22
839,customer-18332,0,43,98,45,22
840,customer-18331,0,43,98,33,22
841,customer-18330,0,43,0,12,22
842,customer-385520,0,43,1,9,22
843,customer-17256,0,43,0,2,22
844,customer-17254,0,43,32,8,22
845,customer-17255,0,43,66,2,22
846,customer-384888,0,43,40,9,22
847,customer-17037,0,43,11,20,22
848,customer-17036,0,43,13,15,22
849,customer-17035,0,43,15,6,22
850,customer-17661,0,43,87,39,22
851,customer-32230,0,43,29,12,22
852,customer-17470,0,43,7,12,22
853,customer-17469,0,43,12,12,22
854,customer-32232,0,43,1,14,22
855,customer-201065,0,43,18,35,22
856,customer-50585,0,43,30,12,22
857,customer-50586,0,43,2,14,22
858,customer-50587,0,43,3,24,22
859,customer-50267,0,43,15,17,22
860,customer-316277,0,43,14,14,22
861,customer-18779,0,43,2,23,22
862,customer-316973,0,43,9,11,22
863,customer-316276,0,43,8,12,22
864,customer-201307,0,43,18,33,22
865,customer-50904,0,43,0,24,22
866,customer-316275,0,43,12,11,22
867,customer-42769,0,43,44,5,22
868,customer-42768,0,43,24,14,22
869,customer-84202,0,43,42,11,22
870,customer-84203,0,43,44,11,22
871,customer-84204,0,43,40,12,22
872,customer-84207,0,43,8,11,22
873,customer-84208,0,43,5,15,22
874,customer-84209,0,43,2,15,22
875,customer-84210,0,43,7,15,22
876,customer-84206,0,43,22,8,22
877,customer-33360,0,43,98,18,22
878,customer-120696,0,43,26,12,22
879,customer-33359,0,43,10,18,22
880,customer-14055,0,43,7,26,22
881,customer-14054,0,43,4,23,22
882,customer-376474,0,43,21,11,22
883,customer-14087,0,43,99,21,22
884,customer-14068,0,43,1,23,22
885,customer-120347,0,43,26,17,22
886,customer-376674,0,43,87,23,22
887,customer-376673,0,43,18,11,22
888,customer-377776,0,43,33,11,22
889,customer-377777,0,43,82,29,22
890,customer-378333,0,43,72,8,22
891,customer-121806,0,43,57,8,22
892,customer-321923,0,43,19,14,22
893,customer-321924,0,43,15,15,22
894,customer-377225,0,43,86,30,22
895,customer-377224,0,43,87,11,22
896,customer-41628,0,43,5,11,22
897,customer-13534,0,43,9,14,22
898,customer-374475,0,43,17,8,22
899,customer-375028,0,43,27,11,22
900,customer-206962,0,43,20,47,22
901,customer-375932,0,43,23,11,22
902,customer-375931,0,43,22,11,22
903,customer-375930,0,43,18,8,22
904,customer-375929,0,43,16,14,22
905,customer-375928,0,43,14,14,22
906,customer-13815,0,43,18,18,22
907,customer-119991,0,43,35,26,22
908,customer-119973,0,43,27,18,22
909,customer-119990,0,43,35,26,22
910,customer-376123,0,43,91,12,22
911,customer-119974,0,43,20,3,22
912,customer-119627,0,43,24,24,22
913,customer-119626,0,43,28,24,22
914,customer-119610,0,43,79,18,22
915,customer-119609,0,43,30,9,22
916,customer-375579,0,43,20,8,22
917,customer-84481,0,43,1,15,22
918,customer-84475,0,43,21,5,22
919,customer-84476,0,43,8,9,22
920,customer-84477,0,43,5,14,22
921,customer-84479,0,43,10,15,22
922,customer-84480,0,43,8,14,22
923,customer-76696,0,44,62,11,22
924,customer-387421,0,44,68,17,22
925,customer-51857,0,44,50,8,22
926,customer-318366,0,44,8,14,22
927,customer-387420,0,44,44,12,22
928,customer-387419,0,44,34,27,22
929,customer-18556,0,44,90,36,22
930,customer-317659,0,44,19,9,22
931,customer-317660,0,44,11,11,22
932,customer-388056,0,44,96,8,22
933,customer-388055,0,44,34,12,22
934,customer-388054,0,44,36,30,22
935,customer-385519,0,44,21,26,22
936,customer-384889,0,44,77,17,22
937,customer-386790,0,44,65,3,22
938,customer-386789,0,44,41,18,22
939,customer-386151,0,44,100,24,22
940,customer-386150,0,44,12,21,22
941,customer-52175,0,44,86,11,22
942,customer-391368,0,44,54,6,22
943,customer-391367,0,44,34,29,22
944,customer-390698,0,44,8,5,22
945,customer-390697,0,44,36,15,22
946,customer-76971,0,44,98,9,22
947,customer-392713,0,44,19,9,22
948,customer-392040,0,44,86,15,22
949,customer-392039,0,44,25,17,22
950,customer-389362,0,44,30,33,22
951,customer-19004,0,44,97,39,22
952,customer-19003,0,44,4,32,22
953,customer-389363,0,44,21,8,22
954,customer-51225,0,44,5,38,22
955,customer-51226,0,44,1,35,22
956,customer-316967,0,44,12,11,22
957,customer-18780,0,44,90,39,22
958,customer-316966,0,44,19,9,22
959,customer-316965,0,44,26,11,22
960,customer-388705,0,44,70,6,22
961,customer-388704,0,44,36,20,22
962,customer-390029,0,44,98,11,22
963,customer-390028,0,44,26,17,22
964,customer-201550,0,44,19,33,22
965,customer-322620,0,44,18,11,22
966,customer-120695,0,44,28,21,22
967,customer-33358,0,44,12,20,22
968,customer-120712,0,44,0,14,22
969,customer-33353,0,44,9,11,22
970,customer-33354,0,44,7,14,22
971,customer-14114,0,44,95,15,22
972,customer-14147,0,44,5,14,22
973,customer-14088,0,44,99,24,22
974,customer-120346,0,44,50,6,22
975,customer-14183,0,44,94,21,22
976,customer-120331,0,44,31,20,22
977,customer-120307,0,44,2,3,22
978,customer-120306,0,44,12,6,22
979,customer-33349,0,44,9,6,22
980,customer-121442,0,44,54,14,22
981,customer-121426,0,44,13,12,22
982,customer-121425,0,44,31,11,22
983,customer-121789,0,44,34,14,22
984,customer-378334,0,44,78,35,22
985,customer-121790,0,44,88,0,22
986,customer-121079,0,44,18,2,22
987,customer-121062,0,44,21,20,22
988,customer-121078,0,44,81,9,22
989,customer-119251,0,44,92,18,22
990,customer-119250,0,44,83,23,22
991,customer-260548,0,44,0,2,22
992,customer-33726,0,44,12,14,22
993,customer-33727,0,44,7,12,22
994,customer-324020,0,44,14,12,22
995,customer-324021,0,44,7,14,22
996,customer-375032,0,44,86,17,22
997,customer-374480,0,44,76,18,22
998,customer-374479,0,44,83,18,22
999,customer-374478,0,44,89,17,22
1000,customer-13153,0,44,5,15,22
1001,customer-118895,0,44,6,12,22
1002,customer-118894,0,44,3,15,22
1003,customer-118893,0,44,92,14,22
1004,customer-13216,0,44,6,12,22
1005,customer-375927,0,44,13,15,22
1006,customer-13857,0,44,61,41,22
1007,customer-206961,0,44,20,48,22
1008,customer-323317,0,44,18,9,22
1009,customer-323318,0,44,11,9,22
1010,customer-323319,0,44,9,12,22
1011,customer-119989,0,44,35,21,22
1012,customer-119611,0,44,79,24,22
1013,customer-84474,0,44,34,11,22
1014,customer-479303,0,44,50,11,22
1015,customer-479304,0,44,51,12,22
1016,customer-76695,0,45,31,15,22
1017,customer-318364,0,45,17,12,22
1018,customer-318365,0,45,12,14,22
1019,customer-42376,0,45,89,6,22
1020,customer-42375,0,45,32,15,22
1021,customer-126569,0,45,16,20,22
1022,customer-51541,0,45,7,14,22
1023,customer-51540,0,45,18,9,22
1024,customer-125098,0,45,6,11,22
1025,customer-125097,0,45,93,17,22
1026,customer-52489,0,45,15,18,22
1027,customer-52490,0,45,2,14,22
1028,customer-52491,0,45,89,21,22
1029,customer-125079,0,45,90,17,22
1030,customer-125078,0,45,5,17,22
1031,customer-125832,0,45,34,18,22
1032,customer-126201,0,45,21,20,22
1033,customer-319072,0,45,21,8,22
1034,customer-319073,0,45,11,12,22
1035,customer-125464,0,45,41,6,22
1036,customer-20152,0,45,1,11,22
1037,customer-20153,0,45,99,24,22
1038,customer-20154,0,45,95,36,22
1039,customer-76973,0,45,65,8,22
1040,customer-76972,0,45,75,18,22
1041,customer-19915,0,45,7,11,22
1042,customer-19916,0,45,94,29,22
1043,customer-19917,0,45,88,41,22
1044,customer-50564,0,45,3,9,22
1045,customer-20630,0,45,90,17,22
1046,customer-20391,0,45,4,6,22
1047,customer-20392,0,45,95,29,22
1048,customer-50244,0,45,9,9,22
1049,customer-19227,0,45,0,45,22
1050,customer-19226,0,45,95,36,22
1051,customer-201797,0,45,20,39,22
1052,customer-19680,0,45,87,29,22
1053,customer-19681,0,45,84,48,22
1054,customer-42752,0,45,2,11,22
1055,customer-42751,0,45,29,14,22
1056,customer-19451,0,45,85,38,22
1057,customer-50883,0,45,3,23,22
1058,customer-201549,0,45,19,39,22
1059,customer-490650,0,45,12,5,22
1060,customer-491177,0,45,14,8,22
1061,customer-14377,0,45,88,11,22
1062,customer-14318,0,45,96,12,22
1063,customer-14467,0,45,1,12,22
1064,customer-14466,0,45,23,11,22
1065,customer-490118,0,45,21,17,22
1066,customer-33350,0,45,99,12,22
1067,customer-120664,0,45,42,6,22
1068,customer-120663,0,45,33,15,22
1069,customer-14268,0,45,94,17,22
1070,customer-54338,0,45,95,14,22
1071,customer-54337,0,45,12,18,22
1072,customer-14226,0,45,0,27,22
1073,customer-14225,0,45,2,26,22
1074,customer-14222,0,45,90,14,22
1075,customer-120302,0,45,38,12,22
1076,customer-120301,0,45,45,14,22
1077,customer-120303,0,45,48,9,22
1078,customer-120305,0,45,94,3,22
1079,customer-120304,0,45,51,5,22
1080,customer-486899,0,45,12,12,22
1081,customer-486898,0,45,14,23,22
1082,customer-14844,0,45,16,23,22
1083,customer-487433,0,45,16,17,22
1084,customer-121394,0,45,41,5,22
1085,customer-121393,0,45,38,11,22
1086,customer-121392,0,45,38,9,22
1087,customer-183086,0,45,19,44,22
1088,customer-121758,0,45,19,12,22
1089,customer-485817,0,45,14,9,22
1090,customer-486365,0,45,14,17,22
1091,customer-489040,0,45,19,11,22
1092,customer-14578,0,45,0,14,22
1093,customer-41613,0,45,18,15,22
1094,customer-41614,0,45,6,17,22
1095,customer-54038,0,45,12,18,22
1096,customer-54039,0,45,90,14,22
1097,customer-121030,0,45,36,14,22
1098,customer-76138,0,45,14,15,22
1099,customer-33348,0,45,31,11,22
1100,customer-489583,0,45,20,15,22
1101,customer-76137,0,45,14,21,22
1102,customer-14706,0,45,94,20,22
1103,customer-14705,0,45,99,12,22
1104,customer-487962,0,45,19,23,22
1105,customer-487963,0,45,6,5,22
1106,customer-488497,0,45,16,6,22
1107,customer-121031,0,45,33,9,22
1108,customer-119225,0,45,91,20,22
1109,customer-119224,0,45,96,11,22
1110,customer-375036,0,45,77,26,22
1111,customer-375035,0,45,80,23,22
1112,customer-375033,0,45,85,17,22
1113,customer-260574,0,45,78,12,22
1114,customer-13541,0,45,54,11,22
1115,customer-33720,0,45,21,17,22
1116,customer-33721,0,45,9,11,22
1117,customer-33722,0,45,3,12,22
1118,customer-324019,0,45,21,15,22
1119,customer-207256,0,45,20,52,22
1120,customer-324718,0,45,12,14,22
1121,customer-324717,0,45,20,14,22
1122,customer-260122,0,45,67,24,22
1123,customer-260121,0,45,75,14,22
1124,customer-374482,0,45,68,33,22
1125,customer-374481,0,45,70,20,22
1126,customer-13231,0,45,6,3,22
1127,customer-13225,0,45,82,8,22
1128,customer-119942,0,45,28,14,22
1129,customer-119950,0,45,77,9,22
1130,customer-119949,0,45,49,9,22
1131,customer-119948,0,45,50,15,22
1132,customer-119944,0,45,32,3,22
1133,customer-119943,0,45,27,6,22
1134,customer-206960,0,45,21,52,22
1135,customer-54636,0,45,94,9,22
1136,customer-119585,0,45,86,15,22
1137,customer-261027,0,45,79,12,22
1138,customer-261026,0,45,0,14,22
1139,customer-119584,0,45,12,0,22
1140,customer-41995,0,45,96,6,22
1141,customer-76416,0,45,34,14,22
1142,customer-123959,0,45,15,8,22
1143,customer-41994,0,45,38,9,22
1144,customer-123985,0,45,90,3,22
1145,customer-479305,0,45,53,17,22
1146,customer-479306,0,45,56,23,22
1147,customer-479312,0,45,51,27,22
1148,customer-479313,0,45,52,27,22
1149,customer-479314,0,45,54,29,22
1150,customer-479315,0,45,54,29,22
1151,customer-266947,0,45,4,5,22
1152,customer-126894,0,46,12,15,22
1153,customer-126934,0,46,19,20,22
1154,customer-272754,0,46,6,8,22
1155,customer-126914,0,46,21,6,22
1156,customer-271710,0,46,80,18,22
1157,customer-272234,0,46,86,23,22
1158,customer-51837,0,46,38,5,22
1159,customer-51836,0,46,91,3,22
1160,customer-126549,0,46,16,5,22
1161,customer-126548,0,46,29,12,22
1162,customer-126528,0,46,4,8,22
1163,customer-127656,0,46,12,20,22
1164,customer-127278,0,46,94,6,22
1165,customer-127277,0,46,23,8,22
1166,customer-127296,0,46,19,18,22
1167,customer-127258,0,46,15,18,22
1168,customer-127297,0,46,16,17,22
1169,customer-127636,0,46,7,12,22
1170,customer-127618,0,46,4,12,22
1171,customer-317640,0,46,14,6,22
1172,customer-317641,0,46,1,8,22
1173,customer-51520,0,46,1,9,22
1174,customer-269609,0,46,85,9,22
1175,customer-52469,0,46,30,11,22
1176,customer-269080,0,46,82,2,22
1177,customer-125054,0,46,91,11,22
1178,customer-125813,0,46,9,15,22
1179,customer-126160,0,46,5,9,22
1180,customer-126161,0,46,73,9,22
1181,customer-126182,0,46,8,8,22
1182,customer-126181,0,46,24,11,22
1183,customer-271189,0,46,79,15,22
1184,customer-125446,0,46,8,17,22
1185,customer-125422,0,46,4,9,22
1186,customer-125790,0,46,75,6,22
1187,customer-125789,0,46,14,12,22
1188,customer-474839,0,46,90,20,22
1189,customer-52153,0,46,14,14,22
1190,customer-52154,0,46,11,8,22
1191,customer-475249,0,46,89,24,22
1192,customer-315564,0,46,97,8,22
1193,customer-315563,0,46,12,5,22
1194,customer-20631,0,46,92,36,22
1195,customer-20393,0,46,96,36,22
1196,customer-314873,0,46,98,8,22
1197,customer-314872,0,46,7,5,22
1198,customer-201796,0,46,20,41,22
1199,customer-316945,0,46,29,5,22
1200,customer-316946,0,46,91,5,22
1201,customer-72093,0,46,0,0,22
1202,customer-72091,0,46,4,11,22
1203,customer-72092,0,46,0,8,22
1204,customer-51204,0,46,100,33,22
1205,customer-51205,0,46,7,32,22
1206,customer-316255,0,46,29,5,22
1207,customer-316256,0,46,94,6,22
1208,customer-19452,0,46,90,47,22
1209,customer-490649,0,46,21,18,22
1210,customer-262439,0,46,95,36,22
1211,customer-262438,0,46,4,33,22
1212,customer-491702,0,46,16,11,22
1213,customer-322603,0,46,11,14,22
1214,customer-261962,0,46,94,23,22
1215,customer-493258,0,46,13,18,22
1216,customer-261958,0,46,2,18,22
1217,customer-492228,0,46,17,12,22
1218,customer-492751,0,46,15,15,22
1219,customer-14845,0,46,93,20,22
1220,customer-183085,0,46,19,35,22
1221,customer-183084,0,46,20,29,22
1222,customer-321903,0,46,17,15,22
1223,customer-321904,0,46,11,15,22
1224,customer-497075,0,46,19,8,22
1225,customer-375038,0,46,74,21,22
1226,customer-375037,0,46,76,24,22
1227,customer-207255,0,46,20,53,22
1228,customer-496600,0,46,17,8,22
1229,customer-54932,0,46,15,8,22
1230,customer-54933,0,46,90,12,22
1231,customer-261496,0,46,62,14,22
1232,customer-261495,0,46,52,17,22
1233,customer-261494,0,46,51,24,22
1234,customer-261493,0,46,57,29,22
1235,customer-261492,0,46,61,29,22
1236,customer-494716,0,46,22,5,22
1237,customer-261491,0,46,56,18,22
1238,customer-261490,0,46,56,12,22
1239,customer-261489,0,46,76,9,22
1240,customer-261488,0,46,1,14,22
1241,customer-494715,0,46,19,17,22
1242,customer-493750,0,46,1,9,22
1243,customer-493749,0,46,13,20,22
1244,customer-494235,0,46,12,14,22
1245,customer-495651,0,46,19,9,22
1246,customer-495652,0,46,81,8,22
1247,customer-495653,0,46,75,12,22
1248,customer-496122,0,46,16,9,22
1249,customer-496123,0,46,86,6,22
1250,customer-496124,0,46,78,9,22
1251,customer-495181,0,46,20,9,22
1252,customer-495182,0,46,77,9,22
1253,customer-495183,0,46,73,15,22
1254,customer-272757,0,47,88,26,22
1255,customer-318346,0,47,4,6,22
1256,customer-318347,0,47,1,9,22
1257,customer-318345,0,47,16,5,22
1258,customer-318344,0,47,33,6,22
1259,customer-127655,0,47,11,12,22
1260,customer-128018,0,47,6,9,22
1261,customer-128017,0,47,6,6,22
1262,customer-127998,0,47,9,11,22
1263,customer-127981,0,47,7,9,22
1264,customer-273262,0,47,89,26,22
1265,customer-273258,0,47,3,6,22
1266,customer-127617,0,47,15,20,22
1267,customer-476486,0,47,12,14,22
1268,customer-476068,0,47,23,17,22
1269,customer-476069,0,47,90,11,22
1270,customer-476070,0,47,87,24,22
1271,customer-476908,0,47,1,14,22
1272,customer-319055,0,47,14,5,22
1273,customer-319056,0,47,2,6,22
1274,customer-475661,0,47,92,15,22
1275,customer-475662,0,47,88,29,22
1276,customer-128734,0,47,22,12,22
1277,customer-128733,0,47,23,18,22
1278,customer-129072,0,47,21,3,22
1279,customer-129057,0,47,8,14,22
1280,customer-201794,0,47,21,47,22
1281,customer-201795,0,47,21,44,22
1282,customer-128357,0,47,2,5,22
1283,customer-128340,0,47,11,9,22
1284,customer-128375,0,47,29,11,22
1285,customer-128376,0,47,55,3,22
1286,customer-274788,0,47,8,12,22
1287,customer-128716,0,47,92,9,22
1288,customer-128715,0,47,12,6,22
1289,customer-128714,0,47,26,11,22
1290,customer-128699,0,47,10,12,22
1291,customer-129432,0,47,86,5,22
1292,customer-129418,0,47,92,17,22
1293,customer-129417,0,47,5,15,22
1294,customer-129792,0,47,94,12,22
1295,customer-129791,0,47,6,11,22
1296,customer-262910,0,47,94,36,22
1297,customer-261968,0,47,86,17,22
1298,customer-261967,0,47,96,23,22
1299,customer-261966,0,47,96,29,22
1300,customer-261965,0,47,95,32,22
1301,customer-497078,0,47,80,14,22
1302,customer-497079,0,47,81,11,22
1303,customer-324065,0,47,50,18,22
1304,customer-13536,0,47,95,15,22
1305,customer-207254,0,47,20,53,22
1306,customer-496602,0,47,80,8,22
1307,customer-496603,0,47,78,12,22
1308,customer-497556,0,47,20,8,22
1309,customer-13170,0,47,29,14,22
1310,customer-498496,0,47,18,14,22
1311,customer-498500,0,47,8,9,22
1312,customer-498501,0,47,16,8,22
1313,customer-324707,0,47,8,9,22
1314,customer-13152,0,47,59,3,22
1315,customer-13150,0,47,40,8,22
1316,customer-324766,0,47,49,18,22
1317,customer-324706,0,47,16,12,22
1318,customer-497560,0,47,85,6,22
1319,customer-498028,0,47,99,6,22
1320,customer-498024,0,47,21,9,22
1321,customer-261499,0,47,62,33,22
1322,customer-261498,0,47,60,23,22
1323,customer-323362,0,47,50,20,22
1324,customer-323303,0,47,21,12,22
1325,customer-495654,0,47,72,15,22
1326,customer-495655,0,47,71,17,22
1327,customer-495656,0,47,69,11,22
1328,customer-495657,0,47,67,9,22
1329,customer-495658,0,47,69,11,22
1330,customer-375592,0,47,88,23,22
1331,customer-375591,0,47,88,24,22
1332,customer-375590,0,47,90,29,22
1333,customer-375589,0,47,89,30,22
1334,customer-123947,0,47,8,20,22
1335,customer-274277,0,48,89,24,22
1336,customer-273781,0,48,88,24,22
1337,customer-68213,0,48,90,8,22
1338,customer-273263,0,48,88,26,22
1339,customer-68212,0,48,21,5,22
1340,customer-17181,0,48,30,8,22
1341,customer-17180,0,48,22,6,22
1342,customer-17179,0,48,26,12,22
1343,customer-17182,0,48,50,2,22
1344,customer-17183,0,48,84,6,22
1345,customer-17184,0,48,8,11,22
1346,customer-17185,0,48,6,12,22
1347,customer-17187,0,48,97,18,22
1348,customer-17186,0,48,96,14,22
1349,customer-16967,0,48,97,17,22
1350,customer-16966,0,48,99,9,22
1351,customer-16965,0,48,24,6,22
1352,customer-67906,0,48,2,15,22
1353,customer-67905,0,48,99,8,22
1354,customer-67904,0,48,70,5,22
1355,customer-17618,0,48,4,20,22
1356,customer-17616,0,48,98,11,22
1357,customer-17397,0,48,96,12,22
1358,customer-17396,0,48,11,12,22
1359,customer-278582,0,48,14,9,22
1360,customer-131209,0,48,22,14,22
1361,customer-131222,0,48,88,9,22
1362,customer-131221,0,48,19,6,22
1363,customer-457554,0,48,5,2,22
1364,customer-131571,0,48,12,9,22
1365,customer-131583,0,48,0,9,22
1366,customer-131582,0,48,21,12,22
1367,customer-130853,0,48,22,15,22
1368,customer-130852,0,48,23,17,22
1369,customer-31365,0,48,14,6,22
1370,customer-130866,0,48,88,17,22
1371,customer-130865,0,48,98,8,22
1372,customer-278045,0,48,28,8,22
1373,customer-132640,0,48,41,3,22
1374,customer-132639,0,48,29,15,22
1375,customer-31047,0,48,1,12,22
1376,customer-31048,0,48,98,15,22
1377,customer-31046,0,48,0,9,22
1378,customer-31045,0,48,12,8,22
1379,customer-132986,0,48,25,15,22
1380,customer-131937,0,48,22,6,22
1381,customer-132289,0,48,96,3,22
1382,customer-132288,0,48,33,8,22
1383,customer-201793,0,48,21,50,22
1384,customer-31741,0,48,50,2,22
1385,customer-31742,0,48,80,21,22
1386,customer-130150,0,48,99,17,22
1387,customer-130149,0,48,99,8,22
1388,customer-130137,0,48,7,9,22
1389,customer-130136,0,48,10,18,22
1390,customer-68519,0,48,2,14,22
1391,customer-130508,0,48,92,15,22
1392,customer-130495,0,48,18,17,22
1393,customer-31428,0,48,4,15,22
1394,customer-129778,0,48,92,11,22
1395,customer-66987,0,48,11,8,22
1396,customer-66986,0,48,12,9,22
1397,customer-262372,0,48,93,8,22
1398,customer-262371,0,48,94,5,22
1399,customer-262368,0,48,16,5,22
1400,customer-262367,0,48,21,6,22
1401,customer-262450,0,48,77,15,22
1402,customer-322655,0,48,51,20,22
1403,customer-262449,0,48,1,21,22
1404,customer-262840,0,48,15,8,22
1405,customer-262839,0,48,16,9,22
1406,customer-262838,0,48,17,11,22
1407,customer-305058,0,48,29,6,22
1408,customer-120165,0,48,18,9,22
1409,customer-120164,0,48,32,15,22
1410,customer-261892,0,48,98,3,22
1411,customer-261889,0,48,22,6,22
1412,customer-54308,0,48,10,14,22
1413,customer-321954,0,48,52,18,22
1414,customer-263814,0,48,86,8,22
1415,customer-263815,0,48,95,3,22
1416,customer-263888,0,48,11,18,22
1417,customer-263879,0,48,87,12,22
1418,customer-263878,0,48,94,12,22
1419,customer-263322,0,48,90,11,22
1420,customer-263395,0,48,2,18,22
1421,customer-263385,0,48,92,24,22
1422,customer-263384,0,48,96,30,22
1423,customer-262920,0,48,96,21,22
1424,customer-54008,0,48,12,12,22
1425,customer-260499,0,48,21,8,22
1426,customer-260503,0,48,99,6,22
1427,customer-119184,0,48,16,6,22
1428,customer-260953,0,48,95,3,22
1429,customer-260952,0,48,2,3,22
1430,customer-260949,0,48,24,6,22
1431,customer-207253,0,48,20,52,22
1432,customer-119446,0,48,97,11,22
1433,customer-119445,0,48,32,15,22
1434,customer-496613,0,48,73,9,22
1435,customer-119088,0,48,94,11,22
1436,customer-119087,0,48,28,14,22
1437,customer-66674,0,48,12,6,22
1438,customer-66673,0,48,12,6,22
1439,customer-119912,0,48,91,21,22
1440,customer-119911,0,48,8,11,22
1441,customer-261420,0,48,0,3,22
1442,customer-261417,0,48,23,6,22
1443,customer-119808,0,48,98,11,22
1444,customer-119807,0,48,32,14,22
1445,customer-119806,0,48,37,29,22
1446,customer-376138,0,48,96,36,22
1447,customer-495662,0,48,67,15,22
1448,customer-495661,0,48,71,15,22
1449,customer-495659,0,48,71,11,22
1450,customer-496130,0,48,74,12,22
1451,customer-496131,0,48,76,12,22
1452,customer-496132,0,48,74,12,22
1453,customer-496133,0,48,68,9,22
1454,customer-496134,0,48,62,12,22
1455,customer-375594,0,48,83,17,22
1456,customer-375593,0,48,88,20,22
1457,customer-479165,0,48,14,8,22
1458,customer-479166,0,48,99,11,22
1459,customer-18063,0,49,0,18,22
1460,customer-18062,0,49,97,12,22
1461,customer-82761,0,49,16,11,22
1462,customer-17836,0,49,6,18,22
1463,customer-32119,0,49,78,26,22
1464,customer-17837,0,49,99,20,22
1465,customer-18286,0,49,88,12,22
1466,customer-18287,0,49,91,18,22
1467,customer-465795,0,49,14,23,22
1468,customer-465499,0,49,11,17,22
1469,customer-158001,0,49,2,15,22
1470,customer-68214,0,49,88,15,22
1471,customer-18735,0,49,78,6,22
1472,customer-18736,0,49,88,17,22
1473,customer-464959,0,49,22,15,22
1474,customer-31800,0,49,12,5,22
1475,customer-18512,0,49,88,20,22
1476,customer-18511,0,49,95,8,22
1477,customer-17178,0,49,28,18,22
1478,customer-17174,0,49,5,15,22
1479,customer-17173,0,49,5,15,22
1480,customer-17172,0,49,7,14,22
1481,customer-17171,0,49,16,8,22
1482,customer-183643,0,49,14,21,22
1483,customer-183644,0,49,16,23,22
1484,customer-125401,0,49,2,9,22
1485,customer-125400,0,49,16,11,22
1486,customer-16956,0,49,17,18,22
1487,customer-16955,0,49,11,14,22
1488,customer-16954,0,49,98,8,22
1489,customer-16953,0,49,12,3,22
1490,customer-16952,0,49,29,6,22
1491,customer-125037,0,49,8,21,22
1492,customer-125036,0,49,8,18,22
1493,customer-125035,0,49,9,12,22
1494,customer-125402,0,49,92,14,22
1495,customer-17617,0,49,98,15,22
1496,customer-32176,0,49,98,15,22
1497,customer-126136,0,49,2,15,22
1498,customer-32175,0,49,3,11,22
1499,customer-83051,0,49,25,8,22
1500,customer-125403,0,49,99,17,22
1501,customer-17385,0,49,8,9,22
1502,customer-125766,0,49,1,11,22
1503,customer-125767,0,49,6,14,22
1504,customer-278581,0,49,24,14,22
1505,customer-457915,0,49,0,0,22
1506,customer-457916,0,49,62,14,22
1507,customer-458262,0,49,12,2,22
1508,customer-279122,0,49,24,12,22
1509,customer-279123,0,49,14,11,22
1510,customer-131570,0,49,26,20,22
1511,customer-156986,0,49,3,6,22
1512,customer-459251,0,49,12,11,22
1513,customer-459577,0,49,0,3,22
1514,customer-278044,0,49,31,14,22
1515,customer-50539,0,49,5,15,22
1516,customer-458594,0,49,79,5,22
