id,label,ts_in,ts_out,attr_1,attr_2,attr_3,attr_4,attr_5
679,product-301,97,146,191,180,224,193,116
680,product-1821,97,151,60,184,74,100,175
681,product-714,97,165,103,210,182,162,36
682,product-680,97,167,126,107,149,192,255
683,product-130,97,169,38,167,57,198,120
684,product-640,97,175,162,81,117,176,151
685,product-1567,97,185,122,36,90,37,46
686,product-1381,97,187,159,42,153,54,143
687,product-1639,98,101,205,166,158,64,189
688,product-297,98,120,55,237,161,218,67
689,product-1285,98,123,84,112,110,82,175
690,product-1368,98,132,139,72,265,166,152
691,product-1444,98,154,107,35,127,98,165
692,product-835,98,166,97,181,184,82,255
693,product-1376,98,172,105,157,34,63,219
694,product-834,98,174,111,164,157,184,186
695,product-1313,98,177,63,203,66,85,163
696,product-963,98,188,180,137,26,110,95
697,product-1204,99,119,111,102,23,94,36
698,product-150,99,122,68,193,222,177,116
699,product-923,99,124,46,41,157,169,71
700,product-406,99,127,47,165,212,105,123
701,product-42,99,150,35,142,16,196,222
702,product-177,99,153,148,46,111,204,203
703,product-441,99,166,136,49,237,176,167
704,product-1622,99,168,207,88,89,157,170
705,product-772,99,187,189,41,139,183,42
706,product-1255,99,190,106,88,245,120,88
707,product-737,100,141,136,62,148,209,205
708,product-1709,100,155,161,74,156,199,18
709,product-1414,100,173,31,92,207,112,191
710,product-271,101,143,204,150,230,126,177
711,product-1441,101,144,136,198,101,159,76
712,product-412,101,186,31,197,70,157,176
713,product-859,101,188,93,105,64,33,23
714,product-44,101,193,169,101,47,104,171
715,product-1872,102,109,118,120,224,214,100
716,product-1227,102,117,15,207,150,159,88
717,product-207,102,122,82,88,216,147,66
718,product-518,102,142,34,108,44,98,102
719,product-112,102,150,45,32,192,91,54
720,product-775,102,162,147,189,166,22,46
721,product-273,102,168,246,103,77,113,157
722,product-1135,102,177,184,208,14,124,180
723,product-1063,102,181,183,209,68,232,190
724,product-1139,102,184,59,110,155,215,213
725,product-1965,102,184,131,14,56,41,206
726,product-1531,103,114,23,45,97,167,115
727,product-472,103,150,227,202,76,244,75
728,product-178,103,170,124,97,72,168,151
729,product-1022,103,182,76,150,142,42,56
730,product-449,103,191,232,123,127,171,172
731,product-102,104,108,60,205,58,183,86
732,product-343,104,131,20,42,184,115,188
733,product-1884,104,131,138,110,62,106,57
734,product-1744,104,155,89,115,98,171,77
735,product-322,104,184,67,216,215,131,73
736,product-115,104,191,75,73,150,146,155
737,product-142,104,192,79,112,129,29,127
738,product-1141,104,197,76,149,1,107,127
739,product-296,105,115,127,103,175,135,132
740,product-1397,105,155,46,167,109,153,214
741,product-1353,105,158,128,143,159,100,52
742,product-565,105,172,64,160,16,143,122
743,product-1698,105,187,235,218,144,227,12
744,product-722,106,108,103,124,89,158,115
745,product-49,106,109,133,157,140,227,225
746,product-1687,106,120,193,78,153,186,185
747,product-1502,106,123,56,94,11,111,90
748,product-415,106,133,32,175,137,100,38
749,product-109,106,144,147,46,83,165,184
750,product-1218,106,175,56,75,152,89,172
751,product-1623,106,183,101,176,50,118,165
752,product-1489,106,189,105,58,201,0,158
753,product-1800,106,190,146,55,190,116,77
754,product-1409,106,195,199,266,143,271,95
755,product-1874,107,111,194,144,53,40,40
756,product-1225,107,112,269,9,101,54,25
757,product-1118,107,126,13,94,158,181,210
758,product-1703,107,136,71,170,190,121,124
759,product-994,107,155,144,135,139,41,51
760,product-217,107,156,50,253,214,178,203
761,product-1972,107,164,193,58,36,49,106
762,product-1458,107,199,225,139,102,168,149
763,product-1471,108,109,213,181,48,68,53
764,product-1253,108,115,96,122,213,181,104
765,product-327,108,117,71,68,49,223,136
766,product-575,108,118,58,85,162,93,77
767,product-151,108,138,64,44,107,64,6
768,product-601,108,173,105,139,77,102,44
769,product-1931,108,179,148,45,124,15,163
770,product-269,108,184,28,23,152,19,23
771,product-595,108,197,172,154,219,55,163
772,product-1532,108,199,207,211,92,158,140
773,product-1355,108,201,36,38,104,61,195
774,product-1076,109,122,79,119,18,93,77
775,product-67,109,123,215,193,77,109,210
776,product-1145,109,129,190,34,168,220,193
777,product-94,109,131,38,92,123,77,110
778,product-1314,109,135,176,98,149,77,130
779,product-255,109,142,200,64,89,194,150
780,product-739,109,143,121,124,204,137,188
781,product-1200,110,112,44,173,36,14,45
782,product-240,110,113,33,156,223,161,126
783,product-1998,110,114,94,149,27,166,166
784,product-318,110,118,164,167,112,68,210
785,product-456,110,136,175,225,141,130,69
786,product-1196,110,140,278,30,154,9,58
787,product-81,110,157,172,103,184,219,96
788,product-16,110,178,91,88,30,128,115
789,product-1817,110,182,136,151,144,153,119
790,product-1590,110,183,71,35,208,161,106
791,product-516,110,192,166,30,49,204,61
792,product-1940,111,117,202,199,119,95,153
793,product-447,111,128,151,180,143,67,210
794,product-1301,111,136,171,99,243,172,29
795,product-32,111,152,177,4,168,238,192
796,product-925,111,153,64,115,154,56,191
797,product-1693,111,168,23,186,62,55,76
798,product-985,111,175,163,218,200,53,191
799,product-205,111,185,187,200,135,213,78
800,product-1632,112,118,66,137,156,112,151
801,product-899,112,144,55,15,138,106,212
802,product-1847,112,144,129,39,51,217,34
803,product-1201,112,149,84,154,112,12,49
804,product-1906,112,155,137,151,138,217,67
805,product-852,112,163,197,154,31,104,174
806,product-1078,112,166,94,122,61,34,137
807,product-248,112,184,181,21,183,94,162
808,product-1717,112,195,149,166,64,221,281
809,product-1863,112,197,190,94,78,15,160
810,product-278,112,199,241,111,103,72,193
811,product-696,112,199,36,46,189,69,174
812,product-1480,112,199,89,215,45,65,144
813,product-110,112,209,75,104,139,197,212
814,product-1372,113,135,39,180,48,193,60
815,product-1699,113,137,195,109,87,85,86
816,product-1102,113,138,254,47,181,151,151
817,product-503,113,144,195,172,125,230,82
818,product-1851,113,152,97,125,170,113,57
819,product-645,113,159,67,186,130,180,160
820,product-1097,113,160,15,104,135,120,191
821,product-1384,113,164,185,102,126,115,112
822,product-1839,113,164,33,65,204,89,209
823,product-1856,113,199,220,98,136,155,139
824,product-542,113,200,162,55,40,96,133
825,product-355,114,121,207,268,133,144,78
826,product-99,114,127,121,89,62,123,11
827,product-818,114,128,185,260,83,169,177
828,product-1153,114,145,170,139,164,148,16
829,product-1252,114,152,16,106,197,205,12
830,product-1892,114,164,183,111,207,187,146
831,product-1719,114,170,128,200,155,212,189
832,product-1767,114,185,98,128,120,51,116
833,product-340,114,190,163,141,74,79,229
834,product-1925,114,193,198,96,224,114,114
835,product-1304,114,199,135,29,74,222,156
836,product-1371,115,121,132,237,42,169,122
837,product-1487,115,121,156,214,169,209,122
838,product-395,115,122,83,74,247,189,212
839,product-1276,115,144,91,132,48,47,129
840,product-1947,115,145,157,169,182,97,134
841,product-1445,115,167,172,96,248,164,207
842,product-1125,115,172,189,246,132,66,161
843,product-1217,115,181,183,145,79,34,79
844,product-1389,115,182,189,150,253,188,205
845,product-674,115,185,38,47,120,111,49
846,product-28,115,198,160,16,229,37,141
847,product-1610,116,116,96,172,163,114,203
848,product-588,116,147,44,231,104,136,125
849,product-1736,116,161,256,138,181,92,168
850,product-1852,116,170,111,149,221,78,233
851,product-599,116,174,167,172,23,129,33
852,product-1378,116,175,142,125,138,146,122
853,product-426,117,124,78,109,266,59,143
854,product-488,117,140,105,176,122,139,221
855,product-704,117,147,56,159,165,160,135
856,product-1335,117,157,34,83,74,113,200
857,product-548,117,159,192,32,149,179,152
858,product-452,117,164,29,184,87,7,180
859,product-705,117,174,29,190,79,80,238
860,product-1254,117,185,21,111,223,175,156
861,product-1655,117,192,94,134,93,196,233
862,product-1256,117,198,110,49,49,143,112
863,product-1183,117,213,105,107,159,109,188
864,product-1586,118,120,181,191,78,200,135
865,product-389,118,148,38,128,113,182,86
866,product-1974,118,153,161,177,188,126,140
867,product-486,118,155,94,122,204,33,71
868,product-47,118,158,74,150,179,96,79
869,product-812,118,169,53,66,36,233,46
870,product-1002,118,183,118,79,135,80,174
871,product-1210,119,119,95,181,193,158,65
872,product-1104,119,125,186,127,170,94,122
873,product-379,119,127,132,48,91,180,118
874,product-625,119,127,55,185,122,65,131
875,product-1641,119,130,217,148,101,48,101
876,product-1293,119,133,137,174,115,58,182
877,product-1020,119,134,172,172,146,207,142
878,product-1343,119,135,164,97,77,162,84
879,product-1203,119,179,219,193,98,158,219
880,product-1039,119,180,213,95,87,238,32
881,product-214,119,186,242,99,66,123,193
882,product-402,119,187,140,163,99,2,172
883,product-1583,119,190,151,239,125,112,112
884,product-1405,119,200,187,162,73,80,189
885,product-445,119,204,98,236,11,198,248
886,product-532,119,219,152,176,164,183,217
887,product-1306,120,146,90,137,157,39,107
888,product-473,120,160,60,190,71,4,124
889,product-747,120,170,163,104,32,120,98
890,product-936,120,190,119,65,163,187,75
891,product-1631,120,205,138,176,69,130,55
892,product-1165,121,121,102,124,21,130,184
893,product-1791,121,131,103,46,154,110,74
894,product-1793,121,135,92,198,191,46,84
895,product-1645,121,136,96,158,223,94,99
896,product-872,121,140,81,88,77,48,38
897,product-1462,121,143,161,191,214,158,78
898,product-690,121,147,194,40,199,232,130
899,product-1264,121,152,46,66,56,186,51
900,product-48,121,164,239,61,176,94,38
901,product-1774,121,180,198,38,204,44,34
902,product-853,121,183,149,94,89,27,193
903,product-926,121,197,206,82,99,63,101
904,product-756,121,206,43,173,186,91,133
905,product-281,121,208,192,21,55,208,107
906,product-1650,121,211,189,135,96,204,131
907,product-700,121,214,91,54,161,70,63
908,product-1092,121,214,27,182,144,29,59
909,product-1604,122,125,175,103,161,122,197
910,product-1382,122,143,39,136,49,186,7
911,product-1421,122,147,159,16,120,197,76
912,product-1386,122,166,172,73,41,100,61
913,product-1750,122,166,74,184,156,199,150
914,product-568,122,183,178,93,146,64,134
915,product-1176,122,183,234,222,92,64,42
916,product-1842,122,191,6,229,199,82,225
917,product-1433,122,196,126,202,201,76,140
918,product-1891,122,202,154,65,12,169,136
919,product-886,122,203,23,186,88,223,169
920,product-1921,123,127,198,42,46,192,76
921,product-1924,123,131,201,181,100,200,65
922,product-403,123,134,189,109,164,135,243
923,product-1495,123,137,139,190,81,251,166
924,product-172,123,138,82,123,76,220,173
925,product-1420,123,148,58,3,212,91,76
926,product-1186,123,164,83,152,148,205,158
927,product-675,123,175,107,44,19,173,95
928,product-693,123,190,32,91,201,235,111
929,product-1718,123,196,169,59,63,133,178
930,product-861,123,197,141,153,195,43,190
931,product-160,123,201,183,94,164,156,82
932,product-727,123,203,29,171,124,142,142
933,product-262,123,205,114,189,128,185,35
934,product-1771,123,206,91,18,4,116,201
935,product-729,124,126,187,53,88,164,195
936,product-1674,124,126,93,214,110,200,203
937,product-1422,124,130,202,192,166,68,62
938,product-585,124,135,46,34,73,208,220
939,product-348,124,136,85,64,230,143,66
940,product-1659,124,143,64,188,90,76,107
941,product-1558,124,150,130,244,173,179,41
942,product-1991,124,154,199,183,147,158,182
943,product-1528,124,155,60,143,36,82,110
944,product-580,124,157,192,92,146,76,211
945,product-1905,124,158,39,240,114,64,110
946,product-591,124,159,177,22,124,92,185
947,product-30,124,164,191,151,102,174,188
948,product-1596,124,170,94,85,74,100,147
949,product-1059,124,172,172,36,118,196,39
950,product-113,124,184,116,109,94,172,57
951,product-1702,124,193,41,123,26,132,161
952,product-230,124,196,161,42,97,201,75
953,product-1107,124,206,78,108,51,103,135
954,product-1525,124,207,115,69,183,67,118
955,product-138,124,211,20,150,121,193,160
956,product-1752,125,125,43,38,30,200,112
957,product-701,125,131,118,228,120,219,31
958,product-1374,125,134,13,229,29,190,31
959,product-613,125,161,128,149,55,156,170
960,product-1680,125,170,195,99,55,178,156
961,product-1129,125,178,149,131,51,10,149
962,product-1942,125,198,120,175,167,138,240
963,product-855,126,153,162,147,110,198,127
964,product-162,126,157,209,145,87,17,201
965,product-525,126,164,136,26,159,36,172
966,product-1575,126,167,40,220,96,196,130
967,product-261,126,179,176,194,116,120,92
968,product-856,126,199,39,125,44,111,261
969,product-302,126,200,24,145,14,21,190
970,product-260,126,211,29,16,171,117,6
971,product-1198,127,143,152,137,146,88,171
972,product-1110,127,148,140,160,94,170,39
973,product-694,127,152,84,75,218,158,101
974,product-163,127,153,229,128,125,132,36
975,product-267,127,154,65,201,192,26,257
976,product-1321,127,160,100,134,66,147,221
977,product-556,127,162,51,48,97,81,237
978,product-953,127,166,62,186,118,126,35
979,product-1426,127,174,150,67,41,38,129
980,product-1689,127,193,142,174,66,124,186
981,product-168,127,198,145,183,161,128,258
982,product-1552,127,198,189,50,76,100,244
983,product-1289,127,219,213,185,26,198,135
984,product-1961,128,130,147,144,164,117,125
985,product-1152,128,148,204,241,102,174,117
986,product-275,128,149,112,65,153,13,50
987,product-537,128,153,140,32,63,173,207
988,product-353,128,159,145,194,59,46,185
989,product-434,128,173,80,45,176,73,112
990,product-1035,128,173,142,217,140,231,145
991,product-398,128,174,28,55,46,171,144
992,product-517,128,183,40,27,94,20,95
993,product-512,128,192,80,67,225,126,18
994,product-1474,128,198,43,79,81,157,108
995,product-766,128,201,142,6,208,31,190
996,product-494,128,204,162,216,91,201,186
997,product-842,128,210,74,157,181,135,129
998,product-401,128,211,201,171,228,179,169
999,product-1922,128,219,104,53,135,104,171
1000,product-252,129,138,77,165,224,189,130
1001,product-1403,129,140,36,191,77,162,175
1002,product-1605,129,143,136,235,37,121,188
1003,product-1119,129,145,281,112,53,215,149
1004,product-186,129,154,108,227,166,76,201
1005,product-606,129,160,61,230,153,59,102
1006,product-15,129,162,17,34,143,22,124
1007,product-618,129,169,106,164,91,57,105
1008,product-880,129,169,56,225,66,169,14
1009,product-1291,129,184,113,146,53,137,100
1010,product-637,129,185,85,106,90,21,40
1011,product-1606,129,185,172,186,31,87,162
1012,product-1644,129,189,196,118,90,173,195
1013,product-129,129,205,46,46,107,62,194
1014,product-814,130,132,64,192,55,167,53
1015,product-650,130,134,166,149,180,147,185
1016,product-386,130,135,107,25,116,187,117
1017,product-85,130,146,187,100,141,106,226
1018,product-807,130,147,170,114,116,215,70
1019,product-1008,130,150,67,186,185,142,216
1020,product-361,130,172,115,78,55,33,71
1021,product-689,130,181,213,73,195,173,149
1022,product-221,130,182,89,135,134,142,80
1023,product-1159,130,183,121,155,130,115,60
1024,product-171,130,191,72,100,249,101,193
1025,product-738,130,200,143,128,196,113,121
1026,product-1177,131,132,214,151,77,213,86
1027,product-1174,131,134,205,34,199,23,171
1028,product-1248,131,144,44,201,46,28,20
1029,product-1220,131,149,172,133,219,47,111
1030,product-1068,131,152,169,227,190,96,133
1031,product-1050,131,156,82,68,189,121,7
1032,product-165,131,164,136,82,32,191,181
1033,product-1130,131,169,197,57,172,26,23
1034,product-619,131,171,142,139,154,43,28
1035,product-369,131,196,172,146,54,154,134
1036,product-547,132,132,176,162,7,51,35
1037,product-1017,132,134,110,135,98,217,192
1038,product-27,132,143,114,210,153,140,36
1039,product-1009,132,154,158,113,39,48,38
1040,product-1090,132,158,199,21,46,203,181
1041,product-804,132,172,51,201,162,41,157
1042,product-1345,132,179,126,53,173,128,137
1043,product-1223,132,196,40,137,35,177,199
1044,product-1292,132,203,145,117,141,159,191
1045,product-889,132,208,198,212,143,142,197
1046,product-1230,132,209,104,130,128,120,87
1047,product-697,132,219,186,146,144,101,91
1048,product-1549,132,227,201,173,197,167,116
1049,product-1214,133,149,224,165,163,221,270
1050,product-1903,133,154,133,46,51,94,191
1051,product-748,133,180,141,134,33,107,129
1052,product-1701,133,192,107,178,81,242,123
1053,product-1960,133,200,125,246,132,203,230
1054,product-1721,133,201,94,88,201,236,57
1055,product-1585,133,213,47,124,61,93,57
1056,product-1407,134,145,189,154,208,122,72
1057,product-1449,134,150,198,166,51,181,163
1058,product-746,134,157,87,15,160,144,107
1059,product-264,134,161,217,93,204,157,119
1060,product-1814,134,169,220,92,177,216,19
1061,product-139,134,172,202,122,157,167,193
1062,product-539,134,177,154,108,72,99,130
1063,product-961,134,181,31,122,103,197,165
1064,product-750,134,185,227,102,104,240,144
1065,product-1399,134,185,65,190,218,95,163
1066,product-491,134,189,171,88,181,170,154
1067,product-995,134,213,85,188,52,118,98
1068,product-1294,135,136,184,124,185,70,206
1069,product-1694,135,136,85,227,121,78,169
1070,product-1067,135,138,86,68,123,96,92
1071,product-870,135,146,54,143,51,110,90
1072,product-873,135,153,142,141,189,160,79
1073,product-1564,135,158,124,83,174,102,36
1074,product-717,135,159,112,124,94,110,94
1075,product-634,135,162,76,98,120,250,181
1076,product-209,135,164,86,153,184,103,70
1077,product-1909,135,168,87,170,72,155,214
1078,product-1823,135,182,33,158,65,54,209
1079,product-1859,135,194,187,55,169,131,56
1080,product-1547,135,198,89,102,101,50,166
1081,product-1957,135,201,203,180,180,209,169
1082,product-459,136,141,33,143,35,22,196
1083,product-387,136,147,148,110,235,237,273
1084,product-577,136,148,98,218,138,248,48
1085,product-978,136,157,100,148,147,21,171
1086,product-75,136,173,98,163,133,146,13
1087,product-1049,136,177,61,199,203,209,145
1088,product-879,136,200,131,135,170,228,120
1089,product-117,136,203,152,153,191,226,66
1090,product-787,136,206,218,229,176,114,126
1091,product-826,136,207,193,148,82,104,75
1092,product-157,136,221,95,36,156,17,9
1093,product-602,137,145,125,19,133,185,157
1094,product-58,137,149,268,252,146,199,236
1095,product-1794,137,163,140,120,135,203,123
1096,product-345,137,168,162,110,229,166,150
1097,product-1900,137,175,76,176,210,99,208
1098,product-1705,137,193,125,158,44,86,170
1099,product-627,137,208,245,9,22,59,46
1100,product-1898,137,211,66,205,32,162,76
1101,product-1387,137,214,103,69,153,130,142
1102,product-1083,137,231,113,129,18,93,163
1103,product-628,138,161,108,167,146,135,213
1104,product-29,138,163,203,135,117,106,103
1105,product-1871,138,173,47,196,132,155,36
1106,product-1402,138,175,133,195,218,139,112
1107,product-9,138,178,45,144,202,195,183
1108,product-587,138,217,142,56,101,176,116
1109,product-1945,138,218,3,139,66,139,202
1110,product-156,138,224,129,126,75,45,79
1111,product-754,138,233,179,53,157,165,237
1112,product-1828,139,141,112,161,112,189,147
1113,product-1713,139,152,224,196,181,48,228
1114,product-831,139,156,150,158,176,81,57
1115,product-1273,139,156,76,124,181,91,182
1116,product-765,139,186,159,97,167,104,102
1117,product-1597,139,206,125,10,156,107,173
1118,product-1587,139,210,68,240,89,54,25
1119,product-1091,139,211,216,50,94,53,131
1120,product-458,139,213,147,235,142,231,58
1121,product-228,139,229,164,88,49,191,127
1122,product-373,140,144,112,190,187,133,57
1123,product-931,140,151,197,233,171,49,162
1124,product-1688,140,159,215,21,182,21,34
1125,product-1206,140,161,236,154,19,204,110
1126,product-314,140,171,272,81,189,239,225
1127,product-1757,140,193,204,180,112,152,82
1128,product-466,140,195,106,20,56,29,21
1129,product-202,140,196,111,5,38,96,60
1130,product-337,140,214,268,168,96,9,237
1131,product-282,140,215,153,55,108,230,141
1132,product-1047,140,223,230,87,189,199,52
1133,product-1202,140,231,82,23,196,52,148
1134,product-166,140,232,226,24,97,57,79
1135,product-1222,141,174,161,47,63,191,54
1136,product-1653,141,183,79,150,46,81,188
1137,product-908,141,187,55,107,152,289,42
1138,product-1030,141,189,191,97,34,157,170
1139,product-919,141,190,53,81,161,54,193
1140,product-1028,141,197,215,145,80,147,165
1141,product-371,141,200,72,189,87,105,85
1142,product-1053,141,218,138,105,9,124,179
1143,product-964,141,220,192,142,190,160,116
1144,product-1451,141,238,153,71,32,85,239
1145,product-1106,142,166,140,109,161,198,173
1146,product-237,142,174,151,40,192,100,109
1147,product-1782,142,175,176,50,181,121,158
1148,product-1288,142,200,58,263,113,59,241
1149,product-1820,142,202,182,210,41,201,173
1150,product-227,142,206,52,78,46,78,213
1151,product-484,142,221,216,123,144,94,155
1152,product-626,142,222,200,83,153,84,140
1153,product-1479,142,225,101,76,124,229,110
1154,product-1271,142,236,205,52,146,237,160
1155,product-914,143,146,104,51,172,85,15
1156,product-1832,143,153,87,104,200,110,154
1157,product-400,143,168,199,165,116,68,125
1158,product-940,143,168,108,208,42,171,34
1159,product-481,143,178,192,55,203,72,40
1160,product-1488,143,183,194,101,100,157,209
1161,product-1666,143,192,165,81,141,89,152
1162,product-344,143,199,228,111,200,96,103
1163,product-1982,143,205,5,129,85,54,158
1164,product-122,143,206,128,162,56,180,63
1165,product-1096,143,210,137,50,140,114,162
1166,product-564,143,230,213,180,80,58,53
1167,product-218,144,148,182,137,149,34,51
1168,product-1664,144,199,72,175,182,170,111
1169,product-633,144,204,212,186,91,204,228
1170,product-126,144,206,113,49,120,164,36
1171,product-652,144,212,42,250,72,120,97
1172,product-713,144,212,195,206,253,173,161
1173,product-723,144,215,188,128,228,220,181
1174,product-201,144,227,202,131,24,199,93
1175,product-726,144,227,112,95,94,29,257
1176,product-326,144,231,147,163,55,145,144
1177,product-632,144,232,225,164,62,64,24
1178,product-1536,145,164,99,186,196,117,95
1179,product-251,145,171,175,244,79,140,171
1180,product-1634,145,183,150,113,89,181,52
1181,product-579,145,217,203,48,180,135,113
1182,product-629,145,221,119,26,73,90,8
1183,product-1151,145,224,202,121,127,115,130
1184,product-905,145,230,240,89,210,128,157
1185,product-438,145,235,124,174,140,114,127
1186,product-239,145,239,44,140,54,204,112
1187,product-1228,146,152,170,147,154,160,88
1188,product-223,146,181,192,183,29,232,253
1189,product-1192,146,183,116,129,104,191,68
1190,product-1219,146,189,166,61,120,238,97
1191,product-393,146,202,92,85,68,120,40
1192,product-477,146,204,40,208,173,123,73
1193,product-376,146,205,86,215,173,36,127
1194,product-1094,146,209,27,217,139,122,92
1195,product-792,146,223,186,107,180,260,170
1196,product-59,146,230,36,44,38,125,76
1197,product-408,146,230,169,172,57,35,180
1198,product-1038,146,230,112,196,22,101,172
1199,product-688,146,245,99,216,24,112,128
1200,product-1242,147,155,90,201,147,153,27
1201,product-643,147,171,140,67,28,134,179
1202,product-1807,147,188,223,162,27,132,46
1203,product-560,147,201,7,116,127,67,174
1204,product-1250,147,205,147,157,98,38,185
1205,product-1147,147,210,154,60,113,83,171
1206,product-874,147,228,110,47,71,268,97
1207,product-562,147,234,56,174,126,84,57
1208,product-1184,147,235,62,92,271,15,67
1209,product-1858,148,148,149,79,207,100,143
1210,product-350,148,167,106,104,99,96,182
1211,product-1277,148,185,34,72,169,26,75
1212,product-1370,148,192,229,14,80,111,32
1213,product-1678,148,202,164,211,57,113,9
1214,product-1317,148,211,42,96,287,133,52
1215,product-1166,148,231,201,132,8,156,69
1216,product-191,148,238,154,114,80,66,121
1217,product-1883,149,177,125,141,222,195,199
1218,product-411,149,186,103,162,200,231,162
1219,product-77,149,200,76,63,55,80,139
1220,product-1169,149,216,66,114,135,69,122
1221,product-960,149,231,187,42,187,8,93
1222,product-1475,149,233,87,156,53,188,136
1223,product-333,150,152,85,58,64,70,115
1224,product-246,150,161,43,139,111,158,24
1225,product-465,150,165,26,145,163,126,161
1226,product-1708,150,174,150,134,186,160,193
1227,product-1282,150,175,16,28,16,45,82
1228,product-1013,150,178,54,114,218,55,108
1229,product-1209,150,183,91,46,171,64,124
1230,product-1518,150,207,71,165,129,96,165
1231,product-197,150,208,186,74,153,67,69
1232,product-383,150,218,54,198,43,144,6
1233,product-996,150,221,124,176,127,215,113
1234,product-1163,150,224,94,49,214,10,63
1235,product-298,150,230,61,91,82,186,207
1236,product-1124,151,174,221,204,109,88,71
1237,product-988,151,202,69,195,152,141,84
1238,product-695,151,209,2,91,58,170,162
1239,product-184,151,217,146,122,209,215,173
1240,product-691,151,229,34,121,139,163,215
1241,product-134,151,233,154,109,162,124,176
1242,product-514,151,244,143,57,61,102,3
1243,product-305,151,248,173,39,111,187,140
1244,product-1671,152,154,133,72,104,173,14
1245,product-1319,152,159,71,206,106,205,132
1246,product-1143,152,170,172,85,221,26,58
1247,product-1098,152,171,141,104,58,78,34
1248,product-1156,152,174,202,100,167,69,203
1249,product-1523,152,183,176,181,93,110,179
1250,product-646,152,189,118,67,151,85,113
1251,product-1724,152,217,200,125,18,155,109
1252,product-233,152,230,72,43,169,186,41
1253,product-1332,152,239,103,80,44,207,40
1254,product-1272,153,156,94,207,91,81,124
1255,product-1339,153,156,187,167,135,146,51
1256,product-1779,153,165,71,210,24,90,82
1257,product-971,153,168,54,136,30,190,97
1258,product-1988,153,169,82,156,201,18,180
1259,product-1893,153,178,83,83,76,59,161
1260,product-1112,153,183,119,180,33,25,138
1261,product-1838,153,197,136,21,156,121,187
1262,product-222,154,164,176,55,189,260,47
1263,product-833,154,184,133,68,199,154,6
1264,product-909,154,191,113,225,127,146,77
1265,product-159,154,210,29,90,99,96,83
1266,product-1390,154,218,225,163,50,57,46
1267,product-453,154,220,88,37,106,110,32
1268,product-1087,154,222,133,135,61,132,60
1269,product-349,154,228,171,54,148,158,192
1270,product-1066,155,157,252,151,166,149,76
1271,product-324,155,161,253,63,191,74,145
1272,product-311,155,163,158,35,190,33,201
1273,product-1576,155,172,54,65,140,148,194
1274,product-1612,155,204,74,203,93,187,189
1275,product-1989,155,213,222,88,95,174,74
1276,product-179,155,216,198,121,147,200,17
1277,product-1901,155,220,79,157,125,243,60
1278,product-721,155,227,37,193,223,182,93
1279,product-793,155,228,160,53,194,117,45
1280,product-204,155,246,48,51,158,72,20
1281,product-1478,156,173,183,218,16,65,77
1282,product-1348,156,174,121,25,101,94,31
1283,product-1142,156,184,164,73,182,187,39
1284,product-1082,156,186,178,180,25,157,54
1285,product-969,156,187,51,53,165,110,204
1286,product-424,156,205,50,129,62,132,140
1287,product-706,156,213,158,167,33,92,181
1288,product-1494,157,170,74,180,172,162,194
1289,product-795,157,177,251,51,70,201,156
1290,product-6,157,179,175,149,219,163,190
1291,product-88,157,185,226,130,206,72,214
1292,product-1132,157,189,108,264,203,200,44
1293,product-1790,157,216,136,92,47,118,58
1294,product-475,157,233,162,32,162,134,182
1295,product-657,157,243,157,222,136,166,195
1296,product-1746,157,250,271,114,277,89,170
1297,product-319,157,253,156,195,94,123,171
1298,product-1208,158,170,227,244,57,37,215
1299,product-1029,158,185,44,163,96,213,199
1300,product-956,158,192,202,113,141,12,103
1301,product-1232,158,198,172,115,11,57,116
1302,product-1983,158,203,188,219,95,22,143
1303,product-1869,158,207,41,71,39,109,157
1304,product-685,158,228,196,82,196,86,54
1305,product-1181,158,231,231,103,171,162,83
1306,product-368,158,234,62,181,116,197,86
1307,product-429,158,239,162,89,217,78,44
1308,product-1385,158,248,58,207,138,13,187
1309,product-508,159,165,191,138,66,256,96
1310,product-1877,159,170,133,152,113,193,147
1311,product-1327,159,189,142,169,99,143,89
1312,product-1927,159,217,68,87,126,67,37
1313,product-1246,159,238,88,166,203,54,126
1314,product-1836,159,244,197,117,210,186,212
1315,product-1845,159,244,57,204,41,104,207
1316,product-1885,159,253,113,39,118,67,10
1317,product-116,160,162,76,64,32,164,87
1318,product-1149,160,167,208,201,154,141,191
1319,product-1887,160,172,149,113,47,182,195
1320,product-581,160,183,55,172,70,44,166
1321,product-1454,160,183,9,199,136,53,63
1322,product-1570,160,184,86,36,210,181,229
1323,product-1973,160,198,175,166,234,40,160
1324,product-803,160,203,122,129,241,134,42
1325,product-1073,160,209,133,59,177,15,162
1326,product-256,160,221,152,171,202,168,80
1327,product-1813,160,232,33,53,164,146,197
1328,product-1270,160,237,108,26,146,125,158
1329,product-1513,160,237,68,86,214,255,42
1330,product-1882,160,240,65,197,209,141,115
1331,product-330,160,241,142,195,67,201,100
1332,product-896,160,248,41,168,255,107,196
1333,product-21,160,251,57,118,183,120,135
1334,product-1997,160,254,180,189,45,63,152
1335,product-1318,161,165,45,141,18,77,113
1336,product-668,161,171,193,58,66,62,188
1337,product-69,161,176,136,184,83,188,166
1338,product-1150,161,178,38,217,16,82,26
1339,product-1690,161,216,59,77,175,117,99
1340,product-777,161,219,191,87,147,167,276
1341,product-1963,161,243,112,67,89,122,85
1342,product-1113,162,164,43,178,237,22,188
