ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope
871,customer-84204,0,43,40,12
872,customer-84207,0,43,8,11
873,customer-84208,0,43,5,15
874,customer-84209,0,43,2,15
875,customer-84210,0,43,7,15
876,customer-84206,0,43,22,8
877,customer-33360,0,43,98,18
878,customer-120696,0,43,26,12
879,customer-33359,0,43,10,18
880,customer-14055,0,43,7,26
881,customer-14054,0,43,4,23
882,customer-376474,0,43,21,11
883,customer-14087,0,43,99,21
884,customer-14068,0,43,1,23
885,customer-120347,0,43,26,17
886,customer-376674,0,43,87,23
887,customer-376673,0,43,18,11
888,customer-377776,0,43,33,11
889,customer-377777,0,43,82,29
890,customer-378333,0,43,72,8
891,customer-121806,0,43,57,8
892,customer-321923,0,43,19,14
893,customer-321924,0,43,15,15
894,customer-377225,0,43,86,30
895,customer-377224,0,43,87,11
896,customer-41628,0,43,5,11
897,customer-13534,0,43,9,14
898,customer-374475,0,43,17,8
899,customer-375028,0,43,27,11
900,customer-206962,0,43,20,47
901,customer-375932,0,43,23,11
902,customer-375931,0,43,22,11
903,customer-375930,0,43,18,8
904,customer-375929,0,43,16,14
905,customer-375928,0,43,14,14
906,customer-13815,0,43,18,18
907,customer-119991,0,43,35,26
908,customer-119973,0,43,27,18
909,customer-119990,0,43,35,26
910,customer-376123,0,43,91,12
911,customer-119974,0,43,20,3
912,customer-119627,0,43,24,24
913,customer-119626,0,43,28,24
914,customer-119610,0,43,79,18
915,customer-119609,0,43,30,9
916,customer-375579,0,43,20,8
917,customer-84481,0,43,1,15
918,customer-84475,0,43,21,5
919,customer-84476,0,43,8,9
920,customer-84477,0,43,5,14
921,customer-84479,0,43,10,15
922,customer-84480,0,43,8,14
923,customer-76696,0,44,62,11
924,customer-387421,0,44,68,17
925,customer-51857,0,44,50,8
926,customer-318366,0,44,8,14
927,customer-387420,0,44,44,12
928,customer-387419,0,44,34,27
929,customer-18556,0,44,90,36
930,customer-317659,0,44,19,9
931,customer-317660,0,44,11,11
932,customer-388056,0,44,96,8
933,customer-388055,0,44,34,12
934,customer-388054,0,44,36,30
935,customer-385519,0,44,21,26
936,customer-384889,0,44,77,17
937,customer-386790,0,44,65,3
938,customer-386789,0,44,41,18
939,customer-386151,0,44,100,24
940,customer-386150,0,44,12,21
941,customer-52175,0,44,86,11
942,customer-391368,0,44,54,6
943,customer-391367,0,44,34,29
944,customer-390698,0,44,8,5
945,customer-390697,0,44,36,15
946,customer-76971,0,44,98,9
947,customer-392713,0,44,19,9
948,customer-392040,0,44,86,15
949,customer-392039,0,44,25,17
950,customer-389362,0,44,30,33
951,customer-19004,0,44,97,39
952,customer-19003,0,44,4,32
953,customer-389363,0,44,21,8
954,customer-51225,0,44,5,38
955,customer-51226,0,44,1,35
956,customer-316967,0,44,12,11
957,customer-18780,0,44,90,39
958,customer-316966,0,44,19,9
959,customer-316965,0,44,26,11
960,customer-388705,0,44,70,6
961,customer-388704,0,44,36,20
962,customer-390029,0,44,98,11
963,customer-390028,0,44,26,17
964,customer-201550,0,44,19,33
965,customer-322620,0,44,18,11
966,customer-120695,0,44,28,21
967,customer-33358,0,44,12,20
968,customer-120712,0,44,0,14
969,customer-33353,0,44,9,11
970,customer-33354,0,44,7,14
971,customer-14114,0,44,95,15
972,customer-14147,0,44,5,14
973,customer-14088,0,44,99,24
974,customer-120346,0,44,50,6
975,customer-14183,0,44,94,21
976,customer-120331,0,44,31,20
977,customer-120307,0,44,2,3
978,customer-120306,0,44,12,6
979,customer-33349,0,44,9,6
980,customer-121442,0,44,54,14
981,customer-121426,0,44,13,12
982,customer-121425,0,44,31,11
983,customer-121789,0,44,34,14
984,customer-378334,0,44,78,35
985,customer-121790,0,44,88,0
986,customer-121079,0,44,18,2
987,customer-121062,0,44,21,20
988,customer-121078,0,44,81,9
989,customer-119251,0,44,92,18
990,customer-119250,0,44,83,23
991,customer-260548,0,44,0,2
992,customer-33726,0,44,12,14
993,customer-33727,0,44,7,12
994,customer-324020,0,44,14,12
995,customer-324021,0,44,7,14
996,customer-375032,0,44,86,17
997,customer-374480,0,44,76,18
998,customer-374479,0,44,83,18
999,customer-374478,0,44,89,17
1000,customer-13153,0,44,5,15
1001,customer-118895,0,44,6,12
1002,customer-118894,0,44,3,15
1003,customer-118893,0,44,92,14
1004,customer-13216,0,44,6,12
1005,customer-375927,0,44,13,15
1006,customer-13857,0,44,61,41
1007,customer-206961,0,44,20,48
1008,customer-323317,0,44,18,9
1009,customer-323318,0,44,11,9
1010,customer-323319,0,44,9,12
1011,customer-119989,0,44,35,21
1012,customer-119611,0,44,79,24
1013,customer-84474,0,44,34,11
1014,customer-479303,0,44,50,11
1015,customer-479304,0,44,51,12
1016,customer-76695,0,45,31,15
1017,customer-318364,0,45,17,12
1018,customer-318365,0,45,12,14
1019,customer-42376,0,45,89,6
1020,customer-42375,0,45,32,15
1021,customer-126569,0,45,16,20
1022,customer-51541,0,45,7,14
1023,customer-51540,0,45,18,9
1024,customer-125098,0,45,6,11
1025,customer-125097,0,45,93,17
1026,customer-52489,0,45,15,18
1027,customer-52490,0,45,2,14
1028,customer-52491,0,45,89,21
1029,customer-125079,0,45,90,17
1030,customer-125078,0,45,5,17
1031,customer-125832,0,45,34,18
1032,customer-126201,0,45,21,20
1033,customer-319072,0,45,21,8
1034,customer-319073,0,45,11,12
1035,customer-125464,0,45,41,6
1036,customer-20152,0,45,1,11
1037,customer-20153,0,45,99,24
1038,customer-20154,0,45,95,36
1039,customer-76973,0,45,65,8
1040,customer-76972,0,45,75,18
1041,customer-19915,0,45,7,11
1042,customer-19916,0,45,94,29
1043,customer-19917,0,45,88,41
1044,customer-50564,0,45,3,9
1045,customer-20630,0,45,90,17
1046,customer-20391,0,45,4,6
1047,customer-20392,0,45,95,29
1048,customer-50244,0,45,9,9
1049,customer-19227,0,45,0,45
1050,customer-19226,0,45,95,36
1051,customer-201797,0,45,20,39
1052,customer-19680,0,45,87,29
1053,customer-19681,0,45,84,48
1054,customer-42752,0,45,2,11
1055,customer-42751,0,45,29,14
1056,customer-19451,0,45,85,38
1057,customer-50883,0,45,3,23
1058,customer-201549,0,45,19,39
1059,customer-490650,0,45,12,5
1060,customer-491177,0,45,14,8
1061,customer-14377,0,45,88,11
1062,customer-14318,0,45,96,12
1063,customer-14467,0,45,1,12
1064,customer-14466,0,45,23,11
1065,customer-490118,0,45,21,17
1066,customer-33350,0,45,99,12
1067,customer-120664,0,45,42,6
1068,customer-120663,0,45,33,15
1069,customer-14268,0,45,94,17
1070,customer-54338,0,45,95,14
1071,customer-54337,0,45,12,18
1072,customer-14226,0,45,0,27
1073,customer-14225,0,45,2,26
1074,customer-14222,0,45,90,14
1075,customer-120302,0,45,38,12
1076,customer-120301,0,45,45,14
1077,customer-120303,0,45,48,9
1078,customer-120305,0,45,94,3
1079,customer-120304,0,45,51,5
1080,customer-486899,0,45,12,12
1081,customer-486898,0,45,14,23
1082,customer-14844,0,45,16,23
1083,customer-487433,0,45,16,17
1084,customer-121394,0,45,41,5
1085,customer-121393,0,45,38,11
1086,customer-121392,0,45,38,9
1087,customer-183086,0,45,19,44
1088,customer-121758,0,45,19,12
1089,customer-485817,0,45,14,9
1090,customer-486365,0,45,14,17
1091,customer-489040,0,45,19,11
1092,customer-14578,0,45,0,14
1093,customer-41613,0,45,18,15
1094,customer-41614,0,45,6,17
1095,customer-54038,0,45,12,18
1096,customer-54039,0,45,90,14
1097,customer-121030,0,45,36,14
1098,customer-76138,0,45,14,15
1099,customer-33348,0,45,31,11
1100,customer-489583,0,45,20,15
1101,customer-76137,0,45,14,21
1102,customer-14706,0,45,94,20
1103,customer-14705,0,45,99,12
1104,customer-487962,0,45,19,23
1105,customer-487963,0,45,6,5
1106,customer-488497,0,45,16,6
1107,customer-121031,0,45,33,9
1108,customer-119225,0,45,91,20
1109,customer-119224,0,45,96,11
1110,customer-375036,0,45,77,26
1111,customer-375035,0,45,80,23
1112,customer-375033,0,45,85,17
1113,customer-260574,0,45,78,12
1114,customer-13541,0,45,54,11
1115,customer-33720,0,45,21,17
1116,customer-33721,0,45,9,11
1117,customer-33722,0,45,3,12
1118,customer-324019,0,45,21,15
1119,customer-207256,0,45,20,52
1120,customer-324718,0,45,12,14
1121,customer-324717,0,45,20,14
1122,customer-260122,0,45,67,24
1123,customer-260121,0,45,75,14
1124,customer-374482,0,45,68,33
1125,customer-374481,0,45,70,20
1126,customer-13231,0,45,6,3
1127,customer-13225,0,45,82,8
1128,customer-119942,0,45,28,14
1129,customer-119950,0,45,77,9
1130,customer-119949,0,45,49,9
1131,customer-119948,0,45,50,15
1132,customer-119944,0,45,32,3
1133,customer-119943,0,45,27,6
1134,customer-206960,0,45,21,52
1135,customer-54636,0,45,94,9
1136,customer-119585,0,45,86,15
1137,customer-261027,0,45,79,12
1138,customer-261026,0,45,0,14
1139,customer-119584,0,45,12,0
1140,customer-41995,0,45,96,6
1141,customer-76416,0,45,34,14
1142,customer-123959,0,45,15,8
1143,customer-41994,0,45,38,9
1144,customer-123985,0,45,90,3
1145,customer-479305,0,45,53,17
1146,customer-479306,0,45,56,23
1147,customer-479312,0,45,51,27
1148,customer-479313,0,45,52,27
1149,customer-479314,0,45,54,29
1150,customer-479315,0,45,54,29
1151,customer-266947,0,45,4,5
1152,customer-126894,0,46,12,15
1153,customer-126934,0,46,19,20
1154,customer-272754,0,46,6,8
1155,customer-126914,0,46,21,6
1156,customer-271710,0,46,80,18
1157,customer-272234,0,46,86,23
1158,customer-51837,0,46,38,5
1159,customer-51836,0,46,91,3
1160,customer-126549,0,46,16,5
1161,customer-126548,0,46,29,12
1162,customer-126528,0,46,4,8
1163,customer-127656,0,46,12,20
1164,customer-127278,0,46,94,6
1165,customer-127277,0,46,23,8
1166,customer-127296,0,46,19,18
1167,customer-127258,0,46,15,18
1168,customer-127297,0,46,16,17
1169,customer-127636,0,46,7,12
1170,customer-127618,0,46,4,12
1171,customer-317640,0,46,14,6
1172,customer-317641,0,46,1,8
1173,customer-51520,0,46,1,9
1174,customer-269609,0,46,85,9
1175,customer-52469,0,46,30,11
1176,customer-269080,0,46,82,2
1177,customer-125054,0,46,91,11
1178,customer-125813,0,46,9,15
1179,customer-126160,0,46,5,9
1180,customer-126161,0,46,73,9
1181,customer-126182,0,46,8,8
1182,customer-126181,0,46,24,11
1183,customer-271189,0,46,79,15
1184,customer-125446,0,46,8,17
1185,customer-125422,0,46,4,9
1186,customer-125790,0,46,75,6
1187,customer-125789,0,46,14,12
1188,customer-474839,0,46,90,20
1189,customer-52153,0,46,14,14
1190,customer-52154,0,46,11,8
1191,customer-475249,0,46,89,24
1192,customer-315564,0,46,97,8
1193,customer-315563,0,46,12,5
1194,customer-20631,0,46,92,36
1195,customer-20393,0,46,96,36
1196,customer-314873,0,46,98,8
1197,customer-314872,0,46,7,5
1198,customer-201796,0,46,20,41
1199,customer-316945,0,46,29,5
1200,customer-316946,0,46,91,5
1201,customer-72093,0,46,0,0
1202,customer-72091,0,46,4,11
1203,customer-72092,0,46,0,8
1204,customer-51204,0,46,100,33
1205,customer-51205,0,46,7,32
1206,customer-316255,0,46,29,5
1207,customer-316256,0,46,94,6
1208,customer-19452,0,46,90,47
1209,customer-490649,0,46,21,18
1210,customer-262439,0,46,95,36
1211,customer-262438,0,46,4,33
1212,customer-491702,0,46,16,11
1213,customer-322603,0,46,11,14
1214,customer-261962,0,46,94,23
1215,customer-493258,0,46,13,18
1216,customer-261958,0,46,2,18
1217,customer-492228,0,46,17,12
1218,customer-492751,0,46,15,15
1219,customer-14845,0,46,93,20
1220,customer-183085,0,46,19,35
1221,customer-183084,0,46,20,29
1222,customer-321903,0,46,17,15
1223,customer-321904,0,46,11,15
1224,customer-497075,0,46,19,8
1225,customer-375038,0,46,74,21
1226,customer-375037,0,46,76,24
1227,customer-207255,0,46,20,53
1228,customer-496600,0,46,17,8
1229,customer-54932,0,46,15,8
1230,customer-54933,0,46,90,12
1231,customer-261496,0,46,62,14
1232,customer-261495,0,46,52,17
1233,customer-261494,0,46,51,24
1234,customer-261493,0,46,57,29
1235,customer-261492,0,46,61,29
1236,customer-494716,0,46,22,5
1237,customer-261491,0,46,56,18
1238,customer-261490,0,46,56,12
1239,customer-261489,0,46,76,9
1240,customer-261488,0,46,1,14
1241,customer-494715,0,46,19,17
1242,customer-493750,0,46,1,9
1243,customer-493749,0,46,13,20
1244,customer-494235,0,46,12,14
1245,customer-495651,0,46,19,9
1246,customer-495652,0,46,81,8
1247,customer-495653,0,46,75,12
1248,customer-496122,0,46,16,9
1249,customer-496123,0,46,86,6
1250,customer-496124,0,46,78,9
1251,customer-495181,0,46,20,9
1252,customer-495182,0,46,77,9
1253,customer-495183,0,46,73,15
1254,customer-272757,0,47,88,26
1255,customer-318346,0,47,4,6
1256,customer-318347,0,47,1,9
1257,customer-318345,0,47,16,5
1258,customer-318344,0,47,33,6
1259,customer-127655,0,47,11,12
1260,customer-128018,0,47,6,9
1261,customer-128017,0,47,6,6
1262,customer-127998,0,47,9,11
1263,customer-127981,0,47,7,9
1264,customer-273262,0,47,89,26
1265,customer-273258,0,47,3,6
1266,customer-127617,0,47,15,20
1267,customer-476486,0,47,12,14
1268,customer-476068,0,47,23,17
1269,customer-476069,0,47,90,11
1270,customer-476070,0,47,87,24
1271,customer-476908,0,47,1,14
1272,customer-319055,0,47,14,5
1273,customer-319056,0,47,2,6
1274,customer-475661,0,47,92,15
1275,customer-475662,0,47,88,29
1276,customer-128734,0,47,22,12
1277,customer-128733,0,47,23,18
1278,customer-129072,0,47,21,3
1279,customer-129057,0,47,8,14
1280,customer-201794,0,47,21,47
1281,customer-201795,0,47,21,44
1282,customer-128357,0,47,2,5
1283,customer-128340,0,47,11,9
1284,customer-128375,0,47,29,11
1285,customer-128376,0,47,55,3
1286,customer-274788,0,47,8,12
1287,customer-128716,0,47,92,9
1288,customer-128715,0,47,12,6
1289,customer-128714,0,47,26,11
1290,customer-128699,0,47,10,12
1291,customer-129432,0,47,86,5
1292,customer-129418,0,47,92,17
1293,customer-129417,0,47,5,15
1294,customer-129792,0,47,94,12
1295,customer-129791,0,47,6,11
1296,customer-262910,0,47,94,36
1297,customer-261968,0,47,86,17
1298,customer-261967,0,47,96,23
1299,customer-261966,0,47,96,29
1300,customer-261965,0,47,95,32
1301,customer-497078,0,47,80,14
1302,customer-497079,0,47,81,11
1303,customer-324065,0,47,50,18
1304,customer-13536,0,47,95,15
1305,customer-207254,0,47,20,53
1306,customer-496602,0,47,80,8
1307,customer-496603,0,47,78,12
1308,customer-497556,0,47,20,8
1309,customer-13170,0,47,29,14
1310,customer-498496,0,47,18,14
1311,customer-498500,0,47,8,9
1312,customer-498501,0,47,16,8
1313,customer-324707,0,47,8,9
1314,customer-13152,0,47,59,3
1315,customer-13150,0,47,40,8
1316,customer-324766,0,47,49,18
1317,customer-324706,0,47,16,12
1318,customer-497560,0,47,85,6
1319,customer-498028,0,47,99,6
1320,customer-498024,0,47,21,9
1321,customer-261499,0,47,62,33
1322,customer-261498,0,47,60,23
1323,customer-323362,0,47,50,20
1324,customer-323303,0,47,21,12
1325,customer-495654,0,47,72,15
1326,customer-495655,0,47,71,17
1327,customer-495656,0,47,69,11
1328,customer-495657,0,47,67,9
1329,customer-495658,0,47,69,11
1330,customer-375592,0,47,88,23
1331,customer-375591,0,47,88,24
1332,customer-375590,0,47,90,29
1333,customer-375589,0,47,89,30
1334,customer-123947,0,47,8,20
1335,customer-274277,0,48,89,24
1336,customer-273781,0,48,88,24
1337,customer-68213,0,48,90,8
1338,customer-273263,0,48,88,26
1339,customer-68212,0,48,21,5
1340,customer-17181,0,48,30,8
1341,customer-17180,0,48,22,6
1342,customer-17179,0,48,26,12
1343,customer-17182,0,48,50,2
1344,customer-17183,0,48,84,6
1345,customer-17184,0,48,8,11
1346,customer-17185,0,48,6,12
1347,customer-17187,0,48,97,18
1348,customer-17186,0,48,96,14
1349,customer-16967,0,48,97,17
1350,customer-16966,0,48,99,9
1351,customer-16965,0,48,24,6
1352,customer-67906,0,48,2,15
1353,customer-67905,0,48,99,8
1354,customer-67904,0,48,70,5
1355,customer-17618,0,48,4,20
1356,customer-17616,0,48,98,11
1357,customer-17397,0,48,96,12
1358,customer-17396,0,48,11,12
1359,customer-278582,0,48,14,9
1360,customer-131209,0,48,22,14
1361,customer-131222,0,48,88,9
1362,customer-131221,0,48,19,6
1363,customer-457554,0,48,5,2
1364,customer-131571,0,48,12,9
1365,customer-131583,0,48,0,9
1366,customer-131582,0,48,21,12
1367,customer-130853,0,48,22,15
1368,customer-130852,0,48,23,17
1369,customer-31365,0,48,14,6
1370,customer-130866,0,48,88,17
1371,customer-130865,0,48,98,8
1372,customer-278045,0,48,28,8
1373,customer-132640,0,48,41,3
1374,customer-132639,0,48,29,15
1375,customer-31047,0,48,1,12
1376,customer-31048,0,48,98,15
1377,customer-31046,0,48,0,9
1378,customer-31045,0,48,12,8
1379,customer-132986,0,48,25,15
1380,customer-131937,0,48,22,6
1381,customer-132289,0,48,96,3
1382,customer-132288,0,48,33,8
1383,customer-201793,0,48,21,50
1384,customer-31741,0,48,50,2
1385,customer-31742,0,48,80,21
1386,customer-130150,0,48,99,17
1387,customer-130149,0,48,99,8
1388,customer-130137,0,48,7,9
1389,customer-130136,0,48,10,18
1390,customer-68519,0,48,2,14
1391,customer-130508,0,48,92,15
1392,customer-130495,0,48,18,17
1393,customer-31428,0,48,4,15
1394,customer-129778,0,48,92,11
1395,customer-66987,0,48,11,8
1396,customer-66986,0,48,12,9
1397,customer-262372,0,48,93,8
1398,customer-262371,0,48,94,5
1399,customer-262368,0,48,16,5
1400,customer-262367,0,48,21,6
1401,customer-262450,0,48,77,15
1402,customer-322655,0,48,51,20
1403,customer-262449,0,48,1,21
1404,customer-262840,0,48,15,8
1405,customer-262839,0,48,16,9
1406,customer-262838,0,48,17,11
1407,customer-305058,0,48,29,6
1408,customer-120165,0,48,18,9
1409,customer-120164,0,48,32,15
1410,customer-261892,0,48,98,3
1411,customer-261889,0,48,22,6
1412,customer-54308,0,48,10,14
1413,customer-321954,0,48,52,18
1414,customer-263814,0,48,86,8
1415,customer-263815,0,48,95,3
1416,customer-263888,0,48,11,18
1417,customer-263879,0,48,87,12
1418,customer-263878,0,48,94,12
1419,customer-263322,0,48,90,11
1420,customer-263395,0,48,2,18
1421,customer-263385,0,48,92,24
1422,customer-263384,0,48,96,30
1423,customer-262920,0,48,96,21
1424,customer-54008,0,48,12,12
1425,customer-260499,0,48,21,8
1426,customer-260503,0,48,99,6
1427,customer-119184,0,48,16,6
1428,customer-260953,0,48,95,3
1429,customer-260952,0,48,2,3
1430,customer-260949,0,48,24,6
1431,customer-207253,0,48,20,52
1432,customer-119446,0,48,97,11
1433,customer-119445,0,48,32,15
1434,customer-496613,0,48,73,9
1435,customer-119088,0,48,94,11
1436,customer-119087,0,48,28,14
1437,customer-66674,0,48,12,6
1438,customer-66673,0,48,12,6
1439,customer-119912,0,48,91,21
1440,customer-119911,0,48,8,11
1441,customer-261420,0,48,0,3
1442,customer-261417,0,48,23,6
1443,customer-119808,0,48,98,11
1444,customer-119807,0,48,32,14
1445,customer-119806,0,48,37,29
1446,customer-376138,0,48,96,36
1447,customer-495662,0,48,67,15
1448,customer-495661,0,48,71,15
1449,customer-495659,0,48,71,11
1450,customer-496130,0,48,74,12
1451,customer-496131,0,48,76,12
1452,customer-496132,0,48,74,12
1453,customer-496133,0,48,68,9
1454,customer-496134,0,48,62,12
1455,customer-375594,0,48,83,17
1456,customer-375593,0,48,88,20
1457,customer-479165,0,48,14,8
1458,customer-479166,0,48,99,11
1459,customer-18063,0,49,0,18
1460,customer-18062,0,49,97,12
1461,customer-82761,0,49,16,11
1462,customer-17836,0,49,6,18
1463,customer-32119,0,49,78,26
1464,customer-17837,0,49,99,20
1465,customer-18286,0,49,88,12
1466,customer-18287,0,49,91,18
1467,customer-465795,0,49,14,23
1468,customer-465499,0,49,11,17
1469,customer-158001,0,49,2,15
1470,customer-68214,0,49,88,15
1471,customer-18735,0,49,78,6
1472,customer-18736,0,49,88,17
1473,customer-464959,0,49,22,15
1474,customer-31800,0,49,12,5
1475,customer-18512,0,49,88,20
1476,customer-18511,0,49,95,8
1477,customer-17178,0,49,28,18
1478,customer-17174,0,49,5,15
1479,customer-17173,0,49,5,15
1480,customer-17172,0,49,7,14
1481,customer-17171,0,49,16,8
1482,customer-183643,0,49,14,21
1483,customer-183644,0,49,16,23
1484,customer-125401,0,49,2,9
1485,customer-125400,0,49,16,11
1486,customer-16956,0,49,17,18
1487,customer-16955,0,49,11,14
1488,customer-16954,0,49,98,8
1489,customer-16953,0,49,12,3
1490,customer-16952,0,49,29,6
1491,customer-125037,0,49,8,21
1492,customer-125036,0,49,8,18
1493,customer-125035,0,49,9,12
1494,customer-125402,0,49,92,14
1495,customer-17617,0,49,98,15
1496,customer-32176,0,49,98,15
1497,customer-126136,0,49,2,15
1498,customer-32175,0,49,3,11
1499,customer-83051,0,49,25,8
1500,customer-125403,0,49,99,17
1501,customer-17385,0,49,8,9
1502,customer-125766,0,49,1,11
1503,customer-125767,0,49,6,14
1504,customer-278581,0,49,24,14
1505,customer-457915,0,49,0,0
1506,customer-457916,0,49,62,14
1507,customer-458262,0,49,12,2
1508,customer-279122,0,49,24,12
1509,customer-279123,0,49,14,11
1510,customer-131570,0,49,26,20
1511,customer-156986,0,49,3,6
1512,customer-459251,0,49,12,11
1513,customer-459577,0,49,0,3
1514,customer-278044,0,49,31,14
1515,customer-50539,0,49,5,15
1516,customer-458594,0,49,79,5
1517,customer-458595,0,49,60,15
1518,customer-458921,0,49,8,3
1519,customer-458922,0,49,60,17
1520,customer-132628,0,49,21,12
1521,customer-280516,0,49,6,3
1522,customer-280517,0,49,96,6
1523,customer-456014,0,49,16,17
1524,customer-456015,0,49,6,18
1525,customer-456016,0,49,2,18
1526,customer-456017,0,49,7,15
1527,customer-68829,0,49,99,14
1528,customer-68828,0,49,1,11
1529,customer-455224,0,49,75,2
1530,customer-68827,0,49,10,6
1531,customer-279592,0,49,25,8
1532,customer-279593,0,49,14,9
1533,customer-457184,0,49,12,23
1534,customer-131925,0,49,14,21
1535,customer-156738,0,49,2,9
1536,customer-456399,0,49,10,17
1537,customer-456400,0,49,5,21
1538,customer-280062,0,49,8,5
1539,customer-280061,0,49,25,2
1540,customer-392498,0,49,31,14
1541,customer-156739,0,49,7,9
1542,customer-50220,0,49,4,15
1543,customer-132277,0,49,14,18
1544,customer-132276,0,49,16,18
1545,customer-275348,0,49,89,30
1546,customer-463305,0,49,14,17
1547,customer-19184,0,49,91,15
1548,customer-462765,0,49,14,24
1549,customer-201792,0,49,19,48
1550,customer-464140,0,49,6,14
1551,customer-274797,0,49,89,29
1552,customer-274796,0,49,89,27
1553,customer-82463,0,49,30,17
1554,customer-82464,0,49,50,11
1555,customer-18960,0,49,85,20
1556,customer-18959,0,49,97,3
1557,customer-463579,0,49,13,29
1558,customer-463580,0,49,12,11
1559,customer-463856,0,49,12,27
1560,customer-463857,0,49,9,12
1561,customer-157750,0,49,1,12
1562,customer-157751,0,49,2,12
1563,customer-68518,0,49,7,12
1564,customer-68517,0,49,11,6
1565,customer-157238,0,49,2,6
1566,customer-459888,0,49,8,3
1567,customer-459889,0,49,56,20
1568,customer-157237,0,49,1,8
1569,customer-460187,0,49,16,8
1570,customer-31425,0,49,38,3
1571,customer-31426,0,49,16,6
1572,customer-31427,0,49,12,15
1573,customer-31424,0,49,34,6
1574,customer-461942,0,49,10,11
1575,customer-461370,0,49,14,14
1576,customer-461371,0,49,82,3
1577,customer-157492,0,49,2,9
1578,customer-461660,0,49,88,5
1579,customer-461080,0,49,12,21
1580,customer-19409,0,49,89,21
1581,customer-19408,0,49,11,14
1582,customer-120631,0,49,99,17
1583,customer-120630,0,49,16,2
1584,customer-376692,0,49,89,26
1585,customer-84162,0,49,10,14
1586,customer-262837,0,49,19,15
1587,customer-120522,0,49,3,11
1588,customer-120163,0,49,41,18
1589,customer-120269,0,49,25,12
1590,customer-120521,0,49,22,8
1591,customer-120520,0,49,31,20
1592,customer-120270,0,49,6,14
1593,customer-54307,0,49,12,11
1594,customer-121612,0,49,32,17
1595,customer-121611,0,49,34,33
1596,customer-486713,0,49,83,8
1597,customer-487246,0,49,83,9
1598,customer-33250,0,49,85,30
1599,customer-485635,0,49,77,9
1600,customer-485636,0,49,0,0
1601,customer-485637,0,49,71,3
1602,customer-263806,0,49,13,17
1603,customer-263805,0,49,15,18
1604,customer-263804,0,49,16,21
1605,customer-263889,0,49,75,30
1606,customer-486178,0,49,83,8
1607,customer-486179,0,49,81,9
1608,customer-120999,0,49,92,27
1609,customer-488858,0,49,11,14
1610,customer-488859,0,49,95,17
1611,customer-489403,0,49,2,11
1612,customer-120886,0,49,39,8
1613,customer-120885,0,49,36,27
1614,customer-121249,0,49,38,14
1615,customer-121248,0,49,36,32
1616,customer-487782,0,49,83,11
1617,customer-263315,0,49,15,14
1618,customer-263314,0,49,19,14
1619,customer-488317,0,49,97,6
1620,customer-488318,0,49,86,14
1621,customer-207252,0,49,20,48
1622,customer-496617,0,49,69,21
1623,customer-496616,0,49,69,17
1624,customer-496615,0,49,70,14
1625,customer-496614,0,49,71,11
1626,customer-13129,0,49,51,17
1627,customer-54902,0,49,12,12
1628,customer-119910,0,49,19,12
1629,customer-376139,0,49,94,32
1630,customer-376140,0,49,90,27
1631,customer-376141,0,49,84,26
1632,customer-496135,0,49,62,17
1633,customer-33624,0,49,89,23
1634,customer-33625,0,49,85,36
1635,customer-84437,0,49,16,23
1636,customer-54604,0,49,9,11
1637,customer-84432,0,49,22,15
1638,customer-84433,0,49,11,11
1639,customer-84434,0,49,95,15
1640,customer-84435,0,49,94,18
1641,customer-84436,0,49,9,20
1642,customer-126864,0,50,34,5
1643,customer-158501,0,50,2,15
1644,customer-126865,0,50,90,3
1645,customer-126739,0,50,21,14
1646,customer-183911,0,50,14,24
1647,customer-158253,0,50,3,15
1648,customer-468388,0,50,45,5
1649,customer-127100,0,50,14,14
1650,customer-158254,0,50,2,15
1651,customer-158746,0,50,3,11
1652,customer-158745,0,50,8,11
1653,customer-126371,0,50,92,5
1654,customer-17824,0,50,9,17
1655,customer-17823,0,50,11,17
1656,customer-126370,0,50,25,15
1657,customer-126498,0,50,24,8
1658,customer-126499,0,50,6,8
1659,customer-464691,0,50,18,20
1660,customer-127821,0,50,27,15
1661,customer-464961,0,50,73,11
1662,customer-127948,0,50,19,11
1663,customer-467756,0,50,92,9
1664,customer-127227,0,50,25,3
1665,customer-127226,0,50,16,5
1666,customer-468074,0,50,18,15
1667,customer-127586,0,50,29,6
1668,customer-51496,0,50,8,23
1669,customer-466765,0,50,12,11
1670,customer-466438,0,50,15,15
1671,customer-127462,0,50,17,11
1672,customer-467100,0,50,1,6
1673,customer-17170,0,50,27,8
1674,customer-125266,0,50,25,20
1675,customer-183642,0,50,13,21
1676,customer-125009,0,50,20,11
1677,customer-125010,0,50,91,5
1678,customer-124899,0,50,18,6
1679,customer-124898,0,50,22,18
1680,customer-183641,0,50,14,24
1681,customer-269046,0,50,5,8
1682,customer-126005,0,50,4,12
1683,customer-126004,0,50,20,20
1684,customer-17605,0,50,9,8
1685,customer-17604,0,50,18,9
1686,customer-17603,0,50,20,11
1687,customer-158989,0,50,12,9
1688,customer-42330,0,50,88,8
1689,customer-42329,0,50,24,8
1690,customer-126135,0,50,2,20
1691,customer-126134,0,50,2,18
1692,customer-126133,0,50,3,11
1693,customer-126132,0,50,19,8
1694,customer-271104,0,50,81,11
1695,customer-271103,0,50,37,12
1696,customer-83050,0,50,18,18
1697,customer-125634,0,50,21,21
1698,customer-270041,0,50,44,3
