id,label,ts_in,ts_out,attr_1,attr_2
962,product-483,121,183,191,9
963,product-1517,121,188,114,89
964,product-485,121,198,0,214
965,product-1696,121,206,131,71
966,product-1222,122,134,96,108
967,product-1972,122,139,0,213
968,product-1570,122,150,0,210
969,product-1147,122,157,68,135
970,product-1684,122,174,120,75
971,product-1515,122,176,84,115
972,product-1980,122,180,47,158
973,product-1843,122,181,68,132
974,product-1737,122,189,158,46
975,product-892,122,195,16,185
976,product-1951,122,197,55,150
977,product-1975,123,139,166,32
978,product-569,123,142,90,111
979,product-1038,123,156,213,0
980,product-347,123,172,228,0
981,product-746,123,198,86,111
982,product-520,123,213,57,145
983,product-873,124,142,121,84
984,product-113,124,150,88,109
985,product-1030,124,169,199,0
986,product-1159,124,179,157,43
987,product-1553,124,187,125,74
988,product-203,124,195,204,0
989,product-1072,124,203,77,122
990,product-1197,124,210,118,87
991,product-898,124,216,25,180
992,product-1054,125,131,177,21
993,product-103,125,136,95,109
994,product-1607,125,150,64,140
995,product-1657,125,154,111,87
996,product-458,125,156,169,30
997,product-11,125,174,120,85
998,product-722,125,176,199,0
999,product-1077,125,186,248,0
1000,product-835,125,207,187,8
1001,product-219,126,127,178,22
1002,product-434,126,146,70,126
1003,product-431,126,149,194,7
1004,product-1101,126,162,58,144
1005,product-1090,126,195,208,0
1006,product-1891,126,202,83,116
1007,product-1324,126,217,94,111
1008,product-297,127,129,177,22
1009,product-1097,127,129,143,56
1010,product-911,127,130,221,0
1011,product-862,127,136,126,75
1012,product-452,127,153,105,95
1013,product-1110,127,154,65,133
1014,product-1994,127,155,86,117
1015,product-796,127,160,229,0
1016,product-90,127,200,158,39
1017,product-1748,127,205,115,84
1018,product-3,127,213,188,15
1019,product-732,127,218,41,155
1020,product-1046,128,133,2,194
1021,product-1468,128,140,19,177
1022,product-1105,128,142,25,170
1023,product-760,128,159,2,199
1024,product-1151,128,168,133,70
1025,product-284,128,176,179,23
1026,product-17,128,192,187,17
1027,product-1410,128,217,53,149
1028,product-475,129,129,151,49
1029,product-1658,129,132,139,58
1030,product-183,129,140,112,92
1031,product-1357,129,160,98,103
1032,product-1655,129,170,9,190
1033,product-1647,129,211,96,106
1034,product-1803,130,144,150,53
1035,product-662,130,151,124,76
1036,product-1047,130,171,223,0
1037,product-1301,130,178,96,105
1038,product-589,130,183,58,138
1039,product-866,130,185,0,222
1040,product-1008,130,188,90,105
1041,product-798,130,196,71,127
1042,product-1143,130,204,70,133
1043,product-1969,130,209,15,188
1044,product-1492,131,131,0,243
1045,product-393,131,139,171,29
1046,product-1211,131,141,24,178
1047,product-1074,131,151,253,0
1048,product-895,131,153,3,199
1049,product-1914,131,163,0,221
1050,product-69,131,169,127,74
1051,product-442,131,223,1,203
1052,product-1677,132,149,171,30
1053,product-1489,132,154,11,189
1054,product-1968,132,154,95,108
1055,product-1334,132,155,87,110
1056,product-1589,132,158,164,34
1057,product-688,132,169,26,169
1058,product-1155,132,172,7,190
1059,product-1469,132,174,0,195
1060,product-1976,132,181,11,194
1061,product-625,132,199,234,0
1062,product-699,132,205,205,0
1063,product-59,132,210,182,19
1064,product-325,132,214,64,138
1065,product-1289,132,214,22,183
1066,product-945,132,215,107,95
1067,product-943,132,220,125,80
1068,product-973,133,149,164,37
1069,product-1063,133,149,216,0
1070,product-304,133,157,80,121
1071,product-1541,133,161,53,150
1072,product-1148,133,163,51,150
1073,product-961,133,176,136,67
1074,product-543,133,194,134,63
1075,product-477,133,212,167,28
1076,product-1370,133,219,63,139
1077,product-1244,133,220,146,49
1078,product-1575,133,227,52,152
1079,product-740,134,134,78,125
1080,product-1864,134,135,95,102
1081,product-595,134,136,128,71
1082,product-758,134,192,109,89
1083,product-1574,134,196,0,211
1084,product-1128,134,201,45,153
1085,product-1452,134,204,102,94
1086,product-379,135,140,125,70
1087,product-1779,135,149,140,57
1088,product-1711,135,152,134,71
1089,product-489,135,154,64,136
1090,product-919,135,169,25,174
1091,product-724,135,170,144,52
1092,product-1501,135,172,0,233
1093,product-1641,135,176,120,79
1094,product-1668,135,181,28,172
1095,product-28,136,142,154,41
1096,product-280,136,152,112,85
1097,product-1253,136,154,3,199
1098,product-1243,136,194,0,218
1099,product-1270,136,212,85,116
1100,product-1953,136,213,154,47
1101,product-166,136,216,0,227
1102,product-523,136,225,115,88
1103,product-1429,136,228,125,76
1104,product-275,137,152,44,152
1105,product-328,137,158,152,48
1106,product-224,137,171,184,15
1107,product-556,137,171,83,114
1108,product-1448,137,193,171,30
1109,product-176,137,200,234,0
1110,product-1901,137,200,0,204
1111,product-1722,137,215,68,132
1112,product-60,137,219,60,142
1113,product-174,137,219,0,272
1114,product-1602,137,225,42,161
1115,product-1992,137,226,162,43
1116,product-36,137,229,66,138
1117,product-80,137,233,190,10
1118,product-278,138,142,144,55
1119,product-1262,138,164,30,166
1120,product-1152,138,165,77,119
1121,product-329,138,168,98,102
1122,product-1776,138,169,124,74
1123,product-909,138,179,0,208
1124,product-1094,138,180,118,86
1125,product-53,138,191,18,182
1126,product-1572,138,194,143,52
1127,product-218,138,203,173,29
1128,product-1311,138,204,153,44
1129,product-1312,138,204,36,159
1130,product-1852,138,205,147,56
1131,product-789,138,210,194,4
1132,product-869,138,225,105,95
1133,product-498,139,149,147,55
1134,product-419,139,180,49,155
1135,product-1372,139,183,70,131
1136,product-549,139,190,40,163
1137,product-1416,139,191,212,0
1138,product-1725,139,203,0,213
1139,product-7,139,218,149,47
1140,product-1431,139,230,44,153
1141,product-357,139,231,46,150
1142,product-1367,139,231,104,98
1143,product-1679,140,141,82,121
1144,product-238,140,144,154,45
1145,product-865,140,150,163,39
1146,product-175,140,151,29,171
1147,product-180,140,160,53,149
1148,product-1836,140,184,98,101
1149,product-839,140,192,67,137
1150,product-650,140,193,194,5
1151,product-778,140,194,130,69
1152,product-889,140,202,131,70
1153,product-548,140,213,121,82
1154,product-621,140,217,62,139
1155,product-1739,140,225,100,96
1156,product-698,141,153,114,87
1157,product-731,141,156,17,186
1158,product-1036,141,173,72,129
1159,product-636,141,182,138,66
1160,product-875,141,222,97,101
1161,product-1734,141,224,59,141
1162,product-160,142,149,254,0
1163,product-1339,142,155,14,183
1164,product-98,142,182,39,160
1165,product-818,142,202,57,142
1166,product-700,142,229,154,48
1167,product-833,143,159,0,200
1168,product-1426,143,164,0,272
1169,product-1113,143,177,181,17
1170,product-9,143,188,248,0
1171,product-496,143,199,128,74
1172,product-804,143,211,28,171
1173,product-399,143,241,61,143
1174,product-980,144,145,133,65
1175,product-653,144,153,130,74
1176,product-1179,144,155,28,175
1177,product-1870,144,159,29,169
1178,product-1620,144,175,55,140
1179,product-1019,144,206,145,56
1180,product-1948,144,212,0,217
1181,product-782,144,230,144,59
1182,product-1283,144,231,0,208
1183,product-70,145,159,234,0
1184,product-560,145,168,121,79
1185,product-768,145,190,50,145
1186,product-1156,145,196,103,101
1187,product-107,145,219,60,143
1188,product-1393,145,237,74,128
1189,product-494,145,240,55,141
1190,product-1062,146,149,208,0
1191,product-533,146,150,64,138
1192,product-1745,146,195,182,19
1193,product-1824,146,220,97,102
1194,product-685,147,150,77,124
1195,product-367,147,156,179,20
1196,product-1298,147,159,78,125
1197,product-1374,147,159,29,175
1198,product-1184,147,168,0,256
1199,product-777,147,170,165,35
1200,product-1758,147,174,151,45
1201,product-1430,147,191,16,189
1202,product-1194,147,199,62,135
1203,product-1034,147,200,83,120
1204,product-1471,147,203,21,183
1205,product-1714,147,205,152,44
1206,product-109,147,219,120,77
1207,product-400,147,246,99,97
1208,product-515,148,158,20,177
1209,product-537,148,184,46,155
1210,product-200,148,198,0,247
1211,product-1663,148,232,54,144
1212,product-1181,148,238,130,69
1213,product-1837,149,151,8,189
1214,product-1335,149,193,174,26
1215,product-77,149,200,176,26
1216,product-747,149,200,50,154
1217,product-1220,149,210,174,24
1218,product-1967,149,213,93,109
1219,product-1282,149,228,160,44
1220,product-221,149,233,111,92
1221,product-1342,149,244,18,180
1222,product-1104,149,249,187,15
1223,product-1601,150,151,181,16
1224,product-1928,150,157,99,99
1225,product-34,150,168,193,6
1226,product-208,150,168,100,98
1227,product-667,150,173,103,94
1228,product-171,150,198,78,122
1229,product-1442,150,199,250,0
1230,product-806,150,204,118,80
1231,product-1830,150,205,89,108
1232,product-1002,150,212,0,203
1233,product-1499,150,216,94,106
1234,product-1278,150,240,132,71
1235,product-417,151,158,48,152
1236,product-956,151,165,197,6
1237,product-81,151,178,117,78
1238,product-1595,151,180,60,136
1239,product-1075,151,182,135,62
1240,product-963,151,243,182,18
1241,product-964,152,166,194,7
1242,product-834,152,222,84,116
1243,product-41,152,235,146,59
1244,product-1068,152,235,63,134
1245,product-1813,152,236,207,0
1246,product-1172,152,244,168,36
1247,product-1164,153,163,175,24
1248,product-286,153,176,69,129
1249,product-144,153,184,157,40
1250,product-571,153,197,32,165
1251,product-1475,153,202,83,113
1252,product-1359,153,206,83,122
1253,product-1032,153,212,130,69
1254,product-1413,153,215,56,144
1255,product-1694,153,234,35,160
1256,product-664,154,161,39,163
1257,product-510,154,184,145,57
1258,product-1586,154,185,133,70
1259,product-1401,154,198,65,140
1260,product-112,154,207,171,28
1261,product-1624,154,207,52,145
1262,product-1611,154,242,4,194
1263,product-1395,155,171,72,131
1264,product-111,155,173,137,65
1265,product-1118,155,173,143,53
1266,product-1414,155,191,179,20
1267,product-849,155,209,169,31
1268,product-932,155,211,42,155
1269,product-802,155,214,51,151
1270,product-867,155,215,175,25
1271,product-1271,155,219,99,103
1272,product-1480,155,222,0,239
1273,product-2000,155,231,86,114
1274,product-978,155,232,116,86
1275,product-1839,155,233,154,42
1276,product-1557,156,171,172,31
1277,product-668,156,182,17,188
1278,product-952,156,185,40,165
1279,product-114,156,189,174,27
1280,product-635,156,199,168,32
1281,product-1648,156,201,199,4
1282,product-991,156,206,128,75
1283,product-1622,156,237,143,55
1284,product-1848,156,240,79,122
1285,product-1291,156,244,143,62
1286,product-1728,157,158,18,181
1287,product-709,157,189,85,117
1288,product-301,157,197,31,174
1289,product-1869,157,215,146,49
1290,product-1467,157,228,78,121
1291,product-1805,157,242,151,53
1292,product-188,158,175,18,180
1293,product-711,158,181,9,196
1294,product-976,158,197,12,192
1295,product-756,158,206,170,28
1296,product-1450,158,207,209,0
1297,product-622,158,210,189,13
1298,product-1203,158,217,11,189
1299,product-957,158,237,34,162
1300,product-1166,158,239,202,0
1301,product-594,158,241,32,167
1302,product-518,158,252,224,0
1303,product-1708,159,162,144,60
1304,product-6,159,174,11,190
1305,product-521,159,174,200,4
1306,product-394,159,183,102,94
1307,product-1709,159,188,63,142
1308,product-689,159,200,128,77
1309,product-590,159,205,141,59
1310,product-216,159,206,32,164
1311,product-1991,159,232,0,204
1312,product-360,160,162,0,204
1313,product-44,160,184,136,60
1314,product-72,160,188,212,0
1315,product-250,160,200,232,0
1316,product-785,160,203,0,200
1317,product-422,160,209,82,116
1318,product-1327,160,215,31,173
1319,product-1974,160,224,61,140
1320,product-270,160,225,17,187
1321,product-440,160,229,77,124
1322,product-23,160,240,198,1
1323,product-68,160,252,0,205
1324,product-1600,161,168,83,121
1325,product-1546,161,180,17,181
1326,product-1897,161,183,124,73
1327,product-1534,161,201,22,176
1328,product-359,161,203,82,123
1329,product-561,161,206,198,3
1330,product-86,161,209,28,168
1331,product-605,161,213,112,88
1332,product-313,161,218,65,138
1333,product-1890,161,248,93,109
1334,product-1279,162,163,122,83
1335,product-1297,162,164,110,89
1336,product-547,162,165,172,32
1337,product-981,162,169,64,135
1338,product-49,162,181,159,36
1339,product-1268,162,187,132,68
1340,product-649,162,188,51,152
1341,product-781,162,189,42,156
1342,product-993,162,200,130,74
1343,product-1267,162,203,124,81
1344,product-322,162,225,56,149
1345,product-1266,162,227,151,49
1346,product-1766,162,228,168,33
1347,product-657,162,236,107,89
1348,product-1921,162,236,98,99
1349,product-970,162,239,34,166
1350,product-1661,162,243,47,148
1351,product-1238,162,255,138,65
1352,product-99,163,166,106,91
1353,product-476,163,169,118,77
1354,product-1403,163,171,58,143
1355,product-1017,163,191,40,157
1356,product-73,163,197,162,36
1357,product-1993,163,213,115,85
1358,product-437,163,216,91,114
1359,product-1778,163,218,141,57
1360,product-414,163,219,44,152
1361,product-831,163,228,165,37
1362,product-583,163,243,133,65
1363,product-468,164,164,54,149
1364,product-97,164,211,153,50
1365,product-1490,164,218,192,12
1366,product-1532,164,218,107,88
1367,product-1158,164,223,207,0
1368,product-953,164,226,131,74
1369,product-1167,164,228,133,67
1370,product-344,164,235,182,20
1371,product-1563,164,263,117,87
1372,product-189,165,167,57,145
1373,product-615,165,181,57,148
1374,product-26,165,187,123,72
1375,product-145,165,189,50,146
1376,product-52,165,194,36,164
1377,product-679,165,194,131,72
1378,product-854,165,198,11,185
1379,product-246,165,220,17,181
1380,product-335,165,240,1,194
1381,product-1887,165,240,225,0
1382,product-1634,165,247,163,40
1383,product-593,166,176,173,29
1384,product-941,166,178,57,143
1385,product-1356,166,187,112,84
1386,product-196,166,194,47,148
1387,product-1616,166,194,71,126
1388,product-234,166,202,128,67
1389,product-1245,166,203,56,148
1390,product-967,166,226,192,13
1391,product-1949,166,227,163,34
1392,product-787,167,172,175,27
1393,product-795,167,200,180,22
1394,product-1185,167,201,159,41
1395,product-681,167,217,122,74
1396,product-1472,167,228,166,39
1397,product-1581,167,239,95,102
1398,product-742,167,254,73,124
1399,product-1439,167,259,91,113
1400,product-962,167,261,158,41
1401,product-1877,167,264,144,56
1402,product-718,168,168,0,267
1403,product-237,168,171,4,196
1404,product-600,168,188,135,70
1405,product-634,168,192,113,87
1406,product-21,168,238,203,0
1407,product-194,169,170,88,116
1408,product-845,169,189,169,29
1409,product-1390,169,202,31,174
1410,product-96,169,205,135,66
1411,product-1820,169,217,54,151
1412,product-1644,169,219,61,138
1413,product-117,169,220,140,63
1414,product-1719,169,226,183,16
1415,product-409,169,228,10,190
1416,product-341,169,232,146,53
1417,product-604,169,234,97,98
1418,product-371,169,237,82,113
1419,product-786,169,255,132,63
1420,product-538,169,257,82,114
1421,product-368,169,261,28,177
1422,product-1432,170,175,39,159
1423,product-1981,170,183,157,38
1424,product-1195,170,197,191,13
1425,product-311,170,208,111,86
1426,product-1440,170,209,44,156
1427,product-695,170,221,40,165
1428,product-810,170,224,154,41
1429,product-295,170,225,94,101
1430,product-1362,170,236,5,196
1431,product-1701,170,254,168,36
1432,product-1295,170,257,63,139
1433,product-1039,170,261,89,115
1434,product-330,171,177,45,160
1435,product-1140,171,187,113,91
1436,product-1964,171,215,67,130
1437,product-846,171,221,200,0
1438,product-279,171,238,80,124
1439,product-1025,171,244,50,146
1440,product-272,171,256,84,117
1441,product-401,171,256,54,143
1442,product-1568,172,176,180,17
1443,product-61,172,180,40,155
1444,product-1352,172,180,29,175
1445,product-1673,172,187,133,66
1446,product-1051,172,194,134,64
1447,product-345,172,199,49,152
1448,product-461,172,201,49,153
1449,product-240,172,212,31,174
1450,product-427,172,218,21,183
1451,product-20,172,225,62,137
1452,product-951,172,241,37,158
1453,product-1960,172,243,27,171
1454,product-1227,172,246,102,101
1455,product-214,172,256,40,156
1456,product-1938,172,262,177,19
1457,product-456,172,271,10,186
1458,product-220,173,180,115,80
1459,product-54,173,181,57,146
1460,product-1260,173,193,44,161
1461,product-921,173,196,0,256
1462,product-309,173,198,142,54
1463,product-1597,173,202,178,20
1464,product-1189,173,208,83,112
1465,product-1578,173,235,187,16
1466,product-380,173,242,205,0
1467,product-1973,173,243,57,141
1468,product-245,173,247,102,95
1469,product-660,173,261,76,128
1470,product-1382,173,265,23,180
1471,product-1985,174,176,73,129
1472,product-526,174,178,141,58
1473,product-1935,174,179,135,63
1474,product-544,174,183,218,0
1475,product-983,174,204,191,4
1476,product-1484,174,214,14,191
1477,product-1497,174,254,86,110
1478,product-1618,174,254,46,159
1479,product-1754,174,259,163,36
1480,product-1945,174,270,145,56
1481,product-1409,175,183,164,36
1482,product-169,175,191,27,173
1483,product-1209,175,195,160,36
1484,product-925,175,197,118,87
1485,product-256,175,198,161,41
1486,product-799,175,198,167,37
1487,product-1965,175,198,189,13
1488,product-1106,175,212,193,8
1489,product-816,175,230,112,84
1490,product-1818,175,233,95,108
1491,product-197,175,258,3,194
1492,product-670,175,264,116,86
1493,product-407,176,194,214,0
1494,product-646,176,194,53,151
1495,product-1109,176,214,54,147
1496,product-513,176,228,50,154
1497,product-459,176,243,80,122
1498,product-530,176,274,137,61
1499,product-776,177,183,56,139
1500,product-1280,177,193,135,69
1501,product-1384,177,204,120,78
1502,product-596,177,217,29,172
1503,product-741,177,233,22,173
1504,product-1314,177,238,24,179
1505,product-1397,177,247,214,0
1506,product-1554,177,258,219,0
1507,product-261,177,260,73,132
1508,product-1483,177,262,242,0
1509,product-1304,177,270,122,78
1510,product-914,178,186,48,147
1511,product-1943,178,187,19,181
1512,product-745,178,195,172,32
1513,product-1485,178,226,172,32
1514,product-206,178,241,109,93
1515,product-757,178,256,156,47
1516,product-24,178,259,41,164
1517,product-857,178,264,16,185
1518,product-1617,178,276,89,116
1519,product-1089,178,277,144,52
1520,product-1318,179,205,89,113
1521,product-1224,179,224,72,132
1522,product-1239,179,231,55,142
1523,product-67,179,241,205,0
1524,product-631,179,243,123,74
1525,product-1579,179,250,145,54
1526,product-527,179,257,77,118
1527,product-1135,179,266,181,24
1528,product-1834,180,188,142,60
1529,product-1445,180,190,130,71
1530,product-1043,180,192,136,64
1531,product-597,180,211,173,25
1532,product-1686,180,219,22,174
1533,product-1191,180,227,175,30
1534,product-1205,180,227,43,162
1535,product-551,180,240,69,127
1536,product-710,181,184,29,168
1537,product-1761,181,185,232,0
1538,product-713,181,186,122,75
1539,product-293,181,218,0,228
1540,product-697,181,226,11,194
1541,product-1878,181,260,211,0
1542,product-585,182,186,81,123
1543,product-1084,182,187,193,3
1544,product-534,182,202,157,46
1545,product-1371,182,210,20,180
1546,product-1246,182,215,9,192
1547,product-805,182,233,10,191
1548,product-1868,182,233,10,193
1549,product-1817,182,235,17,180
1550,product-1099,182,237,26,174
1551,product-877,182,256,204,0
1552,product-632,182,270,0,223
1553,product-1800,183,186,0,207
1554,product-949,183,190,116,83
1555,product-1345,183,205,144,53
1556,product-1042,183,207,38,159
1557,product-1240,183,208,8,191
1558,product-826,183,214,23,182
1559,product-1801,183,214,11,192
1560,product-1444,183,218,50,145
1561,product-1233,183,228,0,232
1562,product-1044,183,229,165,33
1563,product-1463,183,230,123,76
1564,product-266,183,245,0,222
1565,product-1989,183,256,19,183
1566,product-959,183,273,145,55
1567,product-454,184,184,1,194
1568,product-1932,184,202,20,181
1569,product-1531,184,206,200,4
1570,product-303,184,228,117,86
1571,product-766,184,235,4,200
1572,product-1249,184,266,163,33
1573,product-1905,184,274,53,150
1574,product-226,185,190,114,90
1575,product-1867,185,195,47,156
1576,product-51,185,200,176,21
1577,product-1058,185,200,66,132
1578,product-1237,185,211,0,204
1579,product-1309,185,219,5,195
1580,product-406,185,234,36,167
1581,product-1610,185,235,94,102
1582,product-1633,185,240,87,110
1583,product-1861,185,240,131,74
1584,product-84,185,262,137,66
1585,product-210,185,272,80,121
1586,product-619,186,201,135,70
1587,product-1219,186,201,7,197
1588,product-750,186,202,18,186
1589,product-1259,186,205,147,50
1590,product-1735,186,239,56,141
1591,product-614,186,246,111,90
1592,product-1348,186,248,103,100
1593,product-140,186,254,214,0
1594,product-1815,186,277,96,107
1595,product-1009,187,195,161,41
1596,product-243,187,197,59,136
1597,product-1988,187,199,102,99
1598,product-1221,187,221,160,37
1599,product-33,187,229,56,140
1600,product-1213,187,236,0,214
1601,product-1816,187,258,69,126
1602,product-1545,187,262,60,143
1603,product-743,187,266,0,231
1604,product-1862,188,188,93,102
1605,product-131,188,192,155,41
1606,product-647,188,192,114,86
1607,product-1910,188,198,17,178
1608,product-825,188,225,21,183
1609,product-783,188,241,78,125
1610,product-1319,188,248,154,51
1611,product-923,189,190,107,93
1612,product-138,189,197,190,11
1613,product-812,189,219,142,55
1614,product-110,189,220,103,97
1615,product-1740,189,222,40,160
1616,product-844,189,229,97,103
1617,product-1942,189,235,194,2
1618,product-1777,189,242,48,152
1619,product-1784,189,253,34,171
1620,product-391,189,257,15,190
1621,product-784,189,269,29,173
1622,product-478,189,272,42,157
1623,product-495,189,272,133,63
1624,product-1353,189,276,35,163
1625,product-1950,189,280,190,11
1626,product-1876,190,194,150,53
1627,product-1665,190,206,159,38
1628,product-879,190,211,123,82
1629,product-16,190,217,73,125
1630,product-1685,190,218,152,50
1631,product-1376,190,221,158,40
1632,product-1520,190,224,21,184
1633,product-212,190,225,27,176
1634,product-1918,190,227,79,120
1635,product-457,190,228,85,112
1636,product-1459,190,230,214,0
1637,product-899,190,235,193,10
1638,product-136,190,237,56,142
1639,product-694,190,238,0,219
1640,product-1769,190,272,174,27
1641,product-1436,190,282,51,150
1642,product-1478,190,283,75,127
1643,product-1924,191,198,11,186
1644,product-1763,191,215,49,152
1645,product-1997,191,216,0,238
1646,product-883,191,221,0,250
1647,product-954,191,225,223,0
1648,product-1874,191,230,23,173
1649,product-448,191,238,91,113
1650,product-1810,191,242,45,159
1651,product-1286,191,258,147,56
1652,product-843,191,264,203,0
1653,product-1680,192,229,132,68
1654,product-512,192,234,122,78
1655,product-900,192,247,66,130
1656,product-654,192,248,138,65
1657,product-1756,192,250,87,113
1658,product-248,192,263,118,79
1659,product-908,192,264,151,51
1660,product-150,192,283,102,96
1661,product-1174,193,200,98,100
1662,product-92,193,210,120,80
1663,product-1814,193,211,87,116
1664,product-1232,193,217,190,5
1665,product-376,193,224,11,188
1666,product-126,193,278,191,8
1667,product-2,193,286,196,4
1668,product-969,193,287,72,126
1669,product-369,193,288,0,230
1670,product-446,194,198,58,139
1671,product-1400,194,219,92,110
1672,product-1392,194,233,87,115
1673,product-728,194,238,46,158
1674,product-822,194,238,151,54
1675,product-1826,194,239,39,162
1676,product-118,194,251,59,146
1677,product-1955,194,255,178,19
1678,product-433,194,258,114,81
1679,product-1230,194,279,62,143
1680,product-1132,195,195,153,43
1681,product-1772,195,201,108,90
1682,product-990,195,204,192,10
1683,product-460,195,225,185,16
1684,product-1907,195,226,37,158
1685,product-1631,195,237,0,225
1686,product-1389,195,244,110,94
1687,product-1438,195,253,191,9
1688,product-1343,195,267,22,176
1689,product-1963,196,196,91,107
1690,product-1863,196,199,52,148
1691,product-428,196,203,125,78
1692,product-1894,196,214,158,45
1693,product-811,196,220,75,128
1694,product-1819,196,222,154,43
1695,product-1598,196,223,3,202
1696,product-677,196,231,92,103
1697,product-1226,196,231,59,143
1698,product-396,196,236,162,39
1699,product-260,196,239,0,208
1700,product-1398,196,247,72,130
1701,product-1940,196,255,177,28
1702,product-715,196,273,92,106
1703,product-87,197,206,0,222
1704,product-1844,197,232,16,182
1705,product-754,197,236,13,183
1706,product-1733,197,266,144,54
1707,product-1612,198,199,101,98
1708,product-861,198,202,97,104
1709,product-916,198,222,5,193
1710,product-1821,198,222,150,51
1711,product-287,198,235,108,91
1712,product-1337,198,239,98,107
1713,product-1145,198,262,30,165
1714,product-1242,198,277,0,256
1715,product-48,199,203,160,35
1716,product-1841,199,213,173,25
1717,product-1571,199,225,228,0
1718,product-1768,199,229,87,117
1719,product-658,199,230,3,194
1720,product-116,199,235,195,9
1721,product-1264,199,247,143,61
1722,product-599,199,262,28,169
1723,product-984,199,287,12,191
1724,product-1823,199,296,122,80
1725,product-890,200,201,103,101
1726,product-971,200,201,20,177
1727,product-717,200,210,41,154
1728,product-268,200,214,50,154
1729,product-683,200,220,180,18
1730,product-1021,200,221,49,156
1731,product-1806,200,234,97,101
1732,product-1121,200,236,187,16
1733,product-516,200,239,35,168
1734,product-1488,200,271,175,30
1735,product-493,200,274,174,29
1736,product-1544,200,285,0,219
1737,product-271,200,287,151,48
1738,product-1908,200,287,26,176
1739,product-1978,201,209,135,65
1740,product-1880,201,213,20,184
1741,product-1919,201,222,177,18
1742,product-1420,201,232,32,173
1743,product-992,201,241,225,0
1744,product-154,201,249,34,167
1745,product-405,201,249,4,191
1746,product-1723,201,260,62,134
1747,product-1787,201,284,231,0
1748,product-1456,201,286,103,102
1749,product-1466,202,208,72,125
1750,product-438,202,211,78,117
1751,product-30,202,236,140,64
1752,product-1780,202,239,9,187
1753,product-1257,202,253,80,115
1754,product-1693,202,257,53,142
1755,product-1326,202,264,124,77
1756,product-661,202,283,185,16
1757,product-298,203,212,242,0
1758,product-927,203,216,95,106
1759,product-1446,203,222,49,154
1760,product-43,203,236,189,10
1761,product-1380,203,241,0,215
1762,product-124,203,242,0,198
1763,product-838,203,269,175,25
1764,product-1198,204,204,122,77
1765,product-47,204,207,64,134
1766,product-1208,204,222,117,88
1767,product-550,204,229,199,4
1768,product-1182,204,244,178,18
1769,product-158,204,281,98,98
1770,product-1292,204,291,34,168
1771,product-651,205,205,77,126
1772,product-1023,205,205,183,19
1773,product-1210,205,209,1,198
1774,product-671,205,223,87,117
1775,product-935,205,235,11,191
1776,product-231,205,248,220,0
1777,product-1681,205,251,90,109
1778,product-1088,205,281,137,62
1779,product-979,205,283,177,28
1780,product-1385,205,297,107,94
1781,product-906,205,301,13,182
1782,product-333,206,211,205,0
1783,product-1771,206,212,74,128
1784,product-37,206,231,247,0
1785,product-1854,206,243,222,0
1786,product-353,206,250,191,13
1787,product-552,206,268,81,122
1788,product-199,206,276,202,0
1789,product-487,206,281,189,10
1790,product-1912,206,283,91,108
1791,product-878,206,295,74,127
1792,product-1434,207,212,5,195
1793,product-765,207,227,47,149
1794,product-1302,207,229,0,291
1795,product-1691,207,253,159,39
1796,product-1536,207,276,164,38
1797,product-975,207,299,192,6
1798,product-587,208,226,0,198
1799,product-1909,208,233,129,66
1800,product-1004,208,237,163,37
1801,product-997,208,239,0,238
1802,product-733,208,241,75,128
1803,product-1537,208,247,205,0
1804,product-453,208,267,123,79
1805,product-696,208,269,78,125
1806,product-1248,208,271,116,80
1807,product-505,208,273,36,162
1808,product-609,208,282,172,27
1809,product-1788,208,285,128,69
1810,product-1119,208,294,158,45
1811,product-1122,208,299,0,239
1812,product-79,209,225,44,155
1813,product-1917,209,239,38,161
1814,product-579,209,240,94,110
1815,product-1146,209,261,24,173
1816,product-1835,209,275,86,110
1817,product-1879,209,277,220,0
1818,product-1092,209,282,13,191
1819,product-610,210,210,73,122
1820,product-411,210,219,12,186
1821,product-886,210,221,139,65
1822,product-1781,210,238,6,190
1823,product-1383,210,253,46,152
1824,product-46,210,266,145,51
1825,product-1423,210,267,91,105
1826,product-1831,210,275,111,85
1827,product-721,210,282,176,29
1828,product-995,210,283,59,144
1829,product-1461,210,286,77,122
1830,product-262,210,288,76,126
1831,product-1794,210,290,138,57
1832,product-273,211,253,60,142
1833,product-340,212,212,83,117
1834,product-1983,212,223,113,84
1835,product-364,212,275,183,19
1836,product-940,212,276,0,199
1837,product-1558,212,276,151,49
1838,product-451,213,215,8,194
1839,product-450,213,218,127,70
1840,product-509,213,223,168,36
1841,product-127,213,251,25,173
1842,product-1829,213,256,192,5
1843,product-929,213,286,168,30
1844,product-397,213,303,201,0
1845,product-1900,214,223,174,24
1846,product-702,214,252,221,0
1847,product-1428,214,263,226,0
1848,product-1947,214,273,162,39
1849,product-157,214,279,161,40
1850,product-424,214,296,77,125
1851,product-1592,214,304,189,10
1852,product-1630,215,215,90,114
1853,product-147,215,222,202,0
1854,product-1796,215,268,86,119
1855,product-143,215,276,53,151
1856,product-121,215,298,123,75
1857,product-1320,216,216,69,127
1858,product-502,216,233,110,90
1859,product-1061,216,250,21,180
1860,product-1676,216,272,120,81
1861,product-471,216,275,190,8
1862,product-775,216,282,45,160
1863,product-1765,216,297,136,66
1864,product-663,216,305,176,21
1865,product-1056,217,250,61,137
