ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology
772,customer-471558,0,52,4,21,22
773,customer-51794,0,52,19,8,22
774,customer-272201,0,52,7,6,22
775,customer-272200,0,52,18,6,22
776,customer-470020,0,52,16,23,22
777,customer-470021,0,52,3,26,22
778,customer-469677,0,52,5,29,22
779,customer-318301,0,52,24,20,22
780,customer-184159,0,52,29,15,22
781,customer-184158,0,52,29,21,22
782,customer-51386,0,52,84,23,22
783,customer-127928,0,52,8,12,22
784,customer-127927,0,52,9,2,22
785,customer-127925,0,52,42,20,22
786,customer-127924,0,52,42,23,22
787,customer-127566,0,52,21,14,22
788,customer-51478,0,52,32,11,22
789,customer-51479,0,52,32,6,22
790,customer-125236,0,52,35,12,22
791,customer-125235,0,52,42,12,22
792,customer-125234,0,52,36,21,22
793,customer-52428,0,52,78,8,22
794,customer-52429,0,52,78,17,22
795,customer-473478,0,52,14,8,22
796,customer-125963,0,52,35,11,22
797,customer-125962,0,52,32,20,22
798,customer-183898,0,52,31,20,22
799,customer-183897,0,52,29,15,22
800,customer-126328,0,52,19,12,22
801,customer-126327,0,52,28,18,22
802,customer-473092,0,52,3,11,22
803,customer-474668,0,52,17,20,22
804,customer-52112,0,52,97,6,22
805,customer-125597,0,52,39,18,22
806,customer-131414,0,52,5,12,22
807,customer-131388,0,52,75,21,22
808,customer-278610,0,52,96,21,22
809,customer-131415,0,52,81,23,22
810,customer-131176,0,52,11,14,22
811,customer-131747,0,52,78,17,22
812,customer-184690,0,52,5,8,22
813,customer-156964,0,52,18,17,22
814,customer-184691,0,52,3,14,22
815,customer-279154,0,52,95,21,22
816,customer-184692,0,52,4,20,22
817,customer-131774,0,52,86,14,22
818,customer-156927,0,52,6,12,22
819,customer-131536,0,52,28,6,22
820,customer-131537,0,52,5,8,22
821,customer-156965,0,52,16,20,22
822,customer-131175,0,52,14,12,22
823,customer-130696,0,52,99,5,22
824,customer-130695,0,52,14,12,22
825,customer-130668,0,52,78,15,22
826,customer-130667,0,52,51,6,22
827,customer-157177,0,52,16,14,22
828,customer-130666,0,52,37,17,22
829,customer-157178,0,52,1,12,22
830,customer-157214,0,52,11,9,22
831,customer-157215,0,52,13,12,22
832,customer-278070,0,52,93,17,22
833,customer-278069,0,52,95,20,22
834,customer-131053,0,52,30,3,22
835,customer-18264,0,53,17,15,22
836,customer-18263,0,53,12,17,22
837,customer-18262,0,53,5,14,22
838,customer-471163,0,53,89,23,22
839,customer-470775,0,53,93,14,22
840,customer-271533,0,53,5,5,22
841,customer-271532,0,53,18,6,22
842,customer-126692,0,53,31,23,22
843,customer-126693,0,53,29,17,22
844,customer-18037,0,53,21,5,22
845,customer-18036,0,53,16,6,22
846,customer-18035,0,53,18,15,22
847,customer-18034,0,53,12,15,22
848,customer-18033,0,53,5,15,22
849,customer-126695,0,53,19,9,22
850,customer-126694,0,53,25,3,22
851,customer-18031,0,53,4,15,22
852,customer-470387,0,53,10,11,22
853,customer-470388,0,53,4,23,22
854,customer-272055,0,53,11,6,22
855,customer-272054,0,53,19,8,22
856,customer-157979,0,53,8,20,22
857,customer-184150,0,53,24,6,22
858,customer-157980,0,53,5,23,22
859,customer-157942,0,53,9,18,22
860,customer-157943,0,53,0,15,22
861,customer-158191,0,53,8,17,22
862,customer-269434,0,53,21,6,22
863,customer-269436,0,53,9,5,22
864,customer-269435,0,53,16,5,22
865,customer-72299,0,53,11,8,22
866,customer-72300,0,53,22,11,22
867,customer-72301,0,53,29,8,22
868,customer-72302,0,53,32,8,22
869,customer-72298,0,53,12,15,22
870,customer-268897,0,53,16,5,22
871,customer-183890,0,53,18,2,22
872,customer-183889,0,53,15,9,22
873,customer-474510,0,53,35,20,22
874,customer-126326,0,53,36,15,22
875,customer-271014,0,53,14,6,22
876,customer-271013,0,53,18,5,22
877,customer-72219,0,53,22,6,22
878,customer-72220,0,53,94,5,22
879,customer-475332,0,53,23,11,22
880,customer-269949,0,53,17,6,22
881,customer-474919,0,53,30,11,22
882,customer-474920,0,53,29,12,22
883,customer-474921,0,53,28,15,22
884,customer-270482,0,53,14,5,22
885,customer-270481,0,53,18,6,22
886,customer-131506,0,53,4,15,22
887,customer-72001,0,53,26,8,22
888,customer-130789,0,53,85,14,22
889,customer-130788,0,53,94,5,22
890,customer-131144,0,53,17,9,22
891,customer-158477,0,54,99,14,22
892,customer-272577,0,54,16,5,22
893,customer-158476,0,54,0,9,22
894,customer-51756,0,54,76,12,22
895,customer-51755,0,54,12,9,22
896,customer-18252,0,54,10,11,22
897,customer-18251,0,54,12,6,22
898,customer-18250,0,54,27,3,22
899,customer-18249,0,54,33,8,22
900,customer-127050,0,54,34,20,22
901,customer-158439,0,54,6,15,22
902,customer-127049,0,54,32,23,22
903,customer-127051,0,54,35,11,22
904,customer-126690,0,54,36,23,22
905,customer-126691,0,54,34,18,22
906,customer-18032,0,54,0,17,22
907,customer-18030,0,54,12,18,22
908,customer-18029,0,54,12,14,22
909,customer-18028,0,54,12,8,22
910,customer-18027,0,54,20,11,22
911,customer-158683,0,54,2,20,22
912,customer-184145,0,54,20,8,22
913,customer-388465,0,54,42,6,22
914,customer-388464,0,54,38,12,22
915,customer-51439,0,54,50,0,22
916,customer-184144,0,54,21,5,22
917,customer-76818,0,54,40,15,22
918,customer-274108,0,54,18,15,22
919,customer-202292,0,54,9,6,22
920,customer-127410,0,54,25,9,22
921,customer-273091,0,54,5,3,22
922,customer-273090,0,54,22,6,22
923,customer-158229,0,54,5,14,22
924,customer-158230,0,54,5,18,22
925,customer-273604,0,54,14,8,22
926,customer-273603,0,54,21,15,22
927,customer-18475,0,54,8,11,22
928,customer-184143,0,54,23,8,22
929,customer-184142,0,54,24,11,22
930,customer-269425,0,54,23,12,22
931,customer-269424,0,54,22,9,22
932,customer-269423,0,54,22,8,22
933,customer-269421,0,54,26,11,22
934,customer-269422,0,54,25,6,22
935,customer-52391,0,54,98,8,22
936,customer-124964,0,54,28,9,22
937,customer-268886,0,54,29,14,22
938,customer-268887,0,54,27,12,22
939,customer-76542,0,54,41,15,22
940,customer-76543,0,54,40,11,22
941,customer-76615,0,54,97,14,22
942,customer-76616,0,54,9,17,22
943,customer-183888,0,54,12,9,22
944,customer-183885,0,54,20,8,22
945,customer-183884,0,54,23,9,22
946,customer-52074,0,54,92,12,22
947,customer-158927,0,54,99,24,22
948,customer-475331,0,54,23,15,22
949,customer-475330,0,54,24,18,22
950,customer-475743,0,54,20,18,22
951,customer-475742,0,54,21,20,22
952,customer-50481,0,54,99,14,22
953,customer-279083,0,54,45,17,22
954,customer-131505,0,54,14,17,22
955,customer-72000,0,54,22,14,22
956,customer-126799,0,55,11,20,22
957,customer-387823,0,55,29,17,22
958,customer-202818,0,55,24,11,22
959,customer-202819,0,55,15,8,22
960,customer-127048,0,55,35,24,22
961,customer-158421,0,55,93,8,22
962,customer-158422,0,55,90,12,22
963,customer-126432,0,55,3,15,22
964,customer-126431,0,55,11,18,22
965,customer-158664,0,55,8,12,22
966,customer-158665,0,55,92,12,22
967,customer-203090,0,55,16,9,22
968,customer-388462,0,55,26,26,22
969,customer-388463,0,55,30,30,22
970,customer-127768,0,55,26,8,22
971,customer-127767,0,55,44,9,22
972,customer-127766,0,55,41,15,22
973,customer-127765,0,55,42,15,22
974,customer-128126,0,55,16,9,22
975,customer-128125,0,55,22,12,22
976,customer-128124,0,55,31,8,22
977,customer-128123,0,55,52,8,22
978,customer-127884,0,55,94,12,22
979,customer-18699,0,55,7,23,22
980,customer-18698,0,55,10,17,22
981,customer-18697,0,55,18,11,22
982,customer-157926,0,55,96,14,22
983,customer-157927,0,55,94,18,22
984,customer-202291,0,55,24,12,22
985,customer-127409,0,55,35,18,22
986,customer-202555,0,55,18,9,22
987,customer-127408,0,55,39,20,22
988,customer-127161,0,55,21,12,22
989,customer-158174,0,55,94,11,22
990,customer-158175,0,55,92,15,22
991,customer-18474,0,55,16,15,22
992,customer-42532,0,55,14,29,22
993,customer-202554,0,55,24,9,22
994,customer-127522,0,55,96,8,22
995,customer-127521,0,55,18,6,22
996,customer-125331,0,55,17,8,22
997,customer-125330,0,55,32,14,22
998,customer-159640,0,55,97,12,22
999,customer-476567,0,55,21,21,22
1000,customer-159641,0,55,92,17,22
1001,customer-476290,0,55,0,5,22
1002,customer-476291,0,55,93,9,22
1003,customer-159409,0,55,96,20,22
1004,customer-159410,0,55,94,26,22
1005,customer-475874,0,55,18,5,22
1006,customer-476149,0,55,22,24,22
1007,customer-476150,0,55,20,23,22
1008,customer-159874,0,55,92,9,22
1009,customer-124963,0,55,33,15,22
1010,customer-268882,0,55,39,15,22
1011,customer-268881,0,55,38,15,22
1012,customer-268880,0,55,36,11,22
1013,customer-268879,0,55,34,6,22
1014,customer-268878,0,55,29,6,22
1015,customer-268877,0,55,27,8,22
1016,customer-42155,0,55,11,14,22
1017,customer-42154,0,55,18,21,22
1018,customer-268876,0,55,27,6,22
1019,customer-476719,0,55,85,9,22
1020,customer-319469,0,55,25,24,22
1021,customer-476718,0,55,97,12,22
1022,customer-319468,0,55,24,33,22
1023,customer-126067,0,55,23,3,22
1024,customer-126066,0,55,34,8,22
1025,customer-159169,0,55,96,24,22
1026,customer-203355,0,55,6,9,22
1027,customer-203354,0,55,17,9,22
1028,customer-475462,0,55,19,3,22
1029,customer-475463,0,55,35,6,22
1030,customer-475741,0,55,22,23,22
1031,customer-203627,0,55,8,9,22
1032,customer-318765,0,55,29,32,22
1033,customer-125696,0,55,39,15,22
1034,customer-125697,0,55,36,6,22
1035,customer-475052,0,55,61,8,22
1036,customer-475051,0,55,95,2,22
1037,customer-184671,0,55,23,11,22
1038,customer-184670,0,55,26,17,22
1039,customer-184669,0,55,27,18,22
1040,customer-387822,0,56,22,11,22
1041,customer-387821,0,56,23,20,22
1042,customer-387820,0,56,23,21,22
1043,customer-387176,0,56,24,20,22
1044,customer-72198,0,56,40,20,22
1045,customer-72197,0,56,30,20,22
1046,customer-42531,0,56,14,35,22
1047,customer-42530,0,56,16,36,22
1048,customer-385556,0,56,86,20,22
1049,customer-385555,0,56,91,23,22
1050,customer-72276,0,56,19,8,22
1051,customer-476565,0,56,30,15,22
1052,customer-476566,0,56,25,18,22
1053,customer-476286,0,56,19,27,22
1054,customer-203895,0,56,15,11,22
1055,customer-203896,0,56,1,9,22
1056,customer-384923,0,56,79,18,22
1057,customer-384922,0,56,89,14,22
1058,customer-476985,0,56,35,6,22
1059,customer-476986,0,56,38,3,22
1060,customer-476987,0,56,22,11,22
1061,customer-268875,0,56,25,5,22
1062,customer-204169,0,56,20,15,22
1063,customer-204170,0,56,12,9,22
1064,customer-319467,0,56,23,42,22
1065,customer-159149,0,56,5,17,22
1066,customer-159150,0,56,2,18,22
1067,customer-158908,0,56,4,18,22
1068,customer-159389,0,56,0,12,22
1069,customer-159390,0,56,1,15,22
1070,customer-318764,0,56,27,41,22
1071,customer-464451,0,56,75,14,22
1072,customer-278426,0,56,21,8,22
1073,customer-278969,0,56,18,5,22
1074,customer-20074,0,56,3,11,22
1075,customer-20073,0,56,9,6,22
1076,customer-71979,0,56,23,9,22
1077,customer-387175,0,57,23,18,22
1078,customer-387174,0,57,22,17,22
1079,customer-72194,0,57,15,23,22
1080,customer-72195,0,57,19,23,22
1081,customer-72196,0,57,23,24,22
1082,customer-317482,0,57,11,12,22
1083,customer-464725,0,57,76,23,22
1084,customer-464726,0,57,75,27,22
1085,customer-464994,0,57,78,27,22
1086,customer-184077,0,57,18,6,22
1087,customer-184078,0,57,96,6,22
1088,customer-184079,0,57,86,12,22
1089,customer-184094,0,57,97,8,22
1090,customer-159620,0,57,99,9,22
1091,customer-159621,0,57,96,12,22
1092,customer-385557,0,57,80,11,22
1093,customer-125311,0,57,6,9,22
1094,customer-125310,0,57,24,15,22
1095,customer-385562,0,57,67,15,22
1096,customer-385561,0,57,70,8,22
1097,customer-385560,0,57,70,8,22
1098,customer-385559,0,57,66,14,22
1099,customer-476005,0,57,96,15,22
1100,customer-159854,0,57,98,12,22
1101,customer-319529,0,57,1,12,22
1102,customer-124943,0,57,12,9,22
1103,customer-476710,0,57,11,24,22
1104,customer-476711,0,57,11,26,22
1105,customer-386526,0,57,21,17,22
1106,customer-386525,0,57,20,14,22
1107,customer-386524,0,57,19,15,22
1108,customer-473228,0,57,16,3,22
1109,customer-464454,0,57,73,29,22
1110,customer-386190,0,57,83,15,22
1111,customer-386189,0,57,0,11,22
1112,customer-386188,0,57,0,18,22
1113,customer-318823,0,57,89,14,22
1114,customer-183833,0,57,92,6,22
1115,customer-318822,0,57,8,8,22
1116,customer-183817,0,57,0,2,22
1117,customer-183816,0,57,29,3,22
1118,customer-183818,0,57,82,8,22
1119,customer-464453,0,57,73,24,22
1120,customer-464452,0,57,74,18,22
1121,customer-315319,0,57,89,18,22
1122,customer-131471,0,57,18,17,22
1123,customer-157035,0,57,5,3,22
1124,customer-42906,0,57,12,39,22
1125,customer-184624,0,57,13,12,22
1126,customer-42905,0,57,14,38,22
1127,customer-130755,0,57,96,5,22
1128,customer-130754,0,57,1,6,22
1129,customer-131110,0,57,31,6,22
1130,customer-131109,0,57,17,12,22
1131,customer-458837,0,57,18,14,22
1132,customer-158541,0,58,0,5,22
1133,customer-158540,0,58,1,6,22
1134,customer-126781,0,58,99,18,22
1135,customer-126780,0,58,12,21,22
1136,customer-158295,0,58,97,8,22
1137,customer-158294,0,58,6,9,22
1138,customer-184070,0,58,23,18,22
1139,customer-126412,0,58,11,11,22
1140,customer-158786,0,58,2,3,22
1141,customer-465537,0,58,79,32,22
1142,customer-465262,0,58,80,27,22
1143,customer-465263,0,58,78,32,22
1144,customer-184074,0,58,27,9,22
1145,customer-184071,0,58,21,9,22
1146,customer-184072,0,58,22,8,22
1147,customer-184073,0,58,25,8,22
1148,customer-158043,0,58,95,8,22
1149,customer-158036,0,58,12,8,22
1150,customer-476423,0,58,92,14,22
1151,customer-385563,0,58,65,15,22
1152,customer-476975,0,58,24,30,22
1153,customer-477131,0,58,96,12,22
1154,customer-477132,0,58,0,14,22
1155,customer-385247,0,58,23,21,22
1156,customer-268920,0,58,2,38,22
1157,customer-319466,0,58,22,48,22
1158,customer-474099,0,58,84,8,22
1159,customer-474100,0,58,73,3,22
1160,customer-126046,0,58,32,20,22
1161,customer-126047,0,58,15,8,22
1162,customer-474487,0,58,95,5,22
1163,customer-386522,0,58,20,17,22
1164,customer-386523,0,58,20,20,22
1165,customer-159036,0,58,5,3,22
1166,customer-159035,0,58,14,8,22
1167,customer-385880,0,58,20,17,22
1168,customer-385879,0,58,19,18,22
1169,customer-385878,0,58,19,26,22
1170,customer-386194,0,58,85,15,22
1171,customer-159278,0,58,6,5,22
1172,customer-159279,0,58,86,6,22
1173,customer-386198,0,58,64,14,22
1174,customer-386197,0,58,64,12,22
1175,customer-125677,0,58,14,9,22
1176,customer-386196,0,58,69,11,22
1177,customer-386195,0,58,83,8,22
1178,customer-125676,0,58,29,20,22
1179,customer-131340,0,58,21,9,22
1180,customer-131339,0,58,25,17,22
1181,customer-131470,0,58,15,12,22
1182,customer-184607,0,58,5,9,22
1183,customer-184608,0,58,96,11,22
1184,customer-157030,0,58,0,2,22
1185,customer-157029,0,58,25,5,22
1186,customer-458306,0,58,51,14,22
1187,customer-458307,0,58,66,20,22
1188,customer-184609,0,58,93,14,22
1189,customer-131829,0,58,5,23,22
1190,customer-157020,0,58,5,2,22
1191,customer-157021,0,58,55,2,22
1192,customer-459290,0,58,34,11,22
1193,customer-459615,0,58,33,11,22
1194,customer-458636,0,58,51,11,22
1195,customer-130981,0,58,35,23,22
1196,customer-130980,0,58,40,21,22
1197,customer-130979,0,58,42,21,22
1198,customer-469060,0,59,54,21,22
1199,customer-469061,0,59,57,24,22
1200,customer-469062,0,59,59,24,22
1201,customer-469063,0,59,61,23,22
1202,customer-469387,0,59,64,18,22
1203,customer-469388,0,59,62,18,22
1204,customer-469389,0,59,64,18,22
1205,customer-158391,0,59,11,6,22
1206,customer-158392,0,59,1,8,22
1207,customer-184068,0,59,26,14,22
1208,customer-468429,0,59,56,26,22
1209,customer-31967,0,59,20,14,22
1210,customer-468428,0,59,55,24,22
1211,customer-184069,0,59,24,21,22
1212,customer-468739,0,59,55,23,22
1213,customer-158879,0,59,3,17,22
1214,customer-158880,0,59,98,21,22
1215,customer-158635,0,59,2,14,22
1216,customer-465538,0,59,78,35,22
1217,customer-465841,0,59,78,33,22
1218,customer-127862,0,59,12,23,22
1219,customer-158144,0,59,7,6,22
1220,customer-158145,0,59,91,9,22
1221,customer-127141,0,59,10,18,22
1222,customer-468113,0,59,54,27,22
1223,customer-127502,0,59,4,17,22
1224,customer-127501,0,59,15,23,22
1225,customer-476553,0,59,21,26,22
1226,customer-32343,0,59,15,26,22
1227,customer-32344,0,59,21,17,22
1228,customer-269459,0,59,2,33,22
1229,customer-476135,0,59,21,21,22
1230,customer-476134,0,59,18,21,22
1231,customer-476974,0,59,22,29,22
1232,customer-385246,0,59,22,21,22
1233,customer-319464,0,59,23,38,22
1234,customer-319465,0,59,21,42,22
1235,customer-386841,0,59,76,18,22
1236,customer-386840,0,59,75,21,22
1237,customer-475724,0,59,16,17,22
1238,customer-474898,0,59,12,6,22
1239,customer-475311,0,59,15,11,22
1240,customer-386200,0,59,71,23,22
1241,customer-386199,0,59,69,20,22
1242,customer-457961,0,59,63,20,22
1243,customer-131338,0,59,29,15,22
1244,customer-201020,0,59,22,8,22
1245,customer-201021,0,59,18,5,22
1246,customer-201022,0,59,15,3,22
1247,customer-131337,0,59,30,18,22
1248,customer-131696,0,59,17,15,22
1249,customer-131695,0,59,27,11,22
1250,customer-200778,0,59,19,3,22
1251,customer-200779,0,59,15,3,22
1252,customer-131694,0,59,44,12,22
1253,customer-457602,0,59,62,20,22
1254,customer-201261,0,59,25,11,22
1255,customer-201262,0,59,21,6,22
1256,customer-469070,0,60,59,15,22
1257,customer-469069,0,60,59,17,22
1258,customer-469068,0,60,59,18,22
1259,customer-387477,0,60,79,5,22
1260,customer-387476,0,60,83,6,22
1261,customer-387475,0,60,79,11,22
1262,customer-469390,0,60,64,15,22
1263,customer-469391,0,60,64,15,22
1264,customer-469392,0,60,63,14,22
1265,customer-31966,0,60,18,30,22
1266,customer-387381,0,60,10,11,22
1267,customer-387380,0,60,9,15,22
1268,customer-387379,0,60,6,18,22
1269,customer-466157,0,60,75,33,22
1270,customer-465842,0,60,77,35,22
1271,customer-202256,0,60,18,24,22
1272,customer-202257,0,60,17,18,22
1273,customer-467796,0,60,55,29,22
1274,customer-467797,0,60,55,30,22
1275,customer-388026,0,60,8,18,22
1276,customer-388027,0,60,2,15,22
1277,customer-468114,0,60,55,27,22
1278,customer-466481,0,60,72,30,22
1279,customer-466482,0,60,70,29,22
1280,customer-466809,0,60,67,27,22
1281,customer-466810,0,60,64,29,22
1282,customer-467473,0,60,58,27,22
1283,customer-467474,0,60,56,29,22
1284,customer-467475,0,60,56,32,22
1285,customer-467144,0,60,60,29,22
1286,customer-388114,0,60,61,6,22
1287,customer-467143,0,60,62,27,22
1288,customer-388113,0,60,58,3,22
1289,customer-159593,0,60,91,11,22
1290,customer-385442,0,60,49,8,22
1291,customer-385441,0,60,34,8,22
1292,customer-159589,0,60,24,9,22
1293,customer-159590,0,60,18,3,22
1294,customer-384807,0,60,43,8,22
1295,customer-160053,0,60,9,9,22
1296,customer-384806,0,60,34,8,22
1297,customer-384805,0,60,27,9,22
1298,customer-159822,0,60,12,12,22
1299,customer-384955,0,60,77,15,22
1300,customer-159825,0,60,96,6,22
1301,customer-159826,0,60,86,9,22
1302,customer-159821,0,60,13,12,22
1303,customer-386726,0,60,10,6,22
1304,customer-386725,0,60,6,9,22
1305,customer-386844,0,60,81,14,22
1306,customer-386843,0,60,83,14,22
1307,customer-386842,0,60,80,15,22
1308,customer-159118,0,60,18,11,22
1309,customer-159119,0,60,5,11,22
1310,customer-159120,0,60,97,17,22
1311,customer-159360,0,60,97,11,22
1312,customer-386078,0,60,51,5,22
1313,customer-159357,0,60,39,8,22
1314,customer-159358,0,60,29,5,22
1315,customer-386077,0,60,25,3,22
1316,customer-269973,0,60,2,29,22
1317,customer-270507,0,60,3,27,22
1318,customer-390680,0,60,14,30,22
1319,customer-390679,0,60,14,24,22
1320,customer-315471,0,60,11,23,22
1321,customer-387478,0,61,67,8,22
1322,customer-32026,0,61,51,14,22
1323,customer-32027,0,61,64,14,22
1324,customer-468440,0,61,54,27,22
1325,customer-468441,0,61,53,26,22
1326,customer-468442,0,61,51,26,22
1327,customer-468749,0,61,56,21,22
1328,customer-468750,0,61,56,20,22
1329,customer-271560,0,61,5,21,22
1330,customer-272082,0,61,4,20,22
1331,customer-464872,0,61,93,23,22
1332,customer-464873,0,61,92,23,22
1333,customer-202253,0,61,20,27,22
1334,customer-464605,0,61,92,21,22
1335,customer-202254,0,61,17,24,22
1336,customer-202255,0,61,16,21,22
1337,customer-467815,0,61,43,86,22
1338,customer-467494,0,61,26,74,22
1339,customer-467165,0,61,29,86,22
1340,customer-467166,0,61,69,17,22
1341,customer-202517,0,61,18,24,22
1342,customer-32400,0,61,50,9,22
1343,customer-385589,0,61,72,18,22
1344,customer-385588,0,61,79,14,22
1345,customer-32401,0,61,62,8,22
1346,customer-384956,0,61,69,23,22
1347,customer-271040,0,61,5,23,22
1348,customer-386221,0,61,74,17,22
1349,customer-386220,0,61,80,14,22
1350,customer-386219,0,61,84,15,22
1351,customer-457873,0,61,92,15,22
1352,customer-391435,0,61,85,9,22
1353,customer-391434,0,61,1,9,22
1354,customer-457872,0,61,95,14,22
1355,customer-458223,0,61,92,12,22
1356,customer-390763,0,61,89,8,22
1357,customer-459315,0,61,59,15,22
1358,customer-459316,0,61,63,15,22
1359,customer-390678,0,61,12,17,22
1360,customer-390677,0,61,10,9,22
1361,customer-459640,0,61,62,14,22
1362,customer-459221,0,61,90,8,22
1363,customer-315469,0,61,99,11,22
1364,customer-315470,0,61,9,18,22
1365,customer-458561,0,61,91,12,22
1366,customer-315466,0,61,16,15,22
1367,customer-315467,0,61,16,18,22
1368,customer-315468,0,61,6,9,22
1369,customer-458890,0,61,93,9,22
1370,customer-387496,0,62,81,18,22
1371,customer-202782,0,62,20,20,22
1372,customer-272606,0,62,2,18,22
1373,customer-184030,0,62,39,20,22
1374,customer-386864,0,62,71,20,22
1375,customer-386863,0,62,72,14,22
1376,customer-386862,0,62,83,12,22
1377,customer-386861,0,62,91,18,22
1378,customer-465697,0,62,93,23,22
1379,customer-466185,0,62,62,18,22
1380,customer-465404,0,62,93,23,22
1381,customer-465138,0,62,93,23,22
1382,customer-274138,0,62,84,9,22
1383,customer-468128,0,62,49,38,22
1384,customer-468127,0,62,51,33,22
1385,customer-273120,0,62,99,17,22
1386,customer-466507,0,62,57,12,22
1387,customer-466508,0,62,68,18,22
1388,customer-273634,0,62,93,12,22
1389,customer-466834,0,62,61,15,22
1390,customer-466835,0,62,67,12,22
1391,customer-202515,0,62,24,21,22
1392,customer-202516,0,62,20,21,22
1393,customer-183766,0,62,55,8,22
1394,customer-183765,0,62,39,17,22
1395,customer-183767,0,62,45,8,22
1396,customer-268843,0,62,11,30,22
1397,customer-31274,0,62,70,8,22
1398,customer-31273,0,62,47,8,22
1399,customer-457986,0,62,55,20,22
1400,customer-458332,0,62,51,21,22
1401,customer-458333,0,62,58,20,22
1402,customer-457416,0,62,24,9,22
1403,customer-457417,0,62,8,15,22
1404,customer-457418,0,62,5,17,22
1405,customer-457419,0,62,3,17,22
1406,customer-457420,0,62,3,18,22
1407,customer-457421,0,62,2,20,22
1408,customer-457422,0,62,2,23,22
1409,customer-315136,0,62,92,12,22
1410,customer-457780,0,62,5,8,22
1411,customer-391678,0,62,62,24,22
1412,customer-184560,0,62,81,21,22
1413,customer-184559,0,62,0,0,22
1414,customer-459544,0,62,90,8,22
1415,customer-458662,0,62,55,17,22
1416,customer-68651,0,62,46,6,22
1417,customer-387497,0,63,78,15,22
1418,customer-387498,0,63,75,11,22
1419,customer-387499,0,63,69,8,22
1420,customer-202781,0,63,22,20,22
1421,customer-202780,0,63,23,14,22
1422,customer-202779,0,63,26,11,22
1423,customer-203047,0,63,22,8,22
1424,customer-203048,0,63,22,9,22
1425,customer-203049,0,63,19,9,22
1426,customer-318241,0,63,16,21,22
1427,customer-465569,0,63,60,9,22
1428,customer-465570,0,63,67,6,22
1429,customer-465571,0,63,77,6,22
1430,customer-466186,0,63,68,20,22
1431,customer-466337,0,63,92,18,22
1432,customer-465870,0,63,62,20,22
1433,customer-465871,0,63,64,14,22
1434,customer-466008,0,63,93,20,22
1435,customer-317221,0,63,91,21,22
1436,customer-465297,0,63,68,5,22
1437,customer-465030,0,63,67,3,22
1438,customer-467813,0,63,52,44,22
1439,customer-467814,0,63,51,71,22
1440,customer-388134,0,63,89,6,22
1441,customer-388135,0,63,81,14,22
1442,customer-317536,0,63,14,21,22
1443,customer-317537,0,63,14,18,22
1444,customer-317538,0,63,9,11,22
1445,customer-466662,0,63,91,15,22
1446,customer-269389,0,63,8,35,22
1447,customer-269388,0,63,12,42,22
1448,customer-476828,0,63,37,36,22
1449,customer-476827,0,63,33,36,22
1450,customer-458131,0,63,1,8,22
1451,customer-200914,0,63,91,26,22
1452,customer-458470,0,63,10,12,22
1453,customer-458471,0,63,95,14,22
1454,customer-315137,0,63,85,11,22
1455,customer-457626,0,63,53,21,22
1456,customer-457627,0,63,60,20,22
1457,customer-315126,0,63,8,20,22
1458,customer-459460,0,63,2,12,22
1459,customer-459461,0,63,94,17,22
1460,customer-458803,0,63,3,12,22
1461,customer-469249,0,64,91,11,22
1462,customer-469594,0,64,92,11,22
1463,customer-468606,0,64,85,8,22
1464,customer-468925,0,64,89,9,22
1465,customer-387704,0,64,49,17,22
1466,customer-317925,0,64,89,24,22
1467,customer-317926,0,64,86,21,22
1468,customer-387062,0,64,49,15,22
1469,customer-469942,0,64,91,12,22
1470,customer-203046,0,64,22,6,22
1471,customer-318239,0,64,9,11,22
1472,customer-318240,0,64,11,17,22
1473,customer-388343,0,64,62,24,22
1474,customer-388342,0,64,50,18,22
1475,customer-464936,0,64,88,11,22
1476,customer-464668,0,64,84,11,22
1477,customer-464937,0,64,84,12,22
1478,customer-317222,0,64,86,26,22
1479,customer-317204,0,64,6,9,22
1480,customer-467975,0,64,85,8,22
1481,customer-467652,0,64,84,8,22
1482,customer-468290,0,64,85,8,22
1483,customer-467325,0,64,88,11,22
1484,customer-466993,0,64,89,12,22
1485,customer-476400,0,64,34,27,22
1486,customer-203849,0,64,20,14,22
1487,customer-203848,0,64,24,23,22
1488,customer-319655,0,64,11,24,22
1489,customer-476611,0,64,31,11,22
1490,customer-204123,0,64,21,21,22
1491,customer-476826,0,64,31,29,22
1492,customer-476612,0,64,29,9,22
1493,customer-318638,0,64,90,20,22
1494,customer-203313,0,64,14,6,22
1495,customer-203311,0,64,16,5,22
1496,customer-203312,0,64,12,5,22
1497,customer-318949,0,64,18,20,22
1498,customer-318950,0,64,12,14,22
1499,customer-318951,0,64,3,12,22
1500,customer-269905,0,64,11,48,22
1501,customer-269904,0,64,13,52,22
1502,customer-203580,0,64,23,15,22
1503,customer-203581,0,64,19,9,22
1504,customer-203582,0,64,9,5,22
1505,customer-278460,0,64,95,32,22
1506,customer-200909,0,64,9,23,22
1507,customer-200910,0,64,8,26,22
1508,customer-200908,0,64,14,24,22
1509,customer-279003,0,64,92,27,22
1510,customer-279002,0,64,100,35,22
1511,customer-315122,0,64,8,9,22
1512,customer-315120,0,64,21,20,22
1513,customer-315124,0,64,12,15,22
1514,customer-315125,0,64,13,20,22
1515,customer-315123,0,64,6,11,22
1516,customer-201153,0,64,11,20,22
