id,label,ts_in,ts_out,attr_1,attr_2,attr_3,attr_4,attr_5
679,product-1147,95,143,142,147,58,139,147
680,product-514,95,144,46,158,46,45,42
681,product-1028,95,160,17,25,23,25,179
682,product-1037,95,170,126,77,78,72,71
683,product-1120,95,172,111,88,109,111,115
684,product-1923,95,173,49,153,42,52,44
685,product-421,95,174,139,141,63,136,133
686,product-1036,95,182,156,150,156,150,46
687,product-958,95,184,21,176,25,22,29
688,product-1407,96,101,0,0,258,0,0
689,product-1454,96,117,54,57,51,146,55
690,product-1967,96,123,37,39,35,163,33
691,product-984,96,149,72,79,72,77,125
692,product-1604,96,161,0,0,200,2,0
693,product-766,96,184,178,21,181,174,175
694,product-721,96,186,203,0,1,0,0
695,product-1968,97,99,73,125,76,77,76
696,product-1568,97,100,59,141,60,54,55
697,product-1660,97,104,52,46,151,47,44
698,product-1385,97,129,23,17,18,178,21
699,product-921,97,155,86,94,109,88,92
700,product-1191,97,166,8,193,188,189,193
701,product-382,97,171,134,136,64,137,137
702,product-519,97,188,3,4,9,4,192
703,product-867,98,105,62,58,141,62,55
704,product-80,98,106,148,139,146,141,57
705,product-1470,98,113,182,23,20,13,22
706,product-571,98,123,196,199,198,3,200
707,product-97,98,135,147,51,56,57,56
708,product-96,98,136,11,9,189,6,7
709,product-1896,98,137,182,176,182,179,22
710,product-1555,98,153,64,141,131,140,136
711,product-1216,98,160,112,111,110,110,92
712,product-1474,98,167,28,171,175,174,170
713,product-1610,98,168,108,105,94,104,107
714,product-199,98,182,53,143,145,149,149
715,product-1827,99,102,113,83,116,115,121
716,product-1251,99,142,0,0,0,214,0
717,product-1081,99,153,152,151,148,50,146
718,product-516,99,155,53,149,144,142,143
719,product-911,99,165,122,130,124,131,73
720,product-427,99,168,125,122,117,78,120
721,product-419,99,169,128,74,69,74,69
722,product-1814,99,173,104,100,97,105,99
723,product-94,99,181,72,131,130,125,132
724,product-1594,99,183,0,207,0,0,0
725,product-656,99,187,54,63,56,55,142
726,product-1992,100,107,198,5,0,0,0
727,product-1769,100,133,88,92,89,107,90
728,product-1531,100,139,118,80,115,123,115
729,product-1415,100,142,0,0,0,0,207
730,product-745,100,149,34,41,40,163,39
731,product-409,100,151,86,77,79,119,85
732,product-1741,100,152,48,149,52,48,48
733,product-802,100,157,52,143,143,153,152
734,product-1874,100,168,119,121,128,77,120
735,product-1603,101,120,98,96,104,99,97
736,product-1340,101,132,165,32,163,164,166
737,product-971,101,133,38,157,45,41,41
738,product-857,101,140,153,48,45,44,51
739,product-1368,101,153,36,38,163,41,39
740,product-1074,101,154,159,158,46,154,154
741,product-684,101,157,86,110,112,118,115
742,product-174,101,167,143,53,147,145,148
743,product-754,101,167,23,20,24,22,181
744,product-1685,101,178,0,0,0,211,0
745,product-256,101,187,157,39,46,46,46
746,product-219,101,191,60,142,55,60,60
747,product-363,101,191,166,37,168,162,165
748,product-665,101,196,108,110,107,88,110
749,product-1050,102,111,23,24,177,18,23
750,product-318,102,113,134,69,67,70,61
751,product-1551,102,123,186,16,12,18,9
752,product-570,102,128,146,137,142,143,58
753,product-1462,102,146,29,32,167,30,35
754,product-1681,102,157,96,97,98,105,90
755,product-155,102,170,108,95,103,105,103
756,product-625,102,174,130,131,70,125,131
757,product-1393,102,179,51,57,56,52,145
758,product-377,102,183,153,161,42,160,161
759,product-844,102,198,168,27,28,34,29
760,product-1455,103,104,124,119,129,76,120
761,product-1666,103,111,136,146,139,59,146
762,product-1546,103,122,178,22,180,178,176
763,product-1954,103,129,164,35,37,31,31
764,product-951,103,132,172,178,180,25,180
765,product-8,103,155,4,192,13,13,3
766,product-93,103,159,181,183,180,177,20
767,product-159,103,171,135,137,62,140,143
768,product-235,104,119,38,29,37,33,167
769,product-1561,104,120,21,177,25,20,27
770,product-458,104,121,53,58,144,58,52
771,product-1573,104,122,100,100,98,100,106
772,product-1785,104,127,0,0,0,0,218
773,product-1112,104,128,78,82,80,121,82
774,product-482,104,131,58,146,54,57,56
775,product-574,104,133,170,31,168,174,171
776,product-1267,104,139,29,24,25,174,24
777,product-837,104,178,62,63,139,58,63
778,product-1262,104,179,12,190,10,6,10
779,product-429,104,187,0,205,0,0,0
780,product-1453,105,107,42,156,159,159,156
781,product-474,105,112,179,178,170,179,26
782,product-263,105,129,65,71,133,62,67
783,product-1343,105,136,101,100,95,102,102
784,product-666,105,137,103,109,102,94,111
785,product-1522,105,146,17,15,187,11,13
786,product-111,105,168,114,83,91,85,90
787,product-1729,105,168,171,27,34,32,28
788,product-71,105,173,120,124,117,122,79
789,product-980,105,174,0,207,0,0,0
790,product-1279,105,174,0,202,0,0,2
791,product-69,106,132,112,87,111,108,109
792,product-1709,106,141,0,0,210,0,0
793,product-552,106,152,109,94,89,93,87
794,product-1386,106,156,210,0,0,0,0
795,product-1630,106,159,18,20,21,16,182
796,product-1394,106,166,79,79,85,84,118
797,product-581,106,177,178,19,20,26,24
798,product-1200,106,189,66,132,133,132,134
799,product-607,106,194,90,88,96,86,109
800,product-851,107,110,4,200,0,3,0
801,product-449,107,112,60,139,141,140,141
802,product-450,107,118,173,170,32,171,167
803,product-1220,107,119,24,23,21,22,174
804,product-1734,107,121,111,114,119,84,111
805,product-608,107,132,54,143,56,56,52
806,product-1231,107,136,0,204,0,0,0
807,product-337,107,153,18,10,19,11,186
808,product-261,107,172,24,22,28,174,30
809,product-1868,107,181,0,0,0,0,218
810,product-1621,107,183,53,47,48,149,50
811,product-1753,107,186,92,85,92,83,113
812,product-491,107,192,145,60,50,57,52
813,product-761,107,195,0,0,0,225,0
814,product-431,107,198,41,44,45,51,154
815,product-598,107,201,41,34,161,39,35
816,product-1850,108,127,148,53,152,149,148
817,product-503,108,130,141,138,133,140,62
818,product-1402,108,143,48,151,147,156,148
819,product-1477,108,154,140,139,149,56,142
820,product-1618,108,157,67,133,131,128,135
821,product-328,108,180,132,63,139,134,137
822,product-701,108,180,172,179,170,178,26
823,product-200,108,182,108,93,93,96,96
824,product-563,109,110,157,155,161,158,42
825,product-1092,109,116,0,222,0,0,0
826,product-584,109,123,148,54,57,57,55
827,product-1313,109,125,36,32,31,30,167
828,product-1976,109,136,122,74,80,79,73
829,product-16,109,166,154,153,51,144,149
830,product-311,109,176,138,57,145,142,144
831,product-922,109,184,176,174,177,26,171
832,product-1975,109,196,150,55,149,145,145
833,product-612,110,129,0,0,206,0,0
834,product-1915,110,140,190,11,9,12,13
835,product-1306,110,142,38,29,31,35,167
836,product-1399,110,146,165,165,32,171,166
837,product-1264,110,156,90,96,93,108,93
838,product-110,110,179,217,0,0,0,0
839,product-150,110,189,0,0,207,0,0
840,product-619,110,194,0,0,232,0,0
841,product-1779,110,199,59,62,138,61,57
842,product-788,110,204,171,168,169,164,32
843,product-1956,110,207,94,89,92,92,108
844,product-589,111,115,0,220,0,0,0
845,product-1497,111,120,71,134,69,65,67
846,product-83,111,129,103,106,113,92,109
847,product-940,111,131,0,220,0,0,0
848,product-37,111,148,131,69,129,132,133
849,product-1563,111,159,197,6,7,0,8
850,product-822,111,163,154,151,158,44,161
851,product-1126,111,170,43,44,38,159,39
852,product-575,111,174,0,247,0,0,0
853,product-1155,111,184,0,0,213,0,0
854,product-1226,111,193,14,189,11,11,9
855,product-1619,111,202,108,111,112,91,113
856,product-1513,112,128,132,134,138,67,136
857,product-1536,112,128,68,65,69,71,130
858,product-1440,112,129,11,188,15,10,15
859,product-1751,112,132,0,0,0,0,248
860,product-839,112,146,106,113,92,111,112
861,product-1278,112,154,0,0,0,0,237
862,product-1767,112,157,95,102,93,98,101
863,product-662,112,166,0,0,0,263,0
864,product-846,112,173,5,4,191,12,4
865,product-1015,112,209,86,84,92,112,87
866,product-546,113,116,90,106,99,89,95
867,product-796,113,117,113,89,85,88,83
868,product-888,113,122,0,214,0,0,0
869,product-1818,113,129,122,79,121,117,122
870,product-1476,113,152,57,146,138,143,138
871,product-993,113,154,114,90,109,112,115
872,product-424,113,156,41,156,154,160,155
873,product-1952,113,157,46,51,44,152,43
874,product-741,113,173,29,30,175,27,20
875,product-1528,113,175,164,33,31,41,35
876,product-1784,113,184,114,109,90,111,108
877,product-994,113,204,156,49,44,45,46
878,product-744,114,126,62,142,54,59,55
879,product-664,114,131,140,135,137,140,63
880,product-1382,114,146,100,109,96,99,104
881,product-1606,114,168,186,9,10,19,14
882,product-1974,114,184,132,67,130,130,132
883,product-1822,114,202,0,0,0,205,0
884,product-946,115,135,23,17,14,22,181
885,product-1847,115,137,101,97,102,108,108
886,product-525,115,142,21,11,20,17,184
887,product-973,115,142,102,108,97,102,103
888,product-1273,115,144,14,8,9,15,189
889,product-1491,115,148,156,40,161,155,163
890,product-121,115,178,20,11,19,185,20
891,product-1502,115,185,111,113,87,113,114
892,product-1873,115,198,74,131,73,74,68
893,product-949,115,201,71,128,71,72,74
894,product-1071,115,202,5,8,5,4,192
895,product-1214,115,202,158,163,160,37,167
896,product-43,115,211,0,210,0,0,0
897,product-467,116,116,52,49,146,51,49
898,product-1678,116,118,44,40,43,43,157
899,product-520,116,124,9,11,188,8,11
900,product-460,116,125,51,49,47,47,148
901,product-1617,116,144,131,136,138,65,133
902,product-966,116,157,100,107,105,104,97
903,product-1542,116,187,110,85,89,93,93
904,product-1861,116,194,175,28,174,173,169
905,product-734,116,195,125,80,117,116,117
906,product-506,116,215,29,28,29,31,171
907,product-855,117,120,127,125,128,77,128
908,product-894,117,124,35,36,36,27,169
909,product-1180,117,126,196,7,8,0,9
910,product-67,117,128,141,62,55,60,59
911,product-681,117,133,61,59,55,58,143
912,product-905,117,134,189,13,182,187,188
913,product-1005,117,134,91,90,90,93,112
914,product-1299,117,134,93,102,109,109,112
915,product-1128,117,135,78,81,122,76,79
916,product-1260,117,135,7,2,7,0,196
917,product-705,117,149,1,1,0,201,0
918,product-366,117,169,0,204,0,0,0
919,product-1755,117,182,204,0,0,0,0
920,product-1448,117,187,78,73,80,122,75
921,product-805,117,193,198,4,0,2,5
922,product-1121,117,208,43,39,41,39,162
923,product-959,118,120,120,128,122,76,120
924,product-1557,118,128,52,52,49,46,152
925,product-901,118,149,83,116,83,85,80
926,product-242,118,152,0,5,195,8,8
927,product-942,118,171,185,179,186,185,19
928,product-1986,118,179,220,0,0,0,0
929,product-1204,118,181,0,0,0,0,243
930,product-162,118,193,105,111,94,109,101
931,product-667,118,198,30,169,171,175,166
932,product-425,118,204,41,155,42,41,40
933,product-621,118,204,96,97,102,101,103
934,product-181,118,208,29,30,28,174,25
935,product-1236,119,126,49,154,146,155,146
936,product-1456,119,160,99,107,99,96,105
937,product-1486,119,172,198,5,1,0,6
938,product-883,119,175,8,187,196,189,189
939,product-286,119,190,0,0,213,0,0
940,product-1244,119,196,140,149,55,148,141
941,product-1973,119,201,178,182,179,179,20
942,product-204,119,203,0,0,0,230,0
943,product-1828,120,132,0,0,0,233,0
944,product-819,120,154,144,154,154,144,51
945,product-1903,120,170,194,8,9,4,6
946,product-1171,120,181,112,108,116,89,107
947,product-1835,120,201,60,61,63,140,63
948,product-1124,120,208,111,116,111,85,111
949,product-1168,121,134,15,20,19,18,182
950,product-554,121,137,115,83,89,82,85
951,product-160,121,148,4,198,0,0,6
952,product-530,121,148,23,176,181,180,181
953,product-1082,121,150,82,89,91,90,113
954,product-556,121,153,149,52,52,51,47
955,product-1404,121,171,28,24,26,173,24
956,product-238,121,183,102,105,102,99,103
957,product-708,121,183,158,44,155,156,153
958,product-873,121,184,97,99,98,104,103
959,product-95,121,201,115,112,109,115,87
960,product-1901,121,209,99,98,102,96,96
961,product-672,121,215,6,10,190,10,7
962,product-523,122,122,128,72,74,77,77
963,product-129,122,142,160,39,162,163,158
964,product-1625,122,144,81,85,85,81,117
965,product-272,122,180,19,177,24,20,25
966,product-979,122,180,19,17,179,23,22
967,product-101,122,182,61,138,144,143,134
968,product-408,122,182,0,0,214,0,0
969,product-859,122,186,199,4,2,5,3
970,product-707,122,192,12,14,185,19,18
971,product-332,122,194,0,223,0,0,0
972,product-1045,122,212,50,152,147,145,149
973,product-1195,123,139,37,161,40,40,34
974,product-1900,123,142,99,99,97,104,103
975,product-1372,123,149,99,103,93,92,102
976,product-1303,123,153,13,17,184,15,18
977,product-1938,123,155,11,8,3,194,3
978,product-1937,123,156,55,145,56,50,56
979,product-40,123,161,56,140,63,58,61
980,product-496,123,167,14,16,17,17,183
981,product-618,123,174,5,197,1,0,2
982,product-1012,123,204,88,115,114,110,115
983,product-1479,123,206,24,179,23,22,21
984,product-975,124,126,0,0,0,206,0
985,product-703,124,127,123,78,123,119,125
986,product-1633,124,143,100,95,96,97,96
987,product-445,124,158,36,43,39,161,35
988,product-470,124,166,47,151,158,158,152
989,product-70,124,167,9,12,13,9,187
990,product-1451,124,169,91,88,109,91,89
991,product-710,124,199,138,142,137,61,138
992,product-1335,124,210,59,62,57,140,56
993,product-1880,124,221,169,35,167,166,164
994,product-1024,125,131,87,92,89,92,112
995,product-1201,125,146,8,15,11,188,14
996,product-1611,125,155,138,138,144,58,145
997,product-970,125,156,92,89,92,108,92
998,product-1073,125,188,96,103,94,93,97
999,product-1047,125,215,0,0,0,0,210
1000,product-325,125,220,101,107,102,98,101
1001,product-1271,126,130,38,43,157,38,43
1002,product-65,126,131,159,39,164,160,164
1003,product-345,126,147,16,18,186,18,12
1004,product-1506,126,167,19,184,19,21,21
1005,product-1752,126,189,83,73,78,122,80
1006,product-645,126,199,0,2,2,7,197
1007,product-1550,126,207,29,170,30,25,28
1008,product-1538,126,220,44,44,157,40,41
1009,product-759,127,151,91,114,104,107,107
1010,product-1119,127,160,107,101,102,106,96
1011,product-733,127,175,143,52,143,145,143
1012,product-1708,127,184,17,22,20,17,178
1013,product-723,128,136,163,164,154,161,41
1014,product-927,128,143,53,51,148,52,49
1015,product-765,128,147,77,75,74,122,83
1016,product-820,128,148,132,135,132,70,126
1017,product-89,128,158,112,91,85,92,89
1018,product-1162,128,160,64,137,63,63,64
1019,product-1259,128,160,125,134,70,130,130
1020,product-836,128,168,31,29,28,170,31
1021,product-956,128,177,161,35,162,166,160
1022,product-1163,128,210,120,78,117,127,118
1023,product-1623,129,135,105,100,98,93,90
1024,product-1114,129,143,9,0,195,4,9
1025,product-1731,129,146,125,121,78,126,120
1026,product-462,129,149,25,173,25,23,32
1027,product-1508,129,161,42,43,44,41,154
1028,product-1403,129,167,59,64,138,63,66
1029,product-1675,129,172,0,0,0,0,225
1030,product-1856,129,172,81,121,118,117,121
1031,product-501,129,173,17,187,17,14,10
1032,product-209,129,214,92,113,89,91,83
1033,product-1461,129,215,14,6,7,14,190
1034,product-875,130,135,24,23,180,20,24
1035,product-944,130,142,117,88,84,79,87
1036,product-395,130,155,82,81,116,87,88
1037,product-1713,130,159,12,14,186,12,13
1038,product-1530,130,162,131,129,67,137,130
1039,product-647,130,168,0,203,0,2,0
1040,product-1677,130,192,152,160,157,43,158
1041,product-476,130,194,0,0,0,0,223
1042,product-1969,130,201,189,10,12,9,14
1043,product-1815,131,151,197,4,0,0,5
1044,product-1875,131,158,153,51,152,151,152
1045,product-63,131,161,224,0,0,0,0
1046,product-271,131,161,117,81,82,82,87
1047,product-1891,131,164,19,21,176,29,26
1048,product-1998,131,166,138,57,144,143,147
1049,product-781,131,202,186,17,14,12,16
1050,product-73,131,218,51,51,147,49,48
1051,product-51,131,230,116,114,119,84,113
1052,product-412,132,148,183,20,15,16,12
1053,product-112,132,150,60,62,62,142,63
1054,product-1830,132,155,91,96,105,90,95
1055,product-1295,132,158,144,61,52,54,53
1056,product-1571,132,172,0,218,0,0,0
1057,product-35,132,179,177,21,22,26,24
1058,product-1834,132,186,0,0,0,223,0
1059,product-132,132,195,231,0,0,0,0
1060,product-1608,132,212,197,7,7,8,7
1061,product-108,132,215,107,91,109,106,112
1062,product-259,132,224,91,86,110,95,87
1063,product-860,132,225,0,0,227,0,0
1064,product-868,132,226,0,255,0,0,0
1065,product-464,133,135,44,160,153,154,159
1066,product-41,133,175,83,118,112,115,113
1067,product-954,133,191,66,129,67,71,70
1068,product-234,133,194,0,0,0,0,263
1069,product-786,133,200,127,132,71,130,126
1070,product-335,133,203,184,21,19,20,12
1071,product-1129,133,206,123,129,76,125,121
1072,product-569,134,149,159,155,159,43,154
1073,product-991,134,151,74,71,79,124,72
1074,product-46,134,167,117,82,122,116,119
1075,product-437,134,207,117,122,126,117,78
1076,product-453,134,227,152,47,148,157,153
1077,product-1576,135,135,0,2,1,7,198
1078,product-140,135,165,169,33,171,171,166
1079,product-1488,135,180,219,0,0,0,0
1080,product-1060,135,212,3,196,7,0,6
1081,product-1523,135,217,57,143,58,57,52
1082,product-1256,135,226,83,121,122,118,115
1083,product-1867,136,136,137,65,140,137,131
1084,product-1207,136,140,122,126,125,75,123
1085,product-400,136,163,119,111,86,118,117
1086,product-930,136,194,50,153,51,47,51
1087,product-832,136,197,35,162,43,34,38
1088,product-653,136,203,87,84,116,88,85
1089,product-866,136,206,13,14,18,184,18
1090,product-305,136,208,0,248,0,0,0
1091,product-157,136,219,88,113,92,84,87
1092,product-730,136,231,18,20,18,15,181
1093,product-1820,137,138,60,63,63,135,63
1094,product-358,137,143,29,25,173,27,30
1095,product-1375,137,144,156,150,158,156,47
1096,product-510,137,174,65,68,66,60,137
1097,product-141,137,180,117,118,117,79,122
1098,product-1125,137,190,176,177,173,22,178
1099,product-1039,137,192,219,0,0,0,0
1100,product-566,137,198,26,178,176,174,173
1101,product-1473,137,206,0,0,0,208,0
1102,product-1100,137,212,112,115,113,119,83
1103,product-1719,137,216,0,224,0,0,0
1104,product-561,137,220,125,76,75,80,80
1105,product-1837,138,142,101,104,97,100,99
1106,product-1184,138,159,0,0,234,0,0
1107,product-1370,138,163,110,116,86,110,118
1108,product-472,138,178,150,47,157,152,158
1109,product-1744,138,184,169,36,28,29,26
1110,product-1301,138,193,6,7,2,198,6
1111,product-1108,138,208,81,89,115,85,85
1112,product-910,138,218,27,19,19,25,176
1113,product-1781,138,229,73,72,123,74,82
1114,product-1930,139,139,27,22,28,21,177
1115,product-1208,139,152,171,33,169,170,172
1116,product-1464,139,157,0,0,0,0,206
1117,product-537,139,164,62,61,57,65,139
1118,product-221,139,185,32,36,34,167,30
1119,product-340,139,189,27,27,27,169,30
1120,product-1499,139,203,41,39,45,156,40
1121,product-904,139,213,65,59,59,138,57
1122,product-1091,139,213,0,1,3,198,5
1123,product-13,139,223,171,26,26,32,24
1124,product-1170,139,224,7,6,1,194,5
1125,product-173,140,151,167,172,166,30,167
1126,product-1704,140,153,111,113,116,114,89
1127,product-1224,140,160,2,0,3,0,199
1128,product-192,140,164,48,148,48,47,50
1129,product-1255,140,172,138,145,57,140,147
1130,product-1597,140,173,158,166,166,161,39
1131,product-1182,140,182,26,173,32,22,24
1132,product-9,140,214,177,175,167,28,167
1133,product-354,141,142,62,53,60,60,142
1134,product-401,141,143,8,3,193,2,12
1135,product-1907,141,147,93,110,103,103,106
1136,product-216,141,162,90,95,105,91,99
1137,product-1725,141,162,9,9,14,186,11
1138,product-1860,141,162,94,89,97,87,108
1139,product-321,141,178,41,159,45,40,45
1140,product-1810,141,187,118,78,77,82,78
1141,product-1586,141,195,85,84,77,120,75
1142,product-1049,141,203,97,98,102,95,103
1143,product-1806,142,145,34,37,41,36,161
1144,product-815,142,146,169,168,28,168,177
1145,product-282,142,153,24,31,29,172,30
1146,product-689,142,162,26,30,28,175,29
1147,product-1893,142,163,0,0,232,0,0
1148,product-1877,142,171,130,138,130,135,65
1149,product-1320,142,183,208,0,0,0,0
1150,product-696,142,209,17,19,21,184,11
1151,product-1230,142,209,66,130,130,129,136
1152,product-488,142,221,145,146,57,146,144
1153,product-1117,142,233,0,0,0,0,251
1154,product-1836,142,236,30,27,35,168,35
1155,product-731,143,201,0,251,0,0,0
1156,product-712,143,208,0,0,0,0,215
1157,product-339,143,210,77,82,77,123,80
1158,product-643,143,227,159,155,152,160,43
1159,product-1577,143,234,114,117,88,116,107
1160,product-1742,144,144,50,48,49,41,155
1161,product-454,144,147,58,142,56,57,59
1162,product-1107,144,148,138,130,67,138,134
1163,product-1276,144,148,113,107,89,113,110
1164,product-45,144,150,136,59,146,146,143
1165,product-1066,144,159,79,83,119,77,81
1166,product-233,144,170,73,78,81,81,122
1167,product-848,144,172,136,135,61,139,139
1168,product-364,144,204,0,0,219,0,0
1169,product-1463,144,205,75,75,120,78,80
1170,product-1754,144,207,1,0,3,1,202
1171,product-1362,144,208,78,119,122,126,121
1172,product-1768,144,210,203,2,0,0,0
1173,product-1622,144,219,180,16,19,23,19
1174,product-308,144,226,72,132,124,128,123
1175,product-1706,145,145,0,213,0,0,0
1176,product-711,145,148,193,193,7,191,195
1177,product-434,145,184,157,41,38,38,43
1178,product-1480,145,188,22,30,30,173,31
1179,product-790,145,205,0,213,0,0,0
1180,product-68,145,209,44,158,38,45,37
1181,product-533,145,209,91,95,101,104,95
1182,product-391,145,213,59,137,141,140,138
1183,product-1642,145,215,4,12,192,12,6
1184,product-205,145,235,72,79,72,124,71
1185,product-12,146,156,46,149,150,150,151
1186,product-1520,146,165,60,141,136,143,143
1187,product-1481,146,173,114,110,112,108,91
1188,product-1008,146,191,156,155,161,44,152
1189,product-769,146,197,20,19,26,23,177
1190,product-1188,146,226,0,251,0,0,0
1191,product-779,146,231,71,127,130,126,128
1192,product-224,146,235,185,183,181,20,184
1193,product-704,147,155,0,0,209,0,0
1194,product-1598,147,162,140,60,62,56,59
1195,product-1232,147,165,111,116,111,120,84
1196,product-1300,147,175,78,125,122,117,119
1197,product-39,147,179,183,18,21,14,12
1198,product-1940,147,183,149,55,53,46,54
1199,product-1687,147,232,161,38,167,161,159
1200,product-213,147,234,125,127,70,126,133
1201,product-870,147,244,117,86,113,110,115
1202,product-1033,148,172,97,95,107,93,91
1203,product-138,148,182,2,202,0,1,0
1204,product-1560,148,203,144,137,142,61,135
1205,product-828,148,216,61,59,54,61,142
1206,product-306,148,229,47,149,158,151,156
1207,product-1148,148,231,102,95,97,103,96
1208,product-534,148,232,128,126,133,128,71
1209,product-1067,148,246,10,9,7,4,191
1210,product-709,149,151,0,0,0,209,0
1211,product-1003,149,153,66,138,66,59,65
1212,product-1774,149,157,1,3,7,198,0
1213,product-1772,149,179,43,50,43,152,48
1214,product-1724,149,195,98,104,100,95,101
1215,product-122,149,199,0,0,0,220,0
1216,product-283,149,206,105,103,110,105,95
1217,product-1895,149,220,17,23,179,16,23
1218,product-228,149,228,164,157,158,162,38
1219,product-414,149,232,56,144,55,54,53
1220,product-486,149,240,117,79,80,84,83
1221,product-1705,149,244,137,135,142,136,61
1222,product-553,150,154,127,130,68,129,134
1223,product-1647,150,154,127,126,134,71,124
1224,product-214,150,159,4,0,199,1,0
1225,product-264,150,164,128,129,126,74,131
1226,product-1472,150,167,71,131,72,72,71
1227,product-1241,150,171,164,38,162,163,165
1228,product-783,150,220,102,96,108,102,100
1229,product-1237,150,223,202,0,0,2,0
1230,product-599,151,152,16,189,16,16,14
1231,product-1459,151,152,64,64,139,65,56
1232,product-869,151,155,101,103,102,95,97
1233,product-1248,151,177,151,144,143,52,147
1234,product-1116,151,183,0,0,206,0,0
1235,product-1316,151,185,33,168,163,163,172
1236,product-1221,151,205,196,3,8,5,5
1237,product-1142,151,206,130,125,131,130,71
1238,product-1599,151,210,52,152,43,45,46
1239,product-1948,151,214,45,46,158,43,40
1240,product-1792,151,216,18,15,22,182,13
1241,product-1087,151,225,4,2,195,5,4
1242,product-1365,151,232,25,25,170,30,29
1243,product-1158,151,238,156,40,48,42,46
1244,product-774,152,158,187,9,11,14,8
1245,product-172,152,169,151,153,144,52,144
1246,product-168,152,203,232,0,0,0,0
1247,product-1482,152,204,104,109,106,111,92
1248,product-338,152,217,0,0,0,200,5
1249,product-1673,152,224,69,132,134,128,127
1250,product-288,152,226,179,26,177,173,179
1251,product-1152,152,243,5,8,190,10,5
1252,product-880,153,169,156,165,39,166,157
1253,product-1056,153,169,162,163,38,163,159
1254,product-1379,153,174,45,42,41,45,158
1255,product-1783,153,174,14,15,11,10,188
1256,product-795,153,182,160,166,164,36,160
1257,product-1539,153,204,163,160,159,36,160
1258,product-103,153,229,46,150,154,153,152
1259,product-355,154,166,137,132,134,139,65
1260,product-898,154,166,109,103,110,100,95
1261,product-1233,154,180,164,39,34,32,35
1262,product-827,154,200,159,41,154,155,163
1263,product-1357,154,212,43,47,45,156,49
1264,product-86,154,222,80,121,82,75,83
1265,product-57,154,228,137,61,66,59,67
1266,product-1261,154,242,93,109,105,102,105
1267,product-1717,155,158,158,43,157,159,152
1268,product-700,155,166,67,63,136,64,60
1269,product-1802,155,181,11,184,19,17,17
1270,product-237,155,186,153,151,49,152,152
1271,product-62,155,213,48,155,46,42,48
1272,product-1595,155,219,98,99,105,98,99
1273,product-1157,155,226,0,0,0,206,0
1274,product-1845,155,232,172,180,175,25,178
1275,product-1955,155,233,131,68,135,127,133
1276,product-1607,155,243,0,0,239,0,0
1277,product-751,156,163,0,0,217,0,0
1278,product-1766,156,166,0,0,0,211,0
1279,product-515,156,220,123,123,122,75,125
1280,product-915,156,225,61,63,62,67,135
1281,product-1544,156,240,0,0,233,0,0
1282,product-60,157,158,185,182,186,16,184
1283,product-156,157,179,64,60,138,59,60
1284,product-1354,157,179,34,164,39,37,41
1285,product-1804,157,188,67,138,135,129,135
1286,product-539,157,195,118,86,109,116,116
1287,product-1348,157,205,53,56,53,54,146
1288,product-509,157,221,81,77,118,82,83
1289,product-896,157,233,6,6,198,4,0
1290,product-1541,157,239,106,108,109,102,96
1291,product-232,157,251,115,112,109,115,86
1292,product-773,158,162,68,75,78,127,76
1293,product-36,158,166,4,0,0,196,3
1294,product-1420,158,166,0,0,0,0,228
1295,product-326,158,167,85,117,113,119,117
1296,product-1268,158,171,21,17,26,179,21
1297,product-874,158,174,74,77,77,126,69
1298,product-1367,158,185,171,26,29,25,26
1299,product-680,158,199,0,0,0,266,0
1300,product-668,158,208,18,15,180,25,24
1301,product-1409,158,222,133,141,63,138,136
1302,product-941,158,238,72,76,74,126,77
1303,product-1857,158,240,98,102,105,97,106
1304,product-913,158,250,20,14,182,15,14
1305,product-1718,158,251,113,83,83,87,89
1306,product-1789,158,253,0,0,0,244,0
1307,product-1364,159,175,140,61,63,61,64
1308,product-919,159,235,23,23,23,25,180
1309,product-1280,159,245,51,50,52,145,56
1310,product-349,159,254,119,79,84,76,76
1311,product-469,160,163,0,206,0,0,0
1312,product-626,160,171,198,4,6,0,0
1313,product-856,160,180,61,67,62,135,69
1314,product-1234,160,202,30,175,22,22,21
1315,product-1965,160,202,0,0,260,0,0
1316,product-693,160,203,29,24,176,23,24
1317,product-739,160,214,6,199,0,0,0
1318,product-420,160,221,8,196,0,5,7
1319,product-1484,160,227,126,129,72,129,124
1320,product-127,160,232,78,125,117,127,124
1321,product-673,160,232,73,132,68,70,63
1322,product-309,160,234,0,0,0,210,0
1323,product-161,160,251,199,1,4,3,0
1324,product-669,161,163,170,169,34,162,166
1325,product-605,161,166,4,197,7,6,6
1326,product-193,161,169,160,156,45,157,155
1327,product-379,161,176,65,134,69,61,69
1328,product-1094,161,201,160,160,167,168,35
1329,product-1086,161,223,8,14,187,8,16
1330,product-1025,161,230,20,179,176,183,180
1331,product-747,161,248,22,23,178,27,20
1332,product-1562,162,188,0,0,0,267,0
1333,product-397,162,192,183,12,14,18,13
1334,product-4,162,193,40,163,164,157,164
1335,product-1780,162,206,99,106,97,89,91
1336,product-596,162,217,157,164,160,163,40
1337,product-1245,162,230,0,0,0,0,212
1338,product-1927,162,241,25,179,178,170,178
1339,product-1331,162,244,24,178,20,20,27
1340,product-1353,162,245,0,0,0,221,0
1341,product-1342,163,169,92,101,95,103,94
1342,product-390,163,172,0,259,0,0,0
