ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology
8606,customer-412396,0,67,42,14,22
8607,customer-305298,0,61,0,12,22
8608,customer-151615,0,61,24,9,22
8609,customer-151614,0,62,30,14,22
8610,customer-304930,0,55,16,11,22
8611,customer-412393,0,67,44,8,22
8612,customer-412392,0,67,39,8,22
8613,customer-151556,0,56,53,8,22
8614,customer-304865,0,58,75,15,22
8615,customer-304864,0,58,82,17,22
8616,customer-413651,0,53,34,6,22
8617,customer-413652,0,53,34,12,22
8618,customer-413653,0,53,41,8,22
8619,customer-45046,0,42,32,6,22
8620,customer-71129,0,55,30,8,22
8621,customer-151915,0,55,68,3,22
8622,customer-71128,0,55,25,11,22
8623,customer-151664,0,55,40,15,22
8624,customer-412442,0,50,9,18,22
8625,customer-412441,0,50,11,12,22
8626,customer-413388,0,46,19,21,22
8627,customer-45028,0,45,8,21,22
8628,customer-45029,0,45,6,21,22
8629,customer-412440,0,50,16,9,22
8630,customer-413435,0,58,93,8,22
8631,customer-305290,0,61,18,5,22
8632,customer-78393,0,44,31,11,22
8633,customer-413654,0,53,46,6,22
8634,customer-78394,0,44,59,14,22
8635,customer-151911,0,55,34,5,22
8636,customer-28075,0,46,99,12,22
8637,customer-28074,0,46,99,12,22
8638,customer-28073,0,46,10,12,22
8639,customer-28072,0,46,16,8,22
8640,customer-187803,0,59,86,11,22
8641,customer-187804,0,59,88,9,22
8642,customer-151912,0,55,31,8,22
8643,customer-151913,0,54,32,12,22
8644,customer-187818,0,55,15,18,22
8645,customer-151910,0,55,32,12,22
8646,customer-151665,0,55,46,12,22
8647,customer-412391,0,67,33,9,22
8648,customer-151553,0,56,91,5,22
8649,customer-45088,0,37,99,32,22
8650,customer-413827,0,52,37,9,22
8651,customer-413828,0,52,38,12,22
8652,customer-413829,0,52,34,12,22
8653,customer-413830,0,51,26,12,22
8654,customer-413831,0,51,8,6,22
8655,customer-305323,0,76,80,39,22
8656,customer-151920,0,54,16,6,22
8657,customer-78427,0,41,43,12,22
8658,customer-78428,0,40,44,18,22
8659,customer-304760,0,63,15,15,22
8660,customer-304759,0,63,20,14,22
8661,customer-27993,0,48,1,9,22
8662,customer-412236,0,54,53,24,22
8663,customer-413846,0,46,20,26,22
8664,customer-304698,0,75,81,59,22
8665,customer-304697,0,74,84,58,22
8666,customer-305383,0,63,15,12,22
8667,customer-413892,0,58,97,17,22
8668,customer-413893,0,58,97,12,22
8669,customer-188021,0,58,92,9,22
8670,customer-45087,0,37,7,26,22
8671,customer-412266,0,57,70,15,22
8672,customer-188015,0,58,93,6,22
8673,customer-412267,0,58,75,17,22
8674,customer-151916,0,54,39,5,22
8675,customer-413683,0,57,66,26,22
8676,customer-151917,0,54,53,11,22
8677,customer-45071,0,41,11,15,22
8678,customer-45072,0,41,98,8,22
8679,customer-45073,0,41,16,5,22
8680,customer-413749,0,45,93,8,22
8681,customer-413750,0,45,2,9,22
8682,customer-413751,0,45,4,12,22
8683,customer-45074,0,41,36,6,22
8684,customer-71130,0,55,27,9,22
8685,customer-151549,0,56,21,20,22
8686,customer-412355,0,44,96,8,22
8687,customer-71131,0,55,25,18,22
8688,customer-413791,0,66,16,17,22
8689,customer-413792,0,66,18,9,22
8690,customer-413793,0,66,26,8,22
8691,customer-304846,0,55,0,14,22
8692,customer-188013,0,58,0,2,22
8693,customer-188014,0,58,0,3,22
8694,customer-151919,0,54,35,23,22
8695,customer-305322,0,75,83,50,22
8696,customer-412356,0,44,91,11,22
8697,customer-71127,0,56,14,5,22
8698,customer-71126,0,56,8,5,22
8699,customer-413377,0,51,14,15,22
8700,customer-412913,0,50,13,14,22
8701,customer-412914,0,50,5,12,22
8702,customer-151863,0,62,20,9,22
8703,customer-151785,0,39,18,33,22
8704,customer-151784,0,40,21,30,22
8705,customer-151783,0,40,23,26,22
8706,customer-151782,0,41,26,21,22
8707,customer-187765,0,58,92,8,22
8708,customer-187766,0,58,87,11,22
8709,customer-305180,0,39,14,6,22
8710,customer-305181,0,39,12,3,22
8711,customer-187796,0,59,8,6,22
8712,customer-187797,0,59,12,9,22
8713,customer-412969,0,58,78,6,22
8714,customer-412692,0,58,52,12,22
8715,customer-412691,0,58,52,9,22
8716,customer-412690,0,58,54,6,22
8717,customer-412689,0,58,57,3,22
8718,customer-305182,0,39,30,2,22
8719,customer-305183,0,39,43,5,22
8720,customer-305025,0,51,99,14,22
8721,customer-412912,0,51,18,17,22
8722,customer-305095,0,45,54,21,22
8723,customer-44970,0,52,75,2,22
8724,customer-44969,0,52,25,5,22
8725,customer-412827,0,44,8,11,22
8726,customer-412828,0,44,97,11,22
8727,customer-151804,0,56,51,9,22
8728,customer-151802,0,56,34,6,22
8729,customer-187758,0,58,0,0,22
8730,customer-187759,0,58,94,5,22
8731,customer-187760,0,58,94,6,22
8732,customer-412866,0,67,34,5,22
8733,customer-412867,0,67,39,8,22
8734,customer-187761,0,58,98,8,22
8735,customer-305024,0,51,12,6,22
8736,customer-412869,0,66,40,14,22
8737,customer-28193,0,63,18,20,22
8738,customer-412750,0,57,70,20,22
8739,customer-412749,0,57,64,18,22
8740,customer-151805,0,56,52,11,22
8741,customer-151806,0,56,62,14,22
8742,customer-151795,0,56,52,17,22
8743,customer-151794,0,56,63,18,22
8744,customer-412720,0,53,51,17,22
8745,customer-305094,0,45,44,20,22
8746,customer-151786,0,39,16,33,22
8747,customer-151800,0,56,4,8,22
8748,customer-305023,0,51,33,6,22
8749,customer-413164,0,58,48,8,22
8750,customer-413165,0,58,50,9,22
8751,customer-305006,0,54,21,12,22
8752,customer-78327,0,52,11,17,22
8753,customer-151899,0,55,20,3,22
8754,customer-151900,0,56,59,5,22
8755,customer-187609,0,68,15,3,22
8756,customer-45012,0,47,11,35,22
8757,customer-45013,0,47,6,32,22
8758,customer-413332,0,67,20,11,22
8759,customer-413333,0,66,27,11,22
8760,customer-413334,0,66,31,11,22
8761,customer-305007,0,54,18,8,22
8762,customer-413335,0,66,39,8,22
8763,customer-151673,0,54,2,12,22
8764,customer-151672,0,54,27,23,22
8765,customer-412494,0,57,98,9,22
8766,customer-305207,0,28,11,17,22
8767,customer-305208,0,28,86,8,22
8768,customer-151666,0,54,51,9,22
8769,customer-305230,0,30,11,12,22
8770,customer-413374,0,51,38,14,22
8771,customer-413375,0,51,31,9,22
8772,customer-413376,0,51,23,9,22
8773,customer-412495,0,58,83,12,22
8774,customer-151953,0,50,32,21,22
8775,customer-413221,0,57,65,23,22
8776,customer-305009,0,54,34,12,22
8777,customer-413166,0,58,47,11,22
8778,customer-151714,0,50,95,5,22
8779,customer-305022,0,51,40,8,22
8780,customer-305021,0,51,37,11,22
8781,customer-28146,0,35,4,27,22
8782,customer-28145,0,35,4,18,22
8783,customer-305020,0,51,42,12,22
8784,customer-151713,0,50,12,2,22
8785,customer-151712,0,50,92,2,22
8786,customer-151711,0,50,84,6,22
8787,customer-305008,0,54,31,5,22
8788,customer-305019,0,51,41,14,22
8789,customer-413191,0,53,46,11,22
8790,customer-413192,0,53,49,11,22
8791,customer-305190,0,24,70,3,22
8792,customer-305014,0,52,42,11,22
8793,customer-305013,0,53,41,15,22
8794,customer-305012,0,53,44,15,22
8795,customer-305011,0,53,36,20,22
8796,customer-28129,0,39,93,20,22
8797,customer-28128,0,39,19,11,22
8798,customer-305010,0,53,32,23,22
8799,customer-305184,0,39,46,8,22
8800,customer-45582,0,53,51,8,22
8801,customer-414021,0,73,75,14,22
8802,customer-151540,0,57,26,23,22
8803,customer-45204,0,53,30,11,22
8804,customer-45205,0,53,22,3,22
8805,customer-27830,0,62,38,6,22
8806,customer-27829,0,63,18,23,22
8807,customer-27828,0,63,16,30,22
8808,customer-45206,0,53,77,11,22
8809,customer-152029,0,41,25,18,22
8810,customer-151365,0,61,46,5,22
8811,customer-151364,0,62,32,15,22
8812,customer-304380,0,56,14,5,22
8813,customer-304379,0,56,83,11,22
8814,customer-304378,0,55,94,8,22
8815,customer-304377,0,55,13,15,22
8816,customer-27817,0,65,91,18,22
8817,customer-304376,0,56,10,15,22
8818,customer-304375,0,56,8,11,22
8819,customer-304374,0,56,16,12,22
8820,customer-414681,0,65,19,8,22
8821,customer-414682,0,65,19,6,22
8822,customer-414683,0,65,20,3,22
8823,customer-304373,0,56,0,8,22
8824,customer-45203,0,53,30,11,22
8825,customer-414635,0,45,87,11,22
8826,customer-414634,0,45,96,6,22
8827,customer-305582,0,60,93,8,22
8828,customer-414545,0,54,20,15,22
8829,customer-414546,0,54,16,11,22
8830,customer-414547,0,53,10,8,22
8831,customer-414548,0,53,16,11,22
8832,customer-414549,0,53,18,12,22
8833,customer-414550,0,53,10,8,22
8834,customer-411961,0,48,26,42,22
8835,customer-411960,0,48,23,38,22
8836,customer-411959,0,49,18,26,22
8837,customer-411958,0,49,14,23,22
8838,customer-304372,0,56,96,9,22
8839,customer-411957,0,50,15,20,22
8840,customer-304391,0,54,35,15,22
8841,customer-304390,0,54,36,9,22
8842,customer-304389,0,54,36,5,22
8843,customer-304388,0,54,39,6,22
8844,customer-304387,0,54,39,8,22
8845,customer-304386,0,55,29,11,22
8846,customer-414580,0,56,64,26,22
8847,customer-304385,0,55,23,15,22
8848,customer-304384,0,55,21,11,22
8849,customer-304383,0,55,21,8,22
8850,customer-305581,0,59,9,11,22
8851,customer-414544,0,54,23,21,22
8852,customer-411911,0,67,44,12,22
8853,customer-414707,0,53,22,23,22
8854,customer-414778,0,58,95,12,22
8855,customer-304231,0,55,95,17,22
8856,customer-304230,0,55,4,12,22
8857,customer-414899,0,74,73,15,22
8858,customer-187503,0,58,1,6,22
8859,customer-187502,0,58,0,5,22
8860,customer-151295,0,56,13,20,22
8861,customer-411780,0,58,79,18,22
8862,customer-411779,0,58,77,14,22
8863,customer-304152,0,62,14,11,22
8864,customer-27763,0,39,98,27,22
8865,customer-27762,0,39,4,18,22
8866,customer-27761,0,39,23,8,22
8867,customer-304151,0,63,23,17,22
8868,customer-414964,0,57,31,12,22
8869,customer-414965,0,56,31,12,22
8870,customer-414966,0,56,31,9,22
8871,customer-414967,0,56,30,12,22
8872,customer-414968,0,56,29,12,22
8873,customer-414969,0,56,28,8,22
8874,customer-188280,0,58,97,8,22
8875,customer-151299,0,56,82,6,22
8876,customer-188272,0,58,88,5,22
8877,customer-188271,0,58,80,2,22
8878,customer-414730,0,46,18,26,22
8879,customer-414708,0,52,18,18,22
8880,customer-187545,0,59,88,9,22
8881,customer-187544,0,58,85,9,22
8882,customer-78497,0,55,41,8,22
8883,customer-78498,0,55,62,8,22
8884,customer-411906,0,67,36,9,22
8885,customer-187542,0,58,21,3,22
8886,customer-187541,0,58,25,5,22
8887,customer-187540,0,59,25,6,22
8888,customer-187539,0,59,25,9,22
8889,customer-411910,0,67,43,9,22
8890,customer-304349,0,59,22,12,22
8891,customer-304347,0,59,20,14,22
8892,customer-187538,0,59,26,8,22
8893,customer-304316,0,55,21,14,22
8894,customer-28357,0,48,96,17,22
8895,customer-27786,0,35,97,20,22
8896,customer-27785,0,35,2,12,22
8897,customer-27784,0,35,20,14,22
8898,customer-187507,0,58,86,9,22
8899,customer-304249,0,58,78,21,22
8900,customer-304248,0,58,84,17,22
8901,customer-304348,0,59,18,15,22
8902,customer-414543,0,55,24,23,22
8903,customer-414542,0,55,25,15,22
8904,customer-414541,0,55,28,9,22
8905,customer-304470,0,45,45,18,22
8906,customer-151956,0,50,36,6,22
8907,customer-78448,0,35,39,14,22
8908,customer-78449,0,35,34,11,22
8909,customer-78450,0,35,12,3,22
8910,customer-78451,0,35,93,11,22
8911,customer-151957,0,50,25,14,22
8912,customer-414139,0,56,62,24,22
8913,customer-414140,0,56,67,29,22
8914,customer-304433,0,48,57,12,22
8915,customer-304432,0,48,29,14,22
8916,customer-305490,0,58,71,11,22
8917,customer-412010,0,57,90,15,22
8918,customer-414199,0,45,88,8,22
8919,customer-412009,0,57,96,20,22
8920,customer-305491,0,59,68,15,22
8921,customer-151958,0,50,25,6,22
8922,customer-151959,0,50,71,5,22
8923,customer-304422,0,49,89,17,22
8924,customer-304421,0,49,96,6,22
8925,customer-304420,0,49,25,8,22
8926,customer-71038,0,60,35,9,22
8927,customer-71039,0,60,54,11,22
8928,customer-78299,0,56,93,33,22
8929,customer-78300,0,56,95,58,22
8930,customer-151539,0,57,26,23,22
8931,customer-151538,0,58,23,23,22
8932,customer-304673,0,61,99,11,22
8933,customer-414087,0,57,33,14,22
8934,customer-414088,0,57,35,14,22
8935,customer-151537,0,58,21,18,22
8936,customer-151536,0,58,23,21,22
8937,customer-151535,0,59,24,23,22
8938,customer-151534,0,59,24,20,22
8939,customer-304665,0,61,22,9,22
8940,customer-414240,0,66,13,17,22
8941,customer-412205,0,58,56,11,22
8942,customer-188053,0,59,2,14,22
8943,customer-304604,0,30,9,11,22
8944,customer-44894,0,51,65,9,22
8945,customer-304581,0,28,4,8,22
8946,customer-304580,0,28,12,23,22
8947,customer-414107,0,53,22,8,22
8948,customer-304564,0,24,84,6,22
8949,customer-151954,0,50,44,9,22
8950,customer-304558,0,39,34,6,22
8951,customer-151955,0,50,60,11,22
8952,customer-412204,0,58,56,8,22
8953,customer-414241,0,66,16,14,22
8954,customer-414242,0,66,19,9,22
8955,customer-414243,0,65,22,5,22
8956,customer-152028,0,41,24,15,22
8957,customer-414340,0,58,8,9,22
8958,customer-414341,0,58,98,8,22
8959,customer-188075,0,55,8,21,22
8960,customer-305580,0,60,15,15,22
8961,customer-304405,0,51,99,20,22
8962,customer-151421,0,53,14,17,22
8963,customer-304404,0,51,95,17,22
8964,customer-304403,0,51,0,11,22
8965,customer-304402,0,51,20,8,22
8966,customer-45175,0,61,8,26,22
8967,customer-414529,0,57,32,14,22
8968,customer-414531,0,57,34,14,22
8969,customer-304401,0,51,34,12,22
8970,customer-304400,0,51,42,17,22
8971,customer-411963,0,46,26,27,22
8972,customer-411962,0,47,26,38,22
8973,customer-414536,0,56,34,11,22
8974,customer-414537,0,56,32,9,22
8975,customer-414538,0,55,31,9,22
8976,customer-414539,0,55,31,8,22
8977,customer-414540,0,55,31,8,22
8978,customer-414530,0,57,33,14,22
8979,customer-151541,0,56,23,24,22
8980,customer-45174,0,61,12,27,22
8981,customer-414294,0,46,67,18,22
8982,customer-414244,0,65,32,5,22
8983,customer-414245,0,65,34,9,22
8984,customer-414246,0,65,36,9,22
8985,customer-304419,0,49,36,6,22
8986,customer-304418,0,49,45,8,22
8987,customer-304417,0,49,44,12,22
8988,customer-304416,0,49,38,17,22
8989,customer-151464,0,50,91,14,22
8990,customer-304415,0,50,36,15,22
8991,customer-414273,0,52,25,20,22
8992,customer-152027,0,41,24,17,22
8993,customer-414274,0,52,24,12,22
8994,customer-27902,0,64,44,8,22
8995,customer-27901,0,64,44,8,22
8996,customer-414275,0,52,29,12,22
8997,customer-187560,0,55,18,12,22
8998,customer-305554,0,56,28,11,22
8999,customer-151463,0,50,85,6,22
9000,customer-151462,0,50,44,3,22
9001,customer-151461,0,50,47,6,22
9002,customer-187559,0,55,21,18,22
9003,customer-188074,0,56,12,18,22
9004,customer-304414,0,50,46,5,22
9005,customer-24443,0,36,5,14,22
9006,customer-417730,0,52,50,24,22
9007,customer-152275,0,41,24,17,22
9008,customer-301200,0,60,9,2,22
9009,customer-301199,0,60,23,3,22
9010,customer-79004,0,39,42,23,22
9011,customer-422367,0,48,33,33,22
9012,customer-79005,0,39,44,24,22
9013,customer-409421,0,68,47,20,22
9014,customer-409420,0,68,43,20,22
9015,customer-148165,0,47,39,14,22
9016,customer-301193,0,61,39,20,22
9017,customer-301192,0,61,41,26,22
9018,customer-301191,0,61,42,30,22
9019,customer-152648,0,56,28,18,22
9020,customer-187051,0,55,9,9,22
9021,customer-70720,0,36,11,8,22
9022,customer-187050,0,55,95,2,22
9023,customer-148123,0,50,11,8,22
9024,customer-148122,0,50,20,12,22
9025,customer-148121,0,50,29,9,22
9026,customer-148120,0,50,42,9,22
9027,customer-301145,0,31,99,20,22
9028,customer-422457,0,69,77,20,22
9029,customer-44592,0,52,2,11,22
9030,customer-26652,0,38,9,11,22
9031,customer-26653,0,38,98,23,22
9032,customer-26654,0,38,96,32,22
9033,customer-409502,0,54,91,11,22
9034,customer-306824,0,60,92,3,22
9035,customer-78107,0,44,45,14,22
9036,customer-301217,0,67,83,30,22
9037,customer-422305,0,68,17,14,22
9038,customer-422306,0,68,19,12,22
9039,customer-422307,0,67,22,14,22
9040,customer-422308,0,67,23,17,22
9041,customer-301216,0,66,79,50,22
9042,customer-301215,0,65,78,52,22
9043,customer-422458,0,70,83,9,22
9044,customer-301214,0,64,77,45,22
9045,customer-301213,0,63,77,45,22
9046,customer-422314,0,53,94,15,22
9047,customer-422315,0,53,98,11,22
9048,customer-422316,0,53,94,11,22
9049,customer-422317,0,53,89,11,22
9050,customer-422318,0,53,79,11,22
9051,customer-422319,0,54,72,9,22
9052,customer-422320,0,54,74,5,22
9053,customer-78106,0,44,32,20,22
9054,customer-409470,0,46,24,27,22
9055,customer-148166,0,47,28,2,22
9056,customer-189848,0,60,96,15,22
9057,customer-422459,0,69,76,8,22
9058,customer-70719,0,36,20,5,22
9059,customer-422614,0,70,14,11,22
9060,customer-422615,0,69,16,9,22
9061,customer-422616,0,69,17,8,22
9062,customer-422617,0,69,18,12,22
9063,customer-422618,0,69,17,14,22
9064,customer-422619,0,69,16,11,22
9065,customer-422620,0,69,18,14,22
9066,customer-422621,0,68,18,15,22
9067,customer-422622,0,68,16,15,22
9068,customer-422623,0,68,17,15,22
9069,customer-300970,0,52,42,21,22
9070,customer-409368,0,43,8,17,22
9071,customer-409367,0,43,10,15,22
9072,customer-409366,0,43,9,14,22
9073,customer-300953,0,57,50,21,22
9074,customer-409365,0,43,6,12,22
9075,customer-409364,0,43,4,12,22
9076,customer-189897,0,58,8,14,22
9077,customer-409363,0,43,2,14,22
9078,customer-300935,0,58,41,11,22
9079,customer-409362,0,43,6,17,22
9080,customer-189876,0,62,17,14,22
9081,customer-422611,0,70,11,6,22
9082,customer-422610,0,70,14,5,22
9083,customer-422609,0,70,18,3,22
9084,customer-70718,0,36,26,15,22
9085,customer-79019,0,35,34,11,22
9086,customer-79020,0,35,23,3,22
9087,customer-301134,0,29,2,14,22
9088,customer-409410,0,71,24,24,22
9089,customer-70717,0,36,26,20,22
9090,customer-422543,0,58,21,5,22
9091,customer-422544,0,58,14,5,22
9092,customer-409409,0,72,22,18,22
9093,customer-409408,0,72,20,14,22
9094,customer-301144,0,31,6,21,22
9095,customer-148052,0,60,8,17,22
9096,customer-306885,0,52,17,15,22
9097,customer-46028,0,51,78,24,22
9098,customer-409378,0,43,98,14,22
9099,customer-301112,0,27,96,9,22
9100,customer-306886,0,52,2,12,22
9101,customer-301102,0,41,45,5,22
9102,customer-152650,0,55,41,9,22
9103,customer-26599,0,45,22,6,22
9104,customer-152651,0,55,47,8,22
9105,customer-147985,0,55,16,11,22
9106,customer-152649,0,55,31,15,22
9107,customer-189898,0,58,92,17,22
9108,customer-306823,0,60,26,14,22
9109,customer-301289,0,61,16,23,22
9110,customer-421980,0,67,30,14,22
9111,customer-421981,0,66,31,12,22
9112,customer-301661,0,40,44,9,22
9113,customer-301660,0,41,36,6,22
9114,customer-70756,0,60,46,17,22
9115,customer-187054,0,54,11,20,22
9116,customer-409779,0,59,72,26,22
9117,customer-45924,0,63,15,24,22
9118,customer-421989,0,54,62,2,22
9119,customer-45925,0,63,12,26,22
9120,customer-45926,0,62,10,27,22
9121,customer-187053,0,54,9,18,22
9122,customer-70755,0,60,36,21,22
9123,customer-422037,0,47,31,32,22
9124,customer-301593,0,46,43,8,22
9125,customer-28721,0,48,90,15,22
9126,customer-422089,0,59,62,14,22
9127,customer-306625,0,63,13,18,22
9128,customer-409778,0,59,67,15,22
9129,customer-301526,0,52,40,21,22
9130,customer-78967,0,43,31,9,22
9131,customer-421979,0,67,28,15,22
9132,customer-421978,0,67,25,15,22
9133,customer-306567,0,77,85,47,22
9134,customer-187055,0,54,12,20,22
9135,customer-301752,0,61,34,8,22
9136,customer-301751,0,61,40,11,22
9137,customer-152522,0,42,24,21,22
9138,customer-152523,0,42,25,20,22
9139,customer-421897,0,58,30,5,22
9140,customer-421898,0,58,25,3,22
9141,customer-421899,0,58,15,3,22
9142,customer-421900,0,57,1,5,22
9143,customer-189616,0,57,94,9,22
9144,customer-187058,0,54,1,17,22
9145,customer-78968,0,43,56,11,22
9146,customer-148582,0,60,16,11,22
9147,customer-301705,0,31,96,20,22
9148,customer-301704,0,31,99,26,22
9149,customer-301703,0,31,99,26,22
9150,customer-189684,0,70,5,6,22
9151,customer-306540,0,62,98,18,22
9152,customer-148516,0,55,25,3,22
9153,customer-301692,0,29,9,12,22
9154,customer-187056,0,54,10,18,22
9155,customer-148431,0,47,99,6,22
9156,customer-148430,0,47,33,12,22
9157,customer-187057,0,54,4,15,22
9158,customer-301288,0,61,18,21,22
9159,customer-152546,0,56,32,12,22
9160,customer-152547,0,56,33,9,22
9161,customer-45961,0,53,38,6,22
9162,customer-409692,0,61,46,11,22
9163,customer-409691,0,61,37,11,22
9164,customer-71278,0,38,31,18,22
9165,customer-301379,0,56,76,15,22
9166,customer-301378,0,55,83,15,22
9167,customer-71279,0,37,31,17,22
9168,customer-189834,0,58,14,5,22
9169,customer-422293,0,70,29,5,22
9170,customer-422294,0,70,31,5,22
9171,customer-422295,0,70,32,5,22
9172,customer-189835,0,58,4,5,22
9173,customer-189836,0,58,99,5,22
9174,customer-26692,0,33,4,6,22
9175,customer-26691,0,33,29,12,22
9176,customer-189837,0,58,93,6,22
9177,customer-409641,0,72,81,6,22
9178,customer-301369,0,54,0,9,22
9179,customer-422296,0,70,35,8,22
9180,customer-409640,0,72,85,11,22
9181,customer-306795,0,56,13,15,22
9182,customer-45960,0,53,47,6,22
9183,customer-26709,0,65,5,17,22
9184,customer-26710,0,65,95,21,22
9185,customer-306732,0,58,67,9,22
9186,customer-187052,0,55,8,15,22
9187,customer-301510,0,57,49,20,22
9188,customer-422131,0,70,81,14,22
9189,customer-422132,0,70,79,18,22
9190,customer-422133,0,70,81,17,22
9191,customer-422134,0,70,79,14,22
9192,customer-409744,0,56,63,36,22
9193,customer-152548,0,56,22,9,22
9194,customer-189789,0,65,20,18,22
9195,customer-152550,0,55,93,9,22
9196,customer-148386,0,50,36,5,22
9197,customer-301493,0,57,54,17,22
9198,customer-301492,0,58,38,17,22
9199,customer-152551,0,56,1,11,22
9200,customer-422226,0,58,26,5,22
9201,customer-422227,0,58,20,3,22
9202,customer-189790,0,65,20,8,22
9203,customer-152552,0,55,92,8,22
9204,customer-26716,0,64,19,23,22
9205,customer-152553,0,56,79,12,22
9206,customer-71277,0,38,32,21,22
9207,customer-148253,0,55,15,8,22
9208,customer-148319,0,60,10,14,22
9209,customer-409361,0,43,9,21,22
9210,customer-147956,0,65,22,12,22
9211,customer-147955,0,65,30,8,22
9212,customer-190162,0,62,14,14,22
9213,customer-423173,0,58,26,5,22
9214,customer-190163,0,62,12,14,22
9215,customer-147667,0,65,27,17,22
9216,customer-147666,0,65,32,20,22
9217,customer-408901,0,68,46,23,22
9218,customer-300384,0,58,56,12,22
9219,customer-300383,0,58,24,12,22
9220,customer-423235,0,71,18,8,22
9221,customer-423236,0,71,11,6,22
9222,customer-423237,0,71,13,9,22
9223,customer-408900,0,68,43,21,22
9224,customer-46154,0,47,23,17,22
9225,customer-46155,0,46,14,15,22
9226,customer-307091,0,28,91,11,22
9227,customer-152770,0,43,21,18,22
9228,customer-152771,0,43,22,20,22
9229,customer-152772,0,43,23,21,22
9230,customer-300271,0,55,74,17,22
9231,customer-147657,0,66,38,9,22
9232,customer-147656,0,66,38,8,22
9233,customer-147668,0,64,24,18,22
9234,customer-307072,0,24,76,6,22
9235,customer-300401,0,57,52,26,22
9236,customer-423090,0,68,66,23,22
9237,customer-70664,0,46,50,11,22
9238,customer-300487,0,46,35,11,22
9239,customer-408975,0,54,86,11,22
9240,customer-423055,0,59,44,3,22
9241,customer-423056,0,59,54,5,22
9242,customer-408974,0,54,90,14,22
9243,customer-300420,0,52,48,24,22
9244,customer-423060,0,60,87,9,22
9245,customer-423061,0,60,93,9,22
9246,customer-423062,0,60,88,12,22
9247,customer-147655,0,67,27,6,22
9248,customer-423063,0,60,84,14,22
9249,customer-307064,0,38,41,5,22
9250,customer-147699,0,55,9,9,22
9251,customer-147698,0,55,21,14,22
9252,customer-307065,0,38,44,8,22
9253,customer-46141,0,49,18,11,22
9254,customer-186992,0,58,8,3,22
9255,customer-423086,0,67,67,18,22
9256,customer-423087,0,67,63,18,22
9257,customer-423088,0,68,62,17,22
9258,customer-423089,0,68,62,17,22
9259,customer-300419,0,52,38,24,22
9260,customer-300546,0,41,44,9,22
9261,customer-300270,0,54,78,9,22
9262,customer-186964,0,60,88,12,22
9263,customer-147557,0,50,77,6,22
9264,customer-307172,0,62,96,23,22
9265,customer-300110,0,61,79,18,22
9266,customer-26352,0,63,22,6,22
9267,customer-26351,0,64,14,23,22
9268,customer-26350,0,64,15,32,22
9269,customer-300109,0,61,79,14,22
9270,customer-26347,0,65,0,21,22
9271,customer-408850,0,43,92,20,22
9272,customer-70629,0,50,7,5,22
9273,customer-423543,0,71,26,9,22
9274,customer-423544,0,71,24,8,22
9275,customer-423545,0,71,16,5,22
9276,customer-70628,0,50,14,5,22
9277,customer-408849,0,43,0,17,22
9278,customer-46204,0,41,29,5,22
9279,customer-186855,0,67,98,9,22
9280,customer-147482,0,59,11,12,22
9281,customer-70627,0,50,29,3,22
9282,customer-300101,0,60,16,11,22
9283,customer-152798,0,56,21,6,22
9284,customer-408888,0,72,28,11,22
9285,customer-423484,0,58,28,2,22
9286,customer-423483,0,58,32,6,22
9287,customer-307161,0,61,23,6,22
9288,customer-46170,0,43,6,8,22
9289,customer-307113,0,30,81,6,22
9290,customer-190255,0,70,1,8,22
9291,customer-423367,0,60,89,24,22
9292,customer-423368,0,60,93,14,22
9293,customer-423369,0,60,2,12,22
9294,customer-300265,0,54,21,12,22
9295,customer-186963,0,60,90,6,22
9296,customer-147602,0,47,74,8,22
9297,customer-28855,0,39,0,11,22
9298,customer-190182,0,58,2,20,22
9299,customer-190307,0,67,69,5,22
9300,customer-423377,0,60,84,14,22
9301,customer-423378,0,61,85,12,22
9302,customer-300192,0,60,7,18,22
9303,customer-300191,0,60,19,18,22
9304,customer-147601,0,47,0,5,22
9305,customer-147600,0,47,13,15,22
9306,customer-147599,0,47,16,20,22
9307,customer-423398,0,66,75,14,22
9308,customer-423399,0,67,76,18,22
9309,customer-423400,0,67,72,12,22
9310,customer-28856,0,40,98,21,22
9311,customer-423000,0,47,39,27,22
9312,customer-70665,0,46,39,6,22
9313,customer-147774,0,60,7,17,22
9314,customer-147947,0,66,27,9,22
9315,customer-300812,0,54,18,9,22
9316,customer-28798,0,46,8,11,22
9317,customer-306924,0,48,26,17,22
9318,customer-422859,0,58,26,6,22
9319,customer-422860,0,58,18,3,22
9320,customer-300735,0,60,11,15,22
9321,customer-300734,0,61,20,23,22
9322,customer-306925,0,47,21,17,22
9323,customer-306926,0,47,19,9,22
9324,customer-152655,0,55,46,6,22
9325,customer-422921,0,70,20,8,22
9326,customer-422922,0,70,21,8,22
9327,customer-422923,0,70,21,8,22
9328,customer-422924,0,70,14,6,22
9329,customer-422925,0,70,4,6,22
9330,customer-409255,0,60,70,29,22
9331,customer-300656,0,63,76,44,22
9332,customer-300655,0,62,77,38,22
9333,customer-300654,0,62,79,29,22
9334,customer-300653,0,61,80,20,22
9335,customer-147948,0,66,30,12,22
9336,customer-300813,0,54,8,11,22
9337,customer-28797,0,46,13,9,22
9338,customer-422774,0,69,66,27,22
