ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology
772,customer-465467,0,65,88,12,22
773,customer-465468,0,65,86,12,22
774,customer-466074,0,65,87,14,22
775,customer-466073,0,65,90,12,22
776,customer-202410,0,65,94,15,22
777,customer-465202,0,65,87,12,22
778,customer-317203,0,65,17,11,22
779,customer-476255,0,65,2,11,22
780,customer-319344,0,65,86,24,22
781,customer-476256,0,65,88,14,22
782,customer-476397,0,65,44,17,22
783,customer-476398,0,65,40,17,22
784,customer-476399,0,65,35,21,22
785,customer-319321,0,65,14,8,22
786,customer-475841,0,65,3,9,22
787,customer-385771,0,65,45,20,22
788,customer-183696,0,65,84,6,22
789,customer-183695,0,65,99,8,22
790,customer-469289,0,66,18,12,22
791,customer-469290,0,66,96,8,22
792,customer-202985,0,66,0,6,22
793,customer-202984,0,66,5,8,22
794,customer-202939,0,66,91,12,22
795,customer-202717,0,66,4,8,22
796,customer-51628,0,66,16,8,22
797,customer-468966,0,66,37,9,22
798,customer-468967,0,66,47,9,22
799,customer-468968,0,66,75,14,22
800,customer-468647,0,66,79,3,22
801,customer-471110,0,66,91,15,22
802,customer-68017,0,66,25,21,22
803,customer-203208,0,66,89,12,22
804,customer-470721,0,66,92,17,22
805,customer-271493,0,66,0,14,22
806,customer-203252,0,66,2,8,22
807,customer-471489,0,66,88,15,22
808,customer-202395,0,66,7,11,22
809,customer-202396,0,66,0,14,22
810,customer-202397,0,66,98,17,22
811,customer-202392,0,66,0,6,22
812,customer-202393,0,66,4,6,22
813,customer-202454,0,66,5,9,22
814,customer-202455,0,66,2,8,22
815,customer-388314,0,66,39,17,22
816,customer-202193,0,66,5,9,22
817,customer-202194,0,66,3,9,22
818,customer-51313,0,66,10,12,22
819,customer-466400,0,66,89,14,22
820,customer-467716,0,66,6,11,22
821,customer-467717,0,66,71,3,22
822,customer-468036,0,66,9,17,22
823,customer-202653,0,66,8,11,22
824,customer-202672,0,66,93,14,22
825,customer-468331,0,66,16,3,22
826,customer-468332,0,66,10,3,22
827,customer-468333,0,66,97,2,22
828,customer-202654,0,66,2,9,22
829,customer-466724,0,66,92,14,22
830,customer-467389,0,66,96,12,22
831,customer-467390,0,66,91,8,22
832,customer-467055,0,66,94,15,22
833,customer-467056,0,66,91,14,22
834,customer-476207,0,66,85,6,22
835,customer-476177,0,66,44,20,22
836,customer-476176,0,66,42,21,22
837,customer-269374,0,66,19,14,22
838,customer-204021,0,66,86,14,22
839,customer-385409,0,66,99,17,22
840,customer-269373,0,66,25,24,22
841,customer-269372,0,66,27,32,22
842,customer-202918,0,67,13,12,22
843,customer-202919,0,67,11,12,22
844,customer-469308,0,67,89,5,22
845,customer-202914,0,67,9,5,22
846,customer-272554,0,67,1,21,22
847,customer-272551,0,67,6,14,22
848,customer-272550,0,67,3,8,22
849,customer-202913,0,67,16,6,22
850,customer-469649,0,67,99,5,22
851,customer-469650,0,67,83,8,22
852,customer-468985,0,67,75,5,22
853,customer-468986,0,67,61,9,22
854,customer-387676,0,67,32,29,22
855,customer-468984,0,67,2,9,22
856,customer-468664,0,67,3,15,22
857,customer-468665,0,67,98,5,22
858,customer-468666,0,67,66,11,22
859,customer-203187,0,67,10,11,22
860,customer-203186,0,67,11,9,22
861,customer-203185,0,67,8,6,22
862,customer-271491,0,67,1,11,22
863,customer-387031,0,67,89,17,22
864,customer-203182,0,67,14,6,22
865,customer-469994,0,67,73,9,22
866,customer-470363,0,67,85,12,22
867,customer-203181,0,67,20,8,22
868,customer-272025,0,67,98,18,22
869,customer-272024,0,67,3,17,22
870,customer-272023,0,67,99,15,22
871,customer-272022,0,67,12,20,22
872,customer-272021,0,67,10,15,22
873,customer-387343,0,67,93,23,22
874,customer-387342,0,67,95,18,22
875,customer-274082,0,67,5,9,22
876,customer-202387,0,67,14,9,22
877,customer-202388,0,67,14,11,22
878,customer-388313,0,67,31,32,22
879,customer-202647,0,67,14,5,22
880,customer-387987,0,67,98,15,22
881,customer-202648,0,67,9,5,22
882,customer-202649,0,67,12,8,22
883,customer-468351,0,67,3,20,22
884,customer-468352,0,67,88,11,22
885,customer-468353,0,67,69,9,22
886,customer-202652,0,67,13,12,22
887,customer-273576,0,67,88,8,22
888,customer-272549,0,68,9,5,22
889,customer-202996,0,68,92,12,22
890,customer-202997,0,68,89,14,22
891,customer-202730,0,68,85,12,22
892,customer-202743,0,68,9,15,22
893,customer-468360,0,68,62,14,22
894,customer-387675,0,68,31,14,22
895,customer-387674,0,68,4,9,22
896,customer-468671,0,68,79,8,22
897,customer-468672,0,68,78,6,22
898,customer-468673,0,68,64,11,22
899,customer-203011,0,68,8,15,22
900,customer-471140,0,68,81,12,22
901,customer-470752,0,68,84,18,22
902,customer-203280,0,68,3,17,22
903,customer-203281,0,68,2,17,22
904,customer-203263,0,68,94,15,22
905,customer-471518,0,68,77,12,22
906,customer-203262,0,68,93,15,22
907,customer-318210,0,68,10,26,22
908,customer-203012,0,68,7,17,22
909,customer-203013,0,68,4,17,22
910,customer-470364,0,68,80,20,22
911,customer-203282,0,68,5,18,22
912,customer-468359,0,68,59,11,22
913,customer-317502,0,68,11,29,22
914,customer-317503,0,68,6,26,22
915,customer-202217,0,68,11,11,22
916,customer-202216,0,68,6,8,22
917,customer-388635,0,68,94,20,22
918,customer-388634,0,68,3,15,22
919,customer-202207,0,68,79,11,22
920,customer-274083,0,68,91,14,22
921,customer-387988,0,68,93,21,22
922,customer-273070,0,68,0,24,22
923,customer-273065,0,68,0,0,22
924,customer-273064,0,68,68,2,22
925,customer-202480,0,68,8,12,22
926,customer-273585,0,68,94,27,22
927,customer-273584,0,68,100,24,22
928,customer-202481,0,68,8,14,22
929,customer-273578,0,68,98,6,22
930,customer-273577,0,68,91,8,22
931,customer-202479,0,68,9,11,22
932,customer-202468,0,68,81,11,22
933,customer-203283,0,68,8,20,22
934,customer-203982,0,68,26,8,22
935,customer-203983,0,68,28,8,22
936,customer-203984,0,68,29,6,22
937,customer-203985,0,68,28,6,22
938,customer-203986,0,68,26,6,22
939,customer-203996,0,68,3,6,22
940,customer-203997,0,68,2,8,22
941,customer-203992,0,68,12,6,22
942,customer-203991,0,68,11,5,22
943,customer-203990,0,68,9,3,22
944,customer-203987,0,68,25,3,22
945,customer-203988,0,68,25,2,22
946,customer-203826,0,68,12,21,22
947,customer-203825,0,68,9,21,22
948,customer-476166,0,68,21,12,22
949,customer-476167,0,68,26,8,22
950,customer-476168,0,68,41,6,22
951,customer-476169,0,68,43,12,22
952,customer-318209,0,69,14,29,22
953,customer-467493,0,69,30,68,22
954,customer-203981,0,69,25,9,22
955,customer-476243,0,69,42,3,22
956,customer-203975,0,69,9,5,22
957,customer-203976,0,69,11,5,22
958,customer-203977,0,69,18,5,22
959,customer-269886,0,69,24,27,22
960,customer-475829,0,69,29,5,22
961,customer-475830,0,69,23,9,22
962,customer-475831,0,69,11,5,22
963,customer-269885,0,69,21,24,22
964,customer-203973,0,69,18,8,22
965,customer-203974,0,69,12,6,22
966,customer-272528,0,70,25,12,22
967,customer-202855,0,70,84,6,22
968,customer-272001,0,70,31,6,22
969,customer-272000,0,70,32,8,22
970,customer-271999,0,70,31,11,22
971,customer-203126,0,70,85,6,22
972,customer-202324,0,70,98,18,22
973,customer-202325,0,70,99,5,22
974,customer-202589,0,70,11,5,22
975,customer-202590,0,70,84,6,22
976,customer-271472,0,70,33,6,22
977,customer-271471,0,70,33,8,22
978,customer-203971,0,70,22,11,22
979,customer-203972,0,70,19,8,22
980,customer-273045,0,71,21,14,22
981,customer-273044,0,71,19,11,22
982,customer-273043,0,71,18,6,22
983,customer-271996,0,71,28,9,22
984,customer-271995,0,71,31,8,22
985,customer-274063,0,71,0,3,22
986,customer-274062,0,71,12,3,22
987,customer-274060,0,71,18,6,22
988,customer-274059,0,71,19,8,22
989,customer-274061,0,71,18,5,22
990,customer-317240,0,71,88,24,22
991,customer-273557,0,71,11,5,22
992,customer-273556,0,71,3,2,22
993,customer-273555,0,71,25,2,22
994,customer-273553,0,71,27,3,22
995,customer-273552,0,71,24,5,22
996,customer-317944,0,72,87,27,22
997,customer-317943,0,72,88,30,22
998,customer-317241,0,72,85,29,22
999,customer-317945,0,73,85,26,22
1000,customer-317946,0,73,82,32,22
