id,label,ts_in,ts_out,attr_1,attr_2,attr_3,attr_4,attr_5
1249,customer-2926,75,109,35,12,224,138,73
1250,customer-605,75,113,47,190,119,224,151
1251,customer-3239,75,114,221,42,39,214,115
1252,customer-4854,75,115,115,40,58,209,24
1253,customer-1349,75,119,36,174,98,180,145
1254,customer-2873,75,119,136,33,103,103,199
1255,customer-3335,75,128,200,207,83,41,242
1256,customer-2899,75,130,203,161,163,194,100
1257,customer-660,75,139,119,136,75,175,180
1258,customer-1923,75,143,60,191,103,98,12
1259,customer-2574,75,143,104,215,113,180,158
1260,customer-3599,75,145,88,138,38,127,84
1261,customer-3933,75,145,67,153,109,93,160
1262,customer-4866,75,158,123,130,133,170,150
1263,customer-4404,75,161,71,211,170,187,161
1264,customer-3347,75,164,158,178,277,193,171
1265,customer-471,76,83,210,183,91,100,140
1266,customer-898,76,98,202,71,132,179,48
1267,customer-962,76,106,46,148,93,89,82
1268,customer-2679,76,111,73,186,177,119,182
1269,customer-4339,76,130,152,91,108,191,204
1270,customer-3475,76,131,206,57,98,159,189
1271,customer-891,76,137,245,69,123,143,99
1272,customer-1391,76,140,203,64,89,220,167
1273,customer-1988,76,146,150,187,87,55,150
1274,customer-4646,76,153,58,106,82,55,85
1275,customer-2774,76,154,134,15,165,215,172
1276,customer-3466,76,157,86,87,214,80,74
1277,customer-3481,76,159,161,213,207,170,121
1278,customer-3822,76,164,104,129,19,182,208
1279,customer-734,76,166,192,67,246,8,56
1280,customer-1747,77,86,77,43,208,97,156
1281,customer-2445,77,86,89,36,95,114,77
1282,customer-3038,77,86,79,127,8,55,134
1283,customer-122,77,88,59,119,114,142,115
1284,customer-3514,77,88,14,74,157,195,152
1285,customer-3895,77,93,167,100,77,238,199
1286,customer-4527,77,95,81,144,117,34,123
1287,customer-38,77,98,53,97,10,124,147
1288,customer-1700,77,103,39,161,270,161,163
1289,customer-4890,77,109,158,120,40,104,124
1290,customer-65,77,110,54,199,103,183,86
1291,customer-1036,77,110,57,148,153,139,152
1292,customer-2655,77,111,195,131,151,172,78
1293,customer-1634,77,113,141,79,89,48,145
1294,customer-4415,77,117,93,164,75,186,147
1295,customer-4723,77,117,181,42,92,156,114
1296,customer-4989,77,119,142,150,84,162,164
1297,customer-1083,77,120,76,104,163,58,140
1298,customer-3736,77,122,160,124,175,57,233
1299,customer-1841,77,125,216,101,43,217,127
1300,customer-3555,77,128,113,142,96,11,98
1301,customer-197,77,130,7,149,149,216,85
1302,customer-4360,77,138,184,179,103,119,65
1303,customer-390,77,140,137,232,64,12,32
1304,customer-964,77,141,82,161,158,172,41
1305,customer-2084,77,146,29,73,264,197,116
1306,customer-2734,77,148,163,134,44,205,141
1307,customer-4436,77,154,180,163,157,56,135
1308,customer-4837,77,158,126,141,115,39,106
1309,customer-2990,77,160,219,90,89,228,191
1310,customer-2803,77,163,165,77,84,112,73
1311,customer-677,77,164,203,162,199,42,208
1312,customer-4936,77,164,60,82,116,131,176
1313,customer-2783,77,168,118,134,63,20,175
1314,customer-948,77,170,110,94,56,133,192
1315,customer-2628,77,173,66,93,206,132,74
1316,customer-1534,78,82,60,70,225,253,118
1317,customer-2821,78,86,180,58,68,196,169
1318,customer-2243,78,91,54,78,116,7,220
1319,customer-4307,78,92,212,179,141,99,69
1320,customer-1143,78,96,185,225,21,182,118
1321,customer-3643,78,96,45,53,122,144,71
1322,customer-2954,78,99,261,80,139,119,35
1323,customer-3243,78,103,173,142,81,110,113
1324,customer-3294,78,127,67,200,227,235,218
1325,customer-1270,78,131,125,113,168,74,156
1326,customer-3400,78,132,193,168,71,110,197
1327,customer-3049,78,135,158,211,39,28,111
1328,customer-2645,78,141,111,206,80,163,242
1329,customer-2306,78,143,71,186,60,105,188
1330,customer-3968,78,145,33,183,158,72,121
1331,customer-2026,78,156,160,97,72,100,75
1332,customer-2229,78,157,144,132,154,190,163
1333,customer-3043,78,160,186,154,146,135,199
1334,customer-2577,78,165,137,104,182,155,14
1335,customer-3172,78,168,133,153,51,197,81
1336,customer-619,78,174,73,118,160,112,160
1337,customer-87,79,82,95,199,114,78,135
1338,customer-669,79,82,69,123,177,176,125
1339,customer-31,79,85,68,118,102,187,150
1340,customer-2331,79,91,34,158,231,181,111
1341,customer-1019,79,103,102,198,184,104,149
1342,customer-2047,79,103,127,207,64,125,159
1343,customer-4003,79,103,147,175,2,67,216
1344,customer-709,79,104,129,166,136,18,24
1345,customer-1713,79,106,40,176,99,158,64
1346,customer-851,79,117,47,224,100,98,15
1347,customer-2913,79,119,146,242,105,138,3
1348,customer-272,79,126,72,136,100,231,134
1349,customer-3985,79,129,202,114,201,137,155
1350,customer-4057,79,137,225,174,210,159,21
1351,customer-744,79,138,75,69,13,137,84
1352,customer-3149,79,145,122,175,55,57,174
1353,customer-3388,79,145,110,6,70,272,210
1354,customer-1164,79,147,76,132,60,153,159
1355,customer-44,79,148,168,36,51,85,8
1356,customer-2923,79,149,115,183,153,235,219
1357,customer-4125,79,151,52,70,92,39,41
1358,customer-2524,79,153,53,122,172,48,82
1359,customer-2983,79,153,77,63,134,29,102
1360,customer-1178,79,159,102,140,172,186,182
1361,customer-346,80,80,46,102,180,95,201
1362,customer-3707,80,85,176,269,81,87,84
1363,customer-3925,80,94,197,217,75,232,127
1364,customer-3056,80,95,44,185,115,94,134
1365,customer-1260,80,99,169,164,214,74,192
1366,customer-2626,80,101,69,102,116,227,241
1367,customer-1141,80,103,77,23,73,45,115
1368,customer-2690,80,103,193,213,172,127,61
1369,customer-1588,80,110,160,150,144,23,78
1370,customer-2766,80,113,193,81,52,198,142
1371,customer-3379,80,115,189,253,166,116,176
1372,customer-4370,80,118,203,132,71,148,220
1373,customer-3697,80,124,165,69,181,184,161
1374,customer-1386,80,131,288,217,71,116,210
1375,customer-3405,80,140,150,62,133,145,23
1376,customer-332,80,143,172,206,132,152,76
1377,customer-1495,80,156,32,139,198,4,166
1378,customer-4305,80,164,110,173,156,221,129
1379,customer-3061,80,165,200,116,250,116,236
1380,customer-3821,80,166,134,162,34,174,156
1381,customer-2020,81,81,44,254,24,207,202
1382,customer-4384,81,84,223,116,25,88,99
1383,customer-4722,81,85,129,218,150,97,56
1384,customer-3214,81,88,125,36,230,172,118
1385,customer-4557,81,88,125,173,88,84,141
1386,customer-1368,81,90,212,156,216,22,131
1387,customer-4117,81,92,194,9,198,127,181
1388,customer-764,81,95,158,112,10,188,189
1389,customer-4082,81,95,102,162,68,7,46
1390,customer-4421,81,106,82,132,33,150,182
1391,customer-3413,81,117,160,51,180,80,32
1392,customer-3309,81,120,63,108,153,203,246
1393,customer-2498,81,126,197,198,146,173,156
1394,customer-577,81,128,71,37,80,105,193
1395,customer-829,81,129,101,64,60,275,196
1396,customer-3940,81,132,90,61,24,14,47
1397,customer-3842,81,133,63,151,61,131,136
1398,customer-966,81,136,187,198,159,104,193
1399,customer-3753,81,138,109,207,138,165,9
1400,customer-673,81,143,119,32,61,177,109
1401,customer-2777,81,145,99,9,134,167,41
1402,customer-2689,81,147,135,62,138,75,154
1403,customer-2691,81,153,145,111,142,115,198
1404,customer-2622,81,154,133,129,215,200,52
1405,customer-385,81,156,131,93,6,224,82
1406,customer-2728,81,156,77,120,195,93,76
1407,customer-4107,81,163,42,16,169,41,94
1408,customer-1082,81,166,162,133,199,118,68
1409,customer-1050,81,168,76,169,145,74,126
1410,customer-1860,81,170,23,169,164,196,87
1411,customer-2810,81,178,8,9,111,197,76
1412,customer-902,82,87,95,101,102,90,108
1413,customer-2837,82,90,140,162,45,151,67
1414,customer-4419,82,92,191,108,153,204,104
1415,customer-3567,82,98,190,213,178,44,192
1416,customer-857,82,99,194,87,159,116,132
1417,customer-4635,82,101,118,32,129,184,221
1418,customer-1366,82,107,19,106,198,213,66
1419,customer-3289,82,111,74,153,19,69,100
1420,customer-1119,82,112,179,207,117,126,70
1421,customer-3653,82,112,99,144,118,99,146
1422,customer-2835,82,118,182,175,74,17,35
1423,customer-2943,82,119,33,34,99,79,52
1424,customer-4254,82,123,100,99,138,238,58
1425,customer-4302,82,124,185,15,30,146,58
1426,customer-2900,82,144,152,117,168,100,30
1427,customer-382,82,161,198,159,42,76,88
1428,customer-3091,82,164,55,183,172,70,103
1429,customer-1596,82,168,131,102,188,140,113
1430,customer-3343,82,168,101,134,198,14,95
1431,customer-1163,82,169,41,112,172,219,195
1432,customer-1236,82,174,163,170,261,192,153
1433,customer-4170,82,177,106,77,242,56,186
1434,customer-1093,82,179,170,164,24,96,53
1435,customer-976,83,84,245,135,73,80,46
1436,customer-1452,83,85,24,146,115,97,82
1437,customer-3431,83,85,38,100,97,35,98
1438,customer-1347,83,104,99,58,195,177,141
1439,customer-1792,83,111,29,19,137,26,169
1440,customer-3958,83,111,212,98,110,156,174
1441,customer-2838,83,116,206,39,23,195,107
1442,customer-2576,83,120,109,161,58,170,118
1443,customer-453,83,122,78,60,32,175,135
1444,customer-2876,83,122,38,31,56,200,181
1445,customer-4262,83,124,104,184,131,212,48
1446,customer-4692,83,125,25,177,64,195,46
1447,customer-4096,83,126,201,152,132,70,174
1448,customer-4680,83,126,27,14,171,160,143
1449,customer-2224,83,130,191,17,79,92,91
1450,customer-2659,83,136,49,178,184,48,140
1451,customer-3563,83,142,195,89,45,176,83
1452,customer-4154,83,145,9,101,182,224,74
1453,customer-2585,83,151,45,153,206,70,98
1454,customer-3081,83,153,163,139,75,136,186
1455,customer-3969,83,154,124,202,56,35,155
1456,customer-429,83,157,74,84,110,65,45
1457,customer-1265,83,164,198,49,89,124,43
1458,customer-3052,84,93,53,206,131,79,125
1459,customer-3502,84,96,216,78,138,104,99
1460,customer-4458,84,98,77,67,161,77,63
1461,customer-4494,84,102,169,134,30,103,149
1462,customer-4453,84,103,200,127,91,27,193
1463,customer-1896,84,105,209,24,69,77,101
1464,customer-4553,84,108,148,27,47,26,130
1465,customer-3212,84,110,48,134,136,229,98
1466,customer-722,84,116,61,260,209,240,65
1467,customer-325,84,123,150,224,231,155,37
1468,customer-689,84,128,219,84,197,27,41
1469,customer-4915,84,131,89,42,140,130,150
1470,customer-3601,84,132,69,50,29,86,166
1471,customer-1377,84,134,205,179,234,39,175
1472,customer-3140,84,143,91,169,162,114,88
1473,customer-1071,84,144,48,77,189,145,130
1474,customer-4365,84,144,145,180,195,35,107
1475,customer-293,84,148,55,227,204,160,42
1476,customer-1518,84,152,27,174,181,189,105
1477,customer-4297,84,158,31,161,179,87,58
1478,customer-551,84,172,169,175,34,31,40
1479,customer-4610,84,176,189,187,233,199,76
1480,customer-4699,85,89,142,53,26,11,143
1481,customer-4283,85,92,146,208,180,79,211
1482,customer-1640,85,98,17,219,113,95,176
1483,customer-755,85,100,245,38,153,33,100
1484,customer-2437,85,100,15,35,92,136,199
1485,customer-3386,85,103,202,72,115,159,158
1486,customer-2533,85,106,129,85,60,89,103
1487,customer-1467,85,116,41,142,162,238,202
1488,customer-3520,85,119,112,171,134,29,28
1489,customer-2920,85,123,80,177,46,205,64
1490,customer-987,85,135,147,70,65,167,21
1491,customer-1666,85,136,262,228,249,115,48
1492,customer-1629,85,137,237,203,105,76,189
1493,customer-3591,85,138,147,172,227,262,40
1494,customer-969,85,141,192,110,27,46,79
1495,customer-2897,85,142,184,77,199,185,14
1496,customer-2382,85,145,89,105,202,207,95
1497,customer-4696,85,145,186,159,228,60,175
1498,customer-2739,85,147,128,140,199,108,51
1499,customer-1259,85,148,109,16,10,32,198
1500,customer-1761,85,148,111,182,59,114,91
1501,customer-4031,85,148,140,132,84,39,124
1502,customer-4333,85,148,76,198,146,91,115
1503,customer-2763,85,155,135,110,62,115,76
1504,customer-4425,85,155,67,237,83,134,55
1505,customer-4728,85,157,27,108,123,204,135
1506,customer-158,85,161,217,196,140,111,194
1507,customer-3945,85,161,172,51,159,213,76
1508,customer-2311,85,163,92,240,162,187,73
1509,customer-1767,85,174,46,61,78,182,223
1510,customer-4669,85,179,172,170,120,111,57
1511,customer-594,86,90,67,127,113,62,175
1512,customer-4178,86,90,53,116,159,185,156
1513,customer-2925,86,97,17,208,12,99,92
1514,customer-1032,86,98,28,165,197,98,72
1515,customer-4275,86,99,185,200,171,165,130
1516,customer-2596,86,102,100,76,76,62,93
1517,customer-4634,86,113,83,84,198,60,181
1518,customer-128,86,120,87,82,93,209,89
1519,customer-4399,86,120,25,181,51,199,153
1520,customer-4830,86,132,30,146,67,126,60
1521,customer-1542,86,135,117,113,123,85,100
1522,customer-1182,86,144,155,163,177,23,133
1523,customer-4260,86,145,67,198,47,201,196
1524,customer-4561,86,150,157,8,197,206,172
1525,customer-4617,86,162,168,175,144,207,6
1526,customer-2343,86,170,124,177,3,199,22
1527,customer-3817,86,174,156,55,36,210,212
1528,customer-507,86,180,65,120,85,118,169
1529,customer-193,87,93,82,119,81,63,130
1530,customer-2313,87,94,50,202,99,223,73
1531,customer-4374,87,101,111,154,8,47,129
1532,customer-3394,87,104,60,117,173,193,134
1533,customer-176,87,109,215,173,110,27,63
1534,customer-850,87,118,153,121,114,148,84
1535,customer-2021,87,120,50,87,93,220,63
1536,customer-1920,87,123,30,47,184,93,176
1537,customer-4578,87,123,184,133,158,111,212
1538,customer-2768,87,124,76,133,137,149,87
1539,customer-4860,87,141,49,80,179,195,215
1540,customer-1983,87,142,181,193,128,95,181
1541,customer-75,87,145,197,109,152,185,169
1542,customer-705,87,145,54,86,180,164,117
1543,customer-3616,87,148,204,96,120,75,142
1544,customer-254,87,149,97,49,146,4,102
1545,customer-1962,87,158,234,145,219,159,60
1546,customer-2921,87,159,85,73,76,93,148
1547,customer-3155,87,159,193,232,190,213,108
1548,customer-4234,87,167,73,94,110,84,158
1549,customer-3202,87,171,205,148,112,117,54
1550,customer-1558,87,180,108,131,99,135,103
1551,customer-3027,88,90,134,206,50,47,230
1552,customer-3807,88,93,134,59,144,166,198
1553,customer-4867,88,106,54,73,162,123,109
1554,customer-4563,88,108,167,80,71,71,182
1555,customer-3358,88,118,109,127,64,226,202
1556,customer-638,88,121,200,104,185,160,200
1557,customer-4064,88,127,84,139,173,196,148
1558,customer-731,88,145,169,143,34,25,96
1559,customer-2442,88,155,144,226,100,158,112
1560,customer-599,88,158,199,142,218,170,64
1561,customer-1934,88,163,143,82,52,177,97
1562,customer-2874,88,166,174,80,255,117,122
1563,customer-519,88,175,174,41,109,137,264
1564,customer-1947,88,182,30,186,69,109,128
1565,customer-2684,88,184,206,187,27,71,209
1566,customer-573,89,92,63,81,213,161,229
1567,customer-5000,89,101,176,102,104,160,167
1568,customer-2488,89,103,271,169,52,206,44
1569,customer-214,89,111,46,137,114,130,167
1570,customer-3863,89,114,155,191,223,77,30
1571,customer-3655,89,117,212,71,137,16,114
1572,customer-4478,89,131,69,164,160,46,150
1573,customer-1918,89,138,217,194,172,65,150
1574,customer-4674,89,141,24,65,270,222,76
1575,customer-3717,89,142,123,82,186,252,98
1576,customer-3196,89,143,217,194,176,95,87
1577,customer-2877,89,144,177,162,111,132,13
1578,customer-3123,89,146,130,127,103,123,211
1579,customer-1294,89,149,8,40,81,16,26
1580,customer-1984,89,152,33,77,235,143,127
1581,customer-89,89,159,195,31,42,174,9
1582,customer-4361,89,170,167,128,16,206,208
1583,customer-1641,89,173,73,155,116,89,117
1584,customer-1214,89,180,112,89,202,229,187
1585,customer-4281,89,187,128,177,71,92,74
1586,customer-2150,90,92,134,1,43,131,116
1587,customer-2674,90,92,83,148,215,157,98
1588,customer-2848,90,93,159,59,105,171,108
1589,customer-2795,90,94,67,188,217,182,49
1590,customer-4088,90,107,77,244,104,105,148
1591,customer-3122,90,108,194,82,115,253,180
1592,customer-4746,90,114,65,32,201,89,139
1593,customer-3456,90,118,103,174,266,198,286
1594,customer-3461,90,121,4,91,116,155,83
1595,customer-4521,90,123,50,51,150,184,84
1596,customer-4700,90,127,57,50,68,56,63
1597,customer-2022,90,130,145,187,50,149,69
1598,customer-509,90,133,17,40,88,162,199
1599,customer-3341,90,136,195,70,95,47,149
1600,customer-1571,90,143,54,223,50,201,170
1601,customer-931,90,144,214,84,64,35,112
1602,customer-1917,90,145,195,32,126,67,136
1603,customer-111,90,148,96,163,55,99,217
1604,customer-3171,90,151,110,207,169,49,74
1605,customer-106,90,152,61,216,134,227,139
1606,customer-2483,90,162,190,52,215,70,194
1607,customer-3192,90,162,208,71,180,149,252
1608,customer-4490,90,163,128,64,50,70,218
1609,customer-3864,90,175,45,95,196,187,89
1610,customer-4180,90,176,185,175,66,190,135
1611,customer-3551,90,177,135,137,224,131,197
1612,customer-174,90,181,116,155,12,108,221
1613,customer-4832,90,184,173,180,194,226,91
1614,customer-186,90,190,274,110,171,126,7
1615,customer-2601,91,93,169,171,102,85,167
1616,customer-4945,91,94,146,17,47,126,32
1617,customer-2636,91,97,126,39,35,53,213
1618,customer-1184,91,99,26,158,178,61,84
1619,customer-2145,91,101,101,43,120,165,108
1620,customer-2275,91,102,196,167,95,200,152
1621,customer-4280,91,103,246,25,64,98,98
1622,customer-4933,91,119,104,191,205,182,147
1623,customer-1978,91,121,138,176,79,191,81
1624,customer-2238,91,126,226,204,70,60,138
1625,customer-791,91,131,108,176,95,113,169
1626,customer-3606,91,132,54,94,177,150,184
1627,customer-2266,91,141,149,166,41,87,230
1628,customer-3478,91,145,108,99,152,16,132
1629,customer-2054,91,153,139,153,49,38,50
1630,customer-1820,91,155,167,99,267,163,224
1631,customer-2210,91,156,149,203,87,140,172
1632,customer-1724,91,160,167,137,30,177,184
1633,customer-3775,91,164,70,118,217,93,209
1634,customer-3558,91,165,60,87,50,112,130
1635,customer-2919,91,171,201,42,141,123,63
1636,customer-1869,91,175,94,169,51,46,221
1637,customer-280,91,179,49,62,212,111,135
1638,customer-4784,91,179,182,161,100,99,110
1639,customer-3163,91,181,61,154,187,85,185
1640,customer-3698,91,185,64,77,60,138,114
1641,customer-3760,91,190,269,149,111,48,85
1642,customer-1237,92,100,115,173,52,35,236
1643,customer-4285,92,109,184,108,61,85,17
1644,customer-2646,92,112,127,84,176,125,23
1645,customer-3204,92,114,50,134,133,124,93
1646,customer-2370,92,130,90,53,216,115,198
1647,customer-2521,92,130,142,82,81,6,17
1648,customer-4599,92,130,153,90,108,72,142
1649,customer-1023,92,131,255,52,124,168,65
1650,customer-4643,92,136,119,69,105,131,160
1651,customer-1560,92,138,101,212,53,45,62
1652,customer-3398,92,143,90,237,234,34,116
1653,customer-2782,92,154,58,139,52,93,44
1654,customer-4993,92,155,28,27,271,126,145
1655,customer-1025,92,157,75,142,45,96,72
1656,customer-2676,92,163,129,244,154,164,100
1657,customer-749,92,166,152,219,79,54,204
1658,customer-4033,92,166,172,160,46,194,152
1659,customer-4383,92,171,181,27,151,167,159
1660,customer-4547,92,173,235,20,147,150,186
1661,customer-1134,92,184,103,99,103,39,119
1662,customer-1688,93,100,148,111,182,185,55
1663,customer-622,93,115,56,145,134,21,189
1664,customer-4409,93,118,62,119,113,53,216
1665,customer-3880,93,120,56,167,91,103,162
1666,customer-4562,93,126,64,117,226,227,229
1667,customer-1289,93,127,71,47,207,194,104
1668,customer-1277,93,133,62,78,158,23,28
1669,customer-4056,93,134,134,205,78,228,70
1670,customer-2153,93,136,200,182,108,116,52
1671,customer-3931,93,137,64,123,183,126,239
1672,customer-506,93,140,174,44,99,34,37
1673,customer-3302,93,140,84,181,184,93,23
1674,customer-1120,93,141,178,138,104,9,100
1675,customer-2945,93,143,67,169,54,199,74
1676,customer-1958,93,145,107,52,23,145,108
1677,customer-3427,93,148,133,172,104,157,106
1678,customer-1594,93,153,142,242,114,23,188
1679,customer-1061,93,161,45,106,174,145,201
1680,customer-48,93,162,102,4,51,43,96
1681,customer-3767,93,164,200,164,109,196,54
1682,customer-716,93,170,177,111,76,4,54
1683,customer-172,93,171,9,156,20,173,84
1684,customer-2944,93,175,75,81,163,205,70
1685,customer-4366,93,180,196,197,166,89,127
1686,customer-1195,93,184,18,78,118,143,51
1687,customer-40,93,190,134,118,95,136,235
1688,customer-91,94,100,174,85,21,96,94
1689,customer-222,94,101,166,160,92,109,82
1690,customer-715,94,103,194,119,115,86,94
1691,customer-2005,94,104,191,197,84,129,222
1692,customer-1454,94,107,120,117,211,23,141
1693,customer-4921,94,120,109,120,75,104,165
1694,customer-3811,94,124,208,12,65,150,131
1695,customer-3167,94,125,92,57,201,87,176
1696,customer-3434,94,126,197,51,194,147,219
1697,customer-3238,94,131,187,163,189,254,147
1698,customer-2828,94,133,200,130,26,145,71
1699,customer-1245,94,144,157,31,27,34,224
1700,customer-1504,94,147,40,92,182,151,186
1701,customer-2295,94,148,8,189,81,251,16
1702,customer-2496,94,150,75,81,210,208,201
1703,customer-3978,94,150,6,191,125,20,100
1704,customer-167,94,152,68,127,89,135,100
1705,customer-2381,94,152,92,190,194,199,58
1706,customer-2948,94,154,82,107,257,40,229
1707,customer-1046,94,157,91,114,130,40,48
1708,customer-1995,94,158,34,177,142,258,21
1709,customer-2506,94,159,178,147,173,111,68
1710,customer-2143,94,161,133,9,158,60,77
1711,customer-1431,94,164,58,116,158,197,179
1712,customer-1042,94,166,92,196,205,148,115
1713,customer-4099,94,166,148,80,225,184,198
1714,customer-3422,94,173,119,127,48,76,174
1715,customer-2751,94,176,50,211,150,173,184
1716,customer-3045,94,178,33,184,108,32,179
1717,customer-30,94,182,204,99,157,97,14
1718,customer-79,95,96,120,248,204,69,87
1719,customer-4051,95,106,28,241,58,137,60
1720,customer-4050,95,107,178,208,142,143,70
1721,customer-3982,95,112,166,164,205,91,76
1722,customer-1382,95,113,10,153,165,273,134
1723,customer-4111,95,113,98,129,165,73,104
1724,customer-584,95,114,29,67,173,149,106
1725,customer-1864,95,116,71,188,207,33,54
1726,customer-150,95,122,84,161,218,170,107
1727,customer-1011,95,131,123,110,170,147,56
1728,customer-1818,95,136,172,174,186,153,35
1729,customer-2487,95,139,241,138,31,122,166
1730,customer-568,95,142,156,247,276,122,108
1731,customer-1403,95,146,58,131,113,83,105
1732,customer-950,95,156,184,181,145,112,163
1733,customer-4812,95,160,168,242,193,114,172
1734,customer-2293,95,179,75,57,53,72,152
1735,customer-1809,95,180,192,36,102,87,42
1736,customer-4855,96,96,42,90,48,96,179
1737,customer-2924,96,103,55,104,87,190,106
1738,customer-212,96,112,86,54,41,250,158
1739,customer-4523,96,117,152,44,166,15,54
1740,customer-886,96,125,124,202,47,32,111
1741,customer-1312,96,126,65,229,105,113,89
1742,customer-3919,96,126,28,130,160,44,95
1743,customer-4024,96,127,87,39,224,40,146
1744,customer-4183,96,127,128,99,123,195,22
1745,customer-4084,96,130,158,140,193,72,127
1746,customer-1466,96,131,140,193,128,112,89
1747,customer-4270,96,131,210,141,63,115,186
1748,customer-2758,96,136,208,104,29,29,132
1749,customer-3726,96,160,229,70,191,94,106
1750,customer-2371,96,167,60,90,226,151,107
1751,customer-4229,96,170,210,98,83,177,163
1752,customer-2859,96,171,80,73,95,187,154
1753,customer-3134,96,181,131,182,115,172,153
1754,customer-1132,96,183,84,49,23,25,196
1755,customer-2285,96,183,145,31,61,196,79
1756,customer-3768,96,196,197,81,5,24,201
1757,customer-4027,97,97,218,33,206,41,161
1758,customer-160,97,102,129,152,149,223,142
1759,customer-4284,97,108,162,211,72,30,122
1760,customer-532,97,116,60,158,112,119,65
1761,customer-1419,97,122,205,180,199,158,152
1762,customer-492,97,125,193,158,62,99,142
1763,customer-21,97,128,118,134,87,46,136
1764,customer-1590,97,129,62,37,105,142,118
1765,customer-279,97,133,202,31,258,104,126
1766,customer-1679,97,136,83,166,42,51,105
1767,customer-4469,97,136,145,58,132,131,108
1768,customer-3357,97,137,12,88,172,93,156
1769,customer-1836,97,140,38,204,108,102,110
1770,customer-2050,97,141,178,198,98,188,116
1771,customer-1499,97,143,106,112,196,63,204
1772,customer-3158,97,160,115,277,104,155,72
1773,customer-909,97,163,64,133,32,283,184
1774,customer-3022,97,168,160,107,137,130,170
1775,customer-4726,97,169,33,214,47,145,160
1776,customer-4752,97,171,121,66,173,113,98
1777,customer-927,97,183,150,40,98,225,102
1778,customer-1477,97,191,158,128,170,66,234
1779,customer-1509,98,99,108,144,202,129,175
1780,customer-4196,98,99,179,170,172,178,197
1781,customer-1619,98,100,242,185,200,116,169
1782,customer-3103,98,101,94,62,101,39,97
1783,customer-1172,98,103,56,196,23,20,79
1784,customer-1227,98,123,232,188,9,155,27
1785,customer-359,98,125,92,27,208,161,3
1786,customer-386,98,129,196,65,68,73,219
1787,customer-2166,98,129,125,181,82,266,158
1788,customer-1753,98,131,71,199,94,100,186
1789,customer-100,98,144,26,125,168,31,198
1790,customer-4203,98,146,184,115,203,166,123
1791,customer-2378,98,151,89,50,189,208,210
1792,customer-163,98,152,123,33,112,189,55
1793,customer-2278,98,154,208,159,118,60,172
1794,customer-2280,98,154,164,121,18,98,171
1795,customer-17,98,160,205,209,78,187,75
1796,customer-1047,98,163,142,197,141,157,186
1797,customer-3641,98,164,130,112,166,191,176
1798,customer-4757,98,164,47,185,168,103,26
1799,customer-3609,98,168,209,91,63,246,178
1800,customer-938,98,171,178,208,118,94,215
1801,customer-2174,98,178,168,199,157,119,223
1802,customer-4541,98,184,251,71,187,162,131
1803,customer-1667,98,185,116,78,105,51,15
1804,customer-3110,98,191,121,126,218,38,252
1805,customer-46,98,192,154,45,49,42,218
1806,customer-4168,99,100,142,75,151,97,141
1807,customer-1850,99,104,52,38,80,65,195
1808,customer-4511,99,109,219,176,143,156,188
1809,customer-3611,99,113,99,38,185,113,97
1810,customer-3426,99,116,237,98,28,15,139
1811,customer-1333,99,117,96,197,97,156,172
1812,customer-1024,99,121,154,164,96,194,82
1813,customer-3173,99,121,258,108,161,147,151
1814,customer-4153,99,125,152,199,80,102,229
1815,customer-3928,99,128,49,187,146,90,151
1816,customer-2154,99,140,111,104,157,28,205
1817,customer-4150,99,141,99,107,196,200,207
1818,customer-234,99,143,180,229,106,203,7
1819,customer-2361,99,144,117,196,152,26,190
1820,customer-4379,99,145,40,112,209,117,48
1821,customer-1322,99,150,182,200,18,213,84
1822,customer-2932,99,150,89,142,229,72,31
1823,customer-1481,99,159,136,114,56,70,126
1824,customer-2481,99,161,150,43,79,44,126
1825,customer-2594,99,181,80,179,123,48,94
1826,customer-765,99,185,94,68,168,173,143
1827,customer-2939,99,192,150,78,214,155,63
1828,customer-1014,100,102,151,119,138,181,123
1829,customer-2486,100,105,67,138,179,175,194
1830,customer-559,100,112,161,118,114,209,157
1831,customer-4524,100,115,39,194,171,165,138
1832,customer-352,100,116,247,125,126,102,184
1833,customer-766,100,123,219,59,91,49,111
1834,customer-2764,100,128,123,20,21,152,174
1835,customer-1704,100,132,106,187,220,30,19
1836,customer-2211,100,132,86,151,58,203,119
1837,customer-3211,100,135,116,148,128,147,107
1838,customer-1751,100,144,95,181,110,68,146
1839,customer-797,100,145,102,151,84,49,169
1840,customer-2490,100,149,173,42,193,185,28
1841,customer-2743,100,157,120,44,185,167,20
1842,customer-3679,100,164,103,39,46,143,179
1843,customer-2312,100,169,54,128,143,205,137
1844,customer-4874,100,171,104,222,180,139,63
1845,customer-3656,100,172,70,63,220,128,62
1846,customer-3714,100,178,135,24,91,47,203
1847,customer-4291,100,180,61,39,232,100,180
1848,customer-227,100,181,45,34,159,58,95
1849,customer-1548,100,182,107,107,58,174,119
1850,customer-1831,100,182,206,183,92,139,109
1851,customer-330,100,186,84,172,65,101,111
1852,customer-4768,100,187,87,91,40,192,117
1853,customer-1663,100,191,225,58,120,41,191
1854,customer-2144,101,110,195,185,128,38,149
1855,customer-2247,101,113,212,163,221,213,99
1856,customer-3470,101,116,93,156,28,170,137
1857,customer-2323,101,126,80,108,133,191,48
1858,customer-1735,101,136,97,48,201,107,98
1859,customer-4191,101,141,72,199,187,64,42
