ID,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
1719,product-96002,2,34,51,32,32
1720,product-266638,2,34,66,12,21
1721,product-101114,2,34,58,0,22
1722,product-257934,2,34,60,14,22
1723,product-92721,2,34,60,38,44
1724,product-256799,2,34,35,37,26
1725,product-91759,2,34,52,0,22
1726,product-101620,2,34,58,0,22
1727,product-101619,2,34,58,0,22
1728,product-93455,2,34,52,6,23
1729,product-115861,2,34,56,4,22
1730,product-236896,2,34,40,28,36
1731,product-28576,2,34,43,18,22
1732,product-115321,2,34,56,0,22
1733,product-298873,2,34,63,24,34
1734,product-28577,2,34,43,17,22
1735,product-115133,2,34,56,0,22
1736,product-306433,2,34,63,23,29
1737,product-306534,2,34,62,2,22
1738,product-303427,2,34,65,22,29
1739,product-246464,2,34,67,31,24
1740,product-109872,2,34,52,22,26
1741,product-114046,2,34,56,16,23
1742,product-82413,2,34,47,0,22
1743,product-82287,2,34,36,15,21
1744,product-81980,2,34,36,13,25
1745,product-294854,2,34,59,0,22
1746,product-350511,2,34,56,20,36
1747,product-350001,2,34,65,4,23
1748,product-133422,2,34,58,2,22
1749,product-49156,2,34,54,23,26
1750,product-377841,2,34,70,11,22
1751,product-348130,2,34,70,21,29
1752,product-137021,2,34,60,3,22
1753,product-361678,2,34,67,27,20
1754,product-48103,2,34,47,28,24
1755,product-151725,2,34,60,0,22
1756,product-183280,2,34,66,0,22
1757,product-165975,2,34,13,0,22
1758,product-133588,2,34,58,11,22
1759,product-143029,2,34,64,7,23
1760,product-15526,2,34,45,4,24
1761,product-39670,2,34,37,5,22
1762,product-156345,2,34,58,47,36
1763,product-191722,2,34,70,3,22
1764,product-149383,2,34,68,0,22
1765,product-132565,2,34,67,2,22
1766,product-149549,2,34,68,0,22
1767,product-358306,2,34,64,0,22
1768,product-1062,2,34,68,2,22
1769,product-22022,2,38,53,41,27
1770,product-63754,2,38,42,39,20
1771,product-316889,2,38,56,6,24
1772,product-218653,2,38,57,24,25
1773,product-124409,2,38,66,19,23
1774,product-227442,2,38,48,13,25
1775,product-64131,2,38,42,30,21
1776,product-72119,2,38,59,9,24
1777,product-30218,2,38,68,55,28
1778,product-30217,2,38,68,53,28
1779,product-62661,2,38,42,40,33
1780,product-61961,2,38,61,32,33
1781,product-62116,2,38,53,22,25
1782,product-21668,2,38,60,15,26
1783,product-30153,2,38,43,17,23
1784,product-125672,2,38,55,26,22
1785,product-62960,2,38,53,21,24
1786,product-312702,2,38,59,18,15
1787,product-123178,2,38,68,27,25
1788,product-69576,2,38,57,30,32
1789,product-67376,2,38,54,11,24
1790,product-312984,2,38,63,0,22
1791,product-123206,2,38,67,29,24
1792,product-69393,2,38,54,2,22
1793,product-122574,2,38,64,5,22
1794,product-122797,2,38,64,7,22
1795,product-69119,2,38,53,14,23
1796,product-123405,2,38,67,29,24
1797,product-123832,2,38,64,4,23
1798,product-123431,2,38,64,21,22
1799,product-314998,2,38,59,11,24
1800,product-123634,2,38,64,17,22
1801,product-220750,2,38,56,22,32
1802,product-66439,2,38,57,41,32
1803,product-203138,2,38,54,5,23
1804,product-129258,2,38,63,30,28
1805,product-203411,2,38,55,11,23
1806,product-31336,2,38,43,13,24
1807,product-203184,2,38,58,36,33
1808,product-336326,2,38,66,15,22
1809,product-54064,2,38,46,2,22
1810,product-129000,2,38,63,14,24
1811,product-205376,2,38,55,0,22
1812,product-55254,2,38,53,4,22
1813,product-55253,2,38,53,3,22
1814,product-128752,2,38,68,30,26
1815,product-128753,2,38,68,28,26
1816,product-199180,2,38,54,3,22
1817,product-31657,2,38,70,45,31
1818,product-198117,2,38,54,3,22
1819,product-338286,2,38,57,2,22
1820,product-337138,2,38,59,14,25
1821,product-53674,2,38,43,4,21
1822,product-53080,2,38,53,13,23
1823,product-324690,2,38,58,17,28
1824,product-59574,2,38,60,27,30
1825,product-326523,2,38,62,28,24
1826,product-58692,2,38,47,24,32
1827,product-12188,2,38,55,23,22
1828,product-59716,2,38,39,23,31
1829,product-30411,2,38,42,6,24
1830,product-126308,2,38,70,43,40
1831,product-61355,2,38,60,67,32
1832,product-323378,2,38,61,31,29
1833,product-212724,2,38,57,19,30
1834,product-12038,2,38,55,5,24
1835,product-127953,2,38,68,31,26
1836,product-127954,2,38,68,29,26
1837,product-12476,2,38,34,13,25
1838,product-127902,2,38,69,44,30
1839,product-329160,2,38,56,14,17
1840,product-128166,2,38,68,31,26
1841,product-55882,2,38,53,19,23
1842,product-128167,2,38,68,29,26
1843,product-205732,2,38,59,31,23
1844,product-128119,2,38,69,49,29
1845,product-128080,2,38,55,3,22
1846,product-128081,2,38,55,5,22
1847,product-31029,2,38,54,20,29
1848,product-205995,2,38,56,10,26
1849,product-58090,2,38,58,22,27
1850,product-57889,2,38,56,0,22
1851,product-127514,2,38,68,31,27
1852,product-127513,2,38,68,33,27
1853,product-127445,2,38,54,8,22
1854,product-127511,2,38,68,37,27
1855,product-57556,2,38,52,41,34
1856,product-127733,2,38,68,34,27
1857,product-127734,2,38,68,32,27
1858,product-127735,2,38,68,30,27
1859,product-229097,2,38,63,38,30
1860,product-254194,2,38,35,16,26
1861,product-105308,2,38,59,35,32
1862,product-280663,2,38,76,32,26
1863,product-252663,2,38,66,87,38
1864,product-253611,2,38,66,90,61
1865,product-280173,2,38,76,33,26
1866,product-104052,2,38,65,30,29
1867,product-90273,2,38,52,4,21
1868,product-89656,2,38,43,39,36
1869,product-104300,2,38,60,30,26
1870,product-86126,2,38,42,5,22
1871,product-27570,2,38,58,60,36
1872,product-246842,2,38,42,17,24
1873,product-282343,2,38,47,2,22
1874,product-250800,2,38,41,0,22
1875,product-106822,2,38,56,2,23
1876,product-263862,2,38,58,63,52
1877,product-7431,2,38,57,26,33
1878,product-271703,2,38,74,41,28
1879,product-100864,2,38,58,0,22
1880,product-100865,2,38,58,2,22
1881,product-273746,2,38,55,51,44
1882,product-95766,2,38,45,26,23
1883,product-101092,2,38,62,22,33
1884,product-96475,2,38,49,26,31
1885,product-100624,2,38,58,0,22
1886,product-7373,2,38,58,41,30
1887,product-268084,2,38,77,65,48
1888,product-99031,2,38,44,0,22
1889,product-269264,2,38,68,29,31
1890,product-98212,2,38,57,19,30
1891,product-97662,2,38,61,4,23
1892,product-97616,2,38,54,2,23
1893,product-264964,2,38,66,5,22
1894,product-97790,2,38,46,11,22
1895,product-101115,2,38,58,2,22
1896,product-92514,2,38,57,23,28
1897,product-102907,2,38,55,23,24
1898,product-257528,2,38,75,2,22
1899,product-25640,2,38,61,47,27
1900,product-257290,2,38,35,39,26
1901,product-257043,2,38,75,3,22
1902,product-25791,2,38,68,28,28
1903,product-258788,2,38,35,38,24
1904,product-115515,2,38,56,2,22
1905,product-115516,2,38,56,0,22
1906,product-76085,2,38,67,38,30
1907,product-76275,2,38,65,16,24
1908,product-23735,2,38,55,32,39
1909,product-114945,2,38,56,2,22
1910,product-114948,2,38,56,3,22
1911,product-114760,2,38,56,4,22
1912,product-237265,2,38,40,32,38
1913,product-115328,2,38,56,2,22
1914,product-78197,2,38,68,42,33
1915,product-115137,2,38,56,2,22
1916,product-120240,2,38,60,13,23
1917,product-23174,2,38,48,15,25
1918,product-120814,2,38,59,14,22
1919,product-306929,2,38,63,8,23
1920,product-23363,2,38,62,39,20
1921,product-10429,2,38,37,8,22
1922,product-74455,2,38,65,16,25
1923,product-74674,2,38,67,45,30
1924,product-28865,2,38,43,17,22
1925,product-291417,2,38,68,36,32
1926,product-111201,2,38,57,0,22
1927,product-82935,2,38,34,19,24
1928,product-27725,2,38,43,16,23
1929,product-245893,2,38,67,35,24
1930,product-113280,2,38,56,21,23
1931,product-24036,2,38,55,32,38
1932,product-28292,2,38,43,15,22
1933,product-114590,2,38,56,6,22
1934,product-114753,2,38,56,6,22
1935,product-242962,2,38,39,0,22
1936,product-242680,2,38,68,58,26
1937,product-294777,2,38,45,2,22
1938,product-24172,2,38,67,18,25
1939,product-37505,2,38,57,45,31
1940,product-14861,2,38,62,12,23
1941,product-168860,2,38,59,22,29
1942,product-49448,2,38,57,11,24
1943,product-162081,2,38,76,14,23
1944,product-49427,2,38,59,49,28
1945,product-140205,2,38,60,37,24
1946,product-37717,2,38,57,67,27
1947,product-186741,2,38,52,11,23
1948,product-48951,2,38,59,47,29
1949,product-38791,2,38,55,24,29
1950,product-17913,2,38,63,0,22
1951,product-49184,2,38,59,52,29
1952,product-15403,2,38,66,20,26
1953,product-169512,2,38,60,24,30
1954,product-15401,2,38,66,24,25
1955,product-362780,2,38,64,7,23
1956,product-41517,2,38,54,15,25
1957,product-14972,2,38,45,13,25
1958,product-41413,2,38,66,32,24
1959,product-49632,2,38,62,10,24
1960,product-45875,2,38,55,12,25
1961,product-18809,2,38,52,38,35
1962,product-15645,2,38,59,2,23
1963,product-520,2,38,44,4,21
1964,product-2021,2,38,24,30,27
1965,product-48085,2,38,48,9,23
1966,product-38275,2,38,67,3,22
1967,product-38271,2,38,67,2,22
1968,product-38351,2,38,57,45,25
1969,product-183236,2,38,26,13,32
1970,product-376660,2,38,66,9,23
1971,product-363168,2,38,64,5,23
1972,product-142395,2,38,71,32,25
1973,product-38489,2,38,67,3,22
1974,product-148554,2,38,47,4,24
1975,product-34143,2,38,56,38,31
1976,product-352715,2,38,74,47,50
1977,product-48743,2,38,57,18,24
1978,product-33037,2,38,56,30,30
1979,product-33019,2,38,59,50,37
1980,product-14825,2,38,39,21,24
1981,product-147812,2,38,70,0,22
1982,product-133595,2,38,58,2,22
1983,product-37931,2,38,57,69,27
1984,product-364602,2,38,68,3,22
1985,product-389603,2,38,36,13,26
1986,product-45179,2,38,56,21,25
1987,product-133769,2,38,58,2,22
1988,product-17279,2,38,51,33,36
1989,product-164187,2,38,55,13,23
1990,product-16975,2,38,61,6,22
1991,product-139275,2,38,69,25,25
1992,product-34666,2,38,56,35,30
1993,product-13623,2,38,46,31,28
1994,product-39942,2,38,56,20,26
1995,product-51665,2,38,52,0,22
1996,product-144507,2,38,68,0,22
1997,product-158630,2,38,47,0,22
1998,product-43040,2,38,67,18,25
1999,product-43039,2,38,67,20,24
2000,product-345215,2,38,49,3,22
2001,product-144739,2,38,60,27,28
2002,product-51510,2,38,46,8,23
2003,product-134950,2,38,65,2,22
2004,product-15103,2,38,53,11,28
2005,product-17549,2,38,47,19,29
2006,product-145336,2,38,70,2,22
2007,product-25,2,38,48,15,26
2008,product-135396,2,38,56,44,29
2009,product-17571,2,38,43,24,27
2010,product-155446,2,38,59,34,39
2011,product-135224,2,38,56,43,30
2012,product-397748,2,38,39,17,26
2013,product-51810,2,38,53,13,22
2014,product-16670,2,38,43,11,25
2015,product-51924,2,38,46,8,23
2016,product-145123,2,38,72,18,29
2017,product-398387,2,38,28,2,21
2018,product-36565,2,38,57,45,31
2019,product-50262,2,38,52,11,25
2020,product-50765,2,38,53,11,24
2021,product-378466,2,38,80,5,22
2022,product-32057,2,38,58,56,45
2023,product-36334,2,38,57,47,32
2024,product-46031,2,38,47,28,22
2025,product-13801,2,38,47,26,35
2026,product-39359,2,38,58,52,28
2027,product-18019,2,38,50,31,30
2028,product-50527,2,38,51,6,23
2029,product-360600,2,38,67,13,22
2030,product-50071,2,38,46,24,24
2031,product-176070,2,38,53,26,33
2032,product-51064,2,38,46,0,22
2033,product-35858,2,38,58,79,35
2034,product-132760,2,38,67,4,22
2035,product-139582,2,38,71,22,24
2036,product-358707,2,38,69,20,26
2037,product-218326,2,41,60,37,33
2038,product-71583,2,41,56,22,35
2039,product-29896,2,41,42,13,24
2040,product-121950,2,41,59,4,22
2041,product-313835,2,41,59,15,21
2042,product-54241,2,41,53,2,22
2043,product-20529,2,41,48,10,24
2044,product-54917,2,41,52,37,25
2045,product-198895,2,41,58,42,37
2046,product-52335,2,41,46,12,23
2047,product-197767,2,41,54,6,22
2048,product-202251,2,41,58,38,35
2049,product-210949,2,41,34,20,32
2050,product-209705,2,41,59,11,24
2051,product-322995,2,41,61,0,22
2052,product-127952,2,41,68,33,27
2053,product-57775,2,41,52,27,30
2054,product-127681,2,41,69,40,30
2055,product-100442,2,41,51,24,27
2056,product-96520,2,41,41,16,25
2057,product-7390,2,41,53,14,22
2058,product-265400,2,41,59,76,53
2059,product-265396,2,41,59,80,53
2060,product-276008,2,41,36,0,22
2061,product-234877,2,41,64,39,30
2062,product-77363,2,41,48,34,34
2063,product-77305,2,41,45,0,22
2064,product-233228,2,41,60,24,20
2065,product-114947,2,41,56,2,22
2066,product-114761,2,41,56,5,22
2067,product-236202,2,41,91,70,77
2068,product-29123,2,41,43,11,23
2069,product-5004,2,41,35,34,24
2070,product-10342,2,41,32,0,22
2071,product-292870,2,41,58,2,22
2072,product-84279,2,41,42,2,22
2073,product-84256,2,41,44,2,22
2074,product-113872,2,41,56,15,23
2075,product-294534,2,41,44,29,25
2076,product-135806,2,41,68,2,22
2077,product-44552,2,41,55,29,28
2078,product-393181,2,41,42,0,22
2079,product-160687,2,41,56,21,29
2080,product-17795,2,41,47,15,29
2081,product-388432,2,41,33,0,22
2082,product-47885,2,41,34,14,22
2083,product-42692,2,41,49,16,27
2084,product-194996,2,41,68,2,22
2085,product-176,2,41,34,23,29
2086,product-43217,2,41,40,16,24
2087,product-317451,2,42,64,17,24
2088,product-124691,2,42,59,27,30
2089,product-29747,2,42,57,41,33
2090,product-313615,2,42,70,22,31
2091,product-202485,2,42,55,11,23
2092,product-202800,2,42,55,13,23
2093,product-54016,2,42,53,5,23
2094,product-52755,2,42,46,13,23
2095,product-209704,2,42,59,12,22
2096,product-20860,2,42,44,15,26
2097,product-30847,2,42,43,6,23
2098,product-25229,2,42,43,15,27
2099,product-252794,2,42,67,9,23
2100,product-253189,2,42,37,2,22
2101,product-6944,2,42,27,8,23
2102,product-85392,2,42,52,0,22
2103,product-27445,2,42,43,9,23
2104,product-8763,2,42,60,11,22
2105,product-24946,2,42,43,18,27
2106,product-264451,2,42,66,3,22
2107,product-97661,2,42,61,2,23
2108,product-97760,2,42,50,18,29
2109,product-101250,2,42,55,5,22
2110,product-302249,2,42,65,25,39
2111,product-232108,2,42,63,36,27
2112,product-244045,2,42,67,54,25
2113,product-83918,2,42,53,24,29
2114,product-297056,2,42,60,5,23
2115,product-79789,2,42,54,23,32
2116,product-82204,2,42,46,13,26
2117,product-81565,2,42,51,32,31
2118,product-49086,2,42,46,24,26
2119,product-47528,2,42,54,32,30
2120,product-362716,2,42,76,60,47
2121,product-14744,2,42,46,2,22
2122,product-352013,2,42,71,41,34
2123,product-13673,2,42,40,22,25
2124,product-342759,2,42,68,18,27
2125,product-46039,2,42,46,17,26
2126,product-358706,2,42,69,19,27
2127,product-383735,2,42,65,0,22
2128,product-143998,2,42,68,7,22
2129,product-316138,2,45,63,25,29
2130,product-218313,2,45,61,27,26
2131,product-70205,2,45,54,3,22
2132,product-221511,2,45,58,19,27
2133,product-310104,2,45,62,0,22
2134,product-121754,2,45,59,6,23
2135,product-29390,2,45,42,17,24
2136,product-221107,2,45,61,19,25
2137,product-123429,2,45,64,17,22
2138,product-203110,2,45,55,10,23
2139,product-202874,2,45,58,37,33
2140,product-54112,2,45,42,12,22
2141,product-203242,2,45,32,24,28
2142,product-204572,2,45,55,2,23
2143,product-334368,2,45,68,4,24
2144,product-333899,2,45,59,14,20
2145,product-199542,2,45,54,2,22
2146,product-202070,2,45,31,24,28
2147,product-339075,2,45,64,50,16
2148,product-324211,2,45,69,33,31
2149,product-213806,2,45,59,12,24
2150,product-56994,2,45,53,9,22
2151,product-25228,2,45,43,17,27
2152,product-277144,2,45,64,9,25
2153,product-85093,2,45,34,15,22
2154,product-251113,2,45,68,4,22
2155,product-251613,2,45,63,11,22
2156,product-24947,2,45,43,17,28
2157,product-269273,2,45,69,40,31
2158,product-265399,2,45,59,77,53
2159,product-258023,2,45,75,0,22
2160,product-298404,2,45,72,2,22
2161,product-28592,2,45,43,12,22
2162,product-120788,2,45,64,18,26
2163,product-230331,2,45,60,14,22
2164,product-244229,2,45,53,49,58
2165,product-244042,2,45,68,51,26
2166,product-243931,2,45,53,52,58
2167,product-243729,2,45,68,49,26
2168,product-9663,2,45,30,0,22
2169,product-294793,2,45,44,29,24
2170,product-293972,2,45,65,2,22
2171,product-81955,2,45,43,15,23
2172,product-187490,2,45,54,6,24
2173,product-133561,2,45,66,20,24
2174,product-348146,2,45,76,17,27
2175,product-178666,2,45,71,24,35
2176,product-376776,2,45,71,4,22
2177,product-48031,2,45,53,34,21
2178,product-362345,2,45,76,61,48
2179,product-42827,2,45,54,15,25
2180,product-39624,2,45,53,24,30
2181,product-170315,2,45,51,16,30
2182,product-158372,2,45,57,40,31
2183,product-145503,2,45,72,15,22
2184,product-357658,2,45,65,12,24
2185,product-146408,2,45,68,2,22
2186,product-125674,2,47,55,24,22
2187,product-222013,2,47,62,45,28
2188,product-65195,2,47,45,28,28
2189,product-66519,2,47,47,12,24
2190,product-203112,2,47,55,14,22
2191,product-204921,2,47,64,34,32
2192,product-130738,2,47,66,15,25
2193,product-130349,2,47,67,20,25
2194,product-12187,2,47,55,24,21
2195,product-126497,2,47,70,44,40
2196,product-127903,2,47,69,46,30
2197,product-90593,2,47,58,13,25
2198,product-108240,2,47,62,11,23
2199,product-284802,2,47,75,74,57
2200,product-102651,2,47,44,12,21
2201,product-257442,2,47,60,9,23
2202,product-26878,2,47,43,0,22
2203,product-300038,2,47,61,38,45
2204,product-234468,2,47,64,52,30
2205,product-115329,2,47,56,0,22
2206,product-115136,2,47,56,0,22
2207,product-119969,2,47,53,6,22
2208,product-230351,2,47,62,16,24
2209,product-243698,2,47,63,9,23
2210,product-287214,2,47,60,29,33
2211,product-84546,2,47,42,0,22
2212,product-110416,2,47,64,24,28
2213,product-187854,2,47,54,9,24
2214,product-49012,2,47,53,26,27
2215,product-19129,2,47,46,14,24
2216,product-188798,2,47,56,2,22
2217,product-135986,2,47,68,2,22
2218,product-373739,2,47,71,50,21
2219,product-175076,2,47,11,2,21
2220,product-139035,2,47,71,28,24
2221,product-138661,2,47,71,29,28
2222,product-138846,2,47,71,29,28
2223,product-731,2,47,54,4,22
2224,product-43356,2,47,54,29,26
2225,product-139583,2,47,71,22,24
2226,product-22822,2,50,48,0,22
2227,product-218640,2,50,58,23,23
2228,product-64194,2,50,53,41,22
2229,product-11772,2,50,48,0,22
2230,product-307793,2,50,48,2,23
2231,product-125673,2,50,55,25,22
2232,product-318183,2,50,63,6,23
2233,product-318011,2,50,68,21,28
2234,product-216623,2,50,57,21,25
2235,product-310254,2,50,66,15,24
2236,product-69634,2,50,48,11,26
2237,product-29638,2,50,42,13,24
2238,product-123205,2,50,67,27,24
2239,product-122648,2,50,56,21,28
2240,product-122422,2,50,56,23,28
2241,product-122540,2,50,66,5,22
2242,product-123404,2,50,67,27,24
2243,product-122347,2,50,64,5,22
2244,product-67767,2,50,56,33,30
2245,product-122997,2,50,67,28,25
2246,product-122873,2,50,56,20,28
2247,product-70546,2,50,53,30,23
2248,product-315421,2,50,48,5,23
2249,product-315338,2,50,62,3,22
2250,product-315061,2,50,48,6,23
2251,product-226816,2,50,62,28,25
2252,product-121951,2,50,59,4,22
2253,product-123430,2,50,64,19,22
2254,product-121952,2,50,59,4,22
2255,product-123635,2,50,64,19,22
2256,product-123605,2,50,67,26,24
2257,product-257044,2,50,75,2,22
2258,product-202798,2,50,55,9,23
2259,product-54036,2,50,52,24,25
2260,product-203575,2,50,31,17,28
2261,product-332279,2,50,69,19,25
2262,product-55033,2,50,56,10,25
2263,product-55239,2,50,56,10,24
2264,product-128893,2,50,53,9,23
2265,product-203698,2,50,55,10,23
2266,product-54805,2,50,61,20,27
2267,product-197774,2,50,54,3,22
2268,product-52264,2,50,56,0,22
2269,product-198118,2,50,54,2,22
2270,product-202084,2,50,28,24,31
2271,product-53153,2,50,53,9,23
2272,product-53262,2,50,37,23,30
2273,product-55553,2,50,53,24,27
2274,product-59530,2,50,52,14,22
2275,product-60849,2,50,38,12,24
2276,product-60704,2,50,61,46,32
2277,product-61103,2,50,53,32,24
2278,product-60440,2,50,53,25,24
2279,product-126682,2,50,70,46,40
2280,product-206711,2,50,52,2,22
2281,product-56298,2,50,55,0,22
2282,product-12477,2,50,34,13,25
2283,product-128165,2,50,68,33,27
2284,product-206034,2,50,59,31,23
2285,product-58108,2,50,57,14,27
2286,product-58137,2,50,52,4,23
2287,product-57233,2,50,52,6,22
2288,product-127799,2,50,61,31,26
2289,product-127732,2,50,68,36,27
2290,product-105753,2,50,52,18,29
2291,product-105624,2,50,56,13,25
2292,product-104717,2,50,59,43,26
2293,product-256546,2,50,75,5,23
2294,product-248057,2,50,40,2,22
2295,product-248871,2,50,68,36,26
2296,product-248274,2,50,68,37,28
2297,product-249144,2,50,68,36,27
2298,product-107048,2,50,65,61,24
2299,product-252103,2,50,78,17,32
2300,product-27517,2,50,55,0,22
2301,product-249420,2,50,68,36,25
2302,product-264450,2,50,66,2,22
2303,product-264633,2,50,68,47,33
2304,product-26109,2,50,58,10,22
2305,product-99621,2,50,66,38,31
2306,product-266083,2,50,61,0,22
2307,product-7604,2,50,66,23,24
2308,product-92722,2,50,60,40,42
2309,product-276855,2,50,69,21,41
2310,product-257291,2,50,35,40,26
2311,product-115533,2,50,54,4,22
2312,product-232958,2,50,48,12,25
2313,product-28835,2,50,46,15,26
2314,product-301092,2,50,71,14,23
2315,product-236899,2,50,40,27,36
2316,product-236895,2,50,40,29,36
2317,product-297843,2,50,60,15,24
2318,product-10285,2,50,47,18,29
2319,product-307095,2,50,65,0,22
2320,product-72720,2,50,41,30,26
2321,product-10343,2,50,32,0,22
2322,product-232438,2,50,61,0,22
2323,product-75338,2,50,64,2,22
2324,product-83421,2,50,46,24,27
2325,product-9473,2,50,63,9,22
2326,product-82806,2,50,51,33,29
2327,product-82880,2,50,43,0,22
2328,product-111357,2,50,57,0,22
2329,product-83766,2,50,34,0,22
2330,product-109972,2,50,63,21,25
2331,product-239671,2,50,63,17,23
2332,product-113686,2,50,55,11,24
2333,product-114591,2,50,56,7,22
2334,product-114225,2,50,56,13,23
2335,product-111855,2,50,58,2,22
2336,product-111852,2,50,58,0,22
2337,product-294533,2,50,45,28,25
2338,product-9587,2,50,36,10,23
2339,product-37407,2,50,67,11,22
2340,product-153002,2,50,62,2,22
2341,product-142215,2,50,71,34,26
2342,product-48970,2,50,57,15,25
2343,product-41023,2,50,69,24,24
2344,product-32314,2,50,56,32,31
2345,product-152784,2,50,61,2,22
2346,product-147276,2,50,72,12,25
2347,product-36976,2,50,53,14,25
2348,product-160923,2,50,48,16,25
2349,product-153445,2,50,74,0,22
2350,product-37053,2,50,55,11,23
2351,product-357024,2,50,64,11,23
2352,product-169175,2,50,59,20,28
2353,product-37280,2,50,55,17,27
2354,product-349,2,50,61,18,27
2355,product-133321,2,50,67,6,24
2356,product-39118,2,50,52,7,23
2357,product-366973,2,50,79,13,22
2358,product-133144,2,50,67,13,25
2359,product-133897,2,50,66,14,24
2360,product-2016,2,50,24,26,16
2361,product-45254,2,50,48,21,23
2362,product-33748,2,50,59,56,37
2363,product-363186,2,50,68,44,22
2364,product-181349,2,50,57,29,31
2365,product-355029,2,50,73,51,36
2366,product-44797,2,50,48,24,23
2367,product-390148,2,50,36,11,24
2368,product-185991,2,50,52,11,23
2369,product-390176,2,50,36,2,22
2370,product-35363,2,50,57,64,33
2371,product-41932,2,50,51,22,25
2372,product-138451,2,50,71,32,28
2373,product-360316,2,50,69,30,30
2374,product-139224,2,50,71,26,27
2375,product-397038,2,50,37,24,33
2376,product-139410,2,50,71,24,27
2377,product-138659,2,50,71,31,27
2378,product-138660,2,50,71,30,28
2379,product-138845,2,50,71,30,28
2380,product-39734,2,50,58,62,27
2381,product-195406,2,50,68,2,22
2382,product-35156,2,50,54,8,24
2383,product-397827,2,50,39,17,26
2384,product-397906,2,50,39,19,26
2385,product-359562,2,50,64,8,23
2386,product-145122,2,50,72,19,29
2387,product-360197,2,50,64,17,23
2388,product-141757,2,50,67,0,22
2389,product-19655,2,50,51,33,28
2390,product-16340,2,50,51,0,22
2391,product-176698,2,50,69,13,25
2392,product-367538,2,50,78,18,30
2393,product-18034,2,50,47,16,25
2394,product-227444,2,53,48,14,25
2395,product-67438,2,53,56,21,28
2396,product-122996,2,53,67,26,25
2397,product-309689,2,53,64,6,23
2398,product-314532,2,53,63,41,41
2399,product-335369,2,53,74,27,36
2400,product-204857,2,53,54,2,23
2401,product-53477,2,53,37,20,30
2402,product-211118,2,53,58,9,25
2403,product-326522,2,53,62,30,24
2404,product-12613,2,53,34,11,25
2405,product-208239,2,53,59,17,23
2406,product-88852,2,53,55,16,29
2407,product-90012,2,53,51,0,22
2408,product-86151,2,53,34,13,22
2409,product-85249,2,53,52,33,28
2410,product-27446,2,53,43,7,22
2411,product-272450,2,53,70,74,40
2412,product-77361,2,53,48,34,30
2413,product-306538,2,53,62,2,22
2414,product-83389,2,53,52,29,30
2415,product-287239,2,53,64,5,23
2416,product-84801,2,53,42,0,22
2417,product-109427,2,53,63,30,26
2418,product-112917,2,53,57,27,25
2419,product-133414,2,53,58,11,22
2420,product-137353,2,53,68,12,21
2421,product-134538,2,53,67,2,22
2422,product-133330,2,53,67,11,24
2423,product-14636,2,53,40,26,22
2424,product-148414,2,53,72,13,28
2425,product-40584,2,53,48,9,26
2426,product-133767,2,53,58,5,22
2427,product-134920,2,53,69,12,24
2428,product-131862,2,53,66,28,32
2429,product-145317,2,53,72,17,22
2430,product-34729,2,53,48,9,25
2431,product-138452,2,53,71,32,28
2432,product-160362,2,53,56,23,29
2433,product-228188,2,55,63,45,30
2434,product-319031,2,55,49,8,23
2435,product-69800,2,55,54,2,23
2436,product-67251,2,55,56,24,27
2437,product-315872,2,55,63,2,22
2438,product-121757,2,55,60,2,22
2439,product-314220,2,55,59,13,22
2440,product-203333,2,55,58,0,22
2441,product-98981,2,55,52,21,30
2442,product-205427,2,55,59,32,30
2443,product-55963,2,55,52,38,29
2444,product-57053,2,55,58,8,28
2445,product-56995,2,55,53,7,22
2446,product-74439,2,55,37,5,22
2447,product-280662,2,55,76,30,26
2448,product-85506,2,55,52,32,28
2449,product-285444,2,55,59,32,35
2450,product-282458,2,55,47,13,28
2451,product-263503,2,55,60,19,22
2452,product-7640,2,55,72,14,25
2453,product-276726,2,55,75,25,26
2454,product-93083,2,55,48,11,24
2455,product-77188,2,55,38,2,23
2456,product-236288,2,55,62,21,26
2457,product-232439,2,55,61,0,22
2458,product-28020,2,55,43,14,23
2459,product-111108,2,55,59,17,31
2460,product-27726,2,55,43,14,23
2461,product-287882,2,55,64,17,30
2462,product-240043,2,55,63,24,25
2463,product-80092,2,55,46,20,27
2464,product-112027,2,55,58,0,22
2465,product-111681,2,55,58,2,22
2466,product-241896,2,55,67,60,31
2467,product-162232,2,55,53,0,22
2468,product-366155,2,55,54,0,22
2469,product-367265,2,55,78,19,28
2470,product-139771,2,55,69,0,22
2471,product-132963,2,55,67,13,25
2472,product-353285,2,55,67,19,27
2473,product-134185,2,55,68,23,23
2474,product-47825,2,55,48,0,22
2475,product-133857,2,55,68,27,26
2476,product-359258,2,55,65,32,30
2477,product-139034,2,55,71,26,27
2478,product-138844,2,55,71,29,27
2479,product-46772,2,55,54,39,30
2480,product-132459,2,55,60,2,22
2481,product-360559,2,55,65,40,31
2482,product-360605,2,55,67,15,22
2483,product-228187,2,57,63,43,30
2484,product-4696,2,57,39,29,34
2485,product-335184,2,57,67,4,23
2486,product-54092,2,57,45,13,23
2487,product-202559,2,57,58,35,34
2488,product-338198,2,57,58,22,21
2489,product-53221,2,57,45,12,23
2490,product-211538,2,57,51,27,30
2491,product-210762,2,57,58,11,21
2492,product-209703,2,57,59,11,22
2493,product-11990,2,57,38,0,22
