id,label,ts_in,ts_out,attr_1,attr_2
884,customer-4149,60,131,130,108
885,customer-848,60,132,264,25
886,customer-1597,60,132,185,267
887,customer-3661,60,136,169,102
888,customer-4188,60,145,241,126
889,customer-3249,60,147,198,100
890,customer-4847,60,150,131,57
891,customer-437,60,154,172,184
892,customer-1267,60,156,129,77
893,customer-2346,60,158,141,42
894,customer-2845,61,67,99,230
895,customer-4189,61,70,171,53
896,customer-536,61,72,176,101
897,customer-2511,61,73,163,165
898,customer-4635,61,80,45,160
899,customer-590,61,87,185,143
900,customer-2800,61,95,76,100
901,customer-977,61,99,12,106
902,customer-1646,61,99,33,66
903,customer-4845,61,99,150,167
904,customer-2426,61,101,30,169
905,customer-1711,61,102,51,197
906,customer-3646,61,106,196,138
907,customer-423,61,129,145,185
908,customer-2347,61,137,77,139
909,customer-3912,61,148,27,202
910,customer-2078,62,63,180,111
911,customer-1850,62,85,155,156
912,customer-4538,62,90,211,91
913,customer-2381,62,91,23,108
914,customer-2948,62,92,189,120
915,customer-2226,62,93,163,187
916,customer-1612,62,95,132,182
917,customer-2882,62,96,17,217
918,customer-6,62,103,78,182
919,customer-1720,62,104,171,102
920,customer-2720,62,105,71,125
921,customer-1912,62,106,85,62
922,customer-1412,62,112,34,196
923,customer-606,62,116,108,123
924,customer-1563,62,116,50,201
925,customer-270,62,118,211,134
926,customer-2949,62,120,87,148
927,customer-3833,62,123,197,111
928,customer-1416,62,137,217,189
929,customer-2656,62,142,201,183
930,customer-2490,62,144,31,208
931,customer-2326,62,148,224,90
932,customer-2322,62,159,190,204
933,customer-1474,63,77,208,196
934,customer-205,63,79,164,97
935,customer-3991,63,82,153,57
936,customer-4144,63,85,18,118
937,customer-13,63,88,28,86
938,customer-123,63,88,51,201
939,customer-1346,63,92,147,155
940,customer-3029,63,100,61,68
941,customer-4416,63,111,170,191
942,customer-592,63,114,187,78
943,customer-4661,63,115,8,185
944,customer-3018,63,119,142,197
945,customer-2851,63,120,128,22
946,customer-4703,63,122,128,12
947,customer-1559,63,124,210,183
948,customer-434,63,127,127,93
949,customer-1060,63,135,210,221
950,customer-4604,63,139,195,21
951,customer-4673,63,139,150,93
952,customer-185,63,147,40,144
953,customer-1595,63,152,94,98
954,customer-2219,63,154,142,71
955,customer-3401,63,155,219,207
956,customer-4438,63,156,188,171
957,customer-3645,64,68,70,172
958,customer-4885,64,73,178,189
959,customer-3852,64,78,213,156
960,customer-526,64,80,24,139
961,customer-1463,64,82,133,124
962,customer-1308,64,89,55,69
963,customer-547,64,92,32,145
964,customer-1749,64,111,33,143
965,customer-1817,64,112,20,179
966,customer-1543,64,113,8,56
967,customer-4878,64,115,39,147
968,customer-4499,64,117,124,118
969,customer-507,64,119,250,86
970,customer-66,64,120,43,187
971,customer-779,64,125,95,131
972,customer-4194,64,127,132,41
973,customer-2712,64,134,88,74
974,customer-3966,65,67,81,179
975,customer-3671,65,74,100,86
976,customer-3721,65,75,189,185
977,customer-2931,65,77,140,112
978,customer-1667,65,78,191,70
979,customer-3742,65,83,148,97
980,customer-3385,65,85,144,186
981,customer-1446,65,86,261,102
982,customer-3961,65,93,186,221
983,customer-1241,65,102,117,179
984,customer-2476,65,105,15,103
985,customer-3129,65,112,174,135
986,customer-2264,65,120,191,75
987,customer-944,65,121,19,3
988,customer-2946,65,121,139,35
989,customer-4970,65,121,163,137
990,customer-4833,65,125,137,30
991,customer-992,65,130,211,192
992,customer-3627,65,135,83,242
993,customer-68,65,136,205,227
994,customer-3667,65,147,113,177
995,customer-4647,65,147,47,96
996,customer-4130,65,156,37,107
997,customer-4851,65,157,50,218
998,customer-4866,65,159,28,259
999,customer-494,66,69,83,38
1000,customer-450,66,76,228,100
1001,customer-3262,66,86,162,193
1002,customer-350,66,88,201,212
1003,customer-895,66,88,135,152
1004,customer-2382,66,94,49,182
1005,customer-3559,66,106,203,114
1006,customer-1735,66,111,147,140
1007,customer-2535,66,111,87,71
1008,customer-1969,66,119,45,139
1009,customer-4350,66,122,25,62
1010,customer-927,66,125,187,71
1011,customer-2801,66,127,203,147
1012,customer-3706,66,128,17,241
1013,customer-4482,66,132,240,64
1014,customer-2517,66,139,86,168
1015,customer-2778,66,142,190,157
1016,customer-4003,66,142,54,119
1017,customer-564,66,156,33,179
1018,customer-4349,66,156,161,173
1019,customer-674,66,157,125,106
1020,customer-1183,66,157,77,154
1021,customer-640,66,161,96,84
1022,customer-1524,66,165,162,53
1023,customer-2567,67,73,103,243
1024,customer-2049,67,75,61,153
1025,customer-684,67,82,111,155
1026,customer-3076,67,82,154,72
1027,customer-3725,67,84,197,37
1028,customer-3872,67,84,63,110
1029,customer-1213,67,85,177,128
1030,customer-381,67,88,121,26
1031,customer-4467,67,89,92,57
1032,customer-4523,67,92,22,26
1033,customer-3946,67,98,204,219
1034,customer-4649,67,101,67,167
1035,customer-4856,67,106,154,177
1036,customer-607,67,109,28,85
1037,customer-625,67,115,156,22
1038,customer-339,67,116,175,92
1039,customer-3755,67,119,198,48
1040,customer-395,67,123,223,238
1041,customer-2338,67,129,151,138
1042,customer-1420,67,132,9,133
1043,customer-1003,67,133,181,211
1044,customer-3316,67,145,181,147
1045,customer-1357,67,158,128,135
1046,customer-4103,67,164,107,154
1047,customer-83,68,94,120,113
1048,customer-1964,68,95,62,68
1049,customer-514,68,99,141,83
1050,customer-4801,68,101,74,155
1051,customer-2750,68,102,263,189
1052,customer-4781,68,105,14,30
1053,customer-8,68,109,205,193
1054,customer-4698,68,124,126,71
1055,customer-2414,68,142,72,92
1056,customer-2375,68,146,170,165
1057,customer-4262,68,150,53,159
1058,customer-3693,68,158,216,56
1059,customer-14,68,161,191,114
1060,customer-1873,68,161,195,59
1061,customer-3528,68,167,62,151
1062,customer-4233,69,70,211,158
1063,customer-3969,69,77,113,99
1064,customer-1173,69,92,82,174
1065,customer-709,69,96,222,203
1066,customer-2537,69,102,229,216
1067,customer-3614,69,104,188,211
1068,customer-1961,69,106,8,96
1069,customer-2116,69,108,25,54
1070,customer-2534,69,108,73,43
1071,customer-2926,69,108,67,198
1072,customer-1151,69,112,109,189
1073,customer-4105,69,128,182,9
1074,customer-2505,69,133,142,157
1075,customer-4871,69,135,150,178
1076,customer-27,69,138,48,76
1077,customer-2940,69,139,204,156
1078,customer-1605,69,145,220,36
1079,customer-1847,69,146,205,210
1080,customer-4864,69,148,208,142
1081,customer-2730,69,149,146,64
1082,customer-1230,69,158,46,133
1083,customer-791,69,168,37,36
1084,customer-4386,70,77,82,71
1085,customer-1685,70,80,166,102
1086,customer-3547,70,85,105,156
1087,customer-411,70,95,124,122
1088,customer-3877,70,95,94,183
1089,customer-4634,70,97,186,64
1090,customer-4928,70,100,68,205
1091,customer-3507,70,104,67,139
1092,customer-3636,70,104,37,78
1093,customer-3322,70,105,143,251
1094,customer-4534,70,105,176,89
1095,customer-4563,70,105,241,131
1096,customer-3338,70,123,101,148
1097,customer-4213,70,125,107,159
1098,customer-1064,70,127,144,94
1099,customer-4741,70,127,120,39
1100,customer-370,70,129,236,190
1101,customer-2357,70,133,177,32
1102,customer-3921,70,135,64,80
1103,customer-3216,70,140,190,224
1104,customer-3445,70,141,210,226
1105,customer-4810,70,152,87,77
1106,customer-735,70,155,102,144
1107,customer-4934,70,158,63,151
1108,customer-3469,70,159,60,136
1109,customer-3597,70,160,153,76
1110,customer-4391,70,160,98,92
1111,customer-4924,70,165,18,59
1112,customer-490,71,71,114,15
1113,customer-4263,71,71,96,82
1114,customer-4539,71,71,278,248
1115,customer-4037,71,74,73,75
1116,customer-3758,71,75,64,9
1117,customer-4974,71,76,190,121
1118,customer-4290,71,83,133,212
1119,customer-4732,71,85,200,113
1120,customer-3170,71,87,73,39
1121,customer-4537,71,91,210,187
1122,customer-1315,71,92,145,56
1123,customer-1337,71,93,65,128
1124,customer-1227,71,106,201,35
1125,customer-4136,71,107,150,147
1126,customer-2463,71,109,193,104
1127,customer-2051,71,111,18,137
1128,customer-2364,71,111,219,6
1129,customer-1361,71,114,209,174
1130,customer-1238,71,115,90,209
1131,customer-3834,71,117,148,146
1132,customer-4335,71,120,81,241
1133,customer-4897,71,125,151,181
1134,customer-2413,71,127,109,73
1135,customer-3267,71,134,126,98
1136,customer-1016,71,137,11,59
1137,customer-3711,71,137,162,184
1138,customer-2644,71,139,236,178
1139,customer-4593,71,139,130,197
1140,customer-4061,71,143,15,28
1141,customer-295,71,145,160,22
1142,customer-2660,71,148,190,35
1143,customer-4131,71,153,219,60
1144,customer-2297,71,159,106,248
1145,customer-3505,71,160,150,122
1146,customer-4257,71,163,107,205
1147,customer-2416,72,77,104,40
1148,customer-4808,72,81,205,169
1149,customer-546,72,90,191,130
1150,customer-4721,72,92,19,152
1151,customer-3709,72,94,46,133
1152,customer-1221,72,98,146,202
1153,customer-1757,72,98,142,121
1154,customer-3630,72,99,111,27
1155,customer-161,72,101,112,62
1156,customer-1475,72,108,270,26
1157,customer-3717,72,109,211,172
1158,customer-2439,72,118,129,62
1159,customer-171,72,119,93,23
1160,customer-4069,72,122,208,152
1161,customer-4596,72,122,116,163
1162,customer-4901,72,122,4,41
1163,customer-1191,72,126,169,266
1164,customer-4988,72,126,37,73
1165,customer-3223,72,130,193,133
1166,customer-3906,72,130,138,132
1167,customer-1633,72,140,6,102
1168,customer-26,72,145,144,141
1169,customer-2086,72,152,189,46
1170,customer-3337,72,153,77,139
1171,customer-741,72,156,34,172
1172,customer-1686,72,156,184,137
1173,customer-729,72,167,195,41
1174,customer-4624,73,80,144,28
1175,customer-3964,73,84,89,107
1176,customer-2721,73,88,111,199
1177,customer-4648,73,95,5,89
1178,customer-2376,73,98,206,96
1179,customer-656,73,100,76,119
1180,customer-446,73,101,28,92
1181,customer-2295,73,104,79,162
1182,customer-3162,73,106,22,193
1183,customer-4252,73,107,121,44
1184,customer-2902,73,108,242,127
1185,customer-17,73,116,29,205
1186,customer-4383,73,128,203,74
1187,customer-2303,73,140,84,135
1188,customer-3710,73,150,187,186
1189,customer-3772,73,153,45,172
1190,customer-2405,73,155,66,48
1191,customer-253,73,160,117,72
1192,customer-2890,73,160,213,207
1193,customer-4295,73,168,0,181
1194,customer-588,74,75,74,191
1195,customer-3942,74,79,140,200
1196,customer-634,74,88,106,152
1197,customer-3062,74,91,186,34
1198,customer-317,74,93,102,62
1199,customer-3546,74,93,150,198
1200,customer-4798,74,93,162,94
1201,customer-2751,74,95,166,148
1202,customer-4745,74,95,115,102
1203,customer-109,74,104,60,105
1204,customer-2780,74,107,171,185
1205,customer-1336,74,109,145,232
1206,customer-3979,74,116,77,9
1207,customer-4299,74,120,131,74
1208,customer-4628,74,120,184,220
1209,customer-3497,74,121,27,134
1210,customer-2158,74,123,45,183
1211,customer-1734,74,134,26,55
1212,customer-1721,74,138,139,187
1213,customer-39,74,147,105,160
1214,customer-3807,74,152,136,201
1215,customer-1918,74,157,194,158
1216,customer-4293,74,163,5,172
1217,customer-754,75,76,190,188
1218,customer-1746,75,76,164,114
1219,customer-4168,75,83,200,60
1220,customer-1997,75,87,197,68
1221,customer-458,75,91,209,59
1222,customer-3880,75,98,262,63
1223,customer-704,75,102,112,227
1224,customer-2434,75,102,61,109
1225,customer-2741,75,102,209,141
1226,customer-2856,75,114,171,180
1227,customer-1925,75,116,210,185
1228,customer-3200,75,120,35,23
1229,customer-2930,75,121,109,58
1230,customer-4969,75,121,150,264
1231,customer-1652,75,127,114,61
1232,customer-4528,75,127,17,104
1233,customer-3799,75,129,69,66
1234,customer-1819,75,130,78,100
1235,customer-4686,75,133,120,49
1236,customer-1293,75,136,112,123
1237,customer-4831,75,137,196,185
1238,customer-3677,75,140,132,29
1239,customer-1674,75,143,237,121
1240,customer-1994,75,144,14,217
1241,customer-4695,75,147,211,218
1242,customer-1348,75,148,51,101
1243,customer-1684,75,151,237,178
1244,customer-2760,75,151,42,200
1245,customer-3879,75,153,21,68
1246,customer-633,75,156,159,238
1247,customer-851,75,159,149,127
1248,customer-1052,75,159,187,264
1249,customer-3729,75,168,57,109
1250,customer-2007,75,169,203,174
1251,customer-2891,75,169,76,124
1252,customer-112,75,172,76,169
1253,customer-1742,75,174,126,174
1254,customer-1567,76,77,148,196
1255,customer-2011,76,78,78,63
1256,customer-146,76,96,85,137
1257,customer-613,76,97,75,108
1258,customer-4665,76,100,43,20
1259,customer-597,76,101,224,195
1260,customer-1377,76,103,123,172
1261,customer-41,76,105,67,182
1262,customer-59,76,105,195,221
1263,customer-705,76,107,195,104
1264,customer-713,76,111,59,195
1265,customer-1214,76,116,147,184
1266,customer-3440,76,116,26,195
1267,customer-2937,76,124,104,74
1268,customer-4311,76,124,200,146
1269,customer-2504,76,127,47,135
1270,customer-3947,76,135,225,6
1271,customer-1275,76,136,176,52
1272,customer-2183,76,138,146,69
1273,customer-1219,76,152,95,59
1274,customer-967,76,153,98,18
1275,customer-3054,76,160,56,188
1276,customer-4533,76,167,57,20
1277,customer-4423,76,168,57,109
1278,customer-3017,77,82,203,89
1279,customer-4345,77,82,193,172
1280,customer-707,77,89,30,189
1281,customer-1679,77,89,169,50
1282,customer-3450,77,93,72,98
1283,customer-558,77,94,151,68
1284,customer-3550,77,110,17,132
1285,customer-3732,77,110,193,21
1286,customer-97,77,120,68,132
1287,customer-4520,77,120,180,250
1288,customer-4217,77,121,158,99
1289,customer-2523,77,130,142,83
1290,customer-4052,77,132,131,138
1291,customer-974,77,136,165,89
1292,customer-4699,77,138,29,171
1293,customer-1965,77,154,77,205
1294,customer-4972,77,162,218,132
1295,customer-4385,77,167,140,229
1296,customer-3704,77,168,70,134
1297,customer-3400,77,177,86,215
1298,customer-664,78,83,69,223
1299,customer-3096,78,86,115,139
1300,customer-2976,78,94,165,203
1301,customer-3954,78,99,152,199
1302,customer-3882,78,105,99,56
1303,customer-4658,78,110,137,68
1304,customer-3402,78,112,207,31
1305,customer-2184,78,116,89,73
1306,customer-3783,78,116,163,6
1307,customer-1803,78,117,85,114
1308,customer-2985,78,117,187,72
1309,customer-4668,78,127,229,196
1310,customer-3743,78,129,34,159
1311,customer-4450,78,129,115,109
1312,customer-4655,78,139,106,128
1313,customer-697,78,143,95,139
1314,customer-2091,78,145,140,198
1315,customer-1984,78,151,42,261
1316,customer-2740,78,151,109,156
1317,customer-4770,78,155,136,179
1318,customer-4389,78,159,257,49
1319,customer-1616,78,171,115,241
1320,customer-1233,79,80,70,211
1321,customer-284,79,82,176,149
1322,customer-3981,79,87,164,97
1323,customer-3357,79,94,198,271
1324,customer-3791,79,96,115,37
1325,customer-1782,79,97,119,148
1326,customer-4565,79,97,113,38
1327,customer-3886,79,98,218,167
1328,customer-1947,79,103,85,77
1329,customer-4613,79,105,75,86
1330,customer-2818,79,107,157,70
1331,customer-753,79,109,78,161
1332,customer-4823,79,114,151,207
1333,customer-2202,79,122,112,125
1334,customer-4618,79,123,24,195
1335,customer-2236,79,127,182,176
1336,customer-4122,79,132,157,216
1337,customer-4375,79,134,33,191
1338,customer-4652,79,150,118,143
1339,customer-1370,79,151,140,109
1340,customer-1608,79,154,140,43
1341,customer-1902,79,161,45,217
1342,customer-4163,79,164,89,176
1343,customer-2841,79,165,188,213
1344,customer-516,79,168,167,49
1345,customer-2235,80,80,166,200
1346,customer-89,80,81,115,163
1347,customer-3009,80,82,137,68
1348,customer-886,80,86,46,61
1349,customer-1488,80,90,31,139
1350,customer-2243,80,92,177,256
1351,customer-4882,80,93,18,25
1352,customer-2794,80,94,110,140
1353,customer-3830,80,98,69,116
1354,customer-3540,80,103,105,72
1355,customer-1980,80,107,110,83
1356,customer-2404,80,116,64,115
1357,customer-4858,80,124,196,121
1358,customer-3891,80,128,53,134
1359,customer-3297,80,132,158,219
1360,customer-135,80,136,188,32
1361,customer-3180,80,140,40,181
1362,customer-4815,80,143,237,148
1363,customer-2065,80,147,96,103
1364,customer-3516,80,149,161,28
1365,customer-810,80,152,169,91
1366,customer-3027,80,152,77,221
1367,customer-3975,80,155,47,37
1368,customer-237,80,162,63,27
1369,customer-3345,80,164,51,45
1370,customer-1187,80,165,81,27
1371,customer-4287,80,174,84,172
1372,customer-2729,80,175,67,48
1373,customer-3493,81,90,108,200
1374,customer-3822,81,90,112,117
1375,customer-1788,81,91,131,181
1376,customer-1999,81,95,44,209
1377,customer-2587,81,97,138,204
1378,customer-3499,81,103,116,27
1379,customer-1038,81,105,138,182
1380,customer-958,81,107,139,170
1381,customer-1585,81,109,95,133
1382,customer-1647,81,110,204,154
1383,customer-2043,81,111,81,109
1384,customer-2321,81,117,53,159
1385,customer-4268,81,120,61,231
1386,customer-3386,81,121,46,156
1387,customer-3035,81,122,43,127
1388,customer-1286,81,124,80,94
1389,customer-2611,81,126,128,34
1390,customer-1575,81,138,80,184
1391,customer-1180,81,142,150,196
1392,customer-3370,81,142,62,50
1393,customer-603,81,152,194,144
1394,customer-16,81,154,224,32
1395,customer-3309,81,156,83,135
1396,customer-2756,81,157,14,132
1397,customer-4447,81,157,99,150
1398,customer-1362,81,159,127,221
1399,customer-1707,81,160,86,86
1400,customer-476,81,178,180,216
1401,customer-4,82,86,80,158
1402,customer-232,82,88,219,161
1403,customer-4138,82,90,97,173
1404,customer-1402,82,91,46,183
1405,customer-10,82,95,92,215
1406,customer-727,82,96,117,130
1407,customer-3146,82,96,99,55
1408,customer-2275,82,97,11,187
1409,customer-1718,82,102,22,109
1410,customer-3557,82,102,68,83
1411,customer-2163,82,106,10,59
1412,customer-456,82,108,94,141
1413,customer-1823,82,112,129,92
1414,customer-1228,82,116,56,151
1415,customer-1270,82,118,228,95
1416,customer-3452,82,123,106,49
1417,customer-1610,82,126,75,120
1418,customer-668,82,129,164,183
1419,customer-475,82,132,161,207
1420,customer-2464,82,133,164,104
1421,customer-3838,82,133,184,153
1422,customer-4173,82,133,106,126
1423,customer-3541,82,137,110,224
1424,customer-1949,82,140,164,181
1425,customer-2807,82,142,221,199
1426,customer-3987,82,143,225,76
1427,customer-43,82,145,209,185
1428,customer-1807,82,146,73,76
1429,customer-4616,82,155,67,129
1430,customer-57,82,160,37,75
1431,customer-322,83,83,155,198
1432,customer-4921,83,85,152,146
1433,customer-2861,83,86,145,34
1434,customer-1194,83,95,18,278
1435,customer-4627,83,95,104,208
1436,customer-4430,83,98,117,122
1437,customer-954,83,102,139,122
1438,customer-73,83,103,135,222
1439,customer-4506,83,107,73,68
1440,customer-491,83,110,196,197
1441,customer-3612,83,113,70,24
1442,customer-1828,83,118,100,51
1443,customer-4139,83,124,163,134
1444,customer-4160,83,127,100,59
1445,customer-2165,83,130,149,114
1446,customer-3775,83,132,151,197
1447,customer-2571,83,135,113,190
1448,customer-4927,83,135,21,190
1449,customer-1386,83,142,157,133
1450,customer-4281,83,143,56,156
1451,customer-3658,83,148,152,127
1452,customer-1331,83,149,157,245
1453,customer-3467,83,149,95,81
1454,customer-4094,83,149,21,123
1455,customer-576,83,150,77,107
1456,customer-3763,83,158,239,235
1457,customer-4942,83,160,39,57
1458,customer-1973,83,170,74,227
1459,customer-4923,83,170,29,234
1460,customer-898,84,88,193,14
1461,customer-4026,84,88,112,163
1462,customer-4838,84,88,89,139
1463,customer-2968,84,90,134,55
1464,customer-4476,84,91,189,135
1465,customer-4485,84,103,31,89
1466,customer-4650,84,103,15,103
1467,customer-4601,84,106,133,194
1468,customer-1928,84,108,133,171
1469,customer-4381,84,120,94,64
1470,customer-2888,84,124,179,35
1471,customer-4220,84,125,48,211
1472,customer-4813,84,127,180,156
1473,customer-750,84,131,123,67
1474,customer-2245,84,135,33,210
1475,customer-3236,84,135,79,100
1476,customer-3205,84,140,186,81
1477,customer-2340,84,144,195,182
1478,customer-4803,84,149,39,195
1479,customer-115,84,153,226,63
1480,customer-2328,84,154,230,171
1481,customer-1606,84,155,133,134
1482,customer-1867,84,169,200,90
1483,customer-2119,84,175,153,115
1484,customer-950,85,86,102,163
1485,customer-75,85,88,187,95
1486,customer-3344,85,92,155,251
1487,customer-2377,85,94,118,192
1488,customer-1263,85,95,196,72
1489,customer-2951,85,104,106,166
1490,customer-2989,85,107,57,146
1491,customer-552,85,122,139,219
1492,customer-3145,85,125,188,42
1493,customer-4409,85,134,205,192
1494,customer-1148,85,137,141,189
1495,customer-2578,85,137,186,109
1496,customer-2538,85,139,72,156
1497,customer-3515,85,150,99,70
1498,customer-4301,85,152,112,113
1499,customer-584,85,157,53,112
1500,customer-955,85,161,226,174
1501,customer-2214,85,162,12,58
1502,customer-3504,85,163,95,38
1503,customer-4211,85,170,35,98
1504,customer-2229,85,173,162,107
1505,customer-3086,85,174,20,92
1506,customer-1614,85,176,81,193
1507,customer-2847,85,176,121,158
1508,customer-3442,86,94,185,91
1509,customer-4176,86,95,70,202
1510,customer-2395,86,98,76,221
1511,customer-4749,86,98,206,141
1512,customer-3286,86,99,79,75
1513,customer-3292,86,101,246,126
1514,customer-1179,86,104,119,99
1515,customer-1771,86,104,145,194
1516,customer-1783,86,105,54,216
1517,customer-3456,86,105,111,67
1518,customer-2836,86,108,183,260
1519,customer-103,86,111,176,60
1520,customer-1285,86,124,188,24
1521,customer-2576,86,126,103,119
1522,customer-4558,86,129,76,81
1523,customer-981,86,131,65,26
1524,customer-4135,86,132,64,193
1525,customer-4451,86,134,38,278
1526,customer-3649,86,135,166,110
1527,customer-4128,86,140,152,88
1528,customer-31,86,141,157,177
1529,customer-4468,86,146,165,57
1530,customer-2562,86,147,142,127
1531,customer-52,86,157,225,142
1532,customer-4164,86,159,69,167
1533,customer-3298,86,161,163,25
1534,customer-2166,86,166,132,90
1535,customer-4898,86,168,135,147
1536,customer-1464,86,171,218,174
1537,customer-817,86,172,158,153
1538,customer-1901,86,175,257,76
1539,customer-266,86,178,92,69
1540,customer-4904,86,181,155,87
1541,customer-2822,87,94,131,63
1542,customer-383,87,98,144,147
1543,customer-2044,87,109,200,33
1544,customer-4717,87,110,160,145
1545,customer-761,87,113,224,87
1546,customer-1666,87,113,38,219
1547,customer-2698,87,118,125,120
1548,customer-1044,87,119,173,107
1549,customer-3578,87,123,120,26
1550,customer-4518,87,147,75,152
1551,customer-1864,87,150,54,48
1552,customer-2157,87,152,139,9
1553,customer-3047,87,158,25,240
1554,customer-3737,87,159,13,84
1555,customer-2277,87,164,104,87
1556,customer-3641,87,166,181,32
1557,customer-2932,87,169,59,101
1558,customer-3417,87,178,270,78
1559,customer-2312,88,92,255,108
1560,customer-3468,88,92,196,178
1561,customer-3714,88,95,55,97
1562,customer-1986,88,106,111,51
1563,customer-130,88,115,201,86
1564,customer-2441,88,115,64,91
1565,customer-2022,88,116,191,11
1566,customer-960,88,121,171,80
1567,customer-1384,88,127,78,50
1568,customer-4730,88,128,78,69
1569,customer-296,88,129,161,218
1570,customer-1274,88,133,168,94
1571,customer-2603,88,141,65,182
1572,customer-3275,88,142,169,99
1573,customer-4726,88,142,260,170
1574,customer-646,88,143,92,206
1575,customer-1410,88,156,220,162
1576,customer-3019,88,156,198,34
1577,customer-2323,88,158,69,87
1578,customer-940,88,159,70,98
1579,customer-2979,88,159,99,171
1580,customer-739,88,161,88,139
1581,customer-1536,88,168,206,219
1582,customer-2420,88,172,186,142
1583,customer-1542,88,174,52,50
1584,customer-2419,88,175,211,101
1585,customer-3013,89,89,80,41
1586,customer-1657,89,103,42,220
1587,customer-3015,89,103,108,103
1588,customer-2038,89,108,204,42
1589,customer-573,89,110,235,30
1590,customer-4460,89,111,162,204
1591,customer-4343,89,118,178,144
1592,customer-207,89,120,37,65
1593,customer-3703,89,121,44,154
1594,customer-1197,89,123,15,232
1595,customer-3114,89,129,20,190
1596,customer-166,89,139,201,170
1597,customer-1367,89,141,201,47
1598,customer-1462,89,142,90,34
1599,customer-1195,89,145,116,215
1600,customer-2752,89,149,193,196
1601,customer-3261,89,150,145,176
1602,customer-3447,89,153,57,150
1603,customer-1682,89,155,25,23
1604,customer-692,89,157,175,172
1605,customer-956,89,157,109,130
1606,customer-1085,89,166,88,112
1607,customer-4955,89,171,126,132
1608,customer-2924,89,172,205,63
1609,customer-4332,89,177,222,190
1610,customer-2829,89,179,85,172
1611,customer-1074,89,180,183,97
1612,customer-2446,89,186,168,39
1613,customer-2574,90,95,199,128
1614,customer-3133,90,95,168,149
1615,customer-4040,90,106,46,261
1616,customer-1305,90,113,147,61
1617,customer-1466,90,113,13,194
1618,customer-1160,90,121,188,194
1619,customer-1966,90,124,87,145
1620,customer-3575,90,125,159,219
1621,customer-3847,90,126,262,70
1622,customer-2172,90,128,112,158
1623,customer-4906,90,129,27,106
1624,customer-4472,90,133,128,195
1625,customer-401,90,135,143,210
1626,customer-3903,90,136,164,136
1627,customer-4219,90,141,45,80
1628,customer-1861,90,144,206,149
1629,customer-1855,90,151,76,145
1630,customer-2055,90,151,148,200
1631,customer-2427,90,152,88,30
1632,customer-2470,90,157,204,184
1633,customer-2516,90,158,55,143
1634,customer-1212,90,159,57,52
1635,customer-560,90,160,233,107
1636,customer-4225,90,160,177,43
1637,customer-3125,90,162,75,162
1638,customer-1481,90,169,115,190
1639,customer-4714,90,180,136,79
1640,customer-579,91,92,29,87
1641,customer-555,91,95,236,131
1642,customer-18,91,99,63,33
1643,customer-1062,91,102,95,217
1644,customer-2205,91,102,80,143
1645,customer-1856,91,110,91,169
1646,customer-2655,91,113,166,97
1647,customer-528,91,114,214,160
1648,customer-1745,91,118,67,195
1649,customer-2143,91,118,154,169
1650,customer-3778,91,118,189,160
1651,customer-2238,91,124,164,20
1652,customer-481,91,130,17,14
1653,customer-4751,91,137,37,123
1654,customer-1549,91,138,51,89
1655,customer-3466,91,144,90,80
1656,customer-2873,91,146,61,217
1657,customer-2076,91,150,94,174
1658,customer-648,91,158,199,208
1659,customer-1244,91,162,8,39
1660,customer-307,91,163,170,140
1661,customer-2542,91,167,163,50
1662,customer-2386,91,168,218,229
1663,customer-1893,91,174,92,81
1664,customer-2608,91,176,47,51
1665,customer-1917,91,177,111,87
1666,customer-2384,91,179,201,185
1667,customer-3379,91,180,119,120
1668,customer-4867,91,184,212,61
1669,customer-2879,92,94,86,194
1670,customer-2459,92,102,127,166
1671,customer-241,92,107,86,214
1672,customer-1140,92,110,201,183
1673,customer-1123,92,114,94,127
1674,customer-717,92,117,97,195
1675,customer-3585,92,125,184,175
1676,customer-2755,92,126,120,214
1677,customer-2079,92,128,219,142
1678,customer-40,92,129,158,62
1679,customer-922,92,129,37,187
1680,customer-1447,92,150,22,43
1681,customer-170,92,154,70,111
1682,customer-3500,92,156,186,35
1683,customer-3820,92,169,87,80
1684,customer-3198,92,171,198,120
1685,customer-281,92,177,153,57
1686,customer-1229,92,181,126,84
1687,customer-1773,93,94,233,117
1688,customer-1544,93,95,92,54
1689,customer-2247,93,98,65,112
1690,customer-3257,93,100,157,215
1691,customer-660,93,102,158,189
1692,customer-2943,93,105,65,203
1693,customer-3741,93,118,36,62
1694,customer-693,93,126,138,117
1695,customer-1469,93,129,59,169
1696,customer-4704,93,135,132,49
1697,customer-1843,93,142,165,251
1698,customer-3427,93,142,151,172
1699,customer-1770,93,152,63,179
1700,customer-1226,93,153,60,95
1701,customer-2768,93,154,219,104
1702,customer-4843,93,154,124,159
1703,customer-1369,93,156,207,86
1704,customer-2255,93,156,85,68
1705,customer-2575,93,158,92,71
1706,customer-3486,93,165,48,188
1707,customer-3392,93,171,106,58
1708,customer-1937,93,172,47,182
1709,customer-4966,93,172,25,66
1710,customer-1892,93,173,52,191
1711,customer-3599,93,177,70,56
1712,customer-4899,93,182,131,51
1713,customer-1312,94,94,117,182
1714,customer-1496,94,94,85,74
1715,customer-4400,94,97,166,224
1716,customer-1505,94,98,148,131
1717,customer-551,94,116,30,196
1718,customer-4547,94,121,62,120
1719,customer-58,94,123,156,97
1720,customer-3941,94,125,44,205
1721,customer-3068,94,131,159,122
